"route_id","service_id","trip_id","trip_headsign","block_id","trip_short_name","shape_id","direction_id","wheelchair_accessible"
"MED","M1","MED_3355_V88_M","Wawa","3355","3355","314300","1","1"
"WIL","M2","WIL_2216_V66_M","Darby","2216","2216","2031004","0","1"
"NOR","M3","NOR_227_V37_M","Gray 30th Street","227","227","228004","1","1"
"WIL","M3","WIL_2231_V77_M","Wilmington","2231","2231","1004203","1","1"
"WIL","M4","WIL_2282_V88_M","Darby","2282","2282","2051004","0","1"
"FOX","M3","FOX_8387_V37_M","Gray 30th Street","8387","8387","815004","1","1"
"WAR","M1","WAR_416_V50_M","Warminster","416","416","004417","0","1"
"NOR","M3","NOR_2725_V87_M","Center City Philadelphia","2725","2725","228005","1","1"
"TRE","M1","TRE_1701_V5_M","Trenton","1701","1701","005701","1","1"
"WAR","M1","WAR_403_V50_M","Gray 30th Street","403","403","411004","1","1"
"MED","M3","MED_3323_V77_M","Wawa","3323","3323","305300","1","1"
"CYN","M1","CYN_1055_V5_M","Cynwyd","1055","1055","005001","1","1"
"LAN","M3","LAN_522_V37_M","Doylestown","522","522","005538","0","1"
"LAN","M2","LAN_547_V26_M","Center City Philadelphia","547","547","538005","1","1"
"NOR","M3","NOR_236_V37_M","Norristown - Elm Street","236","236","004228","0","1"
"WAR","M1","WAR_6483_V55_M","Gray 30th Street","6483","6483","417004","1","1"
"FOX","M2","FOX_8381_V25_M","Gray 30th Street","8381","8381","815004","1","1"
"WIL","M2","WIL_2220_V66_M","Darby","2220","2220","2031004","0","1"
"CHW","M3","CHW_8312_V58_M","Center City Philadelphia","8312","8312","801005","0","1"
"CHW","M2","CHW_3815_V1_M","Chestnut Hill West","3815","3815","005801","1","1"
"FOX","M3","FOX_8383_V37_M","Gray 30th Street","8383","8383","815004","1","1"
"WTR","M3","WTR_3863_V58_M","Center City Philadelphia","3863","3863","327005","1","1"
"WTR","M1","WTR_3815_V85_M","Center City Philadelphia","3815","3815","323005","1","1"
"TRE","M2","TRE_9704_V26_M","Temple University","9704","9704","701007","0","1"
"TRE","M3","TRE_730_V37_M","Center City Philadelphia","730","730","701005","0","1"
"CHW","M1","CHW_9859_V55_M","Chestnut Hill West","9859","9859","007801","1","1"
"AIR","M1","AIR_4455_V88_M","Airport Terminal E F","4455","4455","1004401","1","1"
"CHW","M1","CHW_3845_V55_M","Chestnut Hill West","3845","3845","005801","1","1"
"CHW","M3","CHW_8320_V58_M","Center City Philadelphia","8320","8320","801005","0","1"
"CHW","M1","CHW_9834_V55_M","Temple University","9834","9834","801007","0","1"
"NOR","M3","NOR_6255_V37_M","Gray 30th Street","6255","6255","228004","1","1"
"MED","M1","MED_3343_V88_M","Wawa","3343","3343","314300","1","1"
"WTR","M1","WTR_5300_V50_M","West Trenton","5300","5300","005327","0","1"
"NOR","M1","NOR_3208_V50_M","Norristown - Elm Street","3208","3208","004228","0","1"
"TRE","M1","TRE_9753_V85_M","Trenton","9753","9753","007701","1","1"
"NOR","M1","NOR_3234_V53_M","Norristown - Elm Street","3234","3234","004228","0","1"
"PAO","M2","PAO_530_V26_M","Center City Philadelphia","530","530","505005","0","1"
"NOR","M3","NOR_216_V37_M","Norristown - Elm Street","216","216","004228","0","1"
"WAR","M3","WAR_453_V37_M","Gray 30th Street","453","453","417004","1","1"
"PAO","M1","PAO_9593_V85_M","Thorndale","9593","9593","007501","1","1"
"AIR","M1","AIR_4447_V88_M","Airport Terminal E F","4447","4447","1004401","1","1"
"WAR","M3","WAR_433_V58_M","Gray 30th Street","433","433","411004","1","1"
"PAO","M2","PAO_9524_V26_M","Temple University","9524","9524","505007","0","1"
"PAO","M2","PAO_555_V25_M","Malvern","555","555","005505","1","1"
"WIL","M2","WIL_2212_V66_M","Darby","2212","2212","2031004","0","1"
"TRE","M3","TRE_710_V37_M","Center City Philadelphia","710","710","701005","0","1"
"WIL","M2","WIL_2235_V66_M","Wilmington","2235","2235","1004203","1","1"
"NOR","M3","NOR_219_V37_M","Gray 30th Street","219","219","228004","1","1"
"WTR","M1","WTR_6330_V50_M","West Trenton","6330","6330","004327","0","1"
"PAO","M3","PAO_9540_V37_M","Temple University","9540","9540","505007","0","1"
"MED","M3","MED_3319_V77_M","Wawa","3319","3319","305300","1","1"
"WTR","M1","WTR_306_V55_M","West Trenton","306","306","004327","0","1"
"FOX","M1","FOX_4854_V55_M","Fox Chase","4854","4854","004815","0","1"
"MED","M2","MED_3315_V66_M","Wawa","3315","3315","305300","1","1"
"WIL","M1","WIL_2256_V88_M","Darby","2256","2256","2011004","0","1"
"NOR","M3","NOR_231_V37_M","Gray 30th Street","231","231","228004","1","1"
"FOX","M1","FOX_4806_V55_M","Fox Chase","4806","4806","004815","0","1"
"WIL","M1","WIL_2204_V88_M","Darby","2204","2204","2031004","0","1"
"CHW","M1","CHW_8716_V85_M","Center City Philadelphia","8716","8716","801005","0","1"
"MED","M1","MED_3363_V88_M","Wawa","3363","3363","314300","1","1"
"AIR","M1","AIR_4472_V88_M","Eastwick","4472","4472","4011004","0","1"
"TRE","M1","TRE_9748_V21_M","Temple University","9748","9748","701007","0","1"
"FOX","M3","FOX_3872_V37_M","Fox Chase","3872","3872","004815","0","1"
"CYN","M1","CYN_1085_V5_M","Cynwyd","1085","1085","005001","1","1"
"NOR","M3","NOR_211_V37_M","Gray 30th Street","211","211","228004","1","1"
"AIR","M1","AIR_4467_V88_M","Airport Terminal E F","4467","4467","1004401","1","1"
"NOR","M1","NOR_2355_V85_M","Gray 30th Street","2355","2355","226004","1","1"
"CYN","M1","CYN_1072_V5_M","Suburban Station","1072","1072","001005","0","1"
"WAR","M1","WAR_6495_V55_M","Gray 30th Street","6495","6495","411004","1","1"
"MED","M1","MED_3367_V88_M","Wawa","3367","3367","314300","1","1"
"TRE","M2","TRE_722_V26_M","Center City Philadelphia","722","722","701005","0","1"
"WAR","M3","WAR_425_V58_M","Gray 30th Street","425","425","411004","1","1"
"LAN","M2","LAN_555_V25_M","Center City Philadelphia","555","555","538005","1","1"
"PAO","M1","PAO_2565_V50_M","Malvern","2565","2565","005505","1","1"
"WAR","M2","WAR_464_V25_M","Warminster","464","464","004417","0","1"
"MED","M1","MED_3378_V88_M","49th Street","3378","3378","300314","0","1"
"WTR","M3","WTR_8336_V58_M","West Trenton","8336","8336","005327","0","1"
"PAO","M1","PAO_5250_V55_M","Center City Philadelphia","5250","5250","505005","0","1"
"AIR","M1","AIR_4463_V88_M","Airport Terminal E F","4463","4463","1004401","1","1"
"WAR","M2","WAR_456_V63_M","Glenside","456","456","004411","0","1"
"WAR","M2","WAR_461_V25_M","Gray 30th Street","461","461","417004","1","1"
"LAN","M2","LAN_530_V26_M","Doylestown","530","530","005538","0","1"
"WTR","M3","WTR_3855_V58_M","Center City Philadelphia","3855","3855","327005","1","1"
"WTR","M2","WTR_8352_V1_M","West Trenton","8352","8352","005327","0","1"
"WAR","M2","WAR_432_V63_M","Glenside","432","432","004411","0","1"
"TRE","M3","TRE_2725_V87_M","Trenton","2725","2725","005701","1","1"
"WIL","M1","WIL_2252_V88_M","Darby","2252","2252","2011004","0","1"
"PAO","M1","PAO_5442_V55_M","Center City Philadelphia","5442","5442","505005","0","1"
"TRE","M1","TRE_732_V51_M","Center City Philadelphia","732","732","701005","0","1"
"WIL","M3","WIL_2208_V77_M","Darby","2208","2208","2031004","0","1"
"TRE","M2","TRE_9775_V26_M","Trenton","9775","9775","007701","1","1"
"WAR","M2","WAR_469_V25_M","Gray 30th Street","469","469","417004","1","1"
"CHE","M1","CHE_722_V51_M","Chestnut Hill East","722","722","005720","0","1"
"FOX","M2","FOX_3870_V25_M","Fox Chase","3870","3870","004815","0","1"
"FOX","M1","FOX_4850_V55_M","Fox Chase","4850","4850","004815","0","1"
"TRE","M1","TRE_9746_V21_M","Temple University","9746","9746","701007","0","1"
"FOX","M2","FOX_8389_V25_M","Gray 30th Street","8389","8389","815004","1","1"
"WAR","M3","WAR_404_V58_M","Glenside","404","404","004411","0","1"
"FOX","M1","FOX_8475_V55_M","Gray 30th Street","8475","8475","815004","1","1"
"CHW","M1","CHW_9807_V55_M","Chestnut Hill West","9807","9807","007801","1","1"
"WTR","M1","WTR_6334_V50_M","West Trenton","6334","6334","004327","0","1"
"PAO","M2","PAO_547_V26_M","Thorndale","547","547","005501","1","1"
"AIR","M1","AIR_4476_V88_M","Eastwick","4476","4476","4011004","0","1"
"WTR","M3","WTR_3847_V58_M","Center City Philadelphia","3847","3847","327005","1","1"
"CHW","M1","CHW_9851_V55_M","Chestnut Hill West","9851","9851","007801","1","1"
"PAO","M3","PAO_522_V37_M","Center City Philadelphia","522","522","505005","0","1"
"NOR","M2","NOR_228_V26_M","Norristown - Elm Street","228","228","004228","0","1"
"TRE","M1","TRE_712_V51_M","Center City Philadelphia","712","712","701005","0","1"
"LAN","M1","LAN_6594_V51_M","Doylestown","6594","6594","004538","0","1"
"CHE","M1","CHE_6771_V55_M","Gray 30th Street","6771","6771","720004","1","1"
"NOR","M1","NOR_2811_V56_M","Center City Philadelphia","2811","2811","223005","1","1"
"CHW","M3","CHW_3815_V58_M","Chestnut Hill West","3815","3815","005801","1","1"
"PAO","M1","PAO_9501_V53_M","Thorndale","9501","9501","007501","1","1"
"NOR","M3","NOR_6266_V37_M","Norristown - Elm Street","6266","6266","004228","0","1"
"LAN","M2","LAN_6527_V26_M","Gray 30th Street","6527","6527","531004","1","1"
"WTR","M2","WTR_3863_V1_M","Center City Philadelphia","3863","3863","327005","1","1"
"WAR","M2","WAR_457_V63_M","Gray 30th Street","457","457","411004","1","1"
"MED","M1","MED_3362_V88_M","49th Street","3362","3362","300314","0","1"
"CHW","M1","CHW_9850_V55_M","Temple University","9850","9850","801007","0","1"
"WTR","M1","WTR_8318_V85_M","West Trenton","8318","8318","005327","0","1"
"TRE","M1","TRE_9736_V51_M","Temple University","9736","9736","701007","0","1"
"LAN","M3","LAN_554_V37_M","Doylestown","554","554","005538","0","1"
"WTR","M1","WTR_3541_V52_M","Center City Philadelphia","3541","3541","327005","1","1"
"FOX","M2","FOX_3860_V25_M","Fox Chase","3860","3860","004815","0","1"
"WIL","M3","WIL_2207_V77_M","Wilmington","2207","2207","1004203","1","1"
"CHW","M2","CHW_8312_V63_M","Center City Philadelphia","8312","8312","801005","0","1"
"NOR","M3","NOR_224_V37_M","Norristown - Elm Street","224","224","004228","0","1"
"PAO","M2","PAO_546_V26_M","Center City Philadelphia","546","546","505005","0","1"
"LAN","M1","LAN_6525_V55_M","Gray 30th Street","6525","6525","538004","1","1"
"MED","M1","MED_3335_V88_M","Wawa","3335","3335","314300","1","1"
"PAO","M1","PAO_5340_V51_M","Center City Philadelphia","5340","5340","516005","0","1"
"WTR","M1","WTR_3501_V53_M","Center City Philadelphia","3501","3501","327005","1","1"
"WAR","M1","WAR_3482_V55_M","Warminster","3482","3482","004417","0","1"
"LAN","M1","LAN_6506_V50_M","Doylestown","6506","6506","004538","0","1"
"CHW","M2","CHW_8320_V1_M","Center City Philadelphia","8320","8320","801005","0","1"
"LAN","M3","LAN_551_V37_M","Center City Philadelphia","551","551","531005","1","1"
"WIL","M1","WIL_2215_V88_M","Newark","2215","2215","1004201","1","1"
"NOR","M2","NOR_207_V26_M","Gray 30th Street","207","207","228004","1","1"
"FOX","M3","FOX_3866_V37_M","Fox Chase","3866","3866","004815","0","1"
"AIR","M1","AIR_4435_V88_M","Airport Terminal E F","4435","4435","1004401","1","1"
"PAO","M1","PAO_9529_V23_M","Malvern","9529","9529","007505","1","1"
"NOR","M3","NOR_6268_V37_M","Norristown - Elm Street","6268","6268","004228","0","1"
"CHE","M1","CHE_732_V51_M","Chestnut Hill East","732","732","005720","0","1"
"MED","M1","MED_3366_V88_M","49th Street","3366","3366","300314","0","1"
"WAR","M1","WAR_440_V50_M","Warminster","440","440","004417","0","1"
"NOR","M1","NOR_3230_V50_M","Norristown - Elm Street","3230","3230","004228","0","1"
"CHW","M1","CHW_8704_V55_M","Temple University","8704","8704","801007","0","1"
"FOX","M2","FOX_3864_V25_M","Fox Chase","3864","3864","004815","0","1"
"NOR","M2","NOR_231_V27_M","Gray 30th Street","231","231","228004","1","1"
"LAN","M1","LAN_5203_V21_M","Gray 30th Street","5203","5203","538004","1","1"
"WAR","M1","WAR_429_V50_M","Gray 30th Street","429","429","417004","1","1"
"NOR","M2","NOR_219_V27_M","Gray 30th Street","219","219","228004","1","1"
"PAO","M3","PAO_570_V37_M","Center City Philadelphia","570","570","505005","0","1"
"CHW","M1","CHW_8756_V55_M","Center City Philadelphia","8756","8756","801005","0","1"
"CHE","M2","CHE_722_V26_M","Chestnut Hill East","722","722","005720","0","1"
"LAN","M2","LAN_563_V26_M","Center City Philadelphia","563","563","538005","1","1"
"WAR","M1","WAR_3476_V85_M","Glenside","3476","3476","004411","0","1"
"PAO","M1","PAO_5344_V51_M","Center City Philadelphia","5344","5344","501005","0","1"
"WAR","M1","WAR_405_V50_M","Gray 30th Street","405","405","411004","1","1"
"CHE","M1","CHE_712_V51_M","Chestnut Hill East","712","712","005720","0","1"
"NOR","M1","NOR_206_V85_M","Norristown T.C.","206","206","004226","0","1"
"LAN","M1","LAN_2500_V50_M","Doylestown","2500","2500","004538","0","1"
"PAO","M3","PAO_9541_V37_M","Malvern","9541","9541","007505","1","1"
"FOX","M3","FOX_3862_V37_M","Fox Chase","3862","3862","004815","0","1"
"NOR","M2","NOR_211_V27_M","Gray 30th Street","211","211","228004","1","1"
"WAR","M1","WAR_421_V50_M","Gray 30th Street","421","421","417004","1","1"
"WAR","M1","WAR_424_V50_M","Warminster","424","424","004417","0","1"
"FOX","M3","FOX_3868_V37_M","Fox Chase","3868","3868","004815","0","1"
"AIR","M1","AIR_4468_V88_M","Eastwick","4468","4468","4011004","0","1"
"TRE","M1","TRE_722_V51_M","Center City Philadelphia","722","722","701005","0","1"
"NOR","M2","NOR_204_V86_M","Norristown - Elm Street","204","204","004228","0","1"
"CHW","M1","CHW_9854_V55_M","Temple University","9854","9854","801007","0","1"
"CHE","M1","CHE_7821_V85_M","Center City Philadelphia","7821","7821","720005","1","1"
"TRE","M1","TRE_720_V51_M","Center City Philadelphia","720","720","701005","0","1"
"WIL","M2","WIL_2232_V66_M","Darby","2232","2232","2031004","0","1"
"LAN","M2","LAN_522_V26_M","Doylestown","522","522","005538","0","1"
"WAR","M1","WAR_409_V50_M","Gray 30th Street","409","409","417004","1","1"
"WAR","M1","WAR_425_V50_M","Gray 30th Street","425","425","417004","1","1"
"TRE","M1","TRE_702_V85_M","Center City Philadelphia","702","702","701005","0","1"
"NOR","M2","NOR_236_V26_M","Norristown - Elm Street","236","236","004228","0","1"
"NOR","M2","NOR_215_V27_M","Gray 30th Street","215","215","228004","1","1"
"LAN","M3","LAN_547_V37_M","Center City Philadelphia","547","547","538005","1","1"
"MED","M1","MED_3386_V88_M","49th Street","3386","3386","300314","0","1"
"WIL","M1","WIL_2243_V88_M","Newark","2243","2243","1004201","1","1"
"MED","M2","MED_3318_V66_M","Swarthmore","3318","3318","300305","0","1"
"CHW","M1","CHW_9826_V55_M","Temple University","9826","9826","801007","0","1"
"WAR","M2","WAR_449_V63_M","Gray 30th Street","449","449","411004","1","1"
"TRE","M2","TRE_730_V26_M","Center City Philadelphia","730","730","701005","0","1"
"CHW","M1","CHW_9814_V55_M","Temple University","9814","9814","801007","0","1"
"LAN","M1","LAN_2520_V50_M","Doylestown","2520","2520","004538","0","1"
"CHW","M1","CHW_7821_V85_M","Chestnut Hill West","7821","7821","005801","1","1"
"FOX","M1","FOX_8463_V55_M","Gray 30th Street","8463","8463","815004","1","1"
"NOR","M1","NOR_3226_V53_M","Norristown - Elm Street","3226","3226","004228","0","1"
"CHE","M1","CHE_710_V51_M","Chestnut Hill East","710","710","005720","0","1"
"AIR","M1","AIR_4475_V88_M","Airport Terminal E F","4475","4475","1004401","1","1"
"WAR","M1","WAR_404_V50_M","Warminster","404","404","004417","0","1"
"PAO","M1","PAO_514_V5_M","Center City Philadelphia","514","514","501005","0","1"
"WAR","M2","WAR_441_V63_M","Gray 30th Street","441","441","411004","1","1"
"NOR","M2","NOR_235_V27_M","Gray 30th Street","235","235","228004","1","1"
"NOR","M2","NOR_216_V26_M","Norristown - Elm Street","216","216","004228","0","1"
"CYN","M1","CYN_1082_V5_M","Suburban Station","1082","1082","001005","0","1"
"PAO","M3","PAO_530_V37_M","Center City Philadelphia","530","530","505005","0","1"
"WTR","M1","WTR_303_V55_M","Gray 30th Street","303","303","327004","1","1"
"WIL","M3","WIL_2223_V77_M","Wilmington","2223","2223","1004203","1","1"
"CHE","M1","CHE_730_V51_M","Chestnut Hill East","730","730","005720","0","1"
"WAR","M1","WAR_401_V50_M","Gray 30th Street","401","401","407004","1","1"
"PAO","M1","PAO_9509_V23_M","Thorndale","9509","9509","007501","1","1"
"TRE","M2","TRE_710_V26_M","Center City Philadelphia","710","710","701005","0","1"
"CHE","M1","CHE_8756_V55_M","Chestnut Hill East","8756","8756","005720","0","1"
"MED","M1","MED_3382_V88_M","49th Street","3382","3382","300314","0","1"
"CHW","M3","CHW_3847_V58_M","Chestnut Hill West","3847","3847","005801","1","1"
"LAN","M1","LAN_6505_V55_M","Gray 30th Street","6505","6505","531004","1","1"
"WAR","M3","WAR_461_V37_M","Gray 30th Street","461","461","417004","1","1"
"NOR","M1","NOR_3228_V53_M","Norristown - Elm Street","3228","3228","004228","0","1"
"LAN","M1","LAN_6591_V55_M","Gray 30th Street","6591","6591","538004","1","1"
"WAR","M3","WAR_464_V37_M","Warminster","464","464","004417","0","1"
"WIL","M2","WIL_2236_V66_M","Darby","2236","2236","2031004","0","1"
"MED","M1","MED_3375_V88_M","Wawa","3375","3375","314300","1","1"
"WIL","M3","WIL_2211_V77_M","Wilmington","2211","2211","1004203","1","1"
"WIL","M3","WIL_2227_V77_M","Wilmington","2227","2227","1004203","1","1"
"MED","M3","MED_3331_V77_M","Wawa","3331","3331","305300","1","1"
"LAN","M3","LAN_555_V37_M","Center City Philadelphia","555","555","538005","1","1"
"WIL","M1","WIL_2255_V88_M","Newark","2255","2255","1004201","1","1"
"CHW","M2","CHW_8352_V1_M","Center City Philadelphia","8352","8352","801005","0","1"
"CHW","M3","CHW_3855_V58_M","Chestnut Hill West","3855","3855","005801","1","1"
"CHE","M1","CHE_3702_V55_M","Chestnut Hill East","3702","3702","004720","0","1"
"WIL","M1","WIL_2247_V88_M","Newark","2247","2247","1004201","1","1"
"FOX","M1","FOX_8467_V55_M","Gray 30th Street","8467","8467","815004","1","1"
"WAR","M3","WAR_469_V37_M","Gray 30th Street","469","469","417004","1","1"
"CHW","M3","CHW_8336_V58_M","Center City Philadelphia","8336","8336","801005","0","1"
"WAR","M3","WAR_440_V58_M","Glenside","440","440","004411","0","1"
"CHE","M2","CHE_730_V26_M","Chestnut Hill East","730","730","005720","0","1"
"FOX","M1","FOX_4810_V55_M","Fox Chase","4810","4810","004815","0","1"
"WTR","M1","WTR_5336_V51_M","West Trenton","5336","5336","005327","0","1"
"TRE","M1","TRE_710_V51_M","Center City Philadelphia","710","710","701005","0","1"
"LAN","M2","LAN_6550_V26_M","Lansdale","6550","6550","004531","0","1"
"NOR","M1","NOR_2321_V50_M","Gray 30th Street","2321","2321","228004","1","1"
"FOX","M1","FOX_8435_V55_M","Gray 30th Street","8435","8435","815004","1","1"
"WTR","M2","WTR_8320_V1_M","West Trenton","8320","8320","005327","0","1"
"WIL","M1","WIL_2220_V88_M","Darby","2220","2220","2031004","0","1"
"CHW","M1","CHW_9827_V55_M","Chestnut Hill West","9827","9827","007801","1","1"
"AIR","M1","AIR_4436_V88_M","Eastwick","4436","4436","4011004","0","1"
"WAR","M1","WAR_6497_V55_M","Gray 30th Street","6497","6497","411004","1","1"
"CHE","M1","CHE_702_V85_M","Chestnut Hill East","702","702","005720","0","1"
"PAO","M1","PAO_3505_V50_M","Malvern","3505","3505","005505","1","1"
"CHE","M1","CHE_720_V51_M","Chestnut Hill East","720","720","005720","0","1"
"WTR","M2","WTR_8312_V63_M","West Trenton","8312","8312","005327","0","1"
"WIL","M3","WIL_2228_V77_M","Darby","2228","2228","2031004","0","1"
"CYN","M1","CYN_1083_V5_M","Cynwyd","1083","1083","005001","1","1"
"CHW","M1","CHW_8318_V85_M","Center City Philadelphia","8318","8318","801005","0","1"
"TRE","M1","TRE_730_V51_M","Center City Philadelphia","730","730","701005","0","1"
"PAO","M3","PAO_563_V37_M","Malvern","563","563","005505","1","1"
"LAN","M2","LAN_570_V26_M","Doylestown","570","570","005538","0","1"
"WIL","M1","WIL_2218_V88_M","Darby","2218","2218","2011004","0","1"
"CHE","M2","CHE_710_V26_M","Chestnut Hill East","710","710","005720","0","1"
"LAN","M1","LAN_5231_V51_M","Gray 30th Street","5231","5231","538004","1","1"
"NOR","M2","NOR_208_V26_M","Norristown - Elm Street","208","208","004228","0","1"
"FOX","M1","FOX_4822_V55_M","Fox Chase","4822","4822","004815","0","1"
"MED","M1","MED_3332_V88_M","49th Street","3332","3332","300314","0","1"
"LAN","M1","LAN_6590_V55_M","Lansdale","6590","6590","004531","0","1"
"LAN","M2","LAN_558_V22_M","Lansdale","558","558","005531","0","1"
"CHW","M2","CHW_3863_V1_M","Chestnut Hill West","3863","3863","005801","1","1"
"WAR","M3","WAR_424_V58_M","Glenside","424","424","004411","0","1"
"MED","M3","MED_3330_V77_M","Swarthmore","3330","3330","300305","0","1"
"WTR","M1","WTR_3223_V55_M","Gray 30th Street","3223","3223","327004","1","1"
"TRE","M2","TRE_9768_V26_M","Temple University","9768","9768","701007","0","1"
"WIL","M1","WIL_2248_V88_M","Darby","2248","2248","2031004","0","1"
