trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1,00:05:00,00:05:10,1140,1,0,0
1,00:06:00,00:06:10,1130,2,0,0
1,00:07:00,00:07:10,1120,3,0,0
1,00:15:00,00:15:10,1080,7,0,0
1,00:18:00,00:18:10,1070,8,0,0
1,00:20:00,00:20:10,1060,9,0,0
1,00:22:00,00:22:10,1050,10,0,0
1,00:24:00,00:24:10,1040,11,0,0
1,00:27:00,00:27:10,1030,12,0,0
1,00:29:00,00:29:10,1020,13,0,0
2,00:39:00,00:39:10,1140,1,0,0
2,00:40:00,00:40:10,1130,2,0,0
2,00:41:00,00:41:10,1120,3,0,0
2,00:49:00,00:49:10,1080,7,0,0
2,00:52:00,00:52:10,1070,8,0,0
2,00:54:00,00:54:10,1060,9,0,0
2,00:56:00,00:56:10,1050,10,0,0
2,00:58:00,00:58:10,1040,11,0,0
2,01:01:00,01:01:10,1030,12,0,0
2,01:03:00,01:03:10,1020,13,0,0
3,02:36:00,02:36:10,1140,1,0,0
3,02:37:00,02:37:10,1130,2,0,0
3,02:38:00,02:38:10,1120,3,0,0
3,02:46:00,02:46:10,1080,7,0,0
3,02:49:00,02:49:10,1070,8,0,0
3,02:51:00,02:51:10,1060,9,0,0
3,02:53:00,02:53:10,1050,10,0,0
3,02:55:00,02:55:10,1040,11,0,0
3,02:58:00,02:58:10,1030,12,0,0
3,03:00:00,03:00:10,1020,13,0,0
4,04:36:00,04:36:10,1140,1,0,0
4,04:37:00,04:37:10,1130,2,0,0
4,04:38:00,04:38:10,1120,3,0,0
4,04:40:00,04:40:10,1110,4,0,0
4,04:42:00,04:42:10,1100,5,0,0
4,04:46:00,04:46:10,1080,7,0,0
4,04:49:00,04:49:10,1070,8,0,0
4,04:51:00,04:51:10,1060,9,0,0
4,04:53:00,04:53:10,1050,10,0,0
4,04:55:00,04:55:10,1040,11,0,0
4,04:58:00,04:58:10,1030,12,0,0
4,05:00:00,05:00:10,1020,13,0,0
4,05:04:00,05:04:10,1010,14,0,0
5,05:05:00,05:05:10,1140,1,0,0
5,05:06:00,05:06:10,1130,2,0,0
5,05:07:00,05:07:10,1120,3,0,0
5,05:09:00,05:09:10,1110,4,0,0
5,05:11:00,05:11:10,1100,5,0,0
5,05:14:00,05:14:10,1090,6,0,0
5,05:15:00,05:15:10,1080,7,0,0
5,05:18:00,05:18:10,1070,8,0,0
5,05:20:00,05:20:10,1060,9,0,0
5,05:22:00,05:22:10,1050,10,0,0
5,05:24:00,05:24:10,1040,11,0,0
5,05:27:00,05:27:10,1030,12,0,0
5,05:29:00,05:29:10,1020,13,0,0
5,05:33:00,05:33:10,1010,14,0,0
6,05:35:00,05:35:10,1140,1,0,0
6,05:36:00,05:36:10,1130,2,0,0
6,05:37:00,05:37:10,1120,3,0,0
6,05:39:00,05:39:10,1110,4,0,0
6,05:41:00,05:41:10,1100,5,0,0
6,05:44:00,05:44:10,1090,6,0,0
6,05:45:00,05:45:10,1080,7,0,0
6,05:48:00,05:48:10,1070,8,0,0
6,05:50:00,05:50:10,1060,9,0,0
6,05:52:00,05:52:10,1050,10,0,0
6,05:54:00,05:54:10,1040,11,0,0
6,05:57:00,05:57:10,1030,12,0,0
6,05:59:00,05:59:10,1020,13,0,0
6,06:03:00,06:03:10,1010,14,0,0
7,05:50:00,05:50:10,1140,1,0,0
7,05:51:00,05:51:10,1130,2,0,0
7,05:52:00,05:52:10,1120,3,0,0
7,05:54:00,05:54:10,1110,4,0,0
