service_id,date,exception_type
3,20160101,2
1,20160101,1
3,20160215,2
1,20160215,1
3,20160325,2
1,20160325,1
3,20160704,2
1,20160704,1
3,20160905,2
1,20160905,1
3,20161124,2
1,20161124,1
3,20161125,2
1,20161125,1
3,20151224,2
1,20151224,1
3,20151225,2
1,20151225,1
3,20151231,2
1,20151231,1
