"route_id","service_id","trip_id","trip_headsign","block_id","trip_short_name","shape_id","direction_id","wheelchair_accessible"
"WAR","M6","WAR_444_C50_M","Warminster","444","444","005417","0","1"
"PAO","M4","PAO_9574_W13_M","Temple University","9574","9574","501007","0","1"
"CHW","M1","CHW_821_V75_M","Chestnut Hill West","821","821","005801","1","1"
"TRE","M1","TRE_7204_V11_M","Center City Philadelphia","7204","7204","701005","0","1"
"WIL","M6","WIL_9229_C1_M","Marcus Hook","9229","9229","007205","1","1"
"WIL","M7","WIL_9219_W15_M","Marcus Hook","9219","9219","007205","1","1"
"AIR","M4","AIR_4411_W1_M","Airport Terminal E F","4411","4411","005401","1","1"
"AIR","M3","AIR_4463_V2_M","Airport Terminal E F","4463","4463","005401","1","1"
"LAN","M3","LAN_3550_V14_M","Doylestown","3550","3550","005538","0","1"
"PAO","M5","PAO_5830_W14_M","Center City Philadelphia","5830","5830","505005","0","1"
"PAO","M1","PAO_2555_V55_M","Malvern","2555","2555","005505","1","1"
"WTR","M4","WTR_3811_W13_M","Center City Philadelphia","3811","3811","327005","1","1"
"NOR","M1","NOR_2511_V43_M","Center City Philadelphia","2511","2511","223005","1","1"
"CHW","M7","CHW_821_W75_M","Chestnut Hill West","821","821","005801","1","1"
"MED","M3","MED_5317_V14_M","Wawa","5317","5317","005300","1","1"
"AIR","M6","AIR_9414_C75_M","Temple University","9414","9414","401007","0","1"
"LAN","M6","LAN_6588_C13_M","Lansdale","6588","6588","004531","0","1"
"NOR","M6","NOR_220_C9_M","Norristown - Elm Street","220","220","005228","0","1"
"LAN","M7","LAN_9228_W11_M","North Broad","9228","9228","005008","0","1"
"WIL","M5","WIL_9201_W77_M","Marcus Hook","9201","9201","007205","1","1"
"FOX","M3","FOX_5838_V14_M","Fox Chase","5838","5838","005815","0","1"
"MED","M7","MED_2331_W50_M","Wawa","2331","2331","005300","1","1"
"WAR","M6","WAR_437_C50_M","Center City Philadelphia","437","437","417005","1","1"
"AIR","M3","AIR_4407_V2_M","Airport Terminal E F","4407","4407","005401","1","1"
"PAO","M4","PAO_9543_W13_M","Malvern","9543","9543","007505","1","1"
"LAN","M6","LAN_6525_C55_M","Gray 30th Street","6525","6525","538004","1","1"
"MED","M9","MED_5357_M77_M","Wawa","5357","5357","005300","1","1"
"WAR","M8","WAR_4419_M67_M","Glenside","4419","4419","417411","1","1"
"NOR","M4","NOR_4276_W13_M","Norristown - Elm Street","4276","4276","005228","0","1"
"LAN","M6","LAN_6594_C51_M","Doylestown","6594","6594","004538","0","1"
"AIR","M7","AIR_9439_W75_M","Airport Terminal E F","9439","9439","007401","1","1"
"WIL","M8","WIL_7225_M66_M","Wilmington","7225","7225","005203","1","1"
"WTR","M6","WTR_5304_C85_M","West Trenton","5304","5304","005327","0","1"
"AIR","M3","AIR_2461_V14_M","Airport Terminal E F","2461","2461","005401","1","1"
"WAR","M9","WAR_5353_M77_M","Center City Philadelphia","5353","5353","410005","1","1"
"AIR","M1","AIR_9418_V75_M","Temple University","9418","9418","401007","0","1"
"TRE","M9","TRE_1734_M14_M","Jefferson Station","1734","1734","701006","0","1"
"FOX","M6","FOX_853_C75_M","Center City Philadelphia","853","853","815005","1","1"
"CHW","M4","CHW_3835_W13_M","Chestnut Hill West","3835","3835","005801","1","1"
"TRE","M8","TRE_1709_M13_M","Trenton","1709","1709","006701","1","1"
"LAN","M4","LAN_5329_W13_M","Center City Philadelphia","5329","5329","538005","1","1"
"PAO","M3","PAO_9518_V14_M","Temple University","9518","9518","505007","0","1"
"PAO","M3","PAO_5870_V14_M","Center City Philadelphia","5870","5870","505005","0","1"
"WAR","M7","WAR_441_W50_M","Center City Philadelphia","441","441","407005","1","1"
"WAR","M7","WAR_6450_W11_M","Warminster","6450","6450","004417","0","1"
"CHW","M1","CHW_846_V75_M","Center City Philadelphia","846","846","801005","0","1"
"TRE","M7","TRE_716_W51_M","Center City Philadelphia","716","716","701005","0","1"
"LAN","M1","LAN_6505_V55_M","Gray 30th Street","6505","6505","531004","1","1"
"NOR","M7","NOR_6213_W75_M","Gray 30th Street","6213","6213","223004","1","1"
"NOR","M8","NOR_4260_M13_M","Norristown - Elm Street","4260","4260","005228","0","1"
"FOX","M5","FOX_5878_W14_M","Fox Chase","5878","5878","005815","0","1"
"NOR","M3","NOR_4244_V14_M","Norristown - Elm Street","4244","4244","005228","0","1"
"CHE","M1","CHE_729_V51_M","Center City Philadelphia","729","729","720005","1","1"
"NOR","M1","NOR_3234_V53_M","Norristown - Elm Street","3234","3234","005228","0","1"
"PAO","M7","PAO_9517_W23_M","Thorndale","9517","9517","007501","1","1"
"MED","M4","MED_3558_W13_M","Center City Philadelphia","3558","3558","300005","0","1"
"TRE","M7","TRE_9759_W21_M","Trenton","9759","9759","007701","1","1"
"CYN","M7","CYN_1082_W5_M","Suburban Station","1082","1082","001005","0","1"
"NOR","M9","NOR_2425_M14_M","Center City Philadelphia","2425","2425","228005","1","1"
"PAO","M6","PAO_9533_C75_M","Paoli","9533","9533","007506","1","1"
"NOR","M5","NOR_2457_W14_M","Center City Philadelphia","2457","2457","228005","1","1"
"CHE","M9","CHE_7229_M77_M","Center City Philadelphia","7229","7229","720005","1","1"
"NOR","M7","NOR_6238_W55_M","Norristown - Elm Street","6238","6238","004228","0","1"
"PAO","M1","PAO_9501_V53_M","Thorndale","9501","9501","007501","1","1"
"AIR","M9","AIR_4240_M14_M","Center City Philadelphia","4240","4240","401005","0","1"
"WAR","M7","WAR_457_W50_M","Center City Philadelphia","457","457","407005","1","1"
"MED","M3","MED_3514_V14_M","Center City Philadelphia","3514","3514","300005","0","1"
"NOR","M7","NOR_2309_W19_M","Center City Philadelphia","2309","2309","228005","1","1"
"TRE","M4","TRE_9782_W6_M","Temple University","9782","9782","701007","0","1"
"WIL","M7","WIL_9281_W11_M","Marcus Hook","9281","9281","005205","1","1"
"PAO","M9","PAO_9542_M14_M","Temple University","9542","9542","505007","0","1"
"LAN","M8","LAN_5558_M66_M","Doylestown","5558","5558","411538","0","1"
"WIL","M7","WIL_9200_W11_M","Center City Philadelphia","9200","9200","201005","0","1"
"CHE","M5","CHE_2728_W14_M","Chestnut Hill East","2728","2728","005720","0","1"
"LAN","M1","LAN_6520_V9_M","Lansdale","6520","6520","004531","0","1"
"WAR","M1","WAR_449_V50_M","Center City Philadelphia","449","449","417005","1","1"
"MED","M7","MED_2319_W85_M","Wawa","2319","2319","005300","1","1"
"LAN","M1","LAN_6533_V55_M","Gray 30th Street","6533","6533","538004","1","1"
"AIR","M8","AIR_2429_M13_M","Airport Terminal E F","2429","2429","005401","1","1"
"PAO","M6","PAO_3591_C53_M","Thorndale","3591","3591","005501","1","1"
"TRE","M1","TRE_732_V51_M","Center City Philadelphia","732","732","701005","0","1"
"WTR","M6","WTR_3223_C55_M","Center City Philadelphia","3223","3223","327005","1","1"
"FOX","M7","FOX_861_W75_M","Center City Philadelphia","861","861","815005","1","1"
"MED","M9","MED_3554_M77_M","Center City Philadelphia","3554","3554","300005","0","1"
"CHW","M5","CHW_8328_W14_M","Center City Philadelphia","8328","8328","801005","0","1"
"TRE","M6","TRE_706_C51_M","Center City Philadelphia","706","706","701005","0","1"
"PAO","M1","PAO_5300_V50_M","Center City Philadelphia","5300","5300","501005","0","1"
"CHW","M5","CHW_3807_W14_M","Chestnut Hill West","3807","3807","005801","1","1"
"TRE","M4","TRE_1708_W13_M","Jefferson Station","1708","1708","701006","0","1"
"TRE","M4","TRE_1724_W13_M","Jefferson Station","1724","1724","701006","0","1"
"PAO","M7","PAO_3561_W52_M","Malvern","3561","3561","005505","1","1"
"WIL","M6","WIL_9206_C51_M","Temple University","9206","9206","201007","0","1"
"TRE","M5","TRE_1711_W14_M","Trenton","1711","1711","006701","1","1"
"NOR","M4","NOR_2453_W13_M","Center City Philadelphia","2453","2453","228005","1","1"
"TRE","M3","TRE_1714_V14_M","Jefferson Station","1714","1714","701006","0","1"
"AIR","M6","AIR_9476_C52_M","Temple University","9476","9476","401007","0","1"
"PAO","M5","PAO_9582_W14_M","Temple University","9582","9582","505007","0","1"
"CHW","M1","CHW_829_V75_M","Chestnut Hill West","829","829","005801","1","1"
"PAO","M7","PAO_2511_W43_M","Malvern","2511","2511","005505","1","1"
"FOX","M6","FOX_801_C75_M","Center City Philadelphia","801","801","815005","1","1"
"LAN","M5","LAN_3562_W14_M","Doylestown","3562","3562","005538","0","1"
"WTR","M1","WTR_5336_V51_M","West Trenton","5336","5336","005327","0","1"
"AIR","M3","AIR_4204_V14_M","Center City Philadelphia","4204","4204","401005","0","1"
"NOR","M7","NOR_2555_W55_M","Center City Philadelphia","2555","2555","226005","1","1"
"AIR","M3","AIR_4228_V14_M","Center City Philadelphia","4228","4228","401005","0","1"
"LAN","M5","LAN_3526_W14_M","Doylestown","3526","3526","005538","0","1"
"NOR","M8","NOR_4216_M13_M","Norristown - Elm Street","4216","4216","005228","0","1"
"CHE","M6","CHE_702_C85_M","Chestnut Hill East","702","702","005720","0","1"
"FOX","M7","FOX_833_W75_M","Center City Philadelphia","833","833","815005","1","1"
"WAR","M9","WAR_4427_M77_M","Glenside","4427","4427","417411","1","1"
"WIL","M1","WIL_5205_V51_M","Newark","5205","5205","005201","1","1"
"WIL","M4","WIL_2728_W13_M","Center City Philadelphia","2728","2728","203005","0","1"
"PAO","M7","PAO_9525_W23_M","Thorndale","9525","9525","007501","1","1"
"WIL","M7","WIL_9215_W75_M","Newark","9215","9215","007201","1","1"
"CHW","M7","CHW_829_W75_M","Chestnut Hill West","829","829","005801","1","1"
"NOR","M5","NOR_6281_W2_M","Gray 30th Street","6281","6281","228004","1","1"
"MED","M9","MED_3574_M77_M","Center City Philadelphia","3574","3574","300005","0","1"
"PAO","M8","PAO_8563_M13_M","Thorndale","8563","8563","005501","1","1"
"WIL","M1","WIL_9213_V51_M","Newark","9213","9213","007201","1","1"
"WTR","M8","WTR_8376_M13_M","West Trenton","8376","8376","005327","0","1"
"MED","M6","MED_9317_C52_M","Wawa","9317","9317","007300","1","1"
"PAO","M5","PAO_5862_W14_M","Center City Philadelphia","5862","5862","505005","0","1"
"FOX","M1","FOX_833_V75_M","Center City Philadelphia","833","833","815005","1","1"
"WTR","M7","WTR_5356_W51_M","West Trenton","5356","5356","005327","0","1"
"WTR","M1","WTR_6317_V23_M","Gray 30th Street","6317","6317","327004","1","1"
"PAO","M7","PAO_9540_W50_M","Temple University","9540","9540","501007","0","1"
"NOR","M1","NOR_3214_V50_M","Norristown - Elm Street","3214","3214","005228","0","1"
"NOR","M8","NOR_4248_M13_M","Norristown - Elm Street","4248","4248","005228","0","1"
"AIR","M8","AIR_9435_M34_M","Airport Terminal E F","9435","9435","007401","1","1"
"WTR","M6","WTR_6347_C55_M","Gray 30th Street","6347","6347","327004","1","1"
"PAO","M8","PAO_8507_M13_M","Thorndale","8507","8507","005501","1","1"
"WIL","M9","WIL_7221_M77_M","Wilmington","7221","7221","005203","1","1"
"LAN","M1","LAN_6590_V55_M","Lansdale","6590","6590","004531","0","1"
"TRE","M4","TRE_1719_W13_M","Trenton","1719","1719","006701","1","1"
"CYN","M6","CYN_1083_C5_M","Cynwyd","1083","1083","005001","1","1"
"PAO","M7","PAO_9591_W55_M","Thorndale","9591","9591","007501","1","1"
"TRE","M3","TRE_1729_V14_M","Trenton","1729","1729","006701","1","1"
"CHE","M8","CHE_7213_M66_M","Center City Philadelphia","7213","7213","720005","1","1"
"TRE","M3","TRE_9790_V7_M","Temple University","9790","9790","701007","0","1"
"MED","M1","MED_3702_V55_M","Center City Philadelphia","3702","3702","302005","0","1"
"NOR","M5","NOR_2477_W14_M","Center City Philadelphia","2477","2477","228005","1","1"
"PAO","M3","PAO_8515_V14_M","Malvern","8515","8515","005505","1","1"
"WAR","M6","WAR_473_C50_M","Center City Philadelphia","473","473","417005","1","1"
"WIL","M8","WIL_7217_M66_M","Wilmington","7217","7217","005203","1","1"
"WAR","M7","WAR_449_W50_M","Center City Philadelphia","449","449","407005","1","1"
"TRE","M6","TRE_1701_C5_M","Trenton","1701","1701","005701","1","1"
"LAN","M1","LAN_2514_V50_M","Doylestown","2514","2514","005538","0","1"
"AIR","M9","AIR_2421_M14_M","Airport Terminal E F","2421","2421","005401","1","1"
"WTR","M4","WTR_8360_W13_M","West Trenton","8360","8360","005327","0","1"
"NOR","M3","NOR_2449_V14_M","Center City Philadelphia","2449","2449","228005","1","1"
"FOX","M1","FOX_861_V75_M","Center City Philadelphia","861","861","815005","1","1"
"TRE","M7","TRE_732_W51_M","Center City Philadelphia","732","732","701005","0","1"
"PAO","M7","PAO_9516_W11_M","Center City Philadelphia","9516","9516","501005","0","1"
"FOX","M9","FOX_5846_M14_M","Fox Chase","5846","5846","005815","0","1"
"NOR","M4","NOR_2473_W13_M","Center City Philadelphia","2473","2473","228005","1","1"
"NOR","M1","NOR_2329_V50_M","Center City Philadelphia","2329","2329","228005","1","1"
"NOR","M3","NOR_2437_V14_M","Center City Philadelphia","2437","2437","228005","1","1"
"MED","M3","MED_5325_V14_M","Wawa","5325","5325","005300","1","1"
"WAR","M1","WAR_457_V50_M","Center City Philadelphia","457","457","411005","1","1"
"NOR","M8","NOR_4232_M13_M","Norristown - Elm Street","4232","4232","005228","0","1"
"AIR","M8","AIR_4401_M1_M","Airport Terminal E F","4401","4401","005401","1","1"
"LAN","M1","LAN_6516_V53_M","Doylestown","6516","6516","004538","0","1"
"AIR","M5","AIR_4403_W2_M","Airport Terminal E F","4403","4403","005401","1","1"
"NOR","M4","NOR_4244_W13_M","Norristown - Elm Street","4244","4244","005228","0","1"
"AIR","M7","AIR_437_W50_M","Airport Terminal E F","437","437","005401","1","1"
"WAR","M4","WAR_4422_W1_M","Glenside","4422","4422","005411","0","1"
"FOX","M1","FOX_6815_V75_M","Gray 30th Street","6815","6815","815004","1","1"
"NOR","M5","NOR_4236_W14_M","Norristown - Elm Street","4236","4236","005228","0","1"
"WAR","M4","WAR_4466_W1_M","Glenside","4466","4466","005411","0","1"
"WAR","M8","WAR_5361_M66_M","Center City Philadelphia","5361","5361","410005","1","1"
"WAR","M3","WAR_4442_V2_M","Warminster","4442","4442","005417","0","1"
"PAO","M1","PAO_5438_V55_M","Center City Philadelphia","5438","5438","501005","0","1"
"TRE","M8","TRE_1731_M13_M","Trenton","1731","1731","006701","1","1"
"MED","M6","MED_381_C55_M","Media","381","381","005302","1","1"
"PAO","M7","PAO_2565_W50_M","Malvern","2565","2565","005505","1","1"
"WIL","M6","WIL_9224_C12_M","Temple University","9224","9224","201007","0","1"
"PAO","M4","PAO_9518_W13_M","Temple University","9518","9518","501007","0","1"
"PAO","M4","PAO_5870_W13_M","Center City Philadelphia","5870","5870","505005","0","1"
"WIL","M6","WIL_9208_C12_M","Temple University","9208","9208","201007","0","1"
"LAN","M7","LAN_9279_W11_M","Center City Philadelphia","9279","9279","008005","1","1"
"LAN","M3","LAN_5329_V14_M","Center City Philadelphia","5329","5329","538005","1","1"
"PAO","M5","PAO_9551_W14_M","Malvern","9551","9551","007505","1","1"
"WAR","M5","WAR_4478_W2_M","Glenside","4478","4478","005411","0","1"
"AIR","M5","AIR_4467_W2_M","Airport Terminal E F","4467","4467","005401","1","1"
"WTR","M1","WTR_5322_V75_M","West Trenton","5322","5322","005327","0","1"
"AIR","M1","AIR_9454_V75_M","Temple University","9454","9454","401007","0","1"
"NOR","M1","NOR_6251_V12_M","Gray 30th Street","6251","6251","226004","1","1"
"WTR","M6","WTR_3549_C52_M","Center City Philadelphia","3549","3549","327005","1","1"
"AIR","M9","AIR_9415_M41_M","Airport Terminal E F","9415","9415","007401","1","1"
"WTR","M9","WTR_8320_M14_M","West Trenton","8320","8320","005327","0","1"
"AIR","M8","AIR_9406_M34_M","Temple University","9406","9406","401007","0","1"
"AIR","M4","AIR_2461_W13_M","Airport Terminal E F","2461","2461","005401","1","1"
"AIR","M7","AIR_9451_W75_M","Airport Terminal E F","9451","9451","007401","1","1"
"PAO","M8","PAO_8555_M13_M","Thorndale","8555","8555","005501","1","1"
"CHE","M6","CHE_717_C51_M","Center City Philadelphia","717","717","720005","1","1"
"AIR","M1","AIR_444_V50_M","Center City Philadelphia","444","444","401005","0","1"
"CHW","M3","CHW_3835_V14_M","Chestnut Hill West","3835","3835","005801","1","1"
"MED","M5","MED_5313_W14_M","Wawa","5313","5313","005300","1","1"
"PAO","M6","PAO_2553_C12_M","Malvern","2553","2553","005505","1","1"
"CHE","M6","CHE_746_C75_M","Chestnut Hill East","746","746","005720","0","1"
"PAO","M3","PAO_9543_V14_M","Malvern","9543","9543","007505","1","1"
"NOR","M3","NOR_4276_V14_M","Norristown - Elm Street","4276","4276","005228","0","1"
"MED","M8","MED_5301_M66_M","Wawa","5301","5301","005300","1","1"
"MED","M1","MED_3504_V15_M","Center City Philadelphia","3504","3504","300005","0","1"
"FOX","M8","FOX_8539_M13_M","Center City Philadelphia","8539","8539","815005","1","1"
"FOX","M4","FOX_5838_W13_M","Fox Chase","5838","5838","005815","0","1"
"AIR","M1","AIR_9443_V75_M","Airport Terminal E F","9443","9443","007401","1","1"
"WAR","M7","WAR_6425_W11_M","Gray 30th Street","6425","6425","417004","1","1"
"PAO","M1","PAO_9513_V23_M","Malvern","9513","9513","007505","1","1"
"CHW","M1","CHW_818_V75_M","Center City Philadelphia","818","818","801005","0","1"
"CHW","M1","CHW_805_V75_M","Chestnut Hill West","805","805","005801","1","1"
"CHW","M1","CHW_800_V75_M","Temple University","800","800","801007","0","1"
"LAN","M7","LAN_6569_W11_M","Gray 30th Street","6569","6569","538004","1","1"
"TRE","M1","TRE_713_V51_M","Trenton","713","713","005701","1","1"
"MED","M4","MED_5317_W13_M","Wawa","5317","5317","005300","1","1"
"FOX","M7","FOX_809_W55_M","Center City Philadelphia","809","809","815005","1","1"
"AIR","M9","AIR_9450_M41_M","Temple University","9450","9450","401007","0","1"
"PAO","M5","PAO_8523_W14_M","Malvern","8523","8523","005505","1","1"
"AIR","M6","AIR_9458_C75_M","Temple University","9458","9458","401007","0","1"
"LAN","M4","LAN_3550_W13_M","Doylestown","3550","3550","005538","0","1"
"FOX","M8","FOX_8547_M13_M","Center City Philadelphia","8547","8547","815005","1","1"
"LAN","M7","LAN_9218_W11_M","North Broad","9218","9218","005008","0","1"
"PAO","M8","PAO_5822_M13_M","Center City Philadelphia","5822","5822","505005","0","1"
"CHW","M7","CHW_822_W75_M","Center City Philadelphia","822","822","801005","0","1"
"WTR","M3","WTR_3811_V14_M","Center City Philadelphia","3811","3811","327005","1","1"
"WAR","M3","WAR_4438_V2_M","Warminster","4438","4438","005417","0","1"
"WAR","M5","WAR_4419_W2_M","Center City Philadelphia","4419","4419","411005","1","1"
"AIR","M6","AIR_441_C50_M","Airport Terminal E F","441","441","005401","1","1"
"CHE","M5","CHE_7209_W77_M","Center City Philadelphia","7209","7209","720005","1","1"
"CHW","M8","CHW_3823_M13_M","Chestnut Hill West","3823","3823","005801","1","1"
"CHE","M6","CHE_715_C51_M","Center City Philadelphia","715","715","720005","1","1"
"FOX","M1","FOX_809_V55_M","Center City Philadelphia","809","809","815005","1","1"
"AIR","M7","AIR_9471_W75_M","Airport Terminal E F","9471","9471","007401","1","1"
"CHE","M6","CHE_710_C51_M","Chestnut Hill East","710","710","005720","0","1"
"CHE","M4","CHE_7237_W66_M","Center City Philadelphia","7237","7237","720005","1","1"
"WIL","M7","WIL_9214_W15_M","Temple University","9214","9214","205007","0","1"
"WIL","M4","WIL_7233_W66_M","Wilmington","7233","7233","005203","1","1"
"WAR","M9","WAR_5337_M77_M","Center City Philadelphia","5337","5337","410005","1","1"
"PAO","M3","PAO_9574_V14_M","Temple University","9574","9574","505007","0","1"
"CHE","M6","CHE_708_C51_M","Chestnut Hill East","708","708","005720","0","1"
"TRE","M7","TRE_713_W51_M","Trenton","713","713","005701","1","1"
"WAR","M8","WAR_5309_M66_M","Center City Philadelphia","5309","5309","410005","1","1"
"AIR","M6","AIR_9419_C75_M","Airport Terminal E F","9419","9419","007401","1","1"
"AIR","M4","AIR_4438_W1_M","Center City Philadelphia","4438","4438","401005","0","1"
"NOR","M5","NOR_4212_W14_M","Norristown - Elm Street","4212","4212","005228","0","1"
"CHW","M1","CHW_822_V75_M","Center City Philadelphia","822","822","801005","0","1"
"WAR","M5","WAR_4458_W2_M","Glenside","4458","4458","005411","0","1"
"PAO","M1","PAO_3501_V53_M","Malvern","3501","3501","005505","1","1"
"WAR","M8","WAR_4487_M66_M","Center City Philadelphia","4487","4487","410005","1","1"
"CHW","M8","CHW_8368_M13_M","Center City Philadelphia","8368","8368","801005","0","1"
"FOX","M9","FOX_8531_M14_M","Center City Philadelphia","8531","8531","815005","1","1"
"FOX","M5","FOX_5814_W14_M","Fox Chase","5814","5814","005815","0","1"
"WAR","M5","WAR_6479_W14_M","Gray 30th Street","6479","6479","411004","1","1"
"WTR","M7","WTR_2336_W15_M","West Trenton","2336","2336","005327","0","1"
"CHW","M7","CHW_800_W75_M","Temple University","800","800","801007","0","1"
"WAR","M9","WAR_5349_M77_M","Center City Philadelphia","5349","5349","410005","1","1"
"CHW","M7","CHW_805_W75_M","Chestnut Hill West","805","805","005801","1","1"
"WIL","M6","WIL_5227_C51_M","Newark","5227","5227","005201","1","1"
"CHW","M7","CHW_818_W75_M","Center City Philadelphia","818","818","801005","0","1"
"CHE","M9","CHE_2708_M14_M","Chestnut Hill East","2708","2708","005720","0","1"
"CHE","M9","CHE_2724_M14_M","Chestnut Hill East","2724","2724","005720","0","1"
"WAR","M8","WAR_4414_M67_M","Warminster","4414","4414","411417","0","1"
"PAO","M6","PAO_9531_C50_M","Thorndale","9531","9531","007501","1","1"
"WAR","M8","WAR_3510_M66_M","Jenkintown Wyncote","3510","3510","005410","0","1"
"PAO","M7","PAO_9546_W13_M","Temple University","9546","9546","505007","0","1"
"PAO","M4","PAO_9559_W13_M","Malvern","9559","9559","007505","1","1"
"LAN","M4","LAN_3570_W13_M","Doylestown","3570","3570","005538","0","1"
"CYN","M7","CYN_1071_W5_M","Cynwyd","1071","1071","005001","1","1"
"WIL","M6","WIL_2500_C50_M","Center City Philadelphia","2500","2500","201005","0","1"
"AIR","M7","AIR_9434_W75_M","Temple University","9434","9434","401007","0","1"
"TRE","M3","TRE_9792_V7_M","Temple University","9792","9792","701007","0","1"
"LAN","M7","LAN_6501_W11_M","Gray 30th Street","6501","6501","538004","1","1"
"NOR","M6","NOR_2319_C85_M","Center City Philadelphia","2319","2319","228005","1","1"
"AIR","M1","AIR_9431_V75_M","Airport Terminal E F","9431","9431","007401","1","1"
"MED","M8","MED_5369_M66_M","Wawa","5369","5369","005300","1","1"
"WTR","M5","WTR_8352_W14_M","West Trenton","8352","8352","005327","0","1"
"AIR","M7","AIR_444_W50_M","Center City Philadelphia","444","444","401005","0","1"
"AIR","M5","AIR_2469_W14_M","Airport Terminal E F","2469","2469","005401","1","1"
"PAO","M5","PAO_9534_W14_M","Temple University","9534","9534","505007","0","1"
"CHW","M9","CHW_3827_M14_M","Chestnut Hill West","3827","3827","005801","1","1"
"TRE","M8","TRE_1728_M13_M","Jefferson Station","1728","1728","701006","0","1"
"AIR","M9","AIR_9470_M41_M","Temple University","9470","9470","401007","0","1"
"LAN","M6","LAN_5231_C51_M","Center City Philadelphia","5231","5231","538005","1","1"
"CHW","M6","CHW_865_C75_M","Chestnut Hill West","865","865","005801","1","1"
"AIR","M1","AIR_437_V50_M","Airport Terminal E F","437","437","005401","1","1"
"WIL","M7","WIL_9217_W11_M","Wilmington","9217","9217","005203","1","1"
