trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1,00:05:00,00:05:10,252,1,0,0
1,00:06:00,00:06:10,251,2,0,0
1,00:07:00,00:07:10,250,3,0,0
1,00:09:00,00:09:10,249,4,0,0
1,00:14:00,00:14:10,248,5,0,0
1,00:15:00,00:15:10,247,6,0,0
1,00:18:00,00:18:10,246,7,0,0
1,00:20:00,00:20:10,245,8,0,0
1,00:22:00,00:22:10,244,9,0,0
1,00:24:00,00:24:10,243,10,0,0
1,00:27:00,00:27:10,242,11,0,0
1,00:29:00,00:29:10,241,12,0,0
1,00:32:00,00:32:10,240,13,0,0
2,00:37:00,00:37:10,252,1,0,0
2,00:38:00,00:38:10,251,2,0,0
2,00:41:00,00:41:10,249,4,0,0
2,00:46:00,00:46:10,248,5,0,0
2,00:47:00,00:47:10,247,6,0,0
2,00:50:00,00:50:10,246,7,0,0
2,00:52:00,00:52:10,245,8,0,0
2,00:54:00,00:54:10,244,9,0,0
2,00:56:00,00:56:10,243,10,0,0
2,00:59:00,00:59:10,242,11,0,0
2,01:01:00,01:01:10,241,12,0,0
2,01:04:00,01:04:10,240,13,0,0
3,01:37:00,01:37:10,252,1,0,0
3,01:38:00,01:38:10,251,2,0,0
3,01:41:00,01:41:10,249,4,0,0
3,01:46:00,01:46:10,248,5,0,0
3,01:47:00,01:47:10,247,6,0,0
3,01:50:00,01:50:10,246,7,0,0
3,01:52:00,01:52:10,245,8,0,0
3,01:54:00,01:54:10,244,9,0,0
3,01:56:00,01:56:10,243,10,0,0
3,01:59:00,01:59:10,242,11,0,0
3,02:01:00,02:01:10,241,12,0,0
3,02:04:00,02:04:10,240,13,0,0
4,02:37:00,02:37:10,252,1,0,0
4,02:38:00,02:38:10,251,2,0,0
4,02:41:00,02:41:10,249,4,0,0
4,02:46:00,02:46:10,248,5,0,0
4,02:47:00,02:47:10,247,6,0,0
4,02:50:00,02:50:10,246,7,0,0
4,02:52:00,02:52:10,245,8,0,0
4,02:54:00,02:54:10,244,9,0,0
4,02:56:00,02:56:10,243,10,0,0
4,02:59:00,02:59:10,242,11,0,0
4,03:01:00,03:01:10,241,12,0,0
4,03:04:00,03:04:10,240,13,0,0
5,03:37:00,03:37:10,252,1,0,0
5,03:38:00,03:38:10,251,2,0,0
5,03:41:00,03:41:10,249,4,0,0
5,03:46:00,03:46:10,248,5,0,0
5,03:47:00,03:47:10,247,6,0,0
5,03:50:00,03:50:10,246,7,0,0
5,03:52:00,03:52:10,245,8,0,0
5,03:54:00,03:54:10,244,9,0,0
5,03:56:00,03:56:10,243,10,0,0
5,03:59:00,03:59:10,242,11,0,0
5,04:01:00,04:01:10,241,12,0,0
5,04:04:00,04:04:10,240,13,0,0
6,04:37:00,04:37:10,252,1,0,0
6,04:38:00,04:38:10,251,2,0,0
6,04:39:00,04:39:10,250,3,0,0
6,04:41:00,04:41:10,249,4,0,0
6,04:46:00,04:46:10,248,5,0,0
6,04:47:00,04:47:10,247,6,0,0
6,04:50:00,04:50:10,246,7,0,0
6,04:52:00,04:52:10,245,8,0,0
6,04:54:00,04:54:10,244,9,0,0
6,04:56:00,04:56:10,243,10,0,0
6,04:59:00,04:59:10,242,11,0,0
6,05:01:00,05:01:10,241,12,0,0
6,05:04:00,05:04:10,240,13,0,0
7,05:06:00,05:06:10,252,1,0,0
7,05:07:00,05:07:10,251,2,0,0
7,05:08:00,05:08:10,250,3,0,0
7,05:10:00,05:10:10,249,4,0,0
7,05:15:00,05:15:10,248,5,0,0
7,05:16:00,05:16:10,247,6,0,0
7,05:19:00,05:19:10,246,7,0,0
7,05:21:00,05:21:10,245,8,0,0
7,05:23:00,05:23:10,244,9,0,0
7,05:25:00,05:25:10,243,10,0,0
7,05:28:00,05:28:10,242,11,0,0
7,05:30:00,05:30:10,241,12,0,0
7,05:33:00,05:33:10,240,13,0,0
8,05:36:00,05:36:10,252,1,0,0
8,05:37:00,05:37:10,251,2,0,0
8,05:38:00,05:38:10,250,3,0,0
8,05:40:00,05:40:10,249,4,0,0
8,05:45:00,05:45:10,248,5,0,0
8,05:46:00,05:46:10,247,6,0,0
8,05:49:00,05:49:10,246,7,0,0
8,05:51:00,05:51:10,245,8,0,0
8,05:53:00,05:53:10,244,9,0,0
8,05:55:00,05:55:10,243,10,0,0
8,05:58:00,05:58:10,242,11,0,0
8,06:00:00,06:00:10,241,12,0,0
8,06:03:00,06:03:10,240,13,0,0
9,05:51:00,05:51:10,252,1,0,0
9,05:52:00,05:52:10,251,2,0,0
9,05:53:00,05:53:10,250,3,0,0
9,05:55:00,05:55:10,249,4,0,0
9,06:00:00,06:00:10,248,5,0,0
9,06:01:00,06:01:10,247,6,0,0
9,06:04:00,06:04:10,246,7,0,0
9,06:06:00,06:06:10,245,8,0,0
9,06:08:00,06:08:10,244,9,0,0
9,06:10:00,06:10:10,243,10,0,0
9,06:13:00,06:13:10,242,11,0,0
9,06:15:00,06:15:10,241,12,0,0
9,06:18:00,06:18:10,240,13,0,0
10,06:06:00,06:06:10,252,1,0,0
10,06:07:00,06:07:10,251,2,0,0
10,06:08:00,06:08:10,250,3,0,0
10,06:10:00,06:10:10,249,4,0,0
10,06:15:00,06:15:10,248,5,0,0
10,06:16:00,06:16:10,247,6,0,0
10,06:19:00,06:19:10,246,7,0,0
10,06:21:00,06:21:10,245,8,0,0
10,06:23:00,06:23:10,244,9,0,0
10,06:25:00,06:25:10,243,10,0,0
10,06:28:00,06:28:10,242,11,0,0
10,06:30:00,06:30:10,241,12,0,0
10,06:33:00,06:33:10,240,13,0,0
11,06:21:00,06:21:10,252,1,0,0
11,06:22:00,06:22:10,251,2,0,0
11,06:23:00,06:23:10,250,3,0,0
11,06:25:00,06:25:10,249,4,0,0
11,06:30:00,06:30:10,248,5,0,0
11,06:31:00,06:31:10,247,6,0,0
11,06:34:00,06:34:10,246,7,0,0
11,06:36:00,06:36:10,245,8,0,0
11,06:38:00,06:38:10,244,9,0,0
11,06:40:00,06:40:10,243,10,0,0
11,06:43:00,06:43:10,242,11,0,0
11,06:45:00,06:45:10,241,12,0,0
11,06:48:00,06:48:10,240,13,0,0
12,06:36:00,06:36:10,252,1,0,0
12,06:37:00,06:37:10,251,2,0,0
12,06:38:00,06:38:10,250,3,0,0
12,06:40:00,06:40:10,249,4,0,0
12,06:45:00,06:45:10,248,5,0,0
12,06:46:00,06:46:10,247,6,0,0
12,06:49:00,06:49:10,246,7,0,0
12,06:51:00,06:51:10,245,8,0,0
12,06:53:00,06:53:10,244,9,0,0
12,06:55:00,06:55:10,243,10,0,0
