trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
CYN1052_20260201_SID185189,06:00:00,06:00:00,90001,1,Center City Philadelphia,,,,1
CYN1052_20260201_SID185189,06:02:00,06:02:00,90002,2,Center City Philadelphia,,,,1
CYN1052_20260201_SID185189,06:05:00,06:05:00,90003,3,Center City Philadelphia,,,,1
CYN1052_20260201_SID185189,06:17:00,06:17:00,90004,4,Suburban Station,,,,1
CYN1052_20260201_SID185189,06:22:00,06:22:00,90005,5,Suburban Station,,,,1
CYN1055_20260201_SID185189,06:46:00,06:46:00,90005,1,Center City Philadelphia,,,,1
CYN1055_20260201_SID185189,06:51:00,06:51:00,90004,2,Cynwyd,,,,1
CYN1055_20260201_SID185189,07:02:00,07:02:00,90003,3,Cynwyd,,,,1
CYN1055_20260201_SID185189,07:05:00,07:05:00,90002,4,Cynwyd,,,,1
CYN1055_20260201_SID185189,07:08:00,07:08:00,90001,5,Cynwyd,,,,1
CYN1056_20260201_SID185189,07:28:00,07:28:00,90001,1,Center City Philadelphia,,,,1
CYN1056_20260201_SID185189,07:30:00,07:30:00,90002,2,Center City Philadelphia,,,,1
CYN1056_20260201_SID185189,07:33:00,07:33:00,90003,3,Center City Philadelphia,,,,1
CYN1056_20260201_SID185189,07:45:00,07:45:00,90004,4,Suburban Station,,,,1
CYN1056_20260201_SID185189,07:50:00,07:50:00,90005,5,Suburban Station,,,,1
CYN1059_20260201_SID185189,08:10:00,08:10:00,90005,1,Center City Philadelphia,,,,1
CYN1059_20260201_SID185189,08:15:00,08:15:00,90004,2,Cynwyd,,,,1
CYN1059_20260201_SID185189,08:26:00,08:26:00,90003,3,Cynwyd,,,,1
CYN1059_20260201_SID185189,08:29:00,08:29:00,90002,4,Cynwyd,,,,1
CYN1059_20260201_SID185189,08:31:00,08:31:00,90001,5,Cynwyd,,,,1
CYN1060_20260201_SID185189,08:46:00,08:46:00,90001,1,Center City Philadelphia,,,,1
CYN1060_20260201_SID185189,08:48:00,08:48:00,90002,2,Center City Philadelphia,,,,1
CYN1060_20260201_SID185189,08:51:00,08:51:00,90003,3,Center City Philadelphia,,,,1
CYN1060_20260201_SID185189,09:03:00,09:03:00,90004,4,Suburban Station,,,,1
CYN1060_20260201_SID185189,09:08:00,09:08:00,90005,5,Suburban Station,,,,1
CYN1071_20260201_SID185189,12:00:00,12:00:00,90005,1,Center City Philadelphia,,,,1
CYN1071_20260201_SID185189,12:05:00,12:05:00,90004,2,Cynwyd,,,,1
CYN1071_20260201_SID185189,12:16:00,12:16:00,90003,3,Cynwyd,,,,1
CYN1071_20260201_SID185189,12:19:00,12:19:00,90002,4,Cynwyd,,,,1
CYN1071_20260201_SID185189,12:21:00,12:21:00,90001,5,Cynwyd,,,,1
CYN1072_20260201_SID185189,12:36:00,12:36:00,90001,1,Center City Philadelphia,,,,1
CYN1072_20260201_SID185189,12:38:00,12:38:00,90002,2,Center City Philadelphia,,,,1
CYN1072_20260201_SID185189,12:41:00,12:41:00,90003,3,Center City Philadelphia,,,,1
CYN1072_20260201_SID185189,12:53:00,12:53:00,90004,4,Suburban Station,,,,1
CYN1072_20260201_SID185189,12:58:00,12:58:00,90005,5,Suburban Station,,,,1
CYN1081_20260201_SID185189,15:16:00,15:16:00,90005,1,Center City Philadelphia,,,,1
CYN1081_20260201_SID185189,15:21:00,15:21:00,90004,2,Cynwyd,,,,1
CYN1081_20260201_SID185189,15:32:00,15:32:00,90003,3,Cynwyd,,,,1
CYN1081_20260201_SID185189,15:35:00,15:35:00,90002,4,Cynwyd,,,,1
CYN1081_20260201_SID185189,15:37:00,15:37:00,90001,5,Cynwyd,,,,1
CYN1082_20260201_SID185189,15:52:00,15:52:00,90001,1,Center City Philadelphia,,,,1
CYN1082_20260201_SID185189,15:54:00,15:54:00,90002,2,Center City Philadelphia,,,,1
CYN1082_20260201_SID185189,15:57:00,15:57:00,90003,3,Center City Philadelphia,,,,1
CYN1082_20260201_SID185189,16:09:00,16:09:00,90004,4,Suburban Station,,,,1
CYN1082_20260201_SID185189,16:14:00,16:14:00,90005,5,Suburban Station,,,,1
CYN1083_20260201_SID185189,16:37:00,16:37:00,90005,1,Center City Philadelphia,,,,1
CYN1083_20260201_SID185189,16:42:00,16:42:00,90004,2,Cynwyd,,,,1
CYN1083_20260201_SID185189,16:53:00,16:53:00,90003,3,Cynwyd,,,,1
CYN1083_20260201_SID185189,16:56:00,16:56:00,90002,4,Cynwyd,,,,1
CYN1083_20260201_SID185189,16:58:00,16:58:00,90001,5,Cynwyd,,,,1
CYN1084_20260201_SID185189,17:15:00,17:15:00,90001,1,Center City Philadelphia,,,,1
CYN1084_20260201_SID185189,17:17:00,17:17:00,90002,2,Center City Philadelphia,,,,1
CYN1084_20260201_SID185189,17:20:00,17:20:00,90003,3,Center City Philadelphia,,,,1
CYN1084_20260201_SID185189,17:32:00,17:32:00,90004,4,Suburban Station,,,,1
CYN1084_20260201_SID185189,17:37:00,17:37:00,90005,5,Suburban Station,,,,1
CYN1085_20260201_SID185189,17:57:00,17:57:00,90005,1,Center City Philadelphia,,,,1
CYN1085_20260201_SID185189,18:02:00,18:02:00,90004,2,Cynwyd,,,,1
CYN1085_20260201_SID185189,18:13:00,18:13:00,90003,3,Cynwyd,,,,1
CYN1085_20260201_SID185189,18:16:00,18:16:00,90002,4,Cynwyd,,,,1
CYN1085_20260201_SID185189,18:18:00,18:18:00,90001,5,Cynwyd,,,,1
WIL1226_20260201_SID185189,18:09:00,18:09:00,90201,1,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:15:00,18:15:00,90202,2,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:25:00,18:25:00,90203,3,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:33:00,18:33:00,90204,4,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:37:00,18:37:00,90205,5,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:40:00,18:40:00,90206,6,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:43:00,18:43:00,90207,7,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:47:00,18:47:00,90209,8,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:49:00,18:49:00,90210,9,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:51:00,18:51:00,90211,10,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:53:00,18:53:00,90212,11,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:56:00,18:56:00,90213,12,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,18:58:00,18:58:00,90214,13,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,19:00:00,19:00:00,90215,14,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,19:02:00,19:02:00,90216,15,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,19:04:00,19:04:00,90217,16,Center City Philadelphia,,,,1
WIL1226_20260201_SID185189,19:14:00,19:14:00,90406,17,Suburban Station,,,,1
WIL1226_20260201_SID185189,19:17:00,19:17:00,90004,18,Suburban Station,,,,1
WIL1226_20260201_SID185189,19:22:00,19:22:00,90005,19,Suburban Station,,,,1
WIL1228_20260201_SID185189,19:07:00,19:07:00,90205,1,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:10:00,19:10:00,90206,2,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:12:00,19:12:00,90207,3,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:14:00,19:14:00,90208,4,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:16:00,19:16:00,90209,5,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:18:00,19:18:00,90210,6,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:20:00,19:20:00,90211,7,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:22:00,19:22:00,90212,8,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:25:00,19:25:00,90213,9,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:27:00,19:27:00,90214,10,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:29:00,19:29:00,90215,11,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:31:00,19:31:00,90216,12,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:33:00,19:33:00,90217,13,Center City Philadelphia,,,,1
WIL1228_20260201_SID185189,19:43:00,19:43:00,90406,14,Suburban Station,,,,1
WIL1228_20260201_SID185189,19:46:00,19:46:00,90004,15,Suburban Station,,,,1
WIL1228_20260201_SID185189,19:52:00,19:52:00,90005,16,Suburban Station,,,,1
MED1380_20260201_SID185189,08:48:00,08:48:00,90302,1,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,08:50:00,08:50:00,90303,2,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,08:52:00,08:52:00,90304,3,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,08:55:00,08:55:00,90305,4,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,08:58:00,08:58:00,90306,5,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:00:00,09:00:00,90307,6,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:03:00,09:03:00,90308,7,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:05:00,09:05:00,90309,8,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:07:00,09:07:00,90310,9,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:10:00,09:10:00,90311,10,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:12:00,09:12:00,90312,11,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:15:00,09:15:00,90313,12,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:18:00,09:18:00,90314,13,Center City Philadelphia,,,,1
MED1380_20260201_SID185189,09:22:00,09:22:00,90406,14,Suburban Station,,,,1
MED1380_20260201_SID185189,09:25:00,09:25:00,90004,15,Suburban Station,,,,1
MED1380_20260201_SID185189,09:31:00,09:31:00,90005,16,Suburban Station,,,,1
TRE1705_20260201_SID185189,05:20:00,05:20:00,90005,1,Center City Philadelphia,,,,1
TRE1705_20260201_SID185189,05:25:00,05:25:00,90004,2,Trenton,,,,1
TRE1705_20260201_SID185189,05:35:00,05:35:00,90711,3,Trenton,,,,1
TRE1705_20260201_SID185189,05:43:00,05:43:00,90710,4,Trenton,,,,1
TRE1705_20260201_SID185189,05:46:00,05:46:00,90709,5,Trenton,,,,1
TRE1705_20260201_SID185189,05:48:00,05:48:00,90708,6,Trenton,,,,1
TRE1705_20260201_SID185189,05:51:00,05:51:00,90707,7,Trenton,,,,1
TRE1705_20260201_SID185189,05:54:00,05:54:00,90706,8,Trenton,,,,1
TRE1705_20260201_SID185189,05:59:00,05:59:00,90704,9,Trenton,,,,1
TRE1705_20260201_SID185189,06:02:00,06:02:00,90703,10,Trenton,,,,1
TRE1705_20260201_SID185189,06:07:00,06:07:00,90702,11,Trenton,,,,1
TRE1705_20260201_SID185189,06:20:00,06:20:00,90701,12,Trenton,,,,1
TRE1706_20260201_SID185186,07:04:00,07:04:00,90701,1,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:11:00,07:11:00,90702,2,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:15:00,07:15:00,90703,3,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:18:00,07:18:00,90704,4,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:21:00,07:21:00,90705,5,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:23:00,07:23:00,90706,6,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:26:00,07:26:00,90707,7,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:30:00,07:30:00,90708,8,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:32:00,07:32:00,90709,9,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:35:00,07:35:00,90710,10,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:42:00,07:42:00,90711,11,Center City Philadelphia,,,,1
TRE1706_20260201_SID185186,07:52:00,07:52:00,90004,12,Jefferson Station,,,,1
TRE1706_20260201_SID185186,07:57:00,07:57:00,90005,13,Jefferson Station,,,,1
TRE1706_20260201_SID185186,08:02:00,08:02:00,90006,14,Jefferson Station,,,,1
TRE1707_20260201_SID185186,08:30:00,08:30:00,90006,1,Center City Philadelphia,,,,1
TRE1707_20260201_SID185186,08:35:00,08:35:00,90005,2,Center City Philadelphia,,,,1
TRE1707_20260201_SID185186,08:40:00,08:40:00,90004,3,Trenton,,,,1
TRE1707_20260201_SID185186,08:49:00,08:49:00,90711,4,Trenton,,,,1
TRE1707_20260201_SID185186,08:55:00,08:55:00,90710,5,Trenton,,,,1
TRE1707_20260201_SID185186,08:58:00,08:58:00,90709,6,Trenton,,,,1
TRE1707_20260201_SID185186,09:00:00,09:00:00,90708,7,Trenton,,,,1
TRE1707_20260201_SID185186,09:03:00,09:03:00,90707,8,Trenton,,,,1
TRE1707_20260201_SID185186,09:06:00,09:06:00,90706,9,Trenton,,,,1
TRE1707_20260201_SID185186,09:08:00,09:08:00,90705,10,Trenton,,,,1
TRE1707_20260201_SID185186,09:10:00,09:10:00,90704,11,Trenton,,,,1
TRE1707_20260201_SID185186,09:13:00,09:13:00,90703,12,Trenton,,,,1
TRE1707_20260201_SID185186,09:18:00,09:18:00,90702,13,Trenton,,,,1
TRE1707_20260201_SID185186,09:32:00,09:32:00,90701,14,Trenton,,,,1
TRE1708_20260201_SID185186,08:04:00,08:04:00,90701,1,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:11:00,08:11:00,90702,2,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:15:00,08:15:00,90703,3,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:18:00,08:18:00,90704,4,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:21:00,08:21:00,90705,5,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:23:00,08:23:00,90706,6,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:26:00,08:26:00,90707,7,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:30:00,08:30:00,90708,8,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:32:00,08:32:00,90709,9,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:35:00,08:35:00,90710,10,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:42:00,08:42:00,90711,11,Center City Philadelphia,,,,1
TRE1708_20260201_SID185186,08:52:00,08:52:00,90004,12,Jefferson Station,,,,1
TRE1708_20260201_SID185186,08:57:00,08:57:00,90005,13,Jefferson Station,,,,1
TRE1708_20260201_SID185186,09:02:00,09:02:00,90006,14,Jefferson Station,,,,1
TRE1709_20260201_SID185186,09:30:00,09:30:00,90006,1,Center City Philadelphia,,,,1
TRE1709_20260201_SID185186,09:35:00,09:35:00,90005,2,Center City Philadelphia,,,,1
TRE1709_20260201_SID185186,09:40:00,09:40:00,90004,3,Trenton,,,,1
TRE1709_20260201_SID185186,09:49:00,09:49:00,90711,4,Trenton,,,,1
TRE1709_20260201_SID185186,09:55:00,09:55:00,90710,5,Trenton,,,,1
TRE1709_20260201_SID185186,09:58:00,09:58:00,90709,6,Trenton,,,,1
TRE1709_20260201_SID185186,10:00:00,10:00:00,90708,7,Trenton,,,,1
TRE1709_20260201_SID185186,10:03:00,10:03:00,90707,8,Trenton,,,,1
TRE1709_20260201_SID185186,10:06:00,10:06:00,90706,9,Trenton,,,,1
TRE1709_20260201_SID185186,10:08:00,10:08:00,90705,10,Trenton,,,,1
TRE1709_20260201_SID185186,10:10:00,10:10:00,90704,11,Trenton,,,,1
TRE1709_20260201_SID185186,10:13:00,10:13:00,90703,12,Trenton,,,,1
TRE1709_20260201_SID185186,10:18:00,10:18:00,90702,13,Trenton,,,,1
TRE1709_20260201_SID185186,10:32:00,10:32:00,90701,14,Trenton,,,,1
TRE1710_20260201_SID185186,09:04:00,09:04:00,90701,1,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:11:00,09:11:00,90702,2,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:15:00,09:15:00,90703,3,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:18:00,09:18:00,90704,4,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:21:00,09:21:00,90705,5,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:23:00,09:23:00,90706,6,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:26:00,09:26:00,90707,7,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:30:00,09:30:00,90708,8,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:32:00,09:32:00,90709,9,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:35:00,09:35:00,90710,10,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:42:00,09:42:00,90711,11,Center City Philadelphia,,,,1
TRE1710_20260201_SID185186,09:52:00,09:52:00,90004,12,Jefferson Station,,,,1
TRE1710_20260201_SID185186,09:57:00,09:57:00,90005,13,Jefferson Station,,,,1
TRE1710_20260201_SID185186,10:02:00,10:02:00,90006,14,Jefferson Station,,,,1
TRE1711_20260201_SID185186,10:30:00,10:30:00,90006,1,Center City Philadelphia,,,,1
TRE1711_20260201_SID185186,10:35:00,10:35:00,90005,2,Center City Philadelphia,,,,1
TRE1711_20260201_SID185186,10:40:00,10:40:00,90004,3,Trenton,,,,1
TRE1711_20260201_SID185186,10:49:00,10:49:00,90711,4,Trenton,,,,1
TRE1711_20260201_SID185186,10:55:00,10:55:00,90710,5,Trenton,,,,1
TRE1711_20260201_SID185186,10:58:00,10:58:00,90709,6,Trenton,,,,1
TRE1711_20260201_SID185186,11:00:00,11:00:00,90708,7,Trenton,,,,1
TRE1711_20260201_SID185186,11:03:00,11:03:00,90707,8,Trenton,,,,1
TRE1711_20260201_SID185186,11:06:00,11:06:00,90706,9,Trenton,,,,1
TRE1711_20260201_SID185186,11:08:00,11:08:00,90705,10,Trenton,,,,1
TRE1711_20260201_SID185186,11:10:00,11:10:00,90704,11,Trenton,,,,1
TRE1711_20260201_SID185186,11:13:00,11:13:00,90703,12,Trenton,,,,1
TRE1711_20260201_SID185186,11:18:00,11:18:00,90702,13,Trenton,,,,1
TRE1711_20260201_SID185186,11:32:00,11:32:00,90701,14,Trenton,,,,1
TRE1712_20260201_SID185186,10:04:00,10:04:00,90701,1,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:11:00,10:11:00,90702,2,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:15:00,10:15:00,90703,3,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:18:00,10:18:00,90704,4,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:21:00,10:21:00,90705,5,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:23:00,10:23:00,90706,6,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:26:00,10:26:00,90707,7,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:30:00,10:30:00,90708,8,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:32:00,10:32:00,90709,9,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:35:00,10:35:00,90710,10,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:42:00,10:42:00,90711,11,Center City Philadelphia,,,,1
TRE1712_20260201_SID185186,10:52:00,10:52:00,90004,12,Jefferson Station,,,,1
TRE1712_20260201_SID185186,10:57:00,10:57:00,90005,13,Jefferson Station,,,,1
TRE1712_20260201_SID185186,11:02:00,11:02:00,90006,14,Jefferson Station,,,,1
TRE1713_20260201_SID185186,11:30:00,11:30:00,90006,1,Center City Philadelphia,,,,1
TRE1713_20260201_SID185186,11:35:00,11:35:00,90005,2,Center City Philadelphia,,,,1
TRE1713_20260201_SID185186,11:40:00,11:40:00,90004,3,Trenton,,,,1
TRE1713_20260201_SID185186,11:49:00,11:49:00,90711,4,Trenton,,,,1
TRE1713_20260201_SID185186,11:55:00,11:55:00,90710,5,Trenton,,,,1
TRE1713_20260201_SID185186,11:58:00,11:58:00,90709,6,Trenton,,,,1
TRE1713_20260201_SID185186,12:00:00,12:00:00,90708,7,Trenton,,,,1
TRE1713_20260201_SID185186,12:03:00,12:03:00,90707,8,Trenton,,,,1
TRE1713_20260201_SID185186,12:06:00,12:06:00,90706,9,Trenton,,,,1
TRE1713_20260201_SID185186,12:08:00,12:08:00,90705,10,Trenton,,,,1
TRE1713_20260201_SID185186,12:10:00,12:10:00,90704,11,Trenton,,,,1
TRE1713_20260201_SID185186,12:13:00,12:13:00,90703,12,Trenton,,,,1
TRE1713_20260201_SID185186,12:18:00,12:18:00,90702,13,Trenton,,,,1
TRE1713_20260201_SID185186,12:32:00,12:32:00,90701,14,Trenton,,,,1
TRE1714_20260201_SID185186,11:04:00,11:04:00,90701,1,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:11:00,11:11:00,90702,2,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:15:00,11:15:00,90703,3,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:18:00,11:18:00,90704,4,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:21:00,11:21:00,90705,5,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:23:00,11:23:00,90706,6,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:26:00,11:26:00,90707,7,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:30:00,11:30:00,90708,8,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:32:00,11:32:00,90709,9,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:35:00,11:35:00,90710,10,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:42:00,11:42:00,90711,11,Center City Philadelphia,,,,1
TRE1714_20260201_SID185186,11:52:00,11:52:00,90004,12,Jefferson Station,,,,1
TRE1714_20260201_SID185186,11:57:00,11:57:00,90005,13,Jefferson Station,,,,1
TRE1714_20260201_SID185186,12:02:00,12:02:00,90006,14,Jefferson Station,,,,1
TRE1715_20260201_SID185186,12:30:00,12:30:00,90006,1,Center City Philadelphia,,,,1
TRE1715_20260201_SID185186,12:35:00,12:35:00,90005,2,Center City Philadelphia,,,,1
TRE1715_20260201_SID185186,12:40:00,12:40:00,90004,3,Trenton,,,,1
TRE1715_20260201_SID185186,12:49:00,12:49:00,90711,4,Trenton,,,,1
TRE1715_20260201_SID185186,12:55:00,12:55:00,90710,5,Trenton,,,,1
TRE1715_20260201_SID185186,12:58:00,12:58:00,90709,6,Trenton,,,,1
TRE1715_20260201_SID185186,13:00:00,13:00:00,90708,7,Trenton,,,,1
TRE1715_20260201_SID185186,13:03:00,13:03:00,90707,8,Trenton,,,,1
TRE1715_20260201_SID185186,13:06:00,13:06:00,90706,9,Trenton,,,,1
TRE1715_20260201_SID185186,13:08:00,13:08:00,90705,10,Trenton,,,,1
TRE1715_20260201_SID185186,13:10:00,13:10:00,90704,11,Trenton,,,,1
TRE1715_20260201_SID185186,13:13:00,13:13:00,90703,12,Trenton,,,,1
TRE1715_20260201_SID185186,13:18:00,13:18:00,90702,13,Trenton,,,,1
TRE1715_20260201_SID185186,13:32:00,13:32:00,90701,14,Trenton,,,,1
TRE1716_20260201_SID185186,12:04:00,12:04:00,90701,1,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:11:00,12:11:00,90702,2,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:15:00,12:15:00,90703,3,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:18:00,12:18:00,90704,4,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:21:00,12:21:00,90705,5,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:23:00,12:23:00,90706,6,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:26:00,12:26:00,90707,7,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:30:00,12:30:00,90708,8,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:32:00,12:32:00,90709,9,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:35:00,12:35:00,90710,10,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:42:00,12:42:00,90711,11,Center City Philadelphia,,,,1
TRE1716_20260201_SID185186,12:52:00,12:52:00,90004,12,Jefferson Station,,,,1
TRE1716_20260201_SID185186,12:57:00,12:57:00,90005,13,Jefferson Station,,,,1
TRE1716_20260201_SID185186,13:02:00,13:02:00,90006,14,Jefferson Station,,,,1
TRE1717_20260201_SID185186,13:30:00,13:30:00,90006,1,Center City Philadelphia,,,,1
TRE1717_20260201_SID185186,13:35:00,13:35:00,90005,2,Center City Philadelphia,,,,1
TRE1717_20260201_SID185186,13:40:00,13:40:00,90004,3,Trenton,,,,1
TRE1717_20260201_SID185186,13:49:00,13:49:00,90711,4,Trenton,,,,1
TRE1717_20260201_SID185186,13:55:00,13:55:00,90710,5,Trenton,,,,1
TRE1717_20260201_SID185186,13:58:00,13:58:00,90709,6,Trenton,,,,1
TRE1717_20260201_SID185186,14:00:00,14:00:00,90708,7,Trenton,,,,1
TRE1717_20260201_SID185186,14:03:00,14:03:00,90707,8,Trenton,,,,1
TRE1717_20260201_SID185186,14:06:00,14:06:00,90706,9,Trenton,,,,1
TRE1717_20260201_SID185186,14:08:00,14:08:00,90705,10,Trenton,,,,1
TRE1717_20260201_SID185186,14:10:00,14:10:00,90704,11,Trenton,,,,1
TRE1717_20260201_SID185186,14:13:00,14:13:00,90703,12,Trenton,,,,1
TRE1717_20260201_SID185186,14:18:00,14:18:00,90702,13,Trenton,,,,1
TRE1717_20260201_SID185186,14:32:00,14:32:00,90701,14,Trenton,,,,1
TRE1718_20260201_SID185186,13:04:00,13:04:00,90701,1,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:11:00,13:11:00,90702,2,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:15:00,13:15:00,90703,3,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:18:00,13:18:00,90704,4,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:21:00,13:21:00,90705,5,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:23:00,13:23:00,90706,6,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:26:00,13:26:00,90707,7,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:30:00,13:30:00,90708,8,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:32:00,13:32:00,90709,9,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:35:00,13:35:00,90710,10,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:42:00,13:42:00,90711,11,Center City Philadelphia,,,,1
TRE1718_20260201_SID185186,13:52:00,13:52:00,90004,12,Jefferson Station,,,,1
TRE1718_20260201_SID185186,13:57:00,13:57:00,90005,13,Jefferson Station,,,,1
TRE1718_20260201_SID185186,14:02:00,14:02:00,90006,14,Jefferson Station,,,,1
TRE1719_20260201_SID185186,14:30:00,14:30:00,90006,1,Center City Philadelphia,,,,1
TRE1719_20260201_SID185186,14:35:00,14:35:00,90005,2,Center City Philadelphia,,,,1
TRE1719_20260201_SID185186,14:40:00,14:40:00,90004,3,Trenton,,,,1
TRE1719_20260201_SID185186,14:49:00,14:49:00,90711,4,Trenton,,,,1
