trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
CYN1085_20250902,18:18:00,18:18:00,90001,5,Cynwyd,,,,1
WIL1226_20250902,18:18:00,18:18:00,90201,1,Center City Philadelphia,,,,1
WIL1226_20250902,18:24:00,18:24:00,90202,2,Center City Philadelphia,,,,1
WIL1226_20250902,18:32:00,18:32:00,90203,3,Center City Philadelphia,,,,1
WIL1226_20250902,18:41:00,18:41:00,90204,4,Center City Philadelphia,,,,1
WIL1226_20250902,18:45:00,18:45:00,90205,5,Center City Philadelphia,,,,1
WIL1226_20250902,18:49:00,18:49:00,90206,6,Center City Philadelphia,,,,1
WIL1226_20250902,18:52:00,18:52:00,90207,7,Center City Philadelphia,,,,1
WIL1226_20250902,18:55:00,18:55:00,90209,8,Center City Philadelphia,,,,1
WIL1226_20250902,18:57:00,18:57:00,90210,9,Center City Philadelphia,,,,1
WIL1226_20250902,18:59:00,18:59:00,90211,10,Center City Philadelphia,,,,1
WIL1226_20250902,19:01:00,19:01:00,90212,11,Center City Philadelphia,,,,1
WIL1226_20250902,19:03:00,19:03:00,90213,12,Center City Philadelphia,,,,1
WIL1226_20250902,19:05:00,19:05:00,90214,13,Center City Philadelphia,,,,1
WIL1226_20250902,19:07:00,19:07:00,90215,14,Center City Philadelphia,,,,1
WIL1226_20250902,19:09:00,19:09:00,90216,15,Center City Philadelphia,,,,1
WIL1226_20250902,19:11:00,19:11:00,90217,16,Center City Philadelphia,,,,1
WIL1226_20250902,19:22:00,19:22:00,90406,17,Suburban Station,,,,1
WIL1226_20250902,19:25:00,19:25:00,90004,18,Suburban Station,,,,1
WIL1226_20250902,19:30:00,19:30:00,90005,19,Suburban Station,,,,1
TRE1701_20250902,05:35:00,05:35:00,90005,1,Center City Philadelphia,,,,1
TRE1701_20250902,05:40:00,05:40:00,90004,2,Trenton,,,,1
TRE1701_20250902,05:50:00,05:50:00,90711,3,Trenton,,,,1
TRE1701_20250902,05:56:00,05:56:00,90710,4,Trenton,,,,1
TRE1701_20250902,05:59:00,05:59:00,90709,5,Trenton,,,,1
TRE1701_20250902,06:01:00,06:01:00,90708,6,Trenton,,,,1
TRE1701_20250902,06:04:00,06:04:00,90707,7,Trenton,,,,1
TRE1701_20250902,06:07:00,06:07:00,90706,8,Trenton,,,,1
TRE1701_20250902,06:12:00,06:12:00,90704,9,Trenton,,,,1
TRE1701_20250902,06:15:00,06:15:00,90703,10,Trenton,,,,1
TRE1701_20250902,06:20:00,06:20:00,90702,11,Trenton,,,,1
TRE1701_20250902,06:32:00,06:32:00,90701,12,Trenton,,,,1
TRE1706_20250831,07:04:00,07:04:00,90701,1,Center City Philadelphia,,,,1
TRE1706_20250831,07:11:00,07:11:00,90702,2,Center City Philadelphia,,,,1
TRE1706_20250831,07:15:00,07:15:00,90703,3,Center City Philadelphia,,,,1
TRE1706_20250831,07:18:00,07:18:00,90704,4,Center City Philadelphia,,,,1
TRE1706_20250831,07:21:00,07:21:00,90705,5,Center City Philadelphia,,,,1
TRE1706_20250831,07:23:00,07:23:00,90706,6,Center City Philadelphia,,,,1
TRE1706_20250831,07:26:00,07:26:00,90707,7,Center City Philadelphia,,,,1
TRE1706_20250831,07:30:00,07:30:00,90708,8,Center City Philadelphia,,,,1
TRE1706_20250831,07:32:00,07:32:00,90709,9,Center City Philadelphia,,,,1
TRE1706_20250831,07:35:00,07:35:00,90710,10,Center City Philadelphia,,,,1
TRE1706_20250831,07:42:00,07:42:00,90711,11,Center City Philadelphia,,,,1
TRE1706_20250831,07:52:00,07:52:00,90004,12,Jefferson Station,,,,1
TRE1706_20250831,07:57:00,07:57:00,90005,13,Jefferson Station,,,,1
TRE1706_20250831,08:02:00,08:02:00,90006,14,Jefferson Station,,,,1
TRE1707_20250831,08:30:00,08:30:00,90006,1,Center City Philadelphia,,,,1
TRE1707_20250831,08:35:00,08:35:00,90005,2,Center City Philadelphia,,,,1
TRE1707_20250831,08:40:00,08:40:00,90004,3,Trenton,,,,1
TRE1707_20250831,08:49:00,08:49:00,90711,4,Trenton,,,,1
TRE1707_20250831,08:55:00,08:55:00,90710,5,Trenton,,,,1
TRE1707_20250831,08:58:00,08:58:00,90709,6,Trenton,,,,1
TRE1707_20250831,09:00:00,09:00:00,90708,7,Trenton,,,,1
TRE1707_20250831,09:03:00,09:03:00,90707,8,Trenton,,,,1
TRE1707_20250831,09:06:00,09:06:00,90706,9,Trenton,,,,1
TRE1707_20250831,09:08:00,09:08:00,90705,10,Trenton,,,,1
TRE1707_20250831,09:10:00,09:10:00,90704,11,Trenton,,,,1
TRE1707_20250831,09:13:00,09:13:00,90703,12,Trenton,,,,1
TRE1707_20250831,09:18:00,09:18:00,90702,13,Trenton,,,,1
TRE1707_20250831,09:32:00,09:32:00,90701,14,Trenton,,,,1
TRE1708_20250831,08:04:00,08:04:00,90701,1,Center City Philadelphia,,,,1
TRE1708_20250831,08:11:00,08:11:00,90702,2,Center City Philadelphia,,,,1
TRE1708_20250831,08:15:00,08:15:00,90703,3,Center City Philadelphia,,,,1
TRE1708_20250831,08:18:00,08:18:00,90704,4,Center City Philadelphia,,,,1
TRE1708_20250831,08:21:00,08:21:00,90705,5,Center City Philadelphia,,,,1
TRE1708_20250831,08:23:00,08:23:00,90706,6,Center City Philadelphia,,,,1
TRE1708_20250831,08:26:00,08:26:00,90707,7,Center City Philadelphia,,,,1
TRE1708_20250831,08:30:00,08:30:00,90708,8,Center City Philadelphia,,,,1
TRE1708_20250831,08:32:00,08:32:00,90709,9,Center City Philadelphia,,,,1
TRE1708_20250831,08:35:00,08:35:00,90710,10,Center City Philadelphia,,,,1
TRE1708_20250831,08:42:00,08:42:00,90711,11,Center City Philadelphia,,,,1
TRE1708_20250831,08:52:00,08:52:00,90004,12,Jefferson Station,,,,1
TRE1708_20250831,08:57:00,08:57:00,90005,13,Jefferson Station,,,,1
TRE1708_20250831,09:02:00,09:02:00,90006,14,Jefferson Station,,,,1
TRE1709_20250831,09:30:00,09:30:00,90006,1,Center City Philadelphia,,,,1
TRE1709_20250831,09:35:00,09:35:00,90005,2,Center City Philadelphia,,,,1
TRE1709_20250831,09:40:00,09:40:00,90004,3,Trenton,,,,1
TRE1709_20250831,09:49:00,09:49:00,90711,4,Trenton,,,,1
TRE1709_20250831,09:55:00,09:55:00,90710,5,Trenton,,,,1
TRE1709_20250831,09:58:00,09:58:00,90709,6,Trenton,,,,1
TRE1709_20250831,10:00:00,10:00:00,90708,7,Trenton,,,,1
TRE1709_20250831,10:03:00,10:03:00,90707,8,Trenton,,,,1
TRE1709_20250831,10:06:00,10:06:00,90706,9,Trenton,,,,1
TRE1709_20250831,10:08:00,10:08:00,90705,10,Trenton,,,,1
TRE1709_20250831,10:10:00,10:10:00,90704,11,Trenton,,,,1
TRE1709_20250831,10:13:00,10:13:00,90703,12,Trenton,,,,1
TRE1709_20250831,10:18:00,10:18:00,90702,13,Trenton,,,,1
TRE1709_20250831,10:32:00,10:32:00,90701,14,Trenton,,,,1
TRE1710_20250831,09:04:00,09:04:00,90701,1,Center City Philadelphia,,,,1
TRE1710_20250831,09:11:00,09:11:00,90702,2,Center City Philadelphia,,,,1
TRE1710_20250831,09:15:00,09:15:00,90703,3,Center City Philadelphia,,,,1
TRE1710_20250831,09:18:00,09:18:00,90704,4,Center City Philadelphia,,,,1
TRE1710_20250831,09:21:00,09:21:00,90705,5,Center City Philadelphia,,,,1
TRE1710_20250831,09:23:00,09:23:00,90706,6,Center City Philadelphia,,,,1
TRE1710_20250831,09:26:00,09:26:00,90707,7,Center City Philadelphia,,,,1
TRE1710_20250831,09:30:00,09:30:00,90708,8,Center City Philadelphia,,,,1
TRE1710_20250831,09:32:00,09:32:00,90709,9,Center City Philadelphia,,,,1
TRE1710_20250831,09:35:00,09:35:00,90710,10,Center City Philadelphia,,,,1
TRE1710_20250831,09:42:00,09:42:00,90711,11,Center City Philadelphia,,,,1
TRE1710_20250831,09:52:00,09:52:00,90004,12,Jefferson Station,,,,1
TRE1710_20250831,09:57:00,09:57:00,90005,13,Jefferson Station,,,,1
TRE1710_20250831,10:02:00,10:02:00,90006,14,Jefferson Station,,,,1
TRE1711_20250831,10:30:00,10:30:00,90006,1,Center City Philadelphia,,,,1
TRE1711_20250831,10:35:00,10:35:00,90005,2,Center City Philadelphia,,,,1
TRE1711_20250831,10:40:00,10:40:00,90004,3,Trenton,,,,1
TRE1711_20250831,10:49:00,10:49:00,90711,4,Trenton,,,,1
TRE1711_20250831,10:55:00,10:55:00,90710,5,Trenton,,,,1
TRE1711_20250831,10:58:00,10:58:00,90709,6,Trenton,,,,1
TRE1711_20250831,11:00:00,11:00:00,90708,7,Trenton,,,,1
TRE1711_20250831,11:03:00,11:03:00,90707,8,Trenton,,,,1
TRE1711_20250831,11:06:00,11:06:00,90706,9,Trenton,,,,1
TRE1711_20250831,11:08:00,11:08:00,90705,10,Trenton,,,,1
TRE1711_20250831,11:10:00,11:10:00,90704,11,Trenton,,,,1
TRE1711_20250831,11:13:00,11:13:00,90703,12,Trenton,,,,1
TRE1711_20250831,11:18:00,11:18:00,90702,13,Trenton,,,,1
TRE1711_20250831,11:32:00,11:32:00,90701,14,Trenton,,,,1
TRE1712_20250831,10:04:00,10:04:00,90701,1,Center City Philadelphia,,,,1
TRE1712_20250831,10:11:00,10:11:00,90702,2,Center City Philadelphia,,,,1
TRE1712_20250831,10:15:00,10:15:00,90703,3,Center City Philadelphia,,,,1
TRE1712_20250831,10:18:00,10:18:00,90704,4,Center City Philadelphia,,,,1
TRE1712_20250831,10:21:00,10:21:00,90705,5,Center City Philadelphia,,,,1
TRE1712_20250831,10:23:00,10:23:00,90706,6,Center City Philadelphia,,,,1
TRE1712_20250831,10:26:00,10:26:00,90707,7,Center City Philadelphia,,,,1
TRE1712_20250831,10:30:00,10:30:00,90708,8,Center City Philadelphia,,,,1
TRE1712_20250831,10:32:00,10:32:00,90709,9,Center City Philadelphia,,,,1
TRE1712_20250831,10:35:00,10:35:00,90710,10,Center City Philadelphia,,,,1
TRE1712_20250831,10:42:00,10:42:00,90711,11,Center City Philadelphia,,,,1
TRE1712_20250831,10:52:00,10:52:00,90004,12,Jefferson Station,,,,1
TRE1712_20250831,10:57:00,10:57:00,90005,13,Jefferson Station,,,,1
TRE1712_20250831,11:02:00,11:02:00,90006,14,Jefferson Station,,,,1
TRE1713_20250831,11:30:00,11:30:00,90006,1,Center City Philadelphia,,,,1
TRE1713_20250831,11:35:00,11:35:00,90005,2,Center City Philadelphia,,,,1
TRE1713_20250831,11:40:00,11:40:00,90004,3,Trenton,,,,1
TRE1713_20250831,11:49:00,11:49:00,90711,4,Trenton,,,,1
TRE1713_20250831,11:55:00,11:55:00,90710,5,Trenton,,,,1
TRE1713_20250831,11:58:00,11:58:00,90709,6,Trenton,,,,1
TRE1713_20250831,12:00:00,12:00:00,90708,7,Trenton,,,,1
TRE1713_20250831,12:03:00,12:03:00,90707,8,Trenton,,,,1
TRE1713_20250831,12:06:00,12:06:00,90706,9,Trenton,,,,1
TRE1713_20250831,12:08:00,12:08:00,90705,10,Trenton,,,,1
TRE1713_20250831,12:10:00,12:10:00,90704,11,Trenton,,,,1
TRE1713_20250831,12:13:00,12:13:00,90703,12,Trenton,,,,1
TRE1713_20250831,12:18:00,12:18:00,90702,13,Trenton,,,,1
TRE1713_20250831,12:32:00,12:32:00,90701,14,Trenton,,,,1
TRE1714_20250831,11:04:00,11:04:00,90701,1,Center City Philadelphia,,,,1
TRE1714_20250831,11:11:00,11:11:00,90702,2,Center City Philadelphia,,,,1
TRE1714_20250831,11:15:00,11:15:00,90703,3,Center City Philadelphia,,,,1
TRE1714_20250831,11:18:00,11:18:00,90704,4,Center City Philadelphia,,,,1
TRE1714_20250831,11:21:00,11:21:00,90705,5,Center City Philadelphia,,,,1
TRE1714_20250831,11:23:00,11:23:00,90706,6,Center City Philadelphia,,,,1
TRE1714_20250831,11:26:00,11:26:00,90707,7,Center City Philadelphia,,,,1
TRE1714_20250831,11:30:00,11:30:00,90708,8,Center City Philadelphia,,,,1
TRE1714_20250831,11:32:00,11:32:00,90709,9,Center City Philadelphia,,,,1
TRE1714_20250831,11:35:00,11:35:00,90710,10,Center City Philadelphia,,,,1
TRE1714_20250831,11:42:00,11:42:00,90711,11,Center City Philadelphia,,,,1
TRE1714_20250831,11:52:00,11:52:00,90004,12,Jefferson Station,,,,1
TRE1714_20250831,11:57:00,11:57:00,90005,13,Jefferson Station,,,,1
TRE1714_20250831,12:02:00,12:02:00,90006,14,Jefferson Station,,,,1
TRE1715_20250831,12:30:00,12:30:00,90006,1,Center City Philadelphia,,,,1
TRE1715_20250831,12:35:00,12:35:00,90005,2,Center City Philadelphia,,,,1
TRE1715_20250831,12:40:00,12:40:00,90004,3,Trenton,,,,1
TRE1715_20250831,12:49:00,12:49:00,90711,4,Trenton,,,,1
TRE1715_20250831,12:55:00,12:55:00,90710,5,Trenton,,,,1
TRE1715_20250831,12:58:00,12:58:00,90709,6,Trenton,,,,1
TRE1715_20250831,13:00:00,13:00:00,90708,7,Trenton,,,,1
TRE1715_20250831,13:03:00,13:03:00,90707,8,Trenton,,,,1
TRE1715_20250831,13:06:00,13:06:00,90706,9,Trenton,,,,1
TRE1715_20250831,13:08:00,13:08:00,90705,10,Trenton,,,,1
TRE1715_20250831,13:10:00,13:10:00,90704,11,Trenton,,,,1
TRE1715_20250831,13:13:00,13:13:00,90703,12,Trenton,,,,1
TRE1715_20250831,13:18:00,13:18:00,90702,13,Trenton,,,,1
TRE1715_20250831,13:32:00,13:32:00,90701,14,Trenton,,,,1
TRE1716_20250831,12:04:00,12:04:00,90701,1,Center City Philadelphia,,,,1
TRE1716_20250831,12:11:00,12:11:00,90702,2,Center City Philadelphia,,,,1
TRE1716_20250831,12:15:00,12:15:00,90703,3,Center City Philadelphia,,,,1
TRE1716_20250831,12:18:00,12:18:00,90704,4,Center City Philadelphia,,,,1
TRE1716_20250831,12:21:00,12:21:00,90705,5,Center City Philadelphia,,,,1
TRE1716_20250831,12:23:00,12:23:00,90706,6,Center City Philadelphia,,,,1
TRE1716_20250831,12:26:00,12:26:00,90707,7,Center City Philadelphia,,,,1
TRE1716_20250831,12:30:00,12:30:00,90708,8,Center City Philadelphia,,,,1
TRE1716_20250831,12:32:00,12:32:00,90709,9,Center City Philadelphia,,,,1
TRE1716_20250831,12:35:00,12:35:00,90710,10,Center City Philadelphia,,,,1
TRE1716_20250831,12:42:00,12:42:00,90711,11,Center City Philadelphia,,,,1
TRE1716_20250831,12:52:00,12:52:00,90004,12,Jefferson Station,,,,1
TRE1716_20250831,12:57:00,12:57:00,90005,13,Jefferson Station,,,,1
TRE1716_20250831,13:02:00,13:02:00,90006,14,Jefferson Station,,,,1
TRE1717_20250831,13:30:00,13:30:00,90006,1,Center City Philadelphia,,,,1
TRE1717_20250831,13:35:00,13:35:00,90005,2,Center City Philadelphia,,,,1
TRE1717_20250831,13:40:00,13:40:00,90004,3,Trenton,,,,1
TRE1717_20250831,13:49:00,13:49:00,90711,4,Trenton,,,,1
TRE1717_20250831,13:55:00,13:55:00,90710,5,Trenton,,,,1
TRE1717_20250831,13:58:00,13:58:00,90709,6,Trenton,,,,1
TRE1717_20250831,14:00:00,14:00:00,90708,7,Trenton,,,,1
TRE1717_20250831,14:03:00,14:03:00,90707,8,Trenton,,,,1
TRE1717_20250831,14:06:00,14:06:00,90706,9,Trenton,,,,1
TRE1717_20250831,14:08:00,14:08:00,90705,10,Trenton,,,,1
TRE1717_20250831,14:10:00,14:10:00,90704,11,Trenton,,,,1
TRE1717_20250831,14:13:00,14:13:00,90703,12,Trenton,,,,1
TRE1717_20250831,14:18:00,14:18:00,90702,13,Trenton,,,,1
TRE1717_20250831,14:32:00,14:32:00,90701,14,Trenton,,,,1
TRE1718_20250831,13:04:00,13:04:00,90701,1,Center City Philadelphia,,,,1
TRE1718_20250831,13:11:00,13:11:00,90702,2,Center City Philadelphia,,,,1
TRE1718_20250831,13:15:00,13:15:00,90703,3,Center City Philadelphia,,,,1
TRE1718_20250831,13:18:00,13:18:00,90704,4,Center City Philadelphia,,,,1
TRE1718_20250831,13:21:00,13:21:00,90705,5,Center City Philadelphia,,,,1
TRE1718_20250831,13:23:00,13:23:00,90706,6,Center City Philadelphia,,,,1
TRE1718_20250831,13:26:00,13:26:00,90707,7,Center City Philadelphia,,,,1
TRE1718_20250831,13:30:00,13:30:00,90708,8,Center City Philadelphia,,,,1
TRE1718_20250831,13:32:00,13:32:00,90709,9,Center City Philadelphia,,,,1
TRE1718_20250831,13:35:00,13:35:00,90710,10,Center City Philadelphia,,,,1
TRE1718_20250831,13:42:00,13:42:00,90711,11,Center City Philadelphia,,,,1
TRE1718_20250831,13:52:00,13:52:00,90004,12,Jefferson Station,,,,1
TRE1718_20250831,13:57:00,13:57:00,90005,13,Jefferson Station,,,,1
TRE1718_20250831,14:02:00,14:02:00,90006,14,Jefferson Station,,,,1
TRE1719_20250831,14:30:00,14:30:00,90006,1,Center City Philadelphia,,,,1
TRE1719_20250831,14:35:00,14:35:00,90005,2,Center City Philadelphia,,,,1
TRE1719_20250831,14:40:00,14:40:00,90004,3,Trenton,,,,1
TRE1719_20250831,14:49:00,14:49:00,90711,4,Trenton,,,,1
TRE1719_20250831,14:55:00,14:55:00,90710,5,Trenton,,,,1
TRE1719_20250831,14:58:00,14:58:00,90709,6,Trenton,,,,1
TRE1719_20250831,15:00:00,15:00:00,90708,7,Trenton,,,,1
TRE1719_20250831,15:03:00,15:03:00,90707,8,Trenton,,,,1
TRE1719_20250831,15:06:00,15:06:00,90706,9,Trenton,,,,1
TRE1719_20250831,15:08:00,15:08:00,90705,10,Trenton,,,,1
TRE1719_20250831,15:10:00,15:10:00,90704,11,Trenton,,,,1
TRE1719_20250831,15:13:00,15:13:00,90703,12,Trenton,,,,1
TRE1719_20250831,15:18:00,15:18:00,90702,13,Trenton,,,,1
TRE1719_20250831,15:32:00,15:32:00,90701,14,Trenton,,,,1
TRE1720_20250831,14:04:00,14:04:00,90701,1,Center City Philadelphia,,,,1
TRE1720_20250831,14:11:00,14:11:00,90702,2,Center City Philadelphia,,,,1
TRE1720_20250831,14:15:00,14:15:00,90703,3,Center City Philadelphia,,,,1
TRE1720_20250831,14:18:00,14:18:00,90704,4,Center City Philadelphia,,,,1
TRE1720_20250831,14:21:00,14:21:00,90705,5,Center City Philadelphia,,,,1
TRE1720_20250831,14:23:00,14:23:00,90706,6,Center City Philadelphia,,,,1
TRE1720_20250831,14:26:00,14:26:00,90707,7,Center City Philadelphia,,,,1
TRE1720_20250831,14:30:00,14:30:00,90708,8,Center City Philadelphia,,,,1
TRE1720_20250831,14:32:00,14:32:00,90709,9,Center City Philadelphia,,,,1
TRE1720_20250831,14:35:00,14:35:00,90710,10,Center City Philadelphia,,,,1
TRE1720_20250831,14:42:00,14:42:00,90711,11,Center City Philadelphia,,,,1
TRE1720_20250831,14:52:00,14:52:00,90004,12,Jefferson Station,,,,1
TRE1720_20250831,14:57:00,14:57:00,90005,13,Jefferson Station,,,,1
TRE1720_20250831,15:02:00,15:02:00,90006,14,Jefferson Station,,,,1
TRE1721_20250831,15:30:00,15:30:00,90006,1,Center City Philadelphia,,,,1
TRE1721_20250831,15:35:00,15:35:00,90005,2,Center City Philadelphia,,,,1
TRE1721_20250831,15:40:00,15:40:00,90004,3,Trenton,,,,1
TRE1721_20250831,15:49:00,15:49:00,90711,4,Trenton,,,,1
TRE1721_20250831,15:55:00,15:55:00,90710,5,Trenton,,,,1
TRE1721_20250831,15:58:00,15:58:00,90709,6,Trenton,,,,1
TRE1721_20250831,16:00:00,16:00:00,90708,7,Trenton,,,,1
TRE1721_20250831,16:03:00,16:03:00,90707,8,Trenton,,,,1
TRE1721_20250831,16:06:00,16:06:00,90706,9,Trenton,,,,1
TRE1721_20250831,16:08:00,16:08:00,90705,10,Trenton,,,,1
TRE1721_20250831,16:10:00,16:10:00,90704,11,Trenton,,,,1
TRE1721_20250831,16:13:00,16:13:00,90703,12,Trenton,,,,1
TRE1721_20250831,16:18:00,16:18:00,90702,13,Trenton,,,,1
TRE1721_20250831,16:32:00,16:32:00,90701,14,Trenton,,,,1
TRE1722_20250831,15:04:00,15:04:00,90701,1,Center City Philadelphia,,,,1
TRE1722_20250831,15:11:00,15:11:00,90702,2,Center City Philadelphia,,,,1
TRE1722_20250831,15:15:00,15:15:00,90703,3,Center City Philadelphia,,,,1
TRE1722_20250831,15:18:00,15:18:00,90704,4,Center City Philadelphia,,,,1
TRE1722_20250831,15:21:00,15:21:00,90705,5,Center City Philadelphia,,,,1
TRE1722_20250831,15:23:00,15:23:00,90706,6,Center City Philadelphia,,,,1
TRE1722_20250831,15:26:00,15:26:00,90707,7,Center City Philadelphia,,,,1
TRE1722_20250831,15:30:00,15:30:00,90708,8,Center City Philadelphia,,,,1
TRE1722_20250831,15:32:00,15:32:00,90709,9,Center City Philadelphia,,,,1
TRE1722_20250831,15:35:00,15:35:00,90710,10,Center City Philadelphia,,,,1
TRE1722_20250831,15:42:00,15:42:00,90711,11,Center City Philadelphia,,,,1
TRE1722_20250831,15:52:00,15:52:00,90004,12,Jefferson Station,,,,1
TRE1722_20250831,15:57:00,15:57:00,90005,13,Jefferson Station,,,,1
TRE1722_20250831,16:02:00,16:02:00,90006,14,Jefferson Station,,,,1
TRE1723_20250831,16:30:00,16:30:00,90006,1,Center City Philadelphia,,,,1
TRE1723_20250831,16:35:00,16:35:00,90005,2,Center City Philadelphia,,,,1
TRE1723_20250831,16:40:00,16:40:00,90004,3,Trenton,,,,1
TRE1723_20250831,16:49:00,16:49:00,90711,4,Trenton,,,,1
TRE1723_20250831,16:55:00,16:55:00,90710,5,Trenton,,,,1
TRE1723_20250831,16:58:00,16:58:00,90709,6,Trenton,,,,1
TRE1723_20250831,17:00:00,17:00:00,90708,7,Trenton,,,,1
TRE1723_20250831,17:03:00,17:03:00,90707,8,Trenton,,,,1
TRE1723_20250831,17:06:00,17:06:00,90706,9,Trenton,,,,1
TRE1723_20250831,17:08:00,17:08:00,90705,10,Trenton,,,,1
TRE1723_20250831,17:10:00,17:10:00,90704,11,Trenton,,,,1
TRE1723_20250831,17:13:00,17:13:00,90703,12,Trenton,,,,1
TRE1723_20250831,17:18:00,17:18:00,90702,13,Trenton,,,,1
TRE1723_20250831,17:32:00,17:32:00,90701,14,Trenton,,,,1
TRE1724_20250831,16:04:00,16:04:00,90701,1,Center City Philadelphia,,,,1
TRE1724_20250831,16:11:00,16:11:00,90702,2,Center City Philadelphia,,,,1
TRE1724_20250831,16:15:00,16:15:00,90703,3,Center City Philadelphia,,,,1
TRE1724_20250831,16:18:00,16:18:00,90704,4,Center City Philadelphia,,,,1
TRE1724_20250831,16:21:00,16:21:00,90705,5,Center City Philadelphia,,,,1
