"route_id","service_id","trip_id","trip_headsign","block_id","trip_short_name","shape_id","direction_id","wheelchair_accessible"
"WAR","M2","WAR_413_V37_M","Center City Philadelphia","413","413","417005","1","1"
"WAR","M2","WAR_453_V37_M","Center City Philadelphia","453","453","417005","1","1"
"TRE","M1","TRE_735_V26_M","Trenton","735","735","005701","1","1"
"PAO","M6","PAO_516_A55_M","Center City Philadelphia","516","516","501005","0","1"
"CHW","M6","CHW_8716_A85_M","Center City Philadelphia","8716","8716","801005","0","1"
"MED","M1","MED_3870_V25_M","Center City Philadelphia","3870","3870","300005","0","1"
"LAN","M4","LAN_512_V77_M","Doylestown","512","512","005538","0","1"
"FOX","M4","FOX_4806_V55_M","Fox Chase","4806","4806","005815","0","1"
"CHW","M1","CHW_8328_V1_M","Center City Philadelphia","8328","8328","801005","0","1"
"CHE","M1","CHE_734_V26_M","Chestnut Hill East","734","734","005720","0","1"
"PAO","M2","PAO_9540_V37_M","Temple University","9540","9540","505007","0","1"
"NOR","M6","NOR_2319_A85_M","Center City Philadelphia","2319","2319","228005","1","1"
"AIR","M6","AIR_440_A50_M","Center City Philadelphia","440","440","401005","0","1"
"WIL","M4","WIL_9250_V55_M","Temple University","9250","9250","201007","0","1"
"NOR","P3","NOR_1260_V22_M","Norristown - Elm Street","1260","1260","006228","0","1"
"PAO","M6","PAO_3591_A53_M","Malvern","3591","3591","005505","1","1"
"AIR","M4","AIR_429_V50_M","Airport Terminal E F","429","429","005401","1","1"
"MED","M1","MED_8373_V26_M","Wawa","8373","8373","005300","1","1"
"FOX","M4","FOX_8215_V55_M","Center City Philadelphia","8215","8215","815005","1","1"
"NOR","P3","NOR_5248_V22_M","Norristown - Elm Street","5248","5248","006228","0","1"
"TRE","M6","TRE_9756_A13_M","Temple University","9756","9756","701007","0","1"
"MED","M6","MED_2329_A50_M","Wawa","2329","2329","005300","1","1"
"PAO","P3","PAO_502_V22_M","Gray 30th Street","502","502","506004","0","1"
"CHW","M6","CHW_9827_A55_M","Chestnut Hill West","9827","9827","007801","1","1"
"PAO","M4","PAO_9508_V85_M","Temple University","9508","9508","505007","0","1"
"WTR","M4","WTR_3553_V52_M","Center City Philadelphia","3553","3553","327005","1","1"
"CHE","M2","CHE_730_V37_M","Chestnut Hill East","730","730","005720","0","1"
"CHE","M4","CHE_725_V51_M","Center City Philadelphia","725","725","720005","1","1"
"TRE","M6","TRE_717_A51_M","Trenton","717","717","005701","1","1"
"CHE","M2","CHE_735_V37_M","Center City Philadelphia","735","735","720005","1","1"
"WIL","M4","WIL_3223_V55_M","Newark","3223","3223","005201","1","1"
"TRE","M4","TRE_9757_V55_M","Trenton","9757","9757","007701","1","1"
"CHW","M4","CHW_9858_V55_M","Temple University","9858","9858","801007","0","1"
"CHE","M4","CHE_720_V51_M","Chestnut Hill East","720","720","005720","0","1"
"CHW","M6","CHW_9835_A55_M","Chestnut Hill West","9835","9835","007801","1","1"
"LAN","M1","LAN_570_V26_M","Doylestown","570","570","005538","0","1"
"WAR","M6","WAR_6432_A55_M","Glenside","6432","6432","004411","0","1"
"AIR","M4","AIR_409_V50_M","Airport Terminal E F","409","409","005401","1","1"
"FOX","M2","FOX_8373_V37_M","Center City Philadelphia","8373","8373","815005","1","1"
"MED","M1","MED_8377_V25_M","Wawa","8377","8377","005300","1","1"
"PAO","M1","PAO_507_V86_M","Malvern","507","507","005505","1","1"
"MED","M6","MED_3208_A50_M","Center City Philadelphia","3208","3208","300005","0","1"
"TRE","M2","TRE_734_V37_M","Center City Philadelphia","734","734","701005","0","1"
"WAR","P3","WAR_6468_V22_M","Warminster","6468","6468","006417","0","1"
"PAO","M2","PAO_551_V37_M","Malvern","551","551","005505","1","1"
"CHE","M4","CHE_705_V51_M","Center City Philadelphia","705","705","720005","1","1"
"WIL","M2","WIL_232_V37_M","Center City Philadelphia","232","232","203005","0","1"
"MED","M4","MED_3224_V50_M","Center City Philadelphia","3224","3224","300005","0","1"
"AIR","M4","AIR_448_V50_M","Center City Philadelphia","448","448","401005","0","1"
"WAR","M2","WAR_437_V37_M","Center City Philadelphia","437","437","417005","1","1"
"CHW","M4","CHW_9831_V55_M","Chestnut Hill West","9831","9831","007801","1","1"
"WIL","M6","WIL_9232_A57_M","Temple University","9232","9232","205007","0","1"
"WTR","P3","WTR_358_V22_M","West Trenton","358","358","006327","0","1"
"FOX","M4","FOX_8467_V55_M","Center City Philadelphia","8467","8467","815005","1","1"
"LAN","M6","LAN_6593_A55_M","Gray 30th Street","6593","6593","531004","1","1"
"WAR","M2","WAR_448_V58_M","Glenside","448","448","005411","0","1"
"AIR","M1","AIR_475_V25_M","Airport Terminal E F","475","475","005401","1","1"
"NOR","M6","NOR_2305_A50_M","Center City Philadelphia","2305","2305","228005","1","1"
"PAO","P3","PAO_9532_V22_M","Gray 30th Street","9532","9532","501004","0","1"
"CHE","P3","CHE_758_V22_M","Chestnut Hill East","758","758","006720","0","1"
"PAO","M1","PAO_539_V25_M","Malvern","539","539","005505","1","1"
"NOR","M4","NOR_6240_V15_M","Norristown - Elm Street","6240","6240","004228","0","1"
"LAN","P3","LAN_7556_V22_M","Doylestown","7556","7556","006538","0","1"
"CHW","M1","CHW_3863_V1_M","Chestnut Hill West","3863","3863","005801","1","1"
"PAO","M2","PAO_507_V87_M","Malvern","507","507","005505","1","1"
"PAO","P3","PAO_504_V22_M","Gray 30th Street","504","504","501004","0","1"
"WIL","M4","WIL_2518_V53_M","Center City Philadelphia","2518","2518","203005","0","1"
"CHW","M6","CHW_9847_A55_M","Chestnut Hill West","9847","9847","007801","1","1"
"CHW","M4","CHW_8756_V55_M","Center City Philadelphia","8756","8756","801005","0","1"
"TRE","M4","TRE_722_V51_M","Center City Philadelphia","722","722","701005","0","1"
"MED","M2","MED_8393_V37_M","Wawa","8393","8393","005300","1","1"
"NOR","M6","NOR_2547_A55_M","Center City Philadelphia","2547","2547","228005","1","1"
"AIR","M1","AIR_458_V25_M","Center City Philadelphia","458","458","401005","0","1"
"AIR","M1","AIR_418_V25_M","Center City Philadelphia","418","418","401005","0","1"
"WIL","M6","WIL_3209_A9_M","Wilmington","3209","3209","005203","1","1"
"FOX","M6","FOX_4810_A55_M","Fox Chase","4810","4810","005815","0","1"
"FOX","M6","FOX_4830_A55_M","Fox Chase","4830","4830","005815","0","1"
"NOR","M6","NOR_2809_A43_M","Center City Philadelphia","2809","2809","228005","1","1"
"WTR","M6","WTR_5348_A51_M","West Trenton","5348","5348","005327","0","1"
"WIL","M4","WIL_207_V15_M","Wilmington","207","207","005203","1","1"
"NOR","M4","NOR_220_V9_M","Norristown - Elm Street","220","220","005228","0","1"
"WIL","M4","WIL_9206_V51_M","Temple University","9206","9206","201007","0","1"
"CHE","M6","CHE_728_A51_M","Chestnut Hill East","728","728","005720","0","1"
"WTR","M4","WTR_5304_V85_M","West Trenton","5304","5304","005327","0","1"
"MED","M1","MED_3862_V25_M","Center City Philadelphia","3862","3862","300005","0","1"
"CHW","M4","CHW_8750_V85_M","Center City Philadelphia","8750","8750","801005","0","1"
"AIR","M2","AIR_434_V37_M","Center City Philadelphia","434","434","401005","0","1"
"FOX","M1","FOX_8385_V25_M","Center City Philadelphia","8385","8385","815005","1","1"
"LAN","M6","LAN_5203_A21_M","Center City Philadelphia","5203","5203","538005","1","1"
"WTR","M1","WTR_3839_V1_M","Center City Philadelphia","3839","3839","327005","1","1"
"MED","M6","MED_3200_A85_M","Center City Philadelphia","3200","3200","300005","0","1"
"LAN","M6","LAN_6596_A55_M","Lansdale","6596","6596","004531","0","1"
"MED","M4","MED_9317_V52_M","Wawa","9317","9317","007300","1","1"
"WIL","M2","WIL_204_V87_M","Center City Philadelphia","204","204","203005","0","1"
"WAR","M2","WAR_462_V58_M","Glenside","462","462","005411","0","1"
"CHE","M6","CHE_708_A51_M","Chestnut Hill East","708","708","005720","0","1"
"TRE","M6","TRE_733_A51_M","Trenton","733","733","005701","1","1"
"TRE","M6","TRE_731_A51_M","Trenton","731","731","005701","1","1"
"PAO","M4","PAO_3545_V51_M","Malvern","3545","3545","005505","1","1"
"FOX","M2","FOX_8383_V37_M","Center City Philadelphia","8383","8383","815005","1","1"
"LAN","M2","LAN_563_V37_M","Center City Philadelphia","563","563","538005","1","1"
"AIR","M4","AIR_4838_V55_M","Center City Philadelphia","4838","4838","401005","0","1"
"AIR","M4","AIR_4818_V55_M","Center City Philadelphia","4818","4818","401005","0","1"
"CHW","M4","CHW_9870_V55_M","Temple University","9870","9870","801007","0","1"
"LAN","M6","LAN_3592_A9_M","Doylestown","3592","3592","406538","0","1"
"NOR","M4","NOR_8210_V51_M","Miquon","8210","8210","005223","0","1"
"AIR","M6","AIR_437_A50_M","Airport Terminal E F","437","437","005401","1","1"
"PAO","M4","PAO_9546_V13_M","Temple University","9546","9546","505007","0","1"
"AIR","M1","AIR_448_V63_M","Center City Philadelphia","448","448","401005","0","1"
"WAR","M4","WAR_468_V50_M","Warminster","468","468","005417","0","1"
"WTR","M6","WTR_366_A53_M","West Trenton","366","366","005327","0","1"
"PAO","P3","PAO_1516_V22_M","Gray 30th Street","1516","1516","516004","0","1"
"LAN","M4","LAN_5229_V51_M","Center City Philadelphia","5229","5229","538005","1","1"
"LAN","M6","LAN_5321_A9_M","Penn Medicine Station","5321","5321","538406","1","1"
"FOX","P3","FOX_5852_V22_M","Fox Chase","5852","5852","006815","0","1"
"AIR","M4","AIR_473_V50_M","Airport Terminal E F","473","473","005401","1","1"
"MED","M1","MED_8387_V25_M","Wawa","8387","8387","005300","1","1"
"WTR","M2","WTR_8320_V58_M","West Trenton","8320","8320","005327","0","1"
"NOR","M6","NOR_207_A15_M","Center City Philadelphia","207","207","228005","1","1"
"MED","M6","MED_3206_A85_M","Center City Philadelphia","3206","3206","300005","0","1"
"CHE","M4","CHE_8756_V55_M","Chestnut Hill East","8756","8756","005720","0","1"
"NOR","P3","NOR_254_V22_M","Norristown - Elm Street","254","254","006228","0","1"
"TRE","M6","TRE_718_A51_M","Center City Philadelphia","718","718","701005","0","1"
"TRE","P3","TRE_1743_V22_M","Trenton","1743","1743","004701","1","1"
"LAN","M4","LAN_533_V13_M","Center City Philadelphia","533","533","531005","1","1"
"LAN","M6","LAN_6590_A55_M","Lansdale","6590","6590","004531","0","1"
"TRE","M2","TRE_719_V37_M","Trenton","719","719","005701","1","1"
"PAO","M4","PAO_9556_V50_M","Temple University","9556","9556","505007","0","1"
"WIL","M6","WIL_220_A9_M","Center City Philadelphia","220","220","203005","0","1"
"PAO","M4","PAO_9529_V23_M","Malvern","9529","9529","007505","1","1"
"LAN","M4","LAN_6589_V15_M","Gray 30th Street","6589","6589","538004","1","1"
"MED","M1","MED_3858_V25_M","Center City Philadelphia","3858","3858","300005","0","1"
"WIL","M6","WIL_9230_A55_M","Temple University","9230","9230","203007","0","1"
"CHE","P3","CHE_1756_V22_M","Chestnut Hill East","1756","1756","006720","0","1"
"PAO","M6","PAO_7537_A55_M","Malvern","7537","7537","005505","1","1"
"LAN","M4","LAN_6525_V55_M","Gray 30th Street","6525","6525","538004","1","1"
"LAN","M6","LAN_3526_A9_M","Doylestown","3526","3526","406538","0","1"
"PAO","P3","PAO_510_V22_M","Gray 30th Street","510","510","506004","0","1"
"NOR","M6","NOR_2331_A50_M","Center City Philadelphia","2331","2331","228005","1","1"
"WTR","M6","WTR_6324_A50_M","West Trenton","6324","6324","004327","0","1"
"WTR","M2","WTR_3815_V58_M","Center City Philadelphia","3815","3815","327005","1","1"
"FOX","M6","FOX_4866_A55_M","Fox Chase","4866","4866","005815","0","1"
"CHE","M4","CHE_712_V51_M","Chestnut Hill East","712","712","005720","0","1"
"WTR","M4","WTR_6321_V23_M","Gray 30th Street","6321","6321","327004","1","1"
"CHE","M4","CHE_8750_V85_M","Chestnut Hill East","8750","8750","005720","0","1"
"NOR","M6","NOR_2511_A43_M","Center City Philadelphia","2511","2511","223005","1","1"
"CHW","M4","CHW_9855_V55_M","Chestnut Hill West","9855","9855","007801","1","1"
"WIL","P3","WIL_4257_V22_M","Wilmington","4257","4257","004203","1","1"
"MED","M6","MED_8353_A85_M","Media","8353","8353","005302","1","1"
"AIR","M6","AIR_4870_A55_M","Center City Philadelphia","4870","4870","401005","0","1"
"AIR","M6","AIR_8443_A55_M","Airport Terminal E F","8443","8443","005401","1","1"
"CHW","M4","CHW_5805_V21_M","Chestnut Hill West","5805","5805","005801","1","1"
"PAO","M6","PAO_9551_A51_M","Malvern","9551","9551","007505","1","1"
"LAN","M2","LAN_6550_V37_M","Lansdale","6550","6550","004531","0","1"
"MED","P3","MED_5345_V22_M","Wawa","5345","5345","004300","1","1"
"MED","M6","MED_9351_A85_M","Media","9351","9351","007302","1","1"
"LAN","M6","LAN_5347_A55_M","Center City Philadelphia","5347","5347","538005","1","1"
"AIR","M1","AIR_462_V63_M","Center City Philadelphia","462","462","401005","0","1"
"CHE","M1","CHE_719_V26_M","Center City Philadelphia","719","719","720005","1","1"
"WIL","M4","WIL_9212_V5_M","Temple University","9212","9212","203007","0","1"
"NOR","M6","NOR_5250_A55_M","Norristown T.C.","5250","5250","005226","0","1"
"AIR","M2","AIR_433_V58_M","Airport Terminal E F","433","433","005401","1","1"
"LAN","M2","LAN_538_V37_M","Doylestown","538","538","005538","0","1"
"FOX","P3","FOX_6844_V22_M","Fox Chase","6844","6844","006815","0","1"
"PAO","M1","PAO_531_V26_M","Thorndale","531","531","005501","1","1"
"TRE","M2","TRE_9764_V37_M","Temple University","9764","9764","701007","0","1"
"TRE","M1","TRE_714_V26_M","Center City Philadelphia","714","714","701005","0","1"
"MED","P3","MED_1337_V22_M","Wawa","1337","1337","004300","1","1"
"NOR","M2","NOR_231_V37_M","Center City Philadelphia","231","231","228005","1","1"
"WTR","M6","WTR_6313_A23_M","Gray 30th Street","6313","6313","327004","1","1"
"WIL","M4","WIL_5215_V51_M","Wilmington","5215","5215","005203","1","1"
"CYN","M6","CYN_1059_A5_M","Cynwyd","1059","1059","005001","1","1"
"AIR","M1","AIR_442_V25_M","Center City Philadelphia","442","442","401005","0","1"
"WAR","M4","WAR_433_V50_M","Center City Philadelphia","433","433","417005","1","1"
"AIR","M6","AIR_8427_A55_M","Airport Terminal E F","8427","8427","005401","1","1"
"MED","M1","MED_9305_V86_M","Wawa","9305","9305","007300","1","1"
"WAR","M4","WAR_4571_V55_M","Center City Philadelphia","4571","4571","417005","1","1"
"WAR","M6","WAR_477_A50_M","Center City Philadelphia","477","477","417005","1","1"
"NOR","M4","NOR_2323_V50_M","Center City Philadelphia","2323","2323","228005","1","1"
"CHE","M1","CHE_715_V26_M","Center City Philadelphia","715","715","720005","1","1"
"PAO","M1","PAO_571_V25_M","Malvern","571","571","005505","1","1"
"WTR","P3","WTR_342_V22_M","West Trenton","342","342","006327","0","1"
"AIR","M6","AIR_8435_A55_M","Airport Terminal E F","8435","8435","005401","1","1"
"AIR","M6","AIR_8415_A55_M","Airport Terminal E F","8415","8415","005401","1","1"
"CHE","M1","CHE_710_V26_M","Chestnut Hill East","710","710","005720","0","1"
"AIR","M4","AIR_412_V50_M","Center City Philadelphia","412","412","401005","0","1"
"AIR","M4","AIR_452_V50_M","Center City Philadelphia","452","452","401005","0","1"
"CHW","M4","CHW_8210_V51_M","Center City Philadelphia","8210","8210","801005","0","1"
"LAN","M4","LAN_5205_V51_M","Center City Philadelphia","5205","5205","538005","1","1"
"WTR","P3","WTR_5356_V22_M","West Trenton","5356","5356","006327","0","1"
"MED","M6","MED_3226_A53_M","Center City Philadelphia","3226","3226","300005","0","1"
"AIR","P3","AIR_9463_V22_M","Airport Terminal E F","9463","9463","004401","1","1"
"WIL","P3","WIL_5251_V22_M","Wilmington","5251","5251","004203","1","1"
"PAO","P3","PAO_1545_V22_M","Thorndale","1545","1545","004501","1","1"
"WIL","M4","WIL_5227_V51_M","Newark","5227","5227","005201","1","1"
"AIR","P3","AIR_9471_V22_M","Airport Terminal E F","9471","9471","004401","1","1"
"MED","M4","MED_2335_V50_M","Wawa","2335","2335","005300","1","1"
"CHE","M2","CHE_714_V37_M","Chestnut Hill East","714","714","005720","0","1"
"PAO","M4","PAO_5216_V9_M","Center City Philadelphia","5216","5216","505005","0","1"
"WAR","M4","WAR_436_V50_M","Warminster","436","436","005417","0","1"
"LAN","M4","LAN_542_V13_M","Doylestown","542","542","005538","0","1"
"WIL","M4","WIL_9204_V55_M","Temple University","9204","9204","201007","0","1"
"NOR","M2","NOR_236_V37_M","Norristown - Elm Street","236","236","005228","0","1"
"TRE","M1","TRE_9701_V26_M","Trenton","9701","9701","007701","1","1"
"TRE","M4","TRE_9703_V85_M","Trenton","9703","9703","007701","1","1"
"AIR","P3","AIR_9466_V22_M","Gray 30th Street","9466","9466","401004","0","1"
"NOR","M6","NOR_3212_A50_M","Norristown - Elm Street","3212","3212","005228","0","1"
"TRE","M2","TRE_715_V37_M","Trenton","715","715","005701","1","1"
"PAO","P3","PAO_4561_V22_M","Thorndale","4561","4561","004501","1","1"
"PAO","M4","PAO_3549_V52_M","Thorndale","3549","3549","005501","1","1"
"MED","M4","MED_8337_V55_M","Wawa","8337","8337","005300","1","1"
"CHE","M6","CHE_737_A51_M","Center City Philadelphia","737","737","720005","1","1"
"TRE","M2","TRE_710_V37_M","Center City Philadelphia","710","710","701005","0","1"
"LAN","M6","LAN_6594_A51_M","Doylestown","6594","6594","004538","0","1"
"AIR","M1","AIR_468_V25_M","Center City Philadelphia","468","468","401005","0","1"
"WTR","M4","WTR_6307_V55_M","Gray 30th Street","6307","6307","327004","1","1"
"PAO","M6","PAO_9592_A55_M","Temple University","9592","9592","501007","0","1"
"MED","M4","MED_2327_V50_M","Wawa","2327","2327","005300","1","1"
"WIL","P3","WIL_7255_V22_M","Wilmington","7255","7255","004203","1","1"
"MED","M4","MED_9349_V85_M","Wawa","9349","9349","007300","1","1"
"CHW","M6","CHW_9820_A55_M","Temple University","9820","9820","801007","0","1"
"WIL","M4","WIL_2336_V15_M","Center City Philadelphia","2336","2336","205005","0","1"
"TRE","M4","TRE_9746_V21_M","Temple University","9746","9746","701007","0","1"
"WAR","M1","WAR_433_V63_M","Center City Philadelphia","433","433","411005","1","1"
"CHE","M4","CHE_735_V51_M","Center City Philadelphia","735","735","720005","1","1"
"AIR","M6","AIR_408_A50_M","Center City Philadelphia","408","408","401005","0","1"
"WAR","M6","WAR_5440_A13_M","Warminster","5440","5440","005417","0","1"
"CYN","M6","CYN_1072_A5_M","Suburban Station","1072","1072","001005","0","1"
"FOX","M6","FOX_8475_A55_M","Center City Philadelphia","8475","8475","815005","1","1"
"NOR","M2","NOR_6203_V37_M","Gray 30th Street","6203","6203","228004","1","1"
"PAO","M4","PAO_9595_V55_M","Thorndale","9595","9595","007501","1","1"
"FOX","P3","FOX_1801_V22_M","Jefferson Station","1801","1801","815006","1","1"
"MED","M6","MED_306_A55_M","Center City Philadelphia","306","306","302005","0","1"
"LAN","M6","LAN_516_A55_M","Lansdale","516","516","005531","0","1"
"PAO","M6","PAO_5352_A51_M","Center City Philadelphia","5352","5352","501005","0","1"
"NOR","M4","NOR_3224_V50_M","Norristown - Elm Street","3224","3224","005228","0","1"
"CHE","P3","CHE_3750_V22_M","Chestnut Hill East","3750","3750","006720","0","1"
"PAO","M4","PAO_4539_V5_M","Bryn Mawr","4539","4539","005516","1","1"
"NOR","M6","NOR_3208_A50_M","Norristown - Elm Street","3208","3208","005228","0","1"
"LAN","M4","LAN_6507_V13_M","Gray 30th Street","6507","6507","538004","1","1"
"PAO","M4","PAO_512_V77_M","Center City Philadelphia","512","512","516005","0","1"
"PAO","P3","PAO_2571_V22_M","Thorndale","2571","2571","004501","1","1"
"TRE","M4","TRE_734_V51_M","Center City Philadelphia","734","734","701005","0","1"
"PAO","M6","PAO_5344_A51_M","Center City Philadelphia","5344","5344","501005","0","1"
"AIR","M6","AIR_428_A50_M","Center City Philadelphia","428","428","401005","0","1"
"PAO","M4","PAO_2553_V12_M","Malvern","2553","2553","005505","1","1"
"PAO","P3","PAO_9549_V22_M","Thorndale","9549","9549","516501","1","1"
"FOX","M2","FOX_3870_V37_M","Fox Chase","3870","3870","005815","0","1"
"CHE","M4","CHE_730_V51_M","Chestnut Hill East","730","730","005720","0","1"
"CHW","M6","CHW_9826_A55_M","Temple University","9826","9826","801007","0","1"
"PAO","M2","PAO_574_V37_M","Center City Philadelphia","574","574","505005","0","1"
