"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"1","1","1","30TH ST. PHL.","0","4616","1","1",""
"1","1","2","30TH ST. PHL.","0","4620","2","1",""
"1","1","3","30TH ST. PHL.","0","4624","3","1",""
"1","1","4","30TH ST. PHL.","0","4628","4","1",""
"1","2","5","30TH ST. PHL.","0","4660","5","1",""
"1","2","6","30TH ST. PHL.","0","4662","6","1",""
"1","2","7","30TH ST. PHL.","0","4664","7","1",""
"1","2","8","30TH ST. PHL.","0","4668","8","1",""
"1","2","9","30TH ST. PHL.","0","4670","9","1",""
"1","2","10","30TH ST. PHL.","0","4674","10","1",""
"1","2","11","30TH ST. PHL.","0","4678","11","1",""
"1","2","12","30TH ST. PHL.","0","4680","12","1",""
"1","2","13","30TH ST. PHL.","0","4682","13","1",""
"1","2","14","30TH ST. PHL.","0","4684","14","1",""
"1","2","15","30TH ST. PHL.","0","4688","15","1",""
"1","2","16","30TH ST. PHL.","0","4692","16","1",""
"1","3","17","EGG HARBOR","0","4416","17","1",""
"1","3","18","EGG HARBOR","0","4418","18","1",""
"1","3","19","EGG HARBOR","0","4420","19","1",""
"1","3","20","EGG HARBOR","0","4422","20","1",""
"1","3","21","EGG HARBOR","0","4424","21","1",""
"1","3","22","EGG HARBOR","0","4426","22","1",""
"1","3","23","30TH ST. PHL.","0","4628","23","1",""
"1","4","24","30TH ST. PHL.","0","4608","24","1",""
"1","4","25","30TH ST. PHL.","0","4610","25","1",""
"1","4","26","30TH ST. PHL.","0","4612","26","1",""
"1","4","27","30TH ST. PHL.","0","4630","27","1",""
"1","4","28","30TH ST. PHL.","0","4632","28","1",""
"1","4","29","30TH ST. PHL.","0","4634","29","1",""
"1","4","30","30TH ST. PHL.","0","4638","30","1",""
"1","4","31","30TH ST. PHL.","0","4642","31","1",""
"1","4","32","ATLANTIC CITY","1","4651","32","1",""
"1","1","33","ATLANTIC CITY","1","4615","33","1",""
"1","1","34","ATLANTIC CITY","1","4617","34","1",""
"1","1","35","ATLANTIC CITY","1","4623","35","1",""
"1","1","36","ATLANTIC CITY","1","4627","36","1",""
"1","5","37","ATLANTIC CITY","1","4697","37","1",""
"1","2","38","ATLANTIC CITY","1","4661","38","1",""
"1","2","39","ATLANTIC CITY","1","4669","39","1",""
"1","2","40","ATLANTIC CITY","1","4671","40","1",""
"1","2","41","ATLANTIC CITY","1","4673","41","1",""
"1","2","42","ATLANTIC CITY","1","4677","42","1",""
"1","2","43","ATLANTIC CITY","1","4679","43","1",""
"1","2","44","ATLANTIC CITY","1","4683","44","1",""
"1","2","45","ATLANTIC CITY","1","4685","45","1",""
"1","2","46","ATLANTIC CITY","1","4687","46","1",""
"1","2","47","ATLANTIC CITY","1","4689","47","1",""
"1","2","48","ATLANTIC CITY","1","4693","48","1",""
"1","3","49","ATLANTIC CITY","1","4419","49","1",""
"1","3","50","ATLANTIC CITY","1","4421","50","1",""
"1","3","51","ATLANTIC CITY","1","4423","51","1",""
"1","3","52","ATLANTIC CITY","1","4425","52","1",""
"1","3","53","ATLANTIC CITY","1","4427","53","1",""
"1","3","54","ATLANTIC CITY","1","4615","54","1",""
"1","4","55","ATLANTIC CITY","1","4613","55","1",""
"1","4","56","ATLANTIC CITY","1","4631","56","1",""
"1","4","57","ATLANTIC CITY","1","4633","57","1",""
"1","4","58","ATLANTIC CITY","1","4635","58","1",""
"1","4","59","ATLANTIC CITY","1","4639","59","1",""
"1","4","60","ATLANTIC CITY","1","4641","60","1",""
"1","4","61","ATLANTIC CITY","1","4643","61","1",""
"2","6","62","HOBOKEN","0","1090","62","1",""
"2","6","63","HOBOKEN","0","1092","63","1",""
"2","6","64","HOBOKEN","0","1094","64","1",""
"2","7","65","HOBOKEN","0","1002","65","1",""
"2","7","66","HOBOKEN","0","1000","66","1",""
"2","7","67","HOBOKEN","0","1070","67","1",""
"2","7","68","HOBOKEN","0","1006","68","1",""
"2","7","69","HOBOKEN","0","1074","69","1",""
"2","8","70","HOBOKEN","0","1090","70","1",""
"2","8","71","HOBOKEN","0","1092","71","1",""
"2","8","72","HOBOKEN","0","1094","72","1",""
"2","6","73","LAKE HOPATCONG","1","1091","73","1",""
"2","6","74","LAKE HOPATCONG","1","1093","74","1",""
"2","6","75","LAKE HOPATCONG","1","1095","75","1",""
"2","7","76","DOVER","1","1009","76","1",""
"2","7","77","MOUNT OLIVE","1","1055","77","1",""
"2","7","78","DENVILLE","1","1003","78","1",""
"2","7","79","LAKE HOPATCONG","1","1011","79","1",""
"2","7","80","DOVER","1","1001","80","1",""
"2","7","81","HACKETTSTOWN","1","1079","81","1",""
"2","7","82","MOUNT OLIVE","1","1061","82","1",""
"2","7","83","HACKETTSTOWN","1","1085","83","1",""
"2","7","84","HACKETTSTOWN","1","1087","84","1",""
"2","8","85","LAKE HOPATCONG","1","1091","85","1",""
"2","8","86","LAKE HOPATCONG","1","1093","86","1",""
"2","8","87","LAKE HOPATCONG","1","1095","87","1",""
"3","6","88","NEW YORK PENN STATION","0","9200","88","1",""
"3","6","89","NEW YORK PENN STATION","0","9202","89","1",""
"3","6","90","NEW YORK PENN STATION","0","9204","90","1",""
"3","6","91","HOBOKEN","0","9530","91","1",""
"3","9","92","HOBOKEN","0","0544","92","1",""
"3","10","93","HOBOKEN","0","0530","93","1",""
"3","2","94","HOBOKEN","0","0510","94","1",""
"3","2","95","HOBOKEN","0","0514","95","1",""
"3","2","96","HOBOKEN","0","0518","96","1",""
"3","2","97","HOBOKEN","0","0522","97","1",""
"3","2","98","HOBOKEN","0","0526","98","1",""
"3","2","99","HOBOKEN","0","0534","99","1",""
"3","2","100","HOBOKEN","0","0538","100","1",""
"3","11","101","NEW YORK PENN STATION","0","6280","101","1",""
"3","11","102","NEW YORK PENN STATION","0","6278","102","1",""
"3","7","103","HOBOKEN","0","0262","103","1",""
"3","7","104","NEW YORK PENN STATION","0","6210","104","1",""
"3","7","105","HOBOKEN","0","0250","105","1",""
"3","7","106","NEW YORK PENN STATION","0","6252","106","1",""
"3","7","107","HOBOKEN","0","0204","107","1",""
"3","7","108","HOBOKEN","0","0208","108","1",""
"3","7","109","HOBOKEN","0","0212","109","1",""
"3","7","110","NEW YORK PENN STATION","0","6206","110","1",""
"3","7","111","NEW YORK PENN STATION","0","6214","111","1",""
"3","7","112","NEW YORK PENN STATION","0","6202","112","1",""
"3","7","113","NEW YORK PENN STATION","0","6204","113","1",""
"3","7","114","NEW YORK PENN STATION","0","6216","114","1",""
"3","7","115","NEW YORK PENN STATION","0","6222","115","1",""
"3","7","116","NEW YORK PENN STATION","0","6226","116","1",""
"3","7","117","NEW YORK PENN STATION","0","6234","117","1",""
"3","7","118","NEW YORK PENN STATION","0","6238","118","1",""
"3","7","119","NEW YORK PENN STATION","0","6242","119","1",""
"3","7","120","NEW YORK PENN STATION","0","6248","120","1",""
"3","7","121","NEW YORK PENN STATION","0","6258","121","1",""
"3","7","122","NEW YORK PENN STATION","0","6264","122","1",""
"3","7","123","NEW YORK PENN STATION","0","6274","123","1",""
"3","7","124","NEW YORK PENN STATION","0","6270","124","1",""
"3","7","125","NEW YORK PENN STATION","0","6230","125","1",""
"3","7","126","NEW YORK PENN STATION","0","6200","126","1",""
"3","8","127","HOBOKEN","0","9540","127","1",""
"3","8","128","HOBOKEN","0","9544","128","1",""
"3","8","129","NEW YORK PENN STATION","0","9200","129","1",""
"3","8","130","NEW YORK PENN STATION","0","9202","130","1",""
"3","8","131","NEW YORK PENN STATION","0","9208","131","1",""
"3","8","132","NEW YORK PENN STATION","0","9212","132","1",""
"3","8","133","NEW YORK PENN STATION","0","9216","133","1",""
"3","8","134","NEW YORK PENN STATION","0","9228","134","1",""
"3","8","135","NEW YORK PENN STATION","0","9230","135","1",""
"3","8","136","NEW YORK PENN STATION","0","9232","136","1",""
"3","8","137","NEW YORK PENN STATION","0","9236","137","1",""
"3","8","138","NEW YORK PENN STATION","0","9204","138","1",""
"3","12","139","HOBOKEN","0","0544","139","1",""
"3","8","140","HOBOKEN","0","9530","140","1",""
"3","12","141","HOBOKEN","0","0530","141","1",""
"3","12","142","HOBOKEN","0","0538","142","1",""
"3","13","143","HOBOKEN","0","0510","143","1",""
"3","13","144","HOBOKEN","0","0514","144","1",""
"3","13","145","HOBOKEN","0","0518","145","1",""
"3","13","146","HOBOKEN","0","0522","146","1",""
"3","13","147","HOBOKEN","0","0526","147","1",""
"3","13","148","HOBOKEN","0","0534","148","1",""
"3","7","149","MSU","1","6201","149","1",""
"3","6","150","MSU","1","9225","150","1",""
"3","6","151","MSU","1","9227","151","1",""
"3","6","152","MSU","1","9229","152","1",""
"3","9","153","BAY STREET","1","0509","153","1",""
"3","2","154","BAY STREET","1","0513","154","1",""
"3","2","155","BAY STREET","1","0515","155","1",""
"3","2","156","BAY STREET","1","0519","156","1",""
"3","2","157","BAY STREET","1","0527","157","1",""
"3","2","158","BAY STREET","1","0531","158","1",""
"3","2","159","BAY STREET","1","0535","159","1",""
"3","2","160","BAY STREET","1","0539","160","1",""
"3","2","161","BAY STREET","1","0545","161","1",""
"3","2","162","BAY STREET","1","0523","162","1",""
"3","7","163","MSU","1","0211","163","1",""
"3","7","164","MSU","1","6263","164","1",""
"3","7","165","MSU","1","6279","165","1",""
"3","7","166","MSU","1","6213","166","1",""
"3","7","167","MSU","1","0267","167","1",""
"3","7","168","MSU","1","0275","168","1",""
"3","7","169","MSU","1","6273","169","1",""
"3","7","170","MSU","1","6215","170","1",""
"3","7","171","MSU","1","6227","171","1",""
"3","7","172","MSU","1","6297","172","1",""
"3","7","173","MSU","1","6299","173","1",""
"3","7","174","MSU","1","6219","174","1",""
"3","7","175","MSU","1","6233","175","1",""
"3","7","176","MSU","1","6237","176","1",""
"3","7","177","MSU","1","6241","177","1",""
"3","7","178","MSU","1","6245","178","1",""
"3","7","179","MSU","1","6251","179","1",""
"3","7","180","MSU","1","6253","180","1",""
"3","7","181","MSU","1","6283","181","1",""
"3","7","182","MSU","1","6291","182","1",""
"3","7","183","MSU","1","6293","183","1",""
"3","7","184","MSU","1","6295","184","1",""
"3","7","185","MSU","1","6231","185","1",""
"3","7","186","MSU","1","6209","186","1",""
"3","8","187","MSU","1","9509","187","1",""
"3","8","188","MSU","1","9539","188","1",""
"3","8","189","MSU","1","9545","189","1",""
"3","8","190","MSU","1","9215","190","1",""
"3","8","191","MSU","1","9217","191","1",""
"3","8","192","MSU","1","9221","192","1",""
"3","8","193","MSU","1","9225","193","1",""
"3","8","194","MSU","1","9227","194","1",""
"3","8","195","MSU","1","9231","195","1",""
"3","8","196","MSU","1","9233","196","1",""
"3","8","197","MSU","1","9235","197","1",""
"3","8","198","MSU","1","9237","198","1",""
"3","8","199","MSU","1","9241","199","1",""
"3","12","200","BAY STREET","1","0509","200","1",""
"3","12","201","BAY STREET","1","0539","201","1",""
"3","12","202","BAY STREET","1","0545","202","1",""
"3","13","203","BAY STREET","1","0513","203","1",""
"3","13","204","BAY STREET","1","0515","204","1",""
"3","13","205","BAY STREET","1","0519","205","1",""
"3","13","206","BAY STREET","1","0523","206","1",""
"3","13","207","BAY STREET","1","0527","207","1",""
"3","13","208","BAY STREET","1","0531","208","1",""
"3","13","209","BAY STREET","1","0535","209","1",""
"4","14","210","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","211","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","212","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","213","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","214","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","215","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","216","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","217","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","218","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","219","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","220","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","221","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","222","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","223","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","224","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","225","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","226","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","227","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","228","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","229","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","230","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","231","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","232","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","233","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","234","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","235","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","236","HOBOKEN TERMINAL","0","342JC004","210","1",""
"4","14","237","HOBOKEN TERMINAL","0","342JC008","210","1",""
"4","14","238","HOBOKEN TERMINAL","0","342JC006","210","1",""
"4","14","239","HOBOKEN TERMINAL","0","342JC002","210","1",""
"4","14","240","HOBOKEN TERMINAL","0","342JC004","210","1",""
