route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,direction_id
LAN,M2,LAN_551_V7_M,Center City Philadelphia,551,551,538007,1
LAN,M2,LAN_534_V77_M,Doylestown,534,534,004538,0
TRE,M3,TRE_738_V5_M,Center City Philadelphia,738,738,701004,0
FOX,M1,FOX_811_V6_M,Center City Philadelphia,811,811,815007,1
AIR,M3,AIR_9459_V1_M,Airport Terminal E F,9459,9459,007401,1
NOR,M1,NOR_219_V6_M,Center City Philadelphia,219,219,228007,1
AIR,M4,AIR_448_V25_M,Center City Philadelphia,448,448,401406,0
AIR,M2,AIR_438_V7_M,Center City Philadelphia,438,438,401406,0
WAR,M3,WAR_468_V1_M,Jenkin,468,468,406410,0
WIL,M3,WIL_7241_V5_M,Wilmington,7241,7241,007203,1
WAR,M3,WAR_473_V1_M,Center City Philadelphia,473,473,410007,1
MED,M3,MED_369_V5_M,Elwyn,369,369,007301,1
MED,M3,MED_9365_V5_M,Elwyn,9365,9365,007301,1
FOX,M1,FOX_839_V6_M,Center City Philadelphia,839,839,815007,1
WIL,M4,WIL_228_V25_M,Center City Philadelphia,228,228,203406,0
WAR,M3,WAR_4007_V5_M,Center City Philadelphia,4007,4007,417005,1
CHW,M2,CHW_843_V7_M,Chestnut Hill West,843,843,007801,1
PAO,M3,PAO_9526_V44_M,Center City Philadelphia,9526,9526,501007,0
WAR,M3,WAR_429_V1_M,Center City Philadelphia,429,429,410007,1
CHE,M3,CHE_6721_V55_M,Center City Philadelphia,6721,6721,720004,1
AIR,M2,AIR_4332_V7_M,Center City Philadelphia,4332,4332,401406,0
NOR,M4,NOR_207_V25_M,Center City Philadelphia,207,207,228007,1
MED,M4,MED_8381_V25_M,Elwyn,8381,8381,007301,1
WAR,M4,WAR_415_V25_M,Center City Philadelphia,415,415,411007,1
AIR,M2,AIR_422_V7_M,Center City Philadelphia,422,422,401406,0
AIR,M1,AIR_411_V6_M,Airport Terminal E F,411,411,007401,1
NOR,M1,NOR_202_V6_M,Norristown,202,202,406228,0
WIL,M2,WIL_205_V7_M,Wilmington,205,205,007203,1
TRE,M4,TRE_731_V25_M,Trenton,731,731,007701,1
WAR,M3,WAR_434_V1_M,Jenkin,434,434,406410,0
WAR,M4,WAR_440_V25_M,Glenside,440,440,406411,0
CHE,M3,CHE_774_V5_M,Chestnut Hill East,774,774,004720,0
FOX,M1,FOX_858_V6_M,Fox Chase,858,858,004815,0
WTR,M1,WTR_4308_V6_M,West Trenton,4308,4308,406327,0
CHE,M3,CHE_733_V5_M,Center City Philadelphia,733,733,720007,1
TRE,M3,TRE_725_V5_M,Trenton,725,725,007701,1
WTR,M4,WTR_4312_V25_M,West Trenton,4312,4312,406327,0
WIL,M3,WIL_9229_V5_M,Wilmington,9229,9229,007203,1
CHW,M2,CHW_860_V7_M,Center City Philadelphia,860,860,801004,0
AIR,M2,AIR_410_V7_M,Center City Philadelphia,410,410,401406,0
PAO,M1,PAO_1556_V67_M,Center City Philadelphia,1556,1556,505006,0
NOR,M3,NOR_6231_V5_M,Center City Philadelphia,6231,6231,228004,1
NOR,M3,NOR_279_V5_M,Center City Philadelphia,279,279,228007,1
MED,M2,MED_3728_V7_M,Center City Philadelphia,3728,3728,301406,0
WAR,M1,WAR_438_V6_M,Warminster,438,438,406417,0
CHW,M3,CHW_8270_V5_M,Center City Philadelphia,8270,8270,801004,0
TRE,M4,TRE_1720_V25_M,Center City Philadelphia,1720,1720,701005,0
MED,M2,MED_3710_V7_M,Center City Philadelphia,3710,3710,301406,0
TRE,M1,TRE_9715_V6_M,Trenton,9715,9715,007701,1
PAO,M3,PAO_541_V5_M,Thorndale,541,541,007501,1
WAR,M4,WAR_439_V25_M,Center City Philadelphia,439,439,411007,1
WAR,M4,WAR_455_V25_M,Center City Philadelphia,455,455,411007,1
WTR,M1,WTR_3457_V6_M,Center City Philadelphia,3457,3457,327007,1
TRE,M2,TRE_9716_V7_M,Center City Philadelphia,9716,9716,701007,0
WAR,M4,WAR_414_V25_M,Glenside,414,414,406411,0
PAO,M3,PAO_531_V5_M,Malvern,531,531,007505,1
WTR,M2,WTR_4360_V7_M,West Trenton,4360,4360,406327,0
TRE,M3,TRE_754_V5_M,Center City Philadelphia,754,754,701004,0
FOX,M3,FOX_834_V5_M,Fox Chase,834,834,004815,0
WIL,M3,WIL_9234_V5_M,Center City Philadelphia,9234,9234,203007,0
CHE,M1,CHE_3724_V6_M,Chestnut Hill East,3724,3724,406720,0
WAR,M3,WAR_466_V1_M,Jenkin,466,466,406410,0
AIR,M2,AIR_471_V7_M,Airport Terminal E F,471,471,007401,1
CHE,M2,CHE_738_V7_M,Chestnut Hill East,738,738,004720,0
WAR,M2,WAR_499_V7_M,Center City Philadelphia,499,499,411007,1
WTR,M3,WTR_6305_V55_M,Center City Philadelphia,6305,6305,327004,1
AIR,M3,AIR_425_V1_M,Airport Terminal E F,425,425,007401,1
AIR,M2,AIR_4308_V7_M,Center City Philadelphia,4308,4308,401406,0
NOR,M2,NOR_215_V7_M,Center City Philadelphia,215,215,228007,1
MED,M3,MED_3226_V5_M,Center City Philadelphia,3226,3226,307406,0
LAN,M3,LAN_509_V5_M,Center City Philadelphia,509,509,531007,1
TRE,M3,TRE_707_V5_M,Trenton,707,707,007701,1
CHW,M3,CHW_828_V5_M,Center City Philadelphia,828,828,801004,0
WAR,M3,WAR_435_V1_M,Center City Philadelphia,435,435,410007,1
CHW,M1,CHW_827_V6_M,Chestnut Hill West,827,827,007801,1
WAR,M4,WAR_413_V25_M,Center City Philadelphia,413,413,417007,1
NOR,M3,NOR_2329_V5_M,Center City Philadelphia,2329,2329,228007,1
FOX,M3,FOX_823_V5_M,Center City Philadelphia,823,823,815007,1
FOX,M2,FOX_837_V7_M,Center City Philadelphia,837,837,815007,1
AIR,M2,AIR_4374_V7_M,Center City Philadelphia,4374,4374,401406,0
TRE,M3,TRE_774_V5_M,Center City Philadelphia,774,774,701004,0
PAO,M3,PAO_570_V5_M,Center City Philadelphia,570,570,501004,0
LAN,M1,LAN_523_V6_M,Center City Philadelphia,523,523,538007,1
AIR,M2,AIR_430_V7_M,Center City Philadelphia,430,430,401406,0
WTR,M2,WTR_4364_V7_M,West Trenton,4364,4364,406327,0
WAR,M2,WAR_463_V7_M,Center City Philadelphia,463,463,417007,1
WIL,M3,WIL_9216_V55_M,Center City Philadelphia,9216,9216,205007,0
WTR,M2,WTR_3473_V7_M,Center City Philadelphia,3473,3473,327007,1
AIR,M4,AIR_468_V25_M,Center City Philadelphia,468,468,401406,0
WIL,M2,WIL_207_V7_M,Marcus Hook,207,207,007205,1
PAO,M3,PAO_568_V4_M,Center City Philadelphia,568,568,505004,0
CHW,M3,CHW_846_V5_M,Center City Philadelphia,846,846,801004,0
AIR,M3,AIR_9455_V1_M,Airport Terminal E F,9455,9455,007401,1
TRE,M4,TRE_718_V25_M,Center City Philadelphia,718,718,701004,0
NOR,M1,NOR_220_V6_M,Norristown,220,220,406228,0
WIL,M1,WIL_218_V6_M,Center City Philadelphia,218,218,203406,0
MED,M2,MED_7331_V7_M,Elwyn,7331,7331,007301,1
MED,M3,MED_3542_V5_M,Center City Philadelphia,3542,3542,301406,0
FOX,M2,FOX_830_V7_M,Fox Chase,830,830,004815,0
WAR,M2,WAR_426_V7_M,Warminster,426,426,406417,0
AIR,M4,AIR_1404_V25_M,Center City Philadelphia,1404,1404,401406,0
LAN,M4,LAN_562_V25_M,Doylestown,562,562,004538,0
AIR,M1,AIR_3457_V6_M,Airport Terminal E F,3457,3457,007401,1
FOX,M2,FOX_836_V7_M,Fox Chase,836,836,004815,0
AIR,M4,AIR_459_V25_M,Airport Terminal E F,459,459,007401,1
WIL,M1,WIL_214_V6_M,Center City Philadelphia,214,214,203406,0
NOR,M1,NOR_206_V6_M,Norristown,206,206,406228,0
WTR,M3,WTR_309_V5_M,Center City Philadelphia,309,309,327007,1
TRE,M3,TRE_9701_V5_M,Trenton,9701,9701,007701,1
MED,M2,MED_7311_V7_M,Elwyn,7311,7311,007301,1
AIR,M1,AIR_431_V6_M,Airport Terminal E F,431,431,007401,1
AIR,M1,AIR_3433_V6_M,Airport Terminal E F,3433,3433,007401,1
NOR,M3,NOR_273_V5_M,Center City Philadelphia,273,273,228007,1
FOX,M2,FOX_861_V7_M,Center City Philadelphia,861,861,815007,1
NOR,M4,NOR_232_V25_M,Norristown,232,232,406228,0
AIR,M2,AIR_3453_V7_M,Airport Terminal E F,3453,3453,007401,1
CHW,M4,CHW_1868_V25_M,Center City Philadelphia,1868,1868,801004,0
WAR,M1,WAR_401_V6_M,Center City Philadelphia,401,401,407007,1
CHW,M1,CHW_858_V6_M,Center City Philadelphia,858,858,801004,0
FOX,M4,FOX_8381_V25_M,Center City Philadelphia,8381,8381,815007,1
AIR,M3,AIR_431_V1_M,Airport Terminal E F,431,431,007401,1
WIL,M3,WIL_252_V55_M,Center City Philadelphia,252,252,203406,0
PAO,M1,PAO_574_V66_M,Center City Philadelphia,574,574,502004,0
PAO,M3,PAO_552_V5_M,Center City Philadelphia,552,552,505004,0
NOR,M1,NOR_227_V6_M,Center City Philadelphia,227,227,228007,1
WAR,M3,WAR_463_V1_M,Center City Philadelphia,463,463,410007,1
WIL,M3,WIL_9214_V5_M,Center City Philadelphia,9214,9214,205007,0
MED,M3,MED_3596_V5_M,Center City Philadelphia,3596,3596,301406,0
AIR,M3,AIR_436_V1_M,Center City Philadelphia,436,436,401406,0
MED,M1,MED_7307_V6_M,Elwyn,7307,7307,007301,1
NOR,M1,NOR_6239_V6_M,Center City Philadelphia,6239,6239,228004,1
WIL,M1,WIL_231_V6_M,Marcus Hook,231,231,007205,1
CHW,M1,CHW_866_V6_M,Center City Philadelphia,866,866,801004,0
FOX,M3,FOX_867_V5_M,Center City Philadelphia,867,867,815007,1
LAN,M3,LAN_521_V5_M,Center City Philadelphia,521,521,538007,1
WAR,M3,WAR_6400_V5_M,Warminster,6400,6400,004417,0
WIL,M2,WIL_214_V7_M,Center City Philadelphia,214,214,203406,0
NOR,M2,NOR_231_V7_M,Center City Philadelphia,231,231,228007,1
AIR,M3,AIR_9411_V1_M,Airport Terminal E F,9411,9411,007401,1
AIR,M3,AIR_475_V1_M,Airport Terminal E F,475,475,007401,1
PAO,M3,PAO_577_V5_M,Thorndale,577,577,007501,1
NOR,M1,NOR_235_V6_M,Center City Philadelphia,235,235,228007,1
NOR,M3,NOR_8270_V5_M,Norristown,8270,8270,004228,0
CHE,M3,CHE_743_V5_M,Center City Philadelphia,743,743,720007,1
WIL,M2,WIL_231_V7_M,Marcus Hook,231,231,007205,1
AIR,M4,AIR_418_V25_M,Center City Philadelphia,418,418,401406,0
CHE,M2,CHE_7317_V7_M,Center City Philadelphia,7317,7317,720007,1
WTR,M2,WTR_3457_V7_M,Center City Philadelphia,3457,3457,327007,1
FOX,M2,FOX_842_V7_M,Fox Chase,842,842,004815,0
MED,M1,MED_7329_V6_M,Elwyn,7329,7329,007301,1
MED,M1,MED_3714_V6_M,Center City Philadelphia,3714,3714,301406,0
NOR,M1,NOR_210_V6_M,Norristown,210,210,406228,0
NOR,M3,NOR_2367_V5_M,Center City Philadelphia,2367,2367,228007,1
CHE,M1,CHE_3730_V6_M,Chestnut Hill East,3730,3730,406720,0
LAN,M4,LAN_523_V25_M,Center City Philadelphia,523,523,538007,1
AIR,M1,AIR_459_V6_M,Airport Terminal E F,459,459,007401,1
WTR,M3,WTR_330_V5_M,West Trenton,330,330,406327,0
CHE,M2,CHE_7331_V7_M,Center City Philadelphia,7331,7331,720007,1
CHW,M3,CHW_814_V5_M,Center City Philadelphia,814,814,801004,0
TRE,M3,TRE_7842_V5_M,Center City Philadelphia,7842,7842,701004,0
WTR,M3,WTR_3223_V55_M,Center City Philadelphia,3223,3223,327007,1
WAR,M2,WAR_401_V7_M,Center City Philadelphia,401,401,407007,1
MED,M3,MED_361_V5_M,Elwyn,361,361,007301,1
PAO,M1,PAO_558_V67_M,Center City Philadelphia,558,558,501004,0
WTR,M3,WTR_6327_V55_M,Center City Philadelphia,6327,6327,327004,1
PAO,M1,PAO_511_V6_M,Paoli,511,511,007506,1
AIR,M1,AIR_426_V6_M,Center City Philadelphia,426,426,401406,0
AIR,M2,AIR_9402_V7_M,Center City Philadelphia,9402,9402,401007,0
WIL,M2,WIL_208_V7_M,Center City Philadelphia,208,208,205406,0
AIR,M3,AIR_445_V1_M,Airport Terminal E F,445,445,007401,1
CYN,M3,CYN_1086_V5_M,Center City Philadelphia,1086,1086,001005,0
NOR,M4,NOR_216_V25_M,Norristown,216,216,406228,0
WAR,M3,WAR_6449_V55_M,Center City Philadelphia,6449,6449,417004,1
NOR,M4,NOR_227_V25_M,Center City Philadelphia,227,227,228007,1
FOX,M1,FOX_826_V6_M,Fox Chase,826,826,004815,0
CHW,M1,CHW_819_V6_M,Chestnut Hill West,819,819,007801,1
TRE,M4,TRE_1716_V25_M,Center City Philadelphia,1716,1716,701005,0
TRE,M3,TRE_1701_V5_M,Trenton,1701,1701,005701,1
WTR,M2,WTR_4370_V7_M,West Trenton,4370,4370,406327,0
LAN,M2,LAN_547_V7_M,Center City Philadelphia,547,547,538007,1
MED,M3,MED_393_V5_M,Elwyn,393,393,007301,1
LAN,M3,LAN_545_V5_M,Center City Philadelphia,545,545,534007,1
PAO,M3,PAO_540_V45_M,Center City Philadelphia,540,540,506004,0
PAO,M2,PAO_570_V77_M,Center City Philadelphia,570,570,505004,0
PAO,M3,PAO_558_V5_M,Center City Philadelphia,558,558,501004,0
AIR,M1,AIR_404_V6_M,Center City Philadelphia,404,404,401406,0
AIR,M3,AIR_468_V1_M,Center City Philadelphia,468,468,401406,0
WTR,M3,WTR_3755_V5_M,Center City Philadelphia,3755,3755,327007,1
NOR,M4,NOR_6202_V25_M,Norristown,6202,6202,004228,0
NOR,M3,NOR_7220_V5_M,Center City Philadelphia,7220,7220,004007,0
WAR,M2,WAR_405_V7_M,Center City Philadelphia,405,405,411007,1
LAN,M3,LAN_581_V5_M,Center City Philadelphia,581,581,538007,1
AIR,M2,AIR_4356_V7_M,Center City Philadelphia,4356,4356,401406,0
AIR,M4,AIR_406_V25_M,Center City Philadelphia,406,406,401406,0
MED,M2,MED_7307_V7_M,Elwyn,7307,7307,007301,1
PAO,M2,PAO_566_V77_M,Center City Philadelphia,566,566,505004,0
WTR,M1,WTR_3421_V6_M,Center City Philadelphia,3421,3421,327007,1
PAO,M1,PAO_1541_V6_M,Malvern,1541,1541,006505,1
CHE,M1,CHE_7319_V6_M,Center City Philadelphia,7319,7319,720007,1
WTR,M1,WTR_3437_V6_M,Center City Philadelphia,3437,3437,327007,1
FOX,M1,FOX_827_V6_M,Center City Philadelphia,827,827,815007,1
TRE,M3,TRE_733_V5_M,Trenton,733,733,007701,1
WAR,M4,WAR_448_V25_M,Glenside,448,448,406411,0
WTR,M2,WTR_4356_V7_M,West Trenton,4356,4356,406327,0
WAR,M4,WAR_438_V25_M,Glenside,438,438,406411,0
CHE,M3,CHE_769_V5_M,Center City Philadelphia,769,769,720007,1
MED,M3,MED_4343_V55_M,Elwyn,4343,4343,007301,1
TRE,M1,TRE_9703_V6_M,Trenton,9703,9703,007701,1
LAN,M2,LAN_558_V77_M,Doylestown,558,558,004538,0
WIL,M3,WIL_3223_V55_M,Wilmington,3223,3223,007203,1
AIR,M1,AIR_446_V6_M,Center City Philadelphia,446,446,401406,0
AIR,M2,AIR_3469_V7_M,Airport Terminal E F,3469,3469,007401,1
NOR,M3,NOR_8230_V5_M,Norristown,8230,8230,004228,0
NOR,M3,NOR_6225_V5_M,Center City Philadelphia,6225,6225,228004,1
AIR,M1,AIR_447_V6_M,Airport Terminal E F,447,447,007401,1
WIL,M3,WIL_4211_V55_M,Marcus Hook,4211,4211,007205,1
NOR,M2,NOR_206_V7_M,Norristown,206,206,406228,0
AIR,M2,AIR_459_V7_M,Airport Terminal E F,459,459,007401,1
FOX,M1,FOX_819_V6_M,Center City Philadelphia,819,819,815007,1
CYN,M3,CYN_1082_V5_M,Center City Philadelphia,1082,1082,001005,0
NOR,M4,NOR_211_V25_M,Center City Philadelphia,211,211,228007,1
FOX,M3,FOX_868_V5_M,Fox Chase,868,868,004815,0
CHE,M3,CHE_6779_V5_M,Center City Philadelphia,6779,6779,720004,1
PAO,M2,PAO_551_V7_M,Malvern,551,551,007505,1
FOX,M3,FOX_838_V5_M,Fox Chase,838,838,004815,0
AIR,M1,AIR_3449_V6_M,Airport Terminal E F,3449,3449,007401,1
FOX,M3,FOX_8775_V55_M,Center City Philadelphia,8775,8775,815007,1
PAO,M2,PAO_571_V7_M,Malvern,571,571,007505,1
WTR,M3,WTR_394_V5_M,West Trenton,394,394,406327,0
WTR,M4,WTR_3449_V25_M,Center City Philadelphia,3449,3449,327007,1
WAR,M3,WAR_6425_V55_M,Center City Philadelphia,6425,6425,417004,1
NOR,M2,NOR_222_V7_M,Norristown,222,222,406228,0
WIL,M3,WIL_216_V5_M,Center City Philadelphia,216,216,205406,0
TRE,M2,TRE_703_V7_M,Trenton,703,703,007701,1
PAO,M1,PAO_523_V6_M,Malvern,523,523,007505,1
AIR,M3,AIR_9444_V1_M,Center City Philadelphia,9444,9444,401007,0
WIL,M1,WIL_225_V6_M,Wilmington,225,225,007203,1
WIL,M1,WIL_202_V6_M,Center City Philadelphia,202,202,205406,0
LAN,M4,LAN_522_V25_M,Doylestown,522,522,004538,0
FOX,M3,FOX_8749_V5_M,Center City Philadelphia,8749,8749,815007,1
WAR,M3,WAR_4343_V55_M,Center City Philadelphia,4343,4343,417007,1
AIR,M3,AIR_470_V1_M,Center City Philadelphia,470,470,401406,0
WAR,M1,WAR_499_V6_M,Center City Philadelphia,499,499,411007,1
CHW,M2,CHW_842_V7_M,Center City Philadelphia,842,842,801004,0
CHE,M3,CHE_5712_V5_M,Chestnut Hill East,5712,5712,004720,0
FOX,M3,FOX_8517_V5_M,Center City Philadelphia,8517,8517,815007,1
WAR,M2,WAR_458_V7_M,Warminster,458,458,406417,0
PAO,M3,PAO_5728_V5_M,Center City Philadelphia,5728,5728,516007,0
AIR,M3,AIR_464_V1_M,Center City Philadelphia,464,464,401406,0
WTR,M3,WTR_393_V5_M,Center City Philadelphia,393,393,327007,1
WTR,M3,WTR_369_V5_M,Center City Philadelphia,369,369,327007,1
AIR,M2,AIR_4348_V7_M,Center City Philadelphia,4348,4348,401406,0
AIR,M4,AIR_3465_V25_M,Airport Terminal E F,3465,3465,007401,1
WTR,M1,WTR_4332_V6_M,West Trenton,4332,4332,406327,0
AIR,M3,AIR_9450_V1_M,Center City Philadelphia,9450,9450,401007,0
LAN,M1,LAN_527_V6_M,Center City Philadelphia,527,527,538007,1
PAO,M3,PAO_1502_V5_M,Center City Philadelphia,1502,1502,505005,0
PAO,M1,PAO_555_V6_M,Malvern,555,555,007505,1
WTR,M1,WTR_4348_V6_M,West Trenton,4348,4348,406327,0
WAR,M1,WAR_406_V6_M,Warminster,406,406,406417,0
WIL,M2,WIL_226_V7_M,Center City Philadelphia,226,226,203406,0
NOR,M1,NOR_222_V6_M,Norristown,222,222,406228,0
PAO,M3,PAO_585_V5_M,Thorndale,585,585,007501,1
TRE,M2,TRE_9736_V7_M,Center City Philadelphia,9736,9736,701007,0
MED,M3,MED_396_V5_M,Center City Philadelphia,396,396,301406,0
WAR,M4,WAR_427_V25_M,Center City Philadelphia,427,427,411007,1
WAR,M2,WAR_423_V7_M,Center City Philadelphia,423,423,417007,1
CHW,M3,CHW_9820_V5_M,Center City Philadelphia,9820,9820,801007,0
FOX,M3,FOX_853_V5_M,Center City Philadelphia,853,853,815007,1
FOX,M3,FOX_807_V5_M,Center City Philadelphia,807,807,815007,1
AIR,M2,AIR_404_V7_M,Center City Philadelphia,404,404,401406,0
AIR,M2,AIR_419_V7_M,Airport Terminal E F,419,419,007401,1
NOR,M2,NOR_207_V7_M,Center City Philadelphia,207,207,228007,1
PAO,M3,PAO_9569_V5_M,Malvern,9569,9569,007505,1
AIR,M4,AIR_415_V25_M,Airport Terminal E F,415,415,007401,1
TRE,M3,TRE_9784_V5_M,Center City Philadelphia,9784,9784,701007,0
NOR,M3,NOR_6223_V5_M,Center City Philadelphia,6223,6223,228004,1
MED,M3,MED_7327_V55_M,Elwyn,7327,7327,007301,1
AIR,M4,AIR_446_V25_M,Center City Philadelphia,446,446,401406,0
WIL,M2,WIL_213_V7_M,Wilmington,213,213,007203,1
AIR,M1,AIR_463_V6_M,Airport Terminal E F,463,463,007401,1
TRE,M3,TRE_5711_V5_M,Trenton,5711,5711,007701,1
FOX,M2,FOX_831_V7_M,Center City Philadelphia,831,831,815007,1
LAN,M1,LAN_542_V67_M,Doylestown,542,542,004538,0
FOX,M3,FOX_818_V5_M,Fox Chase,818,818,004815,0
WAR,M4,WAR_422_V25_M,Glenside,422,422,406411,0
WAR,M3,WAR_6410_V55_M,Warminster,6410,6410,004417,0
WTR,M2,WTR_4332_V7_M,West Trenton,4332,4332,406327,0
TRE,M1,TRE_9735_V6_M,Trenton,9735,9735,007701,1
PAO,M2,PAO_547_V7_M,Malvern,547,547,007505,1
NOR,M4,NOR_215_V25_M,Center City Philadelphia,215,215,228007,1
TRE,M3,TRE_9703_V5_M,Trenton,9703,9703,007701,1
TRE,M3,TRE_732_V5_M,Center City Philadelphia,732,732,701004,0
MED,M3,MED_3236_V5_M,Center City Philadelphia,3236,3236,301406,0
MED,M2,MED_3732_V7_M,Center City Philadelphia,3732,3732,301406,0
WAR,M3,WAR_6412_V55_M,Warminster,6412,6412,004417,0
WTR,M1,WTR_3425_V6_M,Center City Philadelphia,3425,3425,327007,1
TRE,M4,TRE_706_V25_M,Center City Philadelphia,706,706,701004,0
CHW,M1,CHW_846_V6_M,Center City Philadelphia,846,846,801004,0
MED,M1,MED_3724_V6_M,Center City Philadelphia,3724,3724,301406,0
MED,M1,MED_7327_V6_M,Elwyn,7327,7327,007301,1
WTR,M3,WTR_6322_V5_M,West Trenton,6322,6322,004327,0
CHE,M3,CHE_725_V5_M,Center City Philadelphia,725,725,720007,1
TRE,M4,TRE_707_V25_M,Trenton,707,707,007701,1
AIR,M1,AIR_4370_V6_M,Center City Philadelphia,4370,4370,401406,0
AIR,M1,AIR_4304_V6_M,Center City Philadelphia,4304,4304,401406,0
CHW,M3,CHW_838_V5_M,Center City Philadelphia,838,838,801004,0
PAO,M3,PAO_551_V5_M,Malvern,551,551,007505,1
WTR,M3,WTR_380_V55_M,West Trenton,380,380,406327,0
LAN,M2,LAN_531_V7_M,Center City Philadelphia,531,531,538007,1
PAO,M3,PAO_537_V5_M,Thorndale,537,537,007501,1
WAR,M3,WAR_6462_V5_M,Warminster,6462,6462,004417,0
CHE,M2,CHE_3722_V7_M,Chestnut Hill East,3722,3722,406720,0
LAN,M1,LAN_572_V66_M,Doylestown,572,572,004538,0
CHE,M1,CHE_7313_V6_M,Center City Philadelphia,7313,7313,720007,1
WTR,M2,WTR_4320_V7_M,West Trenton,4320,4320,406327,0
CHW,M1,CHW_862_V6_M,Center City Philadelphia,862,862,801004,0
WTR,M3,WTR_6370_V55_M,West Trenton,6370,6370,004327,0
PAO,M1,PAO_542_V67_M,Center City Philadelphia,542,542,506004,0
PAO,M1,PAO_9580_V6_M,Center City Philadelphia,9580,9580,501007,0
MED,M1,MED_7331_V6_M,Elwyn,7331,7331,007301,1
AIR,M2,AIR_466_V7_M,Center City Philadelphia,466,466,401406,0
MED,M2,MED_3730_V7_M,Center City Philadelphia,3730,3730,301406,0
LAN,M4,LAN_555_V25_M,Center City Philadelphia,555,555,538007,1
TRE,M3,TRE_7406_V55_M,Center City Philadelphia,7406,7406,701007,0
WAR,M3,WAR_4331_V5_M,Center City Philadelphia,4331,4331,417007,1
WTR,M3,WTR_6303_V55_M,Center City Philadelphia,6303,6303,327004,1
AIR,M4,AIR_439_V25_M,Airport Terminal E F,439,439,007401,1
FOX,M4,FOX_1828_V25_M,Center City Philadelphia,1828,1828,004006,0
WIL,M3,WIL_9212_V5_M,Center City Philadelphia,9212,9212,201007,0
LAN,M2,LAN_530_V77_M,Doylestown,530,530,004538,0
WTR,M3,WTR_388_V5_M,West Trenton,388,388,406327,0
PAO,M3,PAO_582_V5_M,Center City Philadelphia,582,582,505004,0
NOR,M1,NOR_218_V6_M,Norristown,218,218,406228,0
WAR,M3,WAR_422_V1_M,Jenkin,422,422,406410,0
TRE,M1,TRE_9711_V6_M,Trenton,9711,9711,007701,1
WAR,M2,WAR_414_V7_M,Warminster,414,414,406417,0
PAO,M3,PAO_507_V5_M,Malvern,507,507,007505,1
