trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
WAR_440_V50_M_merged_815905,15:25:00,15:25:00,90407,7,,,,,
WAR_440_V50_M_merged_815905,15:27:00,15:27:00,90408,8,,,,,
WAR_440_V50_M_merged_815905,15:29:00,15:29:00,90409,9,,,,,
WAR_440_V50_M_merged_815905,15:34:00,15:34:00,90410,10,,,,,
WAR_440_V50_M_merged_815905,15:38:00,15:38:00,90411,11,,,,,
WAR_440_V50_M_merged_815905,15:42:00,15:42:00,90412,12,,,,,
WAR_440_V50_M_merged_815905,15:46:00,15:46:00,90413,13,,,,,
WAR_440_V50_M_merged_815905,15:49:00,15:49:00,90414,14,,,,,
WAR_440_V50_M_merged_815905,15:52:00,15:52:00,90415,15,,,,,
WAR_440_V50_M_merged_815905,15:56:00,15:56:00,90416,16,,,,,
WAR_440_V50_M_merged_815905,16:00:00,16:00:00,90417,17,,,,,
WIL_235_V27_M_merged_816005,22:24:00,22:24:00,90007,1,,,,,
WIL_235_V27_M_merged_816005,22:30:00,22:30:00,90006,2,,,,,
WIL_235_V27_M_merged_816005,22:35:00,22:35:00,90005,3,,,,,
WIL_235_V27_M_merged_816005,22:39:00,22:39:00,90004,4,,,,,
WIL_235_V27_M_merged_816005,22:41:00,22:41:00,90406,5,,,,,
WIL_235_V27_M_merged_816005,22:48:00,22:48:00,90217,6,,,,,
WIL_235_V27_M_merged_816005,22:50:00,22:50:00,90216,7,,,,,
WIL_235_V27_M_merged_816005,22:51:00,22:51:00,90215,8,,,,,
WIL_235_V27_M_merged_816005,22:53:00,22:53:00,90214,9,,,,,
WIL_235_V27_M_merged_816005,22:54:00,22:54:00,90213,10,,,,,
WIL_235_V27_M_merged_816005,22:55:00,22:55:00,90212,11,,,,,
WIL_235_V27_M_merged_816005,22:56:00,22:56:00,90211,12,,,,,
WIL_235_V27_M_merged_816005,22:58:00,22:58:00,90210,13,,,,,
WIL_235_V27_M_merged_816005,23:00:00,23:00:00,90209,14,,,,,
WIL_235_V27_M_merged_816005,23:02:00,23:02:00,90208,15,,,,,
WIL_235_V27_M_merged_816005,23:03:00,23:03:00,90207,16,,,,,
WIL_235_V27_M_merged_816005,23:06:00,23:06:00,90206,17,,,,,
WIL_235_V27_M_merged_816005,23:09:00,23:09:00,90205,18,,,,,
WIL_235_V27_M_merged_816005,23:13:00,23:13:00,90204,19,,,,,
WIL_235_V27_M_merged_816005,23:32:00,23:32:00,90203,20,,,,,
PAO_1507_V50_M_merged_815738,09:22:00,09:22:00,90006,1,,,,,
PAO_1507_V50_M_merged_815738,09:25:00,09:25:00,90005,2,,,,,
PAO_1507_V50_M_merged_815738,09:29:00,09:29:00,90004,3,,,,,
PAO_1507_V50_M_merged_815738,09:37:00,09:37:00,90522,4,,,,,
PAO_1507_V50_M_merged_815738,09:39:00,09:39:00,90521,5,,,,,
PAO_1507_V50_M_merged_815738,09:41:00,09:41:00,90520,6,,,,,
PAO_1507_V50_M_merged_815738,09:43:00,09:43:00,90519,7,,,,,
PAO_1507_V50_M_merged_815738,09:45:00,09:45:00,90518,8,,,,,
PAO_1507_V50_M_merged_815738,09:47:00,09:47:00,90517,9,,,,,
PAO_1507_V50_M_merged_815738,09:49:00,09:49:00,90516,10,,,,,
PAO_1507_V50_M_merged_815738,09:51:00,09:51:00,90515,11,,,,,
PAO_1507_V50_M_merged_815738,09:54:00,09:54:00,90514,12,,,,,
PAO_1507_V50_M_merged_815738,09:56:00,09:56:00,90513,13,,,,,
PAO_1507_V50_M_merged_815738,09:58:00,09:58:00,90512,14,,,,,
PAO_1507_V50_M_merged_815738,10:00:00,10:00:00,90511,15,,,,,
PAO_1507_V50_M_merged_815738,10:02:00,10:02:00,90510,16,,,,,
PAO_1507_V50_M_merged_815738,10:05:00,10:05:00,90509,17,,,,,
PAO_1507_V50_M_merged_815738,10:07:00,10:07:00,90508,18,,,,,
PAO_1507_V50_M_merged_815738,10:09:00,10:09:00,90507,19,,,,,
PAO_1507_V50_M_merged_815738,10:15:00,10:15:00,90506,20,,,,,
PAO_1507_V50_M_merged_815738,10:19:00,10:19:00,90505,21,,,,,
WTR_5356_V51_M_merged_815421,21:15:00,21:15:00,90004,1,,,,,
WTR_5356_V51_M_merged_815421,21:21:00,21:21:00,90005,2,,,,,
WTR_5356_V51_M_merged_815421,21:26:00,21:26:00,90006,3,,,,,
WTR_5356_V51_M_merged_815421,21:30:00,21:30:00,90007,4,,,,,
WTR_5356_V51_M_merged_815421,21:38:00,21:38:00,90407,5,,,,,
WTR_5356_V51_M_merged_815421,21:40:00,21:40:00,90408,6,,,,,
WTR_5356_V51_M_merged_815421,21:42:00,21:42:00,90409,7,,,,,
WTR_5356_V51_M_merged_815421,21:46:00,21:46:00,90410,8,,,,,
WTR_5356_V51_M_merged_815421,21:49:00,21:49:00,90315,9,,,,,
WTR_5356_V51_M_merged_815421,21:51:00,21:51:00,90316,10,,,,,
WTR_5356_V51_M_merged_815421,21:53:00,21:53:00,90317,11,,,,,
WTR_5356_V51_M_merged_815421,21:55:00,21:55:00,90318,12,,,,,
WTR_5356_V51_M_merged_815421,21:57:00,21:57:00,90319,13,,,,,
WTR_5356_V51_M_merged_815421,21:59:00,21:59:00,90320,14,,,,,
WTR_5356_V51_M_merged_815421,22:01:00,22:01:00,90321,15,,,,,
WTR_5356_V51_M_merged_815421,22:04:00,22:04:00,90322,16,,,,,
WTR_5356_V51_M_merged_815421,22:09:00,22:09:00,90323,17,,,,,
WTR_5356_V51_M_merged_815421,22:13:00,22:13:00,90324,18,,,,,
WTR_5356_V51_M_merged_815421,22:17:00,22:17:00,90325,19,,,,,
WTR_5356_V51_M_merged_815421,22:22:00,22:22:00,90326,20,,,,,
WTR_5356_V51_M_merged_815421,22:26:00,22:26:00,90327,21,,,,,
CHE_727_V37_M_merged_816491,18:29:00,18:29:00,90720,1,,,,,
CHE_727_V37_M_merged_816491,18:31:00,18:31:00,90719,2,,,,,
CHE_727_V37_M_merged_816491,18:32:00,18:32:00,90718,3,,,,,
CHE_727_V37_M_merged_816491,18:34:00,18:34:00,90717,4,,,,,
CHE_727_V37_M_merged_816491,18:35:00,18:35:00,90716,5,,,,,
CHE_727_V37_M_merged_816491,18:36:00,18:36:00,90715,6,,,,,
CHE_727_V37_M_merged_816491,18:38:00,18:38:00,90714,7,,,,,
CHE_727_V37_M_merged_816491,18:40:00,18:40:00,90713,8,,,,,
CHE_727_V37_M_merged_816491,18:42:00,18:42:00,90712,9,,,,,
CHE_727_V37_M_merged_816491,18:45:00,18:45:00,90009,10,,,,,
CHE_727_V37_M_merged_816491,18:51:00,18:51:00,90007,11,,,,,
NOR_207_V26_M_merged_816437,06:37:00,06:37:00,90228,1,,,,,
NOR_207_V26_M_merged_816437,06:39:00,06:39:00,90227,2,,,,,
NOR_207_V26_M_merged_816437,06:43:00,06:43:00,90226,3,,,,,
NOR_207_V26_M_merged_816437,06:51:00,06:51:00,90225,4,,,,,
NOR_207_V26_M_merged_816437,06:56:00,06:56:00,90224,5,,,,,
NOR_207_V26_M_merged_816437,07:00:00,07:00:00,90223,6,,,,,
NOR_207_V26_M_merged_816437,07:04:00,07:04:00,90222,7,,,,,
NOR_207_V26_M_merged_816437,07:08:00,07:08:00,90221,8,,,,,
NOR_207_V26_M_merged_816437,07:11:00,07:11:00,90220,9,,,,,
NOR_207_V26_M_merged_816437,07:14:00,07:14:00,90219,10,,,,,
NOR_207_V26_M_merged_816437,07:18:00,07:18:00,90218,11,,,,,
NOR_207_V26_M_merged_816437,07:22:00,07:22:00,90008,12,,,,,
NOR_207_V26_M_merged_816437,07:24:00,07:24:00,90007,13,,,,,
NOR_3210_V50_M_merged_816380,08:49:00,08:49:00,90406,1,,,,,
NOR_3210_V50_M_merged_816380,08:52:00,08:52:00,90004,2,,,,,
NOR_3210_V50_M_merged_816380,08:57:00,08:57:00,90005,3,,,,,
NOR_3210_V50_M_merged_816380,09:02:00,09:02:00,90006,4,,,,,
NOR_3210_V50_M_merged_816380,09:06:00,09:06:00,90007,5,,,,,
NOR_3210_V50_M_merged_816380,09:08:00,09:08:00,90008,6,,,,,
NOR_3210_V50_M_merged_816380,09:11:00,09:11:00,90218,7,,,,,
NOR_3210_V50_M_merged_816380,09:13:00,09:13:00,90219,8,,,,,
NOR_3210_V50_M_merged_816380,09:16:00,09:16:00,90220,9,,,,,
NOR_3210_V50_M_merged_816380,09:19:00,09:19:00,90221,10,,,,,
NOR_3210_V50_M_merged_816380,09:21:00,09:21:00,90222,11,,,,,
NOR_3210_V50_M_merged_816380,09:25:00,09:25:00,90223,12,,,,,
NOR_3210_V50_M_merged_816380,09:28:00,09:28:00,90224,13,,,,,
NOR_3210_V50_M_merged_816380,09:31:00,09:31:00,90225,14,,,,,
NOR_3210_V50_M_merged_816380,09:40:00,09:40:00,90226,15,,,,,
NOR_3210_V50_M_merged_816380,09:43:00,09:43:00,90227,16,,,,,
NOR_3210_V50_M_merged_816380,09:47:00,09:47:00,90228,17,,,,,
NOR_6256_V50_M_merged_815732,17:24:00,17:24:00,90004,1,,,,,
NOR_6256_V50_M_merged_815732,17:29:00,17:29:00,90005,2,,,,,
NOR_6256_V50_M_merged_815732,17:34:00,17:34:00,90006,3,,,,,
NOR_6256_V50_M_merged_815732,17:38:00,17:38:00,90007,4,,,,,
NOR_6256_V50_M_merged_815732,17:40:00,17:40:00,90008,5,,,,,
NOR_6256_V50_M_merged_815732,17:44:00,17:44:00,90218,6,,,,,
NOR_6256_V50_M_merged_815732,17:47:00,17:47:00,90219,7,,,,,
NOR_6256_V50_M_merged_815732,17:49:00,17:49:00,90220,8,,,,,
NOR_6256_V50_M_merged_815732,17:52:00,17:52:00,90221,9,,,,,
NOR_6256_V50_M_merged_815732,17:55:00,17:55:00,90222,10,,,,,
NOR_6256_V50_M_merged_815732,18:00:00,18:00:00,90223,11,,,,,
NOR_6256_V50_M_merged_815732,18:03:00,18:03:00,90224,12,,,,,
NOR_6256_V50_M_merged_815732,18:06:00,18:06:00,90225,13,,,,,
NOR_6256_V50_M_merged_815732,18:16:00,18:16:00,90226,14,,,,,
NOR_6256_V50_M_merged_815732,18:19:00,18:19:00,90227,15,,,,,
NOR_6256_V50_M_merged_815732,18:23:00,18:23:00,90228,16,,,,,
WAR_426_V37_M_merged_815613,11:27:00,11:27:00,90406,1,,,,,
WAR_426_V37_M_merged_815613,11:30:00,11:30:00,90004,2,,,,,
WAR_426_V37_M_merged_815613,11:35:00,11:35:00,90005,3,,,,,
WAR_426_V37_M_merged_815613,11:40:00,11:40:00,90006,4,,,,,
WAR_426_V37_M_merged_815613,11:45:00,11:45:00,90007,5,,,,,
WAR_426_V37_M_merged_815613,11:51:00,11:51:00,90009,6,,,,,
WAR_426_V37_M_merged_815613,11:55:00,11:55:00,90407,7,,,,,
WAR_426_V37_M_merged_815613,11:57:00,11:57:00,90408,8,,,,,
WAR_426_V37_M_merged_815613,11:59:00,11:59:00,90409,9,,,,,
WAR_426_V37_M_merged_815613,12:02:00,12:02:00,90410,10,,,,,
WAR_426_V37_M_merged_815613,12:05:00,12:05:00,90411,11,,,,,
WAR_426_V37_M_merged_815613,12:08:00,12:08:00,90412,12,,,,,
WAR_426_V37_M_merged_815613,12:11:00,12:11:00,90413,13,,,,,
WAR_426_V37_M_merged_815613,12:13:00,12:13:00,90414,14,,3,3,,
WAR_426_V37_M_merged_815613,12:15:00,12:15:00,90415,15,,,,,
WAR_426_V37_M_merged_815613,12:18:00,12:18:00,90416,16,,,,,
WAR_426_V37_M_merged_815613,12:22:00,12:22:00,90417,17,,,,,
WAR_457_V50_M_merged_816594,17:26:00,17:26:00,90417,1,,,,,
WAR_457_V50_M_merged_816594,17:31:00,17:31:00,90416,2,,,,,
WAR_457_V50_M_merged_816594,17:36:00,17:36:00,90415,3,,,,,
WAR_457_V50_M_merged_816594,17:39:00,17:39:00,90414,4,,,,,
WAR_457_V50_M_merged_816594,17:42:00,17:42:00,90413,5,,,,,
WAR_457_V50_M_merged_816594,17:47:00,17:47:00,90412,6,,,,,
WAR_457_V50_M_merged_816594,17:52:00,17:52:00,90411,7,,,,,
WAR_457_V50_M_merged_816594,17:55:00,17:55:00,90410,8,,,,,
WAR_457_V50_M_merged_816594,17:57:00,17:57:00,90409,9,,,,,
WAR_457_V50_M_merged_816594,17:59:00,17:59:00,90408,10,,,,,
WAR_457_V50_M_merged_816594,18:03:00,18:03:00,90407,11,,,,,
WAR_457_V50_M_merged_816594,18:07:00,18:07:00,90009,12,,,,,
WAR_457_V50_M_merged_816594,18:13:00,18:13:00,90007,13,,,,,
PAO_5352_V51_M_merged_815845,19:26:00,19:26:00,90505,1,,,,,
PAO_5352_V51_M_merged_815845,19:30:00,19:30:00,90506,2,,,,,
PAO_5352_V51_M_merged_815845,19:33:00,19:33:00,90507,3,,,,,
PAO_5352_V51_M_merged_815845,19:35:00,19:35:00,90508,4,,,,,
PAO_5352_V51_M_merged_815845,19:37:00,19:37:00,90509,5,,,,,
PAO_5352_V51_M_merged_815845,19:39:00,19:39:00,90510,6,,,,,
PAO_5352_V51_M_merged_815845,19:41:00,19:41:00,90511,7,,,,,
PAO_5352_V51_M_merged_815845,19:43:00,19:43:00,90512,8,,,,,
PAO_5352_V51_M_merged_815845,19:45:00,19:45:00,90513,9,,,,,
PAO_5352_V51_M_merged_815845,19:47:00,19:47:00,90514,10,,,,,
PAO_5352_V51_M_merged_815845,19:50:00,19:50:00,90515,11,,,,,
PAO_5352_V51_M_merged_815845,19:53:00,19:53:00,90516,12,,,,,
PAO_5352_V51_M_merged_815845,19:56:00,19:56:00,90517,13,,,,,
PAO_5352_V51_M_merged_815845,19:58:00,19:58:00,90518,14,,,,,
PAO_5352_V51_M_merged_815845,20:00:00,20:00:00,90519,15,,,,,
PAO_5352_V51_M_merged_815845,20:02:00,20:02:00,90520,16,,,,,
PAO_5352_V51_M_merged_815845,20:04:00,20:04:00,90521,17,,,,,
PAO_5352_V51_M_merged_815845,20:06:00,20:06:00,90522,18,,,,,
PAO_5352_V51_M_merged_815845,20:15:00,20:15:00,90004,19,,,,,
MED_9313_V52_M_merged_815438,11:48:00,11:48:00,90007,1,,,,,
MED_9313_V52_M_merged_815438,11:54:00,11:54:00,90006,2,,,,,
MED_9313_V52_M_merged_815438,11:59:00,11:59:00,90005,3,,,,,
MED_9313_V52_M_merged_815438,12:03:00,12:03:00,90004,4,,,,,
MED_9313_V52_M_merged_815438,12:06:00,12:06:00,90406,5,,,,,
MED_9313_V52_M_merged_815438,12:10:00,12:10:00,90314,6,,,,,
MED_9313_V52_M_merged_815438,12:12:00,12:12:00,90313,7,,,,,
MED_9313_V52_M_merged_815438,12:14:00,12:14:00,90312,8,,,,,
MED_9313_V52_M_merged_815438,12:16:00,12:16:00,90311,9,,,,,
MED_9313_V52_M_merged_815438,12:18:00,12:18:00,90310,10,,,,,
MED_9313_V52_M_merged_815438,12:20:00,12:20:00,90309,11,,,,,
MED_9313_V52_M_merged_815438,12:22:00,12:22:00,90308,12,,,,,
MED_9313_V52_M_merged_815438,12:24:00,12:24:00,90307,13,,,,,
MED_9313_V52_M_merged_815438,12:27:00,12:27:00,90306,14,,,,,
MED_9313_V52_M_merged_815438,12:29:00,12:29:00,90305,15,,,,,
MED_9313_V52_M_merged_815438,12:32:00,12:32:00,90304,16,,,,,
MED_9313_V52_M_merged_815438,12:35:00,12:35:00,90303,17,,,,,
MED_9313_V52_M_merged_815438,12:39:00,12:39:00,90302,18,,,,,
MED_9313_V52_M_merged_815438,12:43:00,12:43:00,90301,19,,,,,
AIR_4320_V37_M_merged_815916,10:07:00,10:07:00,90401,1,,,,,
AIR_4320_V37_M_merged_815916,10:09:00,10:09:00,90402,2,,,,,
AIR_4320_V37_M_merged_815916,10:10:00,10:10:00,90403,3,,,,,
AIR_4320_V37_M_merged_815916,10:15:00,10:15:00,90405,4,,,,,
AIR_4320_V37_M_merged_815916,10:27:00,10:27:00,90406,5,,,,,
AIR_445_V37_M_merged_815118,15:43:00,15:43:00,90007,1,,,,,
AIR_445_V37_M_merged_815118,15:50:00,15:50:00,90006,2,,,,,
AIR_445_V37_M_merged_815118,15:55:00,15:55:00,90005,3,,,,,
AIR_445_V37_M_merged_815118,15:59:00,15:59:00,90004,4,,,,,
AIR_445_V37_M_merged_815118,16:02:00,16:02:00,90406,5,,,,,
AIR_445_V37_M_merged_815118,16:10:00,16:10:00,90405,6,,,,,
AIR_445_V37_M_merged_815118,16:18:00,16:18:00,90403,7,,,,,
AIR_445_V37_M_merged_815118,16:20:00,16:20:00,90402,8,,,,,
AIR_445_V37_M_merged_815118,16:22:00,16:22:00,90401,9,,,,,
TRE_710_V26_M_merged_815928,08:45:00,08:45:00,90701,1,,,,,
TRE_710_V26_M_merged_815928,08:53:00,08:53:00,90702,2,,,,,
TRE_710_V26_M_merged_815928,08:57:00,08:57:00,90703,3,,,,,
TRE_710_V26_M_merged_815928,09:01:00,09:01:00,90704,4,,,,,
TRE_710_V26_M_merged_815928,09:03:00,09:03:00,90705,5,,,,,
TRE_710_V26_M_merged_815928,09:05:00,09:05:00,90706,6,,,,,
TRE_710_V26_M_merged_815928,09:07:00,09:07:00,90707,7,,,,,
TRE_710_V26_M_merged_815928,09:10:00,09:10:00,90708,8,,,,,
TRE_710_V26_M_merged_815928,09:12:00,09:12:00,90709,9,,,,,
TRE_710_V26_M_merged_815928,09:15:00,09:15:00,90710,10,,,,,
TRE_710_V26_M_merged_815928,09:21:00,09:21:00,90711,11,,,,,
TRE_710_V26_M_merged_815928,09:32:00,09:32:00,90004,12,,,,,
MED_3234_V50_M_merged_815251,20:11:00,20:11:00,90301,1,,,,,
MED_3234_V50_M_merged_815251,20:15:00,20:15:00,90302,2,,,,,
MED_3234_V50_M_merged_815251,20:18:00,20:18:00,90303,3,,,,,
MED_3234_V50_M_merged_815251,20:20:00,20:20:00,90304,4,,,,,
MED_3234_V50_M_merged_815251,20:23:00,20:23:00,90305,5,,,,,
MED_3234_V50_M_merged_815251,20:26:00,20:26:00,90306,6,,,,,
MED_3234_V50_M_merged_815251,20:29:00,20:29:00,90307,7,,,,,
MED_3234_V50_M_merged_815251,20:31:00,20:31:00,90308,8,,,,,
MED_3234_V50_M_merged_815251,20:33:00,20:33:00,90309,9,,,,,
MED_3234_V50_M_merged_815251,20:35:00,20:35:00,90310,10,,,,,
MED_3234_V50_M_merged_815251,20:37:00,20:37:00,90311,11,,,,,
MED_3234_V50_M_merged_815251,20:39:00,20:39:00,90312,12,,,,,
MED_3234_V50_M_merged_815251,20:41:00,20:41:00,90313,13,,,,,
MED_3234_V50_M_merged_815251,20:44:00,20:44:00,90314,14,,,,,
MED_3234_V50_M_merged_815251,20:49:00,20:49:00,90406,15,,,,,
PAO_9501_V50_M_merged_816630,07:14:00,07:14:00,90007,1,,,,,
PAO_9501_V50_M_merged_816630,07:22:00,07:22:00,90006,2,,,,,
PAO_9501_V50_M_merged_816630,07:25:00,07:25:00,90005,3,,,,,
PAO_9501_V50_M_merged_816630,07:29:00,07:29:00,90004,4,,,,,
PAO_9501_V50_M_merged_816630,07:37:00,07:37:00,90522,5,,,,,
PAO_9501_V50_M_merged_816630,07:39:00,07:39:00,90521,6,,,,,
PAO_9501_V50_M_merged_816630,07:41:00,07:41:00,90520,7,,,,,
PAO_9501_V50_M_merged_816630,07:43:00,07:43:00,90519,8,,,,,
PAO_9501_V50_M_merged_816630,07:45:00,07:45:00,90518,9,,,,,
PAO_9501_V50_M_merged_816630,07:47:00,07:47:00,90517,10,,,,,
PAO_9501_V50_M_merged_816630,07:49:00,07:49:00,90516,11,,,,,
PAO_9501_V50_M_merged_816630,07:51:00,07:51:00,90515,12,,,,,
