route_id,direction_id,stop_id,route_stop_sort_order
20,1,23921,78
20,1,23922,79
20,1,23923,80
20,1,23924,81
20,1,23925,82
20,1,23405,83
20,1,23406,84
20,1,23407,85
20,1,23408,86
20,1,23409,87
20,1,23410,88
20,1,23411,89
20,1,23412,90
20,1,26134,91
20,1,23413,92
20,1,23414,93
20,1,23415,94
20,1,23416,95
20,1,21,96
20,1,22904,97
20,1,22905,98
20,1,22907,99
20,1,22909,100
20,1,22910,101
20,1,22911,102
20,1,22912,103
20,1,22,104
20,1,22913,105
20,1,22915,106
20,1,22916,107
20,1,22918,108
20,1,22919,109
20,1,22920,110
20,1,22921,111
20,1,22922,112
20,1,23297,113
20,1,1129,114
20,1,22468,115
20,1,338,116
20,1,22469,117
20,1,22470,118
20,1,21204,119
21,0,1148,1
21,0,30632,2
21,0,21351,3
21,0,21352,4
21,0,25707,5
21,0,19032,6
21,0,18991,7
21,0,19073,8
21,0,25708,9
21,0,19074,10
21,0,19075,11
21,0,419,12
21,0,19076,13
21,0,19077,14
21,0,19078,15
21,0,19079,16
21,0,19080,17
21,0,19081,18
21,0,19120,19
21,0,420,20
21,0,19121,21
21,0,19122,22
21,0,30195,23
21,0,30194,24
21,0,19123,25
21,0,30633,26
21,0,19124,27
21,0,19149,28
21,0,516,29
21,0,590,30
21,0,591,31
21,0,592,32
21,0,421,33
21,0,598,34
21,0,622,35
21,0,623,36
21,0,21353,37
21,0,21354,38
21,0,30634,39
21,0,21356,40
21,0,21357,41
21,0,20976,42
21,0,32637,43
21,0,6067,44
21,0,6066,45
21,0,6065,46
21,0,6064,47
21,0,14906,48
21,0,6062,49
21,0,6061,50
21,0,14907,51
21,0,6060,52
21,0,6115,53
21,0,6059,54
21,0,6058,55
21,0,6057,56
21,0,14908,57
21,0,6114,58
21,0,6113,59
21,0,6112,60
21,0,6111,61
21,0,14909,62
21,0,20970,63
21,0,20971,64
21,0,20974,65
21,0,22137,66
21,0,32259,67
21,1,32259,1
21,1,20972,2
21,1,20973,3
21,1,14880,4
21,1,14881,5
21,1,14882,6
21,1,14883,7
21,1,14884,8
21,1,14885,9
21,1,14886,10
21,1,14887,11
21,1,130,12
21,1,14079,13
21,1,14080,14
21,1,14081,15
21,1,14084,16
21,1,14085,17
21,1,14086,18
21,1,14088,19
21,1,14089,20
21,1,131,21
21,1,19542,22
21,1,432,23
21,1,25704,24
21,1,21359,25
21,1,21360,26
21,1,21361,27
21,1,21362,28
21,1,21363,29
21,1,21364,30
21,1,433,31
21,1,21365,32
21,1,21366,33
21,1,21367,34
21,1,21368,35
21,1,21369,36
21,1,21370,37
21,1,31148,38
21,1,21371,39
21,1,21372,40
21,1,21374,41
21,1,21375,42
21,1,21376,43
21,1,434,44
21,1,21377,45
21,1,21378,46
21,1,21379,47
21,1,21380,48
21,1,21381,49
21,1,21382,50
21,1,21383,51
21,1,435,52
21,1,436,53
21,1,21384,54
21,1,21385,55
21,1,31291,56
21,1,25711,57
21,1,21387,58
21,1,19031,59
21,1,25706,60
21,1,21388,61
21,1,21390,62
21,1,1148,63
22,0,32631,1
22,0,17319,2
22,0,17320,3
22,0,17321,4
22,0,15450,5
22,0,17323,6
22,0,17324,7
22,0,15454,8
22,0,15455,9
22,0,15463,10
22,0,15465,11
22,0,15468,12
22,0,17330,13
22,0,17332,14
22,0,15471,15
22,0,17334,16
22,0,17335,17
22,0,15475,18
22,0,15476,19
22,0,15477,20
22,0,15478,21
22,0,17341,22
22,0,15482,23
22,0,17344,24
22,0,15486,25
22,0,18264,26
22,0,15489,27
22,0,89,28
22,0,442,29
22,0,16930,30
22,0,16931,31
22,0,16932,32
22,0,16933,33
22,0,443,34
22,0,6936,35
22,0,17446,36
22,0,16938,37
22,0,15538,38
22,0,15539,39
22,0,15540,40
22,0,1052,41
22,0,15542,42
22,0,15543,43
22,0,15544,44
22,0,15545,45
22,0,444,46
22,0,15547,47
22,0,15549,48
22,0,15550,49
22,0,15551,50
22,0,28395,51
22,0,15553,52
22,0,15555,53
22,0,446,54
22,0,28396,55
22,0,15560,56
22,0,15561,57
22,0,15562,58
22,0,15563,59
22,0,15564,60
22,0,15565,61
22,0,15566,62
22,0,15567,63
22,0,15569,64
22,0,15570,65
22,0,15571,66
22,0,15572,67
22,0,32295,68
22,0,30428,69
22,0,809,70
22,0,31567,71
22,0,30429,72
22,0,30430,73
22,0,30781,74
22,0,15594,75
22,0,17102,76
22,0,15595,77
22,0,15596,78
22,0,15597,79
22,0,15598,80
22,0,15600,81
22,0,15602,82
22,0,30780,83
22,0,15603,84
22,0,15606,85
22,0,15607,86
22,0,15609,87
22,0,17106,88
22,0,17109,89
22,0,17110,90
22,0,15612,91
22,0,28397,92
22,0,15613,93
22,0,28398,94
22,0,28399,95
22,0,17112,96
22,0,17114,97
22,0,15615,98
22,0,28400,99
22,0,15623,100
22,0,15624,101
22,0,15625,102
22,0,15626,103
22,0,15633,104
22,0,15637,105
22,0,28401,106
22,0,15638,107
22,0,15639,108
22,0,15640,109
22,0,15641,110
22,0,17115,111
22,0,30777,112
22,0,18583,113
22,0,28402,114
22,0,30778,115
22,0,30779,116
22,0,18584,117
22,1,18584,1
22,1,18585,2
22,1,17139,3
22,1,17140,4
22,1,17141,5
22,1,28430,6
22,1,28432,7
22,1,30777,8
22,1,18583,9
22,1,28436,10
22,1,16696,11
22,1,16697,12
22,1,16939,13
22,1,30311,14
22,1,16698,15
22,1,16699,16
22,1,16700,17
22,1,16701,18
22,1,16941,19
22,1,16702,20
22,1,16703,21
22,1,16704,22
22,1,17142,23
22,1,28438,24
22,1,16942,25
22,1,16943,26
22,1,16944,27
22,1,16945,28
22,1,456,29
22,1,16947,30
22,1,16706,31
22,1,16707,32
22,1,16949,33
22,1,17144,34
22,1,30776,35
22,1,16709,36
22,1,16710,37
22,1,16712,38
22,1,16713,39
22,1,16951,40
22,1,16952,41
22,1,16953,42
22,1,16714,43
22,1,16814,44
22,1,30431,45
22,1,30155,46
22,1,30428,47
22,1,809,48
22,1,31567,49
22,1,18838,50
22,1,32296,51
22,1,16716,52
22,1,16717,53
22,1,28444,54
22,1,16718,55
22,1,16719,56
22,1,16720,57
22,1,16721,58
22,1,16722,59
22,1,16723,60
22,1,16935,61
22,1,16936,62
22,1,16937,63
22,1,460,64
22,1,16724,65
22,1,28446,66
22,1,28447,67
22,1,28448,68
22,1,16725,69
22,1,31030,70
22,1,462,71
22,1,16955,72
22,1,16742,73
22,1,17179,74
22,1,16743,75
22,1,16744,76
22,1,16745,77
22,1,16746,78
22,1,16956,79
22,1,16957,80
22,1,16903,81
22,1,17737,82
22,1,25971,83
22,1,31633,84
22,1,21219,85
22,1,17193,86
22,1,16904,87
22,1,18316,88
22,1,18322,89
22,1,21220,90
22,1,15422,91
22,1,16908,92
22,1,16909,93
22,1,16910,94
22,1,16911,95
22,1,16912,96
22,1,16913,97
22,1,28451,98
22,1,28452,99
22,1,15504,100
22,1,15512,101
22,1,15513,102
22,1,15530,103
22,1,15559,104
22,1,15573,105
22,1,21530,106
22,1,16923,107
22,1,16924,108
22,1,17573,109
22,1,21221,110
22,1,16925,111
22,1,17201,112
22,1,16926,113
22,1,31758,114
22,1,10940,115
22,1,11624,116
22,1,11623,117
22,1,32631,118
23,0,21222,1
23,0,250,2
23,0,15427,3
23,0,15429,4
23,0,15430,5
23,0,15433,6
23,0,15434,7
23,0,15435,8
23,0,15436,9
23,0,15437,10
23,0,30860,11
23,0,15439,12
23,0,15440,13
23,0,15441,14
23,0,15442,15
23,0,15443,16
23,0,15444,17
23,0,15460,18
23,0,15462,19
23,0,15464,20
23,0,15466,21
23,0,1175,22
23,0,15467,23
23,0,15494,24
23,0,15492,25
23,0,15493,26
23,0,15495,27
23,0,18582,28
23,0,15646,29
23,0,15647,30
23,0,15648,31
23,0,15649,32
23,0,15651,33
23,0,15652,34
23,0,15653,35
23,0,15654,36
23,0,950,37
23,0,15655,38
23,0,15700,39
23,0,15701,40
23,0,15702,41
23,0,15703,42
23,0,15704,43
23,0,15705,44
23,0,15706,45
23,0,15707,46
23,0,15708,47
23,0,15710,48
23,0,15711,49
23,0,15712,50
23,0,15713,51
23,0,15715,52
23,0,15716,53
23,0,15717,54
23,0,15718,55
23,0,15719,56
23,0,15720,57
23,0,1176,58
23,0,21224,59
23,0,31613,60
23,0,16076,61
23,0,16080,62
23,0,1178,63
23,0,16085,65
23,0,16087,66
23,0,16097,67
23,0,16098,68
23,0,16099,69
23,0,16100,70
23,0,1179,71
23,0,16101,72
23,0,16102,73
23,0,16103,74
23,0,16104,75
23,0,16105,76
23,0,16369,77
23,0,16108,78
23,0,16109,79
23,0,16110,80
23,0,16111,81
23,0,16112,82
23,0,16113,83
23,0,16114,84
23,0,16115,85
23,0,16116,86
23,0,16117,87
23,0,1180,88
23,0,16118,89
23,0,16119,90
23,0,16120,91
23,0,16121,92
23,0,16122,93
23,0,16123,94
23,0,16124,95
23,0,16125,96
23,0,16126,97
23,0,16127,98
23,0,16128,99
23,0,16129,100
23,0,16130,101
23,0,756,102
23,0,16131,103
23,0,16132,104
23,0,16843,105
23,0,16844,106
23,0,32331,107
23,1,16845,2
23,1,16846,3
23,1,16847,4
23,1,17855,5
23,1,16849,6
23,1,16850,7
23,1,16851,8
23,1,16852,9
23,1,16853,10
23,1,16854,11
23,1,16855,12
23,1,16856,13
23,1,16857,14
23,1,1185,15
23,1,16858,16
23,1,16862,17
23,1,16863,18
23,1,16864,19
23,1,16865,20
23,1,16866,21
23,1,16867,22
23,1,16868,23
23,1,16869,24
23,1,16870,25
23,1,16871,26
23,1,16872,27
23,1,16873,28
23,1,16874,29
23,1,16875,30
23,1,1186,31
23,1,16876,32
23,1,16877,33
23,1,16878,34
23,1,16879,35
23,1,16880,36
23,1,16881,37
23,1,16882,38
23,1,16883,39
23,1,16884,41
23,1,16885,42
23,1,1188,43
23,1,1189,44
23,1,16886,45
23,1,16887,46
23,1,16888,47
23,1,16889,48
23,1,16890,49
23,1,16891,50
23,1,16892,51
23,1,16893,52
23,1,16894,53
23,1,31460,54
23,1,17044,55
23,1,17047,56
23,1,17048,57
23,1,17049,58
23,1,17050,59
23,1,17051,60
23,1,17052,61
23,1,17053,62
23,1,17054,63
23,1,17055,64
23,1,949,65
23,1,17056,66
23,1,17191,67
23,1,17196,68
23,1,17197,69
23,1,17200,70
23,1,17202,71
23,1,17206,72
23,1,17207,73
23,1,17208,74
23,1,17210,75
23,1,17211,76
23,1,17212,77
23,1,17213,78
23,1,17215,79
23,1,1190,80
23,1,17218,81
23,1,17227,82
23,1,17228,83
23,1,17402,84
23,1,17403,85
23,1,17404,86
23,1,17405,87
23,1,17406,88
23,1,17407,89
23,1,17408,90
23,1,30859,91
23,1,17410,92
23,1,17411,93
23,1,17412,94
23,1,17770,95
23,1,17771,96
23,1,17774,97
23,1,17776,98
23,1,17777,99
23,1,17778,100
23,1,21222,101
24,0,21961,1
24,0,30219,2
24,0,23594,3
24,0,23595,4
24,0,23596,5
24,0,23597,6
24,0,23598,7
24,0,23592,8
24,0,23599,9
24,0,23600,10
24,0,23601,11
24,0,23602,12
24,0,23603,13
24,0,23604,14
24,0,23605,15
24,0,23606,16
24,0,389,17
24,0,22845,18
24,0,22846,19
24,0,22847,20
24,0,23607,21
24,0,23608,22
24,0,23609,23
24,0,23610,24
24,0,23611,25
24,0,23612,26
24,0,25492,27
24,0,23613,28
24,0,23614,29
24,0,375,30
24,0,15869,31
24,0,15870,32
24,0,31104,33
24,0,32059,34
24,0,15872,35
24,0,17697,36
24,0,22808,37
24,0,17700,38
24,0,1029,39
24,0,23616,40
24,0,23617,41
24,0,23618,42
24,0,23619,43
24,0,25494,44
24,0,23620,45
24,0,467,46
24,0,23534,47
24,0,23621,48
24,0,23536,49
24,0,23537,50
24,0,23539,51
24,0,23540,52
24,0,23541,53
24,0,23542,54
24,0,23543,55
24,0,23544,56
24,0,23622,57
24,0,23623,58
24,0,25495,59
24,0,23624,60
24,0,23625,61
24,0,23626,62
24,0,23627,63
24,0,23628,64
24,0,23629,65
24,0,23630,66
24,0,23631,67
24,0,1117,68
24,0,22410,69
24,0,31660,70
24,0,25497,71
24,0,23634,72
24,0,30310,73
24,0,23636,74
24,0,470,75
24,0,23637,76
24,0,23638,77
24,0,23639,78
24,0,23640,79
24,0,25498,80
24,0,23649,81
24,0,23648,82
24,0,23675,83
24,0,23676,84
24,0,25499,85
24,0,25500,86
24,0,31431,87
24,0,23651,88
24,0,25502,89
24,0,23650,90
24,0,25503,91
24,0,23652,92
24,0,23653,93
24,0,23654,94
24,0,23655,95
24,0,23656,96
24,0,23657,97
24,0,23658,98
24,0,471,99
24,1,471,1
24,1,23681,2
24,1,23682,3
24,1,23683,4
24,1,23684,5
24,1,23685,6
24,1,25525,7
24,1,31091,8
24,1,25526,9
24,1,23714,10
24,1,23686,11
24,1,25527,12
24,1,23687,13
24,1,23688,14
24,1,25528,15
24,1,23715,16
24,1,25529,17
24,1,23716,18
24,1,23690,19
24,1,23691,20
24,1,30310,21
24,1,23636,22
24,1,470,23
24,1,23637,24
24,1,23717,25
24,1,23718,26
24,1,23633,27
24,1,22402,28
24,1,23740,29
24,1,23741,30
24,1,31432,31
24,1,23742,32
24,1,23743,33
24,1,23744,34
24,1,23745,35
24,1,23746,36
24,1,23456,37
24,1,23457,38
24,1,32620,39
24,1,23459,40
24,1,23461,41
24,1,23462,42
24,1,23464,43
24,1,23465,44
24,1,23466,45
24,1,23467,46
24,1,23749,47
24,1,476,48
24,1,16382,49
24,1,23750,50
24,1,23751,51
24,1,23752,52
24,1,23753,53
24,1,23754,54
24,1,477,55
24,1,20620,56
24,1,25540,57
24,1,17498,58
24,1,16431,59
24,1,16432,60
24,1,16433,61
24,1,16434,62
24,1,378,63
24,1,23756,64
24,1,23757,65
24,1,23758,66
24,1,30548,67
24,1,23760,68
24,1,23761,69
24,1,23762,70
24,1,478,71
24,1,22995,72
24,1,22997,73
24,1,23000,74
24,1,404,75
24,1,23763,76
24,1,23764,77
24,1,23765,78
24,1,23766,79
24,1,23767,80
24,1,23768,81
24,1,23769,82
24,1,23770,83
24,1,23771,84
24,1,23772,85
24,1,23773,86
24,1,23774,87
24,1,23775,88
24,1,21204,89
25,0,22030,1
25,0,31687,2
25,0,30602,3
25,0,24072,4
25,0,31289,5
25,0,23992,6
25,0,481,7
25,0,23929,8
25,0,23930,9
25,0,23931,10
25,0,23932,11
25,0,23933,12
25,0,23934,13
25,0,23935,14
25,0,23936,15
25,0,23937,16
25,0,23938,17
25,0,23939,18
25,0,17809,23
25,0,21950,24
25,0,22033,25
25,0,17811,26
25,0,17812,27
25,0,17813,28
25,0,17814,29
25,0,17815,30
25,0,17816,31
25,0,17817,32
25,0,17818,33
25,0,17819,34
25,0,17821,35
25,0,17822,36
25,0,23999,37
25,0,483,38
25,0,24106,39
25,0,24107,40
25,0,30307,41
25,0,24108,42
25,0,23796,43
25,0,23797,44
25,0,23798,45
25,0,23799,46
25,0,23800,47
25,0,23801,48
25,0,23802,49
25,0,485,50
25,0,23804,51
25,0,24000,52
25,0,24001,53
25,0,24002,54
25,0,24003,55
25,0,24109,56
25,0,24005,57
25,0,31195,58
25,0,24007,59
25,0,24008,60
25,0,17847,61
25,0,17849,62
25,0,32063,63
25,0,15774,64
25,0,15776,65
25,0,15777,66
25,0,15780,67
25,0,15781,68
25,0,15783,69
25,0,15785,70
25,0,15787,71
25,0,15788,72
25,0,30388,73
25,0,30389,74
25,1,21970,1
25,1,15803,2
25,1,15804,3
25,1,15805,4
25,1,15806,5
25,1,15807,6
25,1,15808,7
25,1,15809,8
25,1,15810,9
25,1,487,10
25,1,17982,11
25,1,17984,12
25,1,18096,13
25,1,21960,14
25,1,24010,15
25,1,24011,16
25,1,30895,17
25,1,24012,18
25,1,24013,19
25,1,24014,20
25,1,24015,21
25,1,24016,22
25,1,24017,23
25,1,24018,24
25,1,488,25
25,1,23782,26
25,1,23783,27
25,1,23784,28
25,1,23785,29
25,1,23786,30
25,1,23787,31
25,1,23788,32
25,1,23789,33
25,1,23790,34
25,1,30896,35
25,1,30897,36
25,1,489,37
25,1,24019,38
25,1,17768,39
25,1,17769,40
25,1,17772,41
25,1,17773,42
25,1,17775,43
25,1,17782,44
25,1,17783,45
25,1,17784,46
25,1,17785,47
25,1,17786,48
25,1,17787,50
25,1,1133,51
25,1,24154,57
25,1,24155,58
25,1,24156,59
25,1,24157,60
25,1,24158,61
25,1,24159,62
25,1,24092,63
25,1,24035,64
25,1,24036,65
25,1,24037,66
25,1,493,67
25,1,24038,68
25,1,24039,69
25,1,30603,70
25,1,31753,71
25,1,24041,72
25,1,30301,73
25,1,22030,74
26,0,496,1
26,0,31669,2
26,0,15657,3
26,0,15658,4
26,0,15659,5
26,0,31344,6
26,0,15660,7
26,0,21953,8
26,0,15672,9
26,0,21954,10
26,0,15664,11
26,0,15665,12
26,0,15666,13
26,0,213,14
26,0,15668,15
26,0,15669,16
26,0,15670,17
26,0,15671,18
26,0,497,19
26,0,15586,20
26,0,15587,21
26,0,15779,22
26,0,15782,23
26,0,15786,24
26,0,15789,25
26,0,15791,26
26,0,15792,27
26,0,15793,29
26,0,15794,30
26,0,372,31
26,0,32636,32
26,0,15795,33
26,0,15796,34
26,0,15798,35
26,0,15799,36
26,0,15800,37
26,0,15814,38
26,0,15815,39
26,0,15817,40
26,0,15818,41
26,0,15819,42
26,0,15820,43
26,0,15822,44
26,0,15697,45
26,0,17672,46
26,0,27715,47
26,0,15698,48
26,0,844,49
26,0,30996,50
26,0,15722,51
26,0,15724,52
26,0,15725,53
26,0,15726,54
26,0,15727,55
26,0,15728,56
26,0,15729,57
26,0,15730,58
26,0,15731,59
26,0,15732,60
26,0,15733,61
26,0,15734,62
26,0,15735,63
26,0,15736,64
26,0,499,65
26,0,15737,66
26,0,500,67
26,0,30387,68
26,0,15738,69
26,0,27720,70
26,0,15739,71
26,0,15740,72
26,0,15745,73
26,0,15746,74
26,0,27721,75
26,0,15747,76
26,0,15748,77
26,0,15749,78
26,0,15750,79
26,0,15751,80
26,0,30585,81
26,0,15752,82
26,0,15753,83
26,0,15754,84
26,0,15755,85
26,0,15756,86
26,0,15757,87
26,0,15758,88
26,0,15759,89
26,0,15760,90
26,0,1128,91
26,0,15762,92
26,0,1159,93
26,0,21942,94
26,0,30389,95
26,0,15767,96
26,0,15768,97
26,0,31670,98
26,0,15769,99
26,0,15770,100
26,0,15771,101
26,0,15772,102
26,0,27722,103
26,0,15773,104
26,0,502,105
26,0,15774,106
26,0,15776,107
26,0,15777,108
26,0,15780,109
26,0,15781,110
26,0,15783,111
26,0,15785,112
26,0,15787,113
26,0,15788,114
26,0,21204,115
26,1,21211,1
26,1,15803,2
26,1,15804,3
26,1,15805,4
26,1,15806,5
26,1,15807,6
26,1,15808,7
26,1,15809,8
26,1,15810,9
26,1,487,10
26,1,27681,11
26,1,15811,12
26,1,15812,13
26,1,15813,14
26,1,27682,15
26,1,15816,16
26,1,15821,17
26,1,31511,18
26,1,21602,19
26,1,21603,20
26,1,21604,21
26,1,15829,22
26,1,1108,23
26,1,15831,24
26,1,15825,25
26,1,15840,26
26,1,15844,27
26,1,15846,28
26,1,15849,29
26,1,15853,30
26,1,15854,31
26,1,15855,32
26,1,15856,33
26,1,505,34
26,1,15857,35
26,1,15858,36
26,1,15859,37
26,1,15860,38
26,1,27685,39
26,1,15861,40
26,1,15862,41
26,1,15863,42
26,1,15864,43
26,1,15865,44
26,1,30387,45
26,1,15866,46
26,1,15867,47
26,1,15868,48
26,1,507,49
26,1,15873,50
26,1,15883,51
26,1,15884,52
26,1,15885,53
26,1,15886,54
26,1,15887,55
26,1,15888,56
26,1,15889,57
26,1,15890,58
26,1,15891,59
26,1,15892,60
26,1,15893,61
26,1,15894,62
26,1,15895,63
26,1,844,64
26,1,15896,65
26,1,16739,66
26,1,15898,67
26,1,27715,68
26,1,30998,69
26,1,30999,70
26,1,32094,71
26,1,15823,72
26,1,15899,73
26,1,16959,74
26,1,16960,75
26,1,16961,76
26,1,16962,77
26,1,16963,78
26,1,16964,79
26,1,16965,80
26,1,16966,81
26,1,15907,82
26,1,15908,83
26,1,381,84
26,1,15910,85
26,1,15911,86
26,1,15912,87
26,1,15913,88
26,1,15914,89
26,1,15915,90
26,1,15916,91
26,1,15917,92
26,1,15918,93
26,1,15919,94
26,1,16979,95
26,1,21228,96
26,1,15920,97
26,1,15921,98
26,1,15922,99
26,1,15923,100
26,1,15924,101
26,1,15925,102
26,1,15926,103
26,1,31000,104
26,1,15663,105
26,1,15929,106
26,1,15661,107
26,1,15931,108
26,1,496,109
27,0,246,1
27,0,30443,2
27,0,26578,3
27,0,16747,4
27,0,27223,5
27,0,5910,6
27,0,1636,7
27,0,27327,8
27,0,14989,9
27,0,29494,10
27,0,12374,11
27,0,12396,12
27,0,30737,13
27,0,12391,14
27,0,12401,15
27,0,30738,16
27,0,12398,17
27,0,12413,18
27,0,30739,19
27,0,30740,20
27,0,30549,21
27,0,511,22
27,0,30461,23
27,0,27350,24
27,0,14990,25
27,0,12410,26
27,0,30742,27
27,0,14991,28
27,0,12408,29
27,0,12366,30
27,0,19281,31
27,0,12397,32
27,0,14993,33
27,0,513,34
27,0,514,35
27,0,8546,36
27,0,8550,37
27,0,8549,38
27,0,8525,39
27,0,8517,40
27,0,8534,42
27,0,8545,43
27,0,30743,44
27,0,8528,45
27,0,8533,46
27,0,9392,47
27,0,12299,48
27,0,12275,49
27,0,123,50
27,0,9898,51
27,0,9899,52
27,0,18586,53
27,0,10205,54
27,0,12784,55
27,0,10207,56
27,0,10206,57
27,0,30744,58
27,0,10201,59
27,0,10211,60
27,0,10200,61
27,0,10210,62
27,0,10208,63
27,0,17345,64
27,0,12261,65
27,0,32990,66
27,0,17170,67
27,0,5131,68
27,0,515,69
27,0,15185,70
27,0,15186,71
27,0,15187,72
27,0,15188,73
27,0,145,74
27,0,15189,75
27,0,15190,76
27,0,15191,77
27,0,15192,78
27,0,15193,79
27,0,15194,80
27,0,15195,81
27,0,15196,82
27,0,2635,83
27,0,15202,84
27,0,5150,85
27,1,5166,1
27,1,5152,2
27,1,5195,3
27,1,5135,4
27,1,14996,5
27,1,5233,6
27,1,5281,7
27,1,5318,8
27,1,5229,9
27,1,15941,10
27,1,20414,11
27,1,20968,12
27,1,17842,13
27,1,14934,14
27,1,3024,15
27,1,3057,16
27,1,32991,17
27,1,14995,18
27,1,12319,19
27,1,30394,20
27,1,19036,21
27,1,30746,22
27,1,19033,23
27,1,19034,24
27,1,31353,25
27,1,19035,26
27,1,19037,27
27,1,10209,28
27,1,16052,29
27,1,16024,30
27,1,16023,31
27,1,16022,32
27,1,133,33
27,1,12274,34
27,1,6842,35
27,1,6840,36
27,1,6841,37
27,1,8523,38
27,1,19040,39
27,1,1308,40
27,1,31714,41
27,1,8531,42
27,1,30726,43
27,1,14997,44
27,1,519,45
27,1,520,46
27,1,19281,47
27,1,12253,48
27,1,30728,49
27,1,19042,50
27,1,12370,51
27,1,12415,52
27,1,30730,53
27,1,19043,54
27,1,30731,55
27,1,521,56
27,1,14999,57
27,1,30732,58
27,1,30733,59
27,1,511,60
27,1,30461,61
27,1,27353,62
27,1,19044,63
27,1,12372,64
27,1,30734,65
27,1,30735,66
27,1,12438,67
27,1,30736,68
27,1,19045,69
27,1,24009,70
27,1,19046,71
27,1,30462,72
27,1,31278,73
27,1,19047,74
27,1,29824,75
27,1,29823,76
27,1,31455,77
27,1,246,78
28,0,523,1
28,0,1090,2
28,0,22533,3
28,0,22534,4
28,0,22536,5
28,0,22540,6
28,0,22541,7
28,0,524,8
28,0,23503,9
28,0,23504,10
28,0,23505,11
28,0,23506,12
28,0,23507,13
28,0,23508,14
28,0,25994,15
28,0,23509,16
28,0,23510,17
28,0,23511,18
28,0,23512,19
28,0,23513,20
28,0,23514,21
28,0,23515,22
28,0,525,23
28,0,23516,24
28,0,23517,25
28,0,23518,26
28,0,23519,27
28,0,23520,28
28,0,526,29
28,0,23521,30
28,0,23522,31
28,0,23523,32
28,0,25995,33
28,0,25996,34
28,0,23524,35
28,0,30218,36
28,0,23525,37
28,0,23526,38
28,0,23527,39
28,0,23528,40
28,0,1465,41
28,0,23529,42
28,0,23530,43
28,0,23531,44
28,0,23532,45
28,0,23533,46
28,0,527,47
28,0,23534,48
28,0,23621,49
28,0,23536,50
28,0,23537,51
28,0,23539,52
28,0,23540,53
28,0,23541,54
28,0,23543,55
28,0,23544,56
28,0,23545,57
28,0,23546,58
28,0,23548,59
28,0,23549,60
28,0,25530,61
28,0,23551,62
28,0,469,63
28,0,30763,64
28,0,23553,65
28,0,23554,66
28,0,23555,67
28,0,17490,68
28,0,17492,69
28,0,17493,70
28,0,17494,71
28,0,1055,72
28,0,32209,73
28,0,23556,74
28,0,23557,75
28,0,23558,76
28,0,23559,77
28,0,23560,78
28,0,23561,79
28,0,23562,80
28,0,23563,81
28,0,23564,82
28,0,23565,83
28,0,23566,84
28,0,23567,85
28,0,23568,86
28,0,23569,87
28,0,23570,88
28,0,23571,89
28,0,25997,90
28,0,23572,91
28,0,23573,92
28,0,23574,93
28,0,23575,94
28,0,23576,95
28,0,23577,96
28,0,23578,97
28,0,23579,98
28,0,17713,99
28,0,17714,100
28,0,17716,101
28,0,17718,102
28,0,841,103
28,1,841,1
28,1,17921,2
28,1,23418,3
28,1,23419,4
28,1,23420,5
28,1,23421,6
28,1,23422,7
28,1,23423,8
28,1,23424,9
28,1,23425,10
28,1,23426,11
28,1,23427,12
28,1,23428,13
28,1,23429,14
28,1,23430,15
28,1,23431,16
28,1,23432,17
28,1,23433,18
28,1,23434,19
28,1,23435,20
28,1,23436,21
28,1,23437,22
28,1,23438,23
28,1,532,24
28,1,23439,25
28,1,23440,26
28,1,23441,27
28,1,23442,28
28,1,23443,29
28,1,23444,30
28,1,23445,31
28,1,23446,32
28,1,17723,33
28,1,17779,34
28,1,17780,35
28,1,17781,36
28,1,23447,37
28,1,23449,38
28,1,533,39
28,1,25532,40
28,1,23450,41
28,1,25533,42
28,1,25992,43
28,1,23453,44
28,1,23454,45
28,1,23455,46
28,1,23456,47
28,1,23457,48
28,1,32620,49
28,1,23459,50
28,1,23461,51
28,1,23462,52
28,1,23464,53
28,1,23465,54
28,1,23466,55
28,1,23467,56
28,1,23468,57
28,1,23469,58
28,1,23470,59
28,1,23471,60
28,1,23472,61
28,1,23473,62
28,1,23474,63
28,1,23475,64
28,1,23476,65
28,1,23477,66
28,1,23478,67
28,1,23479,68
28,1,23480,69
28,1,23481,70
28,1,23482,71
28,1,23483,72
28,1,23484,73
28,1,535,74
28,1,23485,75
28,1,23486,76
28,1,23487,77
28,1,23488,78
28,1,536,79
28,1,23489,80
28,1,23490,81
28,1,23491,82
28,1,23492,83
28,1,23493,84
28,1,23494,85
28,1,31549,86
28,1,22447,87
28,1,23496,88
28,1,23497,89
28,1,23498,90
28,1,23499,91
28,1,23500,92
28,1,23501,93
28,1,23502,94
28,1,537,95
28,1,22702,96
28,1,22703,97
28,1,25993,98
28,1,22704,99
28,1,22705,100
28,1,1104,101
28,1,523,102
29,0,539,1
29,0,24176,2
29,0,24177,3
29,0,24178,4
29,0,24179,5
29,0,24180,6
29,0,24181,7
29,0,24182,8
29,0,24183,9
29,0,24184,10
29,0,24185,11
29,0,24186,12
29,0,24187,13
29,0,24188,14
29,0,24189,15
29,0,540,16
29,0,24190,17
29,0,24191,18
29,0,24192,19
29,0,24193,20
29,0,24194,21
29,0,541,22
29,0,24195,23
29,0,24196,24
29,0,24197,25
29,0,24198,26
29,0,24199,27
29,0,24200,28
29,0,542,29
29,0,24201,30
29,0,24202,31
29,0,24203,32
29,0,24204,33
29,0,24205,34
29,0,24206,35
