trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1,05:38:00,05:38:00,10,1,0,0,0.0000
1,05:49:00,05:49:00,2,2,0,0,5.8924
1,05:59:00,05:59:00,39,3,0,0,16.4295
1,06:10:00,06:10:00,55,4,0,0,27.2915
1,06:23:00,06:23:00,9,5,0,0,40.2494
1,06:30:00,06:30:00,71,6,0,0,46.3121
1,06:44:00,06:44:00,28,7,0,0,53.5360
1,06:51:00,06:51:00,43298,8,0,0,57.3989
1,07:15:00,07:15:00,1,9,0,0,67.6532
2,04:28:00,04:28:00,10,1,0,0,0.0000
2,04:39:00,04:39:00,2,2,0,0,5.8922
2,04:49:00,04:49:00,39,3,0,0,16.4295
2,05:00:00,05:00:00,55,4,0,0,27.2915
2,05:13:00,05:13:00,9,5,0,0,40.2494
2,05:20:00,05:20:00,71,6,0,0,46.3121
2,05:33:00,05:33:00,28,7,0,0,53.5360
2,05:40:00,05:40:00,43298,8,0,0,57.3989
2,06:04:00,06:04:00,1,9,0,0,67.6532
3,04:28:00,04:28:00,10,1,0,0,0.0000
3,04:39:00,04:39:00,2,2,0,0,5.8922
3,04:49:00,04:49:00,39,3,0,0,16.4295
3,05:00:00,05:00:00,55,4,0,0,27.2915
3,05:13:00,05:13:00,9,5,0,0,40.2494
3,05:20:00,05:20:00,71,6,0,0,46.3121
3,05:33:00,05:33:00,28,7,0,0,53.5360
3,05:40:00,05:40:00,43298,8,0,0,57.3989
3,06:04:00,06:04:00,1,9,0,0,67.6532
4,06:49:00,06:49:00,10,1,0,0,0.0000
4,07:00:00,07:00:00,2,2,0,0,5.8924
4,07:10:00,07:10:00,39,3,0,0,16.4295
4,07:24:00,07:24:00,55,4,0,0,27.2915
4,07:37:00,07:37:00,9,5,0,0,40.2494
4,07:44:00,07:44:00,71,6,0,0,46.3121
4,07:57:00,07:57:00,28,7,0,0,53.5360
4,08:04:00,08:04:00,43298,8,0,0,57.3989
4,08:28:00,08:28:00,1,9,0,0,67.6532
5,05:55:00,05:55:00,10,1,0,0,0.0000
5,06:06:00,06:06:00,2,2,0,0,5.8922
5,06:16:00,06:16:00,39,3,0,0,16.4295
5,06:27:00,06:27:00,55,4,0,0,27.2915
5,06:40:00,06:40:00,9,5,0,0,40.2494
5,06:47:00,06:47:00,71,6,0,0,46.3121
5,07:01:00,07:01:00,28,7,0,0,53.5360
5,07:08:00,07:08:00,43298,8,0,0,57.3989
5,07:32:00,07:32:00,1,9,0,0,67.6532
