route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"30TH ST. PHL.",0,"4608",1
1,1,2,"30TH ST. PHL.",0,"4610",2
1,1,3,"30TH ST. PHL.",0,"4612",3
1,1,4,"30TH ST. PHL.",0,"4616",4
1,1,5,"30TH ST. PHL.",0,"4620",5
1,1,6,"30TH ST. PHL.",0,"4624",6
1,1,7,"30TH ST. PHL.",0,"4628",7
1,1,8,"30TH ST. PHL.",0,"4630",8
1,1,9,"30TH ST. PHL.",0,"4632",9
1,1,10,"30TH ST. PHL.",0,"4634",10
1,1,11,"30TH ST. PHL.",0,"4638",11
1,1,12,"30TH ST. PHL.",0,"4642",12
1,2,13,"30TH ST. PHL.",0,"4660",13
1,2,14,"30TH ST. PHL.",0,"4662",14
1,2,15,"30TH ST. PHL.",0,"4664",15
1,2,16,"30TH ST. PHL.",0,"4668",16
1,2,17,"30TH ST. PHL.",0,"4670",17
1,2,18,"30TH ST. PHL.",0,"4674",18
1,2,19,"30TH ST. PHL.",0,"4678",19
1,2,20,"30TH ST. PHL.",0,"4680",20
1,2,21,"30TH ST. PHL.",0,"4682",21
1,2,22,"30TH ST. PHL.",0,"4684",22
1,2,23,"30TH ST. PHL.",0,"4688",23
1,2,24,"30TH ST. PHL.",0,"4692",24
1,3,25,"30TH ST. PHL.",0,"4608",25
1,3,26,"30TH ST. PHL.",0,"4610",26
1,3,27,"30TH ST. PHL.",0,"4612",27
1,3,28,"30TH ST. PHL.",0,"4616",28
1,3,29,"30TH ST. PHL.",0,"4620",29
1,3,30,"30TH ST. PHL.",0,"4624",30
1,3,31,"30TH ST. PHL.",0,"4628",31
1,3,32,"30TH ST. PHL.",0,"4630",32
1,3,33,"30TH ST. PHL.",0,"4632",33
1,3,34,"30TH ST. PHL.",0,"4634",34
1,3,35,"30TH ST. PHL.",0,"4638",35
1,3,36,"30TH ST. PHL.",0,"4642",36
1,1,37,"ATLANTIC CITY",1,"4651",37
1,2,38,"ATLANTIC CITY",1,"4697",38
1,1,39,"ATLANTIC CITY",1,"4613",39
1,1,40,"ATLANTIC CITY",1,"4615",40
1,1,41,"ATLANTIC CITY",1,"4617",41
1,1,42,"ATLANTIC CITY",1,"4623",42
1,1,43,"ATLANTIC CITY",1,"4627",43
1,1,44,"ATLANTIC CITY",1,"4631",44
1,1,45,"ATLANTIC CITY",1,"4633",45
1,1,46,"ATLANTIC CITY",1,"4635",46
1,1,47,"ATLANTIC CITY",1,"4639",47
1,1,48,"ATLANTIC CITY",1,"4641",48
1,1,49,"ATLANTIC CITY",1,"4643",49
1,2,50,"ATLANTIC CITY",1,"4661",50
1,2,51,"ATLANTIC CITY",1,"4669",51
1,2,52,"ATLANTIC CITY",1,"4671",52
1,2,53,"ATLANTIC CITY",1,"4673",53
1,2,54,"ATLANTIC CITY",1,"4677",54
1,2,55,"ATLANTIC CITY",1,"4679",55
1,2,56,"ATLANTIC CITY",1,"4683",56
1,2,57,"ATLANTIC CITY",1,"4685",57
1,2,58,"ATLANTIC CITY",1,"4687",58
1,2,59,"ATLANTIC CITY",1,"4689",59
1,2,60,"ATLANTIC CITY",1,"4693",60
1,3,61,"ATLANTIC CITY",1,"4651",61
1,3,62,"ATLANTIC CITY",1,"4613",62
1,3,63,"ATLANTIC CITY",1,"4615",63
1,3,64,"ATLANTIC CITY",1,"4617",64
1,3,65,"ATLANTIC CITY",1,"4623",65
1,3,66,"ATLANTIC CITY",1,"4627",66
1,3,67,"ATLANTIC CITY",1,"4631",67
1,3,68,"ATLANTIC CITY",1,"4633",68
1,3,69,"ATLANTIC CITY",1,"4635",69
1,3,70,"ATLANTIC CITY",1,"4639",70
1,3,71,"ATLANTIC CITY",1,"4641",71
1,3,72,"ATLANTIC CITY",1,"4643",72
2,1,73,"HOBOKEN",0,"1000",73
2,1,74,"HOBOKEN",0,"1002",74
2,1,75,"HOBOKEN",0,"1006",75
2,1,76,"HOBOKEN",0,"1070",76
2,1,77,"HOBOKEN",0,"1074",77
2,4,78,"HOBOKEN",0,"1090",78
2,4,79,"HOBOKEN",0,"1092",79
2,4,80,"HOBOKEN",0,"1094",80
2,1,81,"DOVER",1,"1009",81
2,1,82,"MOUNT OLIVE",1,"1055",82
2,1,83,"DENVILLE",1,"1003",83
2,1,84,"LAKE HOPATCONG",1,"1011",84
2,1,85,"DOVER",1,"1001",85
2,1,86,"HACKETTSTOWN",1,"1079",86
2,1,87,"MOUNT OLIVE",1,"1061",87
2,1,88,"HACKETTSTOWN",1,"1085",88
2,1,89,"HACKETTSTOWN",1,"1087",89
2,4,90,"LAKE HOPATCONG",1,"1091",90
2,4,91,"LAKE HOPATCONG",1,"1093",91
2,4,92,"LAKE HOPATCONG",1,"1095",92
3,5,93,"NEW YORK PENN STATION",0,"6238",93
3,6,94,"HOBOKEN",0,"0544",94
3,7,95,"HOBOKEN",0,"0510",95
3,7,96,"HOBOKEN",0,"0514",96
3,7,97,"HOBOKEN",0,"0518",97
3,7,98,"HOBOKEN",0,"0522",98
3,7,99,"HOBOKEN",0,"0526",99
3,7,100,"HOBOKEN",0,"0530",100
3,7,101,"HOBOKEN",0,"0534",101
3,7,102,"HOBOKEN",0,"0538",102
3,8,103,"NEW YORK PENN STATION",0,"6238",103
3,1,104,"HOBOKEN",0,"0212",104
3,1,105,"HOBOKEN",0,"0262",105
3,1,106,"HOBOKEN",0,"0210",106
3,1,107,"HOBOKEN",0,"0214",107
3,1,108,"HOBOKEN",0,"0246",108
3,1,109,"NEW YORK PENN STATION",0,"6252",109
3,1,110,"NEW YORK PENN STATION",0,"6278",110
3,1,111,"NEW YORK PENN STATION",0,"6280",111
3,1,112,"HOBOKEN",0,"0204",112
3,1,113,"HOBOKEN",0,"0218",113
3,1,114,"NEW YORK PENN STATION",0,"6202",114
3,1,115,"NEW YORK PENN STATION",0,"6204",115
3,1,116,"NEW YORK PENN STATION",0,"6222",116
3,1,117,"NEW YORK PENN STATION",0,"6226",117
3,1,118,"NEW YORK PENN STATION",0,"6230",118
3,1,119,"NEW YORK PENN STATION",0,"6234",119
3,1,120,"NEW YORK PENN STATION",0,"6242",120
3,1,121,"NEW YORK PENN STATION",0,"6248",121
3,1,122,"NEW YORK PENN STATION",0,"6258",122
3,1,123,"NEW YORK PENN STATION",0,"6264",123
3,1,124,"NEW YORK PENN STATION",0,"6274",124
3,1,125,"NEW YORK PENN STATION",0,"6270",125
3,1,126,"HOBOKEN",0,"0206",126
3,1,127,"HOBOKEN",0,"0208",127
3,1,128,"HOBOKEN",0,"0216",128
3,1,129,"NEW YORK PENN STATION",0,"6200",129
3,4,130,"HOBOKEN",0,"9540",130
3,4,131,"HOBOKEN",0,"9544",131
3,4,132,"NEW YORK PENN STATION",0,"9200",132
3,4,133,"NEW YORK PENN STATION",0,"9202",133
3,4,134,"NEW YORK PENN STATION",0,"9208",134
3,4,135,"NEW YORK PENN STATION",0,"9212",135
3,4,136,"NEW YORK PENN STATION",0,"9216",136
3,4,137,"NEW YORK PENN STATION",0,"9228",137
3,4,138,"NEW YORK PENN STATION",0,"9230",138
3,4,139,"NEW YORK PENN STATION",0,"9232",139
3,4,140,"NEW YORK PENN STATION",0,"9236",140
3,4,141,"NEW YORK PENN STATION",0,"9204",141
3,9,142,"HOBOKEN",0,"0544",142
3,4,143,"HOBOKEN",0,"9530",143
3,9,144,"HOBOKEN",0,"0530",144
3,9,145,"HOBOKEN",0,"0538",145
3,10,146,"HOBOKEN",0,"0510",146
3,10,147,"HOBOKEN",0,"0514",147
3,10,148,"HOBOKEN",0,"0518",148
3,10,149,"HOBOKEN",0,"0522",149
3,10,150,"HOBOKEN",0,"0526",150
3,10,151,"HOBOKEN",0,"0534",151
3,1,152,"MSU",1,"6201",152
3,6,153,"BAY STREET",1,"0509",153
3,7,154,"BAY STREET",1,"0513",154
3,7,155,"BAY STREET",1,"0515",155
3,7,156,"BAY STREET",1,"0519",156
3,7,157,"BAY STREET",1,"0523",157
3,7,158,"BAY STREET",1,"0527",158
3,7,159,"BAY STREET",1,"0531",159
3,7,160,"BAY STREET",1,"0535",160
3,7,161,"BAY STREET",1,"0539",161
3,7,162,"BAY STREET",1,"0545",162
3,1,163,"MSU",1,"0211",163
3,1,164,"MSU",1,"0263",164
3,1,165,"MSU",1,"6213",165
3,1,166,"MSU",1,"6215",166
3,1,167,"MSU",1,"0267",167
3,1,168,"MSU",1,"0283",168
3,1,169,"MSU",1,"0275",169
3,1,170,"MSU",1,"6227",170
3,1,171,"MSU",1,"6233",171
3,1,172,"MSU",1,"6297",172
3,1,173,"MSU",1,"6299",173
3,1,174,"MSU",1,"6219",174
3,1,175,"MSU",1,"6237",175
3,1,176,"MSU",1,"6241",176
3,1,177,"MSU",1,"6245",177
3,1,178,"MSU",1,"6251",178
3,1,179,"MSU",1,"6253",179
3,1,180,"MSU",1,"6291",180
3,1,181,"MSU",1,"6293",181
3,1,182,"MSU",1,"6295",182
3,1,183,"MSU",1,"6231",183
3,1,184,"MSU",1,"6209",184
3,1,185,"MSU",1,"0273",185
3,1,186,"MSU",1,"0279",186
3,4,187,"MSU",1,"9509",187
3,4,188,"MSU",1,"9539",188
3,4,189,"MSU",1,"9545",189
3,4,190,"MSU",1,"9215",190
3,4,191,"MSU",1,"9217",191
3,4,192,"MSU",1,"9221",192
3,4,193,"MSU",1,"9225",193
3,4,194,"MSU",1,"9227",194
3,4,195,"MSU",1,"9231",195
3,4,196,"MSU",1,"9233",196
3,4,197,"MSU",1,"9235",197
3,4,198,"MSU",1,"9237",198
3,4,199,"MSU",1,"9241",199
3,9,200,"BAY STREET",1,"0509",200
3,9,201,"BAY STREET",1,"0539",201
3,9,202,"BAY STREET",1,"0545",202
3,10,203,"BAY STREET",1,"0513",203
3,10,204,"BAY STREET",1,"0515",204
3,10,205,"BAY STREET",1,"0519",205
3,10,206,"BAY STREET",1,"0523",206
3,10,207,"BAY STREET",1,"0527",207
3,10,208,"BAY STREET",1,"0531",208
3,10,209,"BAY STREET",1,"0535",209
4,11,210,"HBLR TONNELLE",0,"342JC005",210
4,11,211,"HBLR TONNELLE",0,"342JC009",210
4,11,212,"HBLR TONNELLE",0,"342JC001",210
4,11,213,"HBLR TONNELLE",0,"342JC007",210
4,11,214,"HBLR TONNELLE",0,"342JC003",210
4,11,215,"HBLR TONNELLE",0,"342JC005",210
4,11,216,"HBLR TONNELLE",0,"342JC009",210
4,11,217,"HBLR TONNELLE",0,"342JC001",210
4,11,218,"HBLR TONNELLE",0,"342JC007",210
4,11,219,"HBLR TONNELLE",0,"342JC003",210
4,11,220,"HBLR TONNELLE",0,"342JC005",210
4,11,221,"HBLR TONNELLE",0,"342JC009",210
4,11,222,"HBLR TONNELLE",0,"342JC001",210
4,11,223,"HBLR TONNELLE",0,"342JC007",210
4,11,224,"HBLR TONNELLE",0,"342JC003",210
4,11,225,"HBLR TONNELLE",0,"342JC005",210
4,11,226,"HBLR TONNELLE",0,"342JC009",210
4,11,227,"HBLR TONNELLE",0,"342JC001",210
4,11,228,"HBLR TONNELLE",0,"342JC007",210
4,11,229,"HBLR TONNELLE",0,"342JC003",210
4,11,230,"HBLR TONNELLE",0,"342JC005",210
4,11,231,"HBLR TONNELLE",0,"342JC009",210
4,11,232,"HBLR TONNELLE",0,"342JC001",210
4,11,233,"HBLR TONNELLE",0,"342JC007",210
4,11,234,"HBLR TONNELLE",0,"342JC003",210
4,11,235,"HBLR TONNELLE",0,"342JC005",210
4,11,236,"HBLR TONNELLE",0,"342JC009",210
4,11,237,"HBLR TONNELLE",0,"342JC001",210
4,11,238,"HBLR TONNELLE",0,"342JC007",210
4,11,239,"HBLR TONNELLE",0,"342JC003",210
4,11,240,"HBLR TONNELLE",0,"342JC005",210
4,11,241,"HBLR TONNELLE",0,"342JC009",210
4,11,242,"HBLR TONNELLE",0,"342JC001",210
4,11,243,"HBLR TONNELLE",0,"342JC007",210
4,11,244,"HBLR TONNELLE",0,"342JC003",210
4,11,245,"HBLR TONNELLE",0,"342JC005",210
4,11,246,"HBLR TONNELLE",0,"342JC009",210
4,11,247,"HBLR TONNELLE",0,"342JC001",210
4,11,248,"HBLR TONNELLE",0,"342JC007",210
4,11,249,"HBLR TONNELLE",0,"342JC003",210
4,11,250,"HBLR TONNELLE",0,"342JC005",210
4,11,251,"HBLR TONNELLE",0,"342JC009",210
4,11,252,"HBLR TONNELLE",0,"342JC001",210
4,11,253,"HBLR TONNELLE",0,"342JC007",210
4,11,254,"HBLR TONNELLE",0,"342JC003",210
4,11,255,"HBLR TONNELLE",0,"342JC005",210
4,11,256,"HBLR TONNELLE",0,"342JC009",210
4,11,257,"HBLR TONNELLE",0,"342JC001",210
4,11,258,"HBLR TONNELLE",0,"342JC007",210
4,11,259,"HBLR TONNELLE",0,"342JC003",210
4,11,260,"HBLR TONNELLE",0,"342JC005",210
4,11,261,"HBLR TONNELLE",0,"342JC009",210
4,11,262,"HBLR TONNELLE",0,"342JC001",210
4,11,263,"HBLR TONNELLE",0,"342JC007",210
4,11,264,"HBLR TONNELLE",0,"342JC003",210
4,11,265,"HBLR TONNELLE",0,"342JC005",210
4,11,266,"HBLR TONNELLE",0,"342JC001",210
4,11,267,"HBLR TONNELLE",0,"342JC003",211
4,11,268,"HBLR HOBOKEN",0,"342JC002",212
4,11,269,"HBLR HOBOKEN",0,"342JC004",212
4,11,270,"HBLR HOBOKEN",0,"342JC008",212
4,11,271,"HBLR HOBOKEN",0,"342JC006",213
4,11,272,"HBLR HOBOKEN",0,"342JC002",213
4,11,273,"HBLR HOBOKEN",0,"342JC004",213
4,11,274,"HBLR HOBOKEN",0,"342JC008",213
4,11,275,"HBLR HOBOKEN",0,"342JC006",213
4,11,276,"HBLR HOBOKEN",0,"342JC002",213
4,11,277,"HBLR HOBOKEN",0,"342JC004",213
4,11,278,"HBLR HOBOKEN",0,"342JC008",213
4,11,279,"HBLR HOBOKEN",0,"342JC006",213
4,11,280,"HBLR HOBOKEN",0,"342JC002",213
4,11,281,"HBLR HOBOKEN",0,"342JC004",213
4,11,282,"HBLR HOBOKEN",0,"342JC008",213
4,11,283,"HBLR HOBOKEN",0,"342JC006",213
4,11,284,"HBLR HOBOKEN",0,"342JC002",213
4,11,285,"HBLR HOBOKEN",0,"342JC004",213
4,11,286,"HBLR HOBOKEN",0,"342JC008",213
4,11,287,"HBLR HOBOKEN",0,"342JC006",213
4,11,288,"HBLR HOBOKEN",0,"342JC002",213
4,11,289,"HBLR HOBOKEN",0,"342JC004",213
4,11,290,"HBLR HOBOKEN",0,"342JC008",213
4,11,291,"HBLR HOBOKEN",0,"342JC006",213
4,11,292,"HBLR HOBOKEN",0,"342JC002",213
4,11,293,"HBLR HOBOKEN",0,"342JC004",213
4,11,294,"HBLR HOBOKEN",0,"342JC008",213
4,11,295,"HBLR HOBOKEN",0,"342JC006",213
4,11,296,"HBLR HOBOKEN",0,"342JC002",213
4,11,297,"HBLR HOBOKEN",0,"342JC004",213
4,11,298,"HBLR HOBOKEN",0,"342JC008",213
4,11,299,"HBLR HOBOKEN",0,"342JC006",213
4,11,300,"HBLR HOBOKEN",0,"342JC002",213
4,11,301,"HBLR HOBOKEN",0,"342JC004",213
4,11,302,"HBLR HOBOKEN",0,"342JC008",213
4,11,303,"HBLR HOBOKEN",0,"342JC006",213
4,11,304,"HBLR HOBOKEN",0,"342JC002",213
4,11,305,"HBLR HOBOKEN",0,"342JC004",213
4,11,306,"HBLR HOBOKEN",0,"342JC008",213
4,11,307,"HBLR HOBOKEN",0,"342JC006",213
4,11,308,"HBLR HOBOKEN",0,"342JC002",213
4,11,309,"HBLR HOBOKEN",0,"342JC004",213
4,11,310,"HBLR HOBOKEN",0,"342JC008",213
4,11,311,"HBLR HOBOKEN",0,"342JC006",213
4,11,312,"HBLR HOBOKEN",0,"342JC002",213
4,11,313,"HBLR HOBOKEN",0,"342JC004",213
4,11,314,"HBLR HOBOKEN",0,"342JC008",213
4,11,315,"HBLR HOBOKEN",0,"342JC006",213
4,11,316,"HBLR HOBOKEN",0,"342JC002",213
4,11,317,"HBLR HOBOKEN",0,"342JC004",213
4,11,318,"HBLR HOBOKEN",0,"342JC008",213
4,11,319,"HBLR HOBOKEN",0,"342JC006",213
4,11,320,"HBLR HOBOKEN",0,"342JC002",213
4,11,321,"HBLR HOBOKEN",0,"342JC004",213
4,11,322,"HBLR HOBOKEN",0,"342JC008",213
4,11,323,"HBLR HOBOKEN",0,"342JC006",213
4,11,324,"HBLR HOBOKEN",0,"342JC002",213
4,11,325,"HBLR HOBOKEN",0,"342JC004",213
4,11,326,"HBLR HOBOKEN",0,"342JC006",213
4,11,327,"HBLR HOBOKEN",0,"342JC002",213
4,11,328,"HBLR WEST SIDE",1,"342JC001",214
4,11,329,"HBLR WEST SIDE",1,"342JC007",214
4,11,330,"HBLR WEST SIDE",1,"342JC003",214
4,11,331,"HBLR WEST SIDE",1,"342JC005",214
4,11,332,"HBLR WEST SIDE",1,"342JC009",214
4,11,333,"HBLR WEST SIDE",1,"342JC001",214
4,11,334,"HBLR WEST SIDE",1,"342JC007",214
4,11,335,"HBLR WEST SIDE",1,"342JC003",214
4,11,336,"HBLR WEST SIDE",1,"342JC005",214
4,11,337,"HBLR WEST SIDE",1,"342JC009",214
4,11,338,"HBLR WEST SIDE",1,"342JC001",214
4,11,339,"HBLR WEST SIDE",1,"342JC007",214
4,11,340,"HBLR WEST SIDE",1,"342JC003",214
4,11,341,"HBLR WEST SIDE",1,"342JC005",214
4,11,342,"HBLR WEST SIDE",1,"342JC009",214
4,11,343,"HBLR WEST SIDE",1,"342JC001",214
4,11,344,"HBLR WEST SIDE",1,"342JC007",214
4,11,345,"HBLR WEST SIDE",1,"342JC003",214
4,11,346,"HBLR WEST SIDE",1,"342JC005",214
4,11,347,"HBLR WEST SIDE",1,"342JC009",214
4,11,348,"HBLR WEST SIDE",1,"342JC001",214
4,11,349,"HBLR WEST SIDE",1,"342JC007",214
4,11,350,"HBLR WEST SIDE",1,"342JC003",214
4,11,351,"HBLR WEST SIDE",1,"342JC005",214
4,11,352,"HBLR WEST SIDE",1,"342JC009",214
4,11,353,"HBLR WEST SIDE",1,"342JC001",214
4,11,354,"HBLR WEST SIDE",1,"342JC007",214
4,11,355,"HBLR WEST SIDE",1,"342JC003",214
4,11,356,"HBLR WEST SIDE",1,"342JC005",214
4,11,357,"HBLR WEST SIDE",1,"342JC009",214
4,11,358,"HBLR WEST SIDE",1,"342JC001",214
4,11,359,"HBLR WEST SIDE",1,"342JC007",214
4,11,360,"HBLR WEST SIDE",1,"342JC003",214
4,11,361,"HBLR WEST SIDE",1,"342JC005",214
4,11,362,"HBLR WEST SIDE",1,"342JC009",214
4,11,363,"HBLR WEST SIDE",1,"342JC001",214
4,11,364,"HBLR WEST SIDE",1,"342JC007",214
4,11,365,"HBLR WEST SIDE",1,"342JC003",214
4,11,366,"HBLR WEST SIDE",1,"342JC005",214
4,11,367,"HBLR WEST SIDE",1,"342JC009",214
4,11,368,"HBLR WEST SIDE",1,"342JC001",214
4,11,369,"HBLR WEST SIDE",1,"342JC007",214
4,11,370,"HBLR WEST SIDE",1,"342JC003",214
