route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"30TH ST. PHL.",0,"4652",1
1,2,2,"30TH ST. PHL.",0,"4662",2
1,2,3,"30TH ST. PHL.",0,"4664",3
1,2,4,"30TH ST. PHL.",0,"4668",4
1,2,5,"30TH ST. PHL.",0,"4670",5
1,2,6,"30TH ST. PHL.",0,"4674",6
1,2,7,"30TH ST. PHL.",0,"4678",7
1,2,8,"30TH ST. PHL.",0,"4680",8
1,2,9,"30TH ST. PHL.",0,"4682",9
1,2,10,"30TH ST. PHL.",0,"4684",10
1,2,11,"30TH ST. PHL.",0,"4688",11
1,2,12,"30TH ST. PHL.",0,"4692",12
1,3,13,"30TH ST. PHL.",0,"4600",13
1,4,14,"30TH ST. PHL.",0,"4608",14
1,4,15,"30TH ST. PHL.",0,"4612",15
1,4,16,"30TH ST. PHL.",0,"4616",16
1,4,17,"30TH ST. PHL.",0,"4620",17
1,4,18,"30TH ST. PHL.",0,"4624",18
1,4,19,"30TH ST. PHL.",0,"4628",19
1,4,20,"30TH ST. PHL.",0,"4630",20
1,4,21,"30TH ST. PHL.",0,"4632",21
1,4,22,"30TH ST. PHL.",0,"4634",22
1,4,23,"30TH ST. PHL.",0,"4638",23
1,4,24,"30TH ST. PHL.",0,"4642",24
1,4,25,"ATLANTIC CITY",1,"4651",25
1,2,26,"ATLANTIC CITY",1,"4661",26
1,2,27,"ATLANTIC CITY",1,"4669",27
1,2,28,"ATLANTIC CITY",1,"4671",28
1,2,29,"ATLANTIC CITY",1,"4673",29
1,2,30,"ATLANTIC CITY",1,"4677",30
1,2,31,"ATLANTIC CITY",1,"4679",31
1,2,32,"ATLANTIC CITY",1,"4683",32
1,2,33,"ATLANTIC CITY",1,"4685",33
1,2,34,"ATLANTIC CITY",1,"4687",34
1,2,35,"ATLANTIC CITY",1,"4689",35
1,2,36,"ATLANTIC CITY",1,"4693",36
1,2,37,"ATLANTIC CITY",1,"4697",37
1,4,38,"ATLANTIC CITY",1,"4611",38
1,4,39,"ATLANTIC CITY",1,"4613",39
1,4,40,"ATLANTIC CITY",1,"4617",40
1,4,41,"ATLANTIC CITY",1,"4623",41
1,4,42,"ATLANTIC CITY",1,"4627",42
1,4,43,"ATLANTIC CITY",1,"4631",43
1,4,44,"ATLANTIC CITY",1,"4633",44
1,4,45,"ATLANTIC CITY",1,"4635",45
1,4,46,"ATLANTIC CITY",1,"4639",46
1,4,47,"ATLANTIC CITY",1,"4641",47
1,4,48,"ATLANTIC CITY",1,"4643",48
2,5,49,"HOBOKEN",0,"1002",49
2,5,50,"HOBOKEN",0,"1000",50
2,5,51,"HOBOKEN",0,"1070",51
2,6,52,"HOBOKEN",0,"1002",52
2,5,53,"HOBOKEN",0,"1006",53
2,6,54,"HOBOKEN",0,"1000",54
2,5,55,"HOBOKEN",0,"1074",55
2,6,56,"HOBOKEN",0,"1070",56
2,6,57,"HOBOKEN",0,"1006",57
2,6,58,"HOBOKEN",0,"1074",58
2,7,59,"HOBOKEN",0,"1090",59
2,7,60,"HOBOKEN",0,"1092",60
2,7,61,"HOBOKEN",0,"1094",61
2,5,62,"DENVILLE",1,"1009",62
2,5,63,"MOUNT OLIVE",1,"1055",63
2,5,64,"DENVILLE",1,"1003",64
2,6,65,"DENVILLE",1,"1009",65
2,5,66,"LAKE HOPATCONG",1,"1011",66
2,6,67,"MOUNT OLIVE",1,"1055",67
2,5,68,"DOVER",1,"1001",68
2,6,69,"DENVILLE",1,"1003",69
2,5,70,"HACKETTSTOWN",1,"1079",70
2,6,71,"LAKE HOPATCONG",1,"1011",71
2,5,72,"MOUNT OLIVE",1,"1061",72
2,6,73,"DOVER",1,"1001",73
2,5,74,"HACKETTSTOWN",1,"1085",74
2,6,75,"HACKETTSTOWN",1,"1079",75
2,5,76,"HACKETTSTOWN",1,"1087",76
2,6,77,"MOUNT OLIVE",1,"1061",77
2,6,78,"HACKETTSTOWN",1,"1085",78
2,6,79,"HACKETTSTOWN",1,"1087",79
2,7,80,"LAKE HOPATCONG",1,"1091",80
2,7,81,"LAKE HOPATCONG",1,"1093",81
2,7,82,"LAKE HOPATCONG",1,"1095",82
3,8,83,"NEW YORK PENN STATION",0,"6222",83
3,9,84,"HOBOKEN",0,"0544",84
3,10,85,"HOBOKEN",0,"0510",85
3,10,86,"HOBOKEN",0,"0514",86
3,11,87,"HOBOKEN",0,"0544",87
3,10,88,"HOBOKEN",0,"0518",88
3,12,89,"HOBOKEN",0,"0530",89
3,10,90,"HOBOKEN",0,"0522",90
3,12,91,"HOBOKEN",0,"0510",91
3,10,92,"HOBOKEN",0,"0526",92
3,12,93,"HOBOKEN",0,"0514",93
3,10,94,"HOBOKEN",0,"0530",94
3,12,95,"HOBOKEN",0,"0518",95
3,10,96,"HOBOKEN",0,"0534",96
3,12,97,"HOBOKEN",0,"0522",97
3,10,98,"HOBOKEN",0,"0538",98
3,12,99,"HOBOKEN",0,"0526",99
3,13,100,"NEW YORK PENN STATION",0,"6222",100
3,12,101,"HOBOKEN",0,"0534",101
3,5,102,"HOBOKEN",0,"0262",102
3,12,103,"HOBOKEN",0,"0538",103
3,5,104,"NEW YORK PENN STATION",0,"6210",104
3,6,105,"HOBOKEN",0,"0262",105
3,5,106,"HOBOKEN",0,"0250",106
3,6,107,"NEW YORK PENN STATION",0,"6210",107
3,5,108,"NEW YORK PENN STATION",0,"6252",108
3,6,109,"HOBOKEN",0,"0250",109
3,5,110,"NEW YORK PENN STATION",0,"6278",110
3,6,111,"NEW YORK PENN STATION",0,"6252",111
3,5,112,"NEW YORK PENN STATION",0,"6280",112
3,6,113,"NEW YORK PENN STATION",0,"6278",113
3,5,114,"HOBOKEN",0,"0204",114
3,6,115,"NEW YORK PENN STATION",0,"6280",115
3,5,116,"HOBOKEN",0,"0208",116
3,6,117,"HOBOKEN",0,"0204",117
3,5,118,"HOBOKEN",0,"0212",118
3,6,119,"HOBOKEN",0,"0208",119
3,5,120,"NEW YORK PENN STATION",0,"6204",120
3,6,121,"HOBOKEN",0,"0212",121
3,5,122,"NEW YORK PENN STATION",0,"6206",122
3,6,123,"NEW YORK PENN STATION",0,"6204",123
3,5,124,"NEW YORK PENN STATION",0,"6214",124
3,6,125,"NEW YORK PENN STATION",0,"6206",125
3,5,126,"NEW YORK PENN STATION",0,"6202",126
3,6,127,"NEW YORK PENN STATION",0,"6214",127
3,5,128,"NEW YORK PENN STATION",0,"6216",128
3,6,129,"NEW YORK PENN STATION",0,"6202",129
3,5,130,"NEW YORK PENN STATION",0,"6226",130
3,6,131,"NEW YORK PENN STATION",0,"6216",131
3,5,132,"NEW YORK PENN STATION",0,"6230",132
3,6,133,"NEW YORK PENN STATION",0,"6226",133
3,5,134,"NEW YORK PENN STATION",0,"6234",134
3,6,135,"NEW YORK PENN STATION",0,"6230",135
3,5,136,"NEW YORK PENN STATION",0,"6238",136
3,6,137,"NEW YORK PENN STATION",0,"6234",137
3,5,138,"NEW YORK PENN STATION",0,"6242",138
3,6,139,"NEW YORK PENN STATION",0,"6238",139
3,5,140,"NEW YORK PENN STATION",0,"6248",140
3,6,141,"NEW YORK PENN STATION",0,"6242",141
3,5,142,"NEW YORK PENN STATION",0,"6258",142
3,6,143,"NEW YORK PENN STATION",0,"6248",143
3,5,144,"NEW YORK PENN STATION",0,"6264",144
3,6,145,"NEW YORK PENN STATION",0,"6258",145
3,5,146,"NEW YORK PENN STATION",0,"6274",146
3,6,147,"NEW YORK PENN STATION",0,"6264",147
3,5,148,"NEW YORK PENN STATION",0,"6270",148
3,6,149,"NEW YORK PENN STATION",0,"6274",149
3,5,150,"NEW YORK PENN STATION",0,"6200",150
3,6,151,"NEW YORK PENN STATION",0,"6222",151
3,6,152,"NEW YORK PENN STATION",0,"6270",152
3,6,153,"NEW YORK PENN STATION",0,"6200",153
3,7,154,"NEW YORK PENN STATION",0,"9200",154
3,7,155,"NEW YORK PENN STATION",0,"9202",155
3,7,156,"NEW YORK PENN STATION",0,"9204",156
3,6,157,"MSU",1,"6201",157
3,5,158,"MSU",1,"6201",158
3,9,159,"BAY STREET",1,"0509",159
3,10,160,"BAY STREET",1,"0513",160
3,10,161,"BAY STREET",1,"0515",161
3,10,162,"BAY STREET",1,"0519",162
3,11,163,"BAY STREET",1,"0509",163
3,10,164,"BAY STREET",1,"0523",164
3,12,165,"BAY STREET",1,"0513",165
3,10,166,"BAY STREET",1,"0527",166
3,12,167,"BAY STREET",1,"0515",167
3,10,168,"BAY STREET",1,"0531",168
3,12,169,"BAY STREET",1,"0519",169
3,10,170,"BAY STREET",1,"0535",170
3,12,171,"BAY STREET",1,"0523",171
3,10,172,"BAY STREET",1,"0539",172
3,12,173,"BAY STREET",1,"0527",173
3,10,174,"BAY STREET",1,"0545",174
3,12,175,"BAY STREET",1,"0531",175
3,5,176,"MSU",1,"0211",176
3,12,177,"BAY STREET",1,"0535",177
3,5,178,"MSU",1,"6263",178
3,12,179,"BAY STREET",1,"0539",179
3,5,180,"MSU",1,"6213",180
3,12,181,"BAY STREET",1,"0545",181
3,5,182,"MSU",1,"0267",182
3,6,183,"MSU",1,"0211",183
3,5,184,"MSU",1,"0275",184
3,6,185,"MSU",1,"6263",185
3,5,186,"MSU",1,"6273",186
3,6,187,"MSU",1,"6213",187
3,5,188,"MSU",1,"6279",188
3,6,189,"MSU",1,"0267",189
3,5,190,"MSU",1,"6227",190
3,6,191,"MSU",1,"0275",191
3,5,192,"MSU",1,"6233",192
3,6,193,"MSU",1,"6273",193
3,5,194,"MSU",1,"6219",194
3,6,195,"MSU",1,"6279",195
3,5,196,"MSU",1,"6237",196
3,6,197,"MSU",1,"6227",197
3,5,198,"MSU",1,"6241",198
3,6,199,"MSU",1,"6233",199
3,5,200,"MSU",1,"6245",200
3,6,201,"MSU",1,"6219",201
3,5,202,"MSU",1,"6251",202
3,6,203,"MSU",1,"6237",203
3,5,204,"MSU",1,"6253",204
3,6,205,"MSU",1,"6241",205
3,5,206,"MSU",1,"6283",206
3,6,207,"MSU",1,"6245",207
3,5,208,"MSU",1,"6291",208
3,6,209,"MSU",1,"6251",209
3,5,210,"MSU",1,"6293",210
3,6,211,"MSU",1,"6253",211
3,5,212,"MSU",1,"6295",212
3,6,213,"MSU",1,"6283",213
3,5,214,"MSU",1,"6297",214
3,6,215,"MSU",1,"6291",215
3,5,216,"MSU",1,"6299",216
3,6,217,"MSU",1,"6293",217
3,5,218,"MSU",1,"6231",218
3,6,219,"MSU",1,"6295",219
3,5,220,"MSU",1,"6209",220
3,6,221,"MSU",1,"6297",221
3,5,222,"MSU",1,"0209",222
3,6,223,"MSU",1,"6299",223
3,5,224,"MSU",1,"6215",224
3,6,225,"MSU",1,"6231",225
3,6,226,"MSU",1,"6209",226
3,6,227,"MSU",1,"0209",227
3,6,228,"MSU",1,"6215",228
3,7,229,"MSU",1,"9225",229
3,7,230,"MSU",1,"9227",230
3,7,231,"MSU",1,"9229",231
4,14,232,"HBLR TONNELLE",0,"342JC005",232
4,14,233,"HBLR TONNELLE",0,"342JC009",232
4,14,234,"HBLR TONNELLE",0,"342JC001",232
4,14,235,"HBLR TONNELLE",0,"342JC007",232
4,14,236,"HBLR TONNELLE",0,"342JC003",232
4,14,237,"HBLR TONNELLE",0,"342JC005",232
4,14,238,"HBLR TONNELLE",0,"342JC009",232
4,14,239,"HBLR TONNELLE",0,"342JC001",232
4,14,240,"HBLR TONNELLE",0,"342JC007",232
4,14,241,"HBLR TONNELLE",0,"342JC003",232
4,14,242,"HBLR TONNELLE",0,"342JC005",232
4,14,243,"HBLR TONNELLE",0,"342JC009",232
4,14,244,"HBLR TONNELLE",0,"342JC001",232
4,14,245,"HBLR TONNELLE",0,"342JC007",232
4,14,246,"HBLR TONNELLE",0,"342JC003",232
4,14,247,"HBLR TONNELLE",0,"342JC005",232
4,14,248,"HBLR TONNELLE",0,"342JC009",232
4,14,249,"HBLR TONNELLE",0,"342JC001",232
4,14,250,"HBLR TONNELLE",0,"342JC007",232
4,14,251,"HBLR TONNELLE",0,"342JC003",232
4,14,252,"HBLR TONNELLE",0,"342JC005",232
4,14,253,"HBLR TONNELLE",0,"342JC009",232
4,14,254,"HBLR TONNELLE",0,"342JC001",232
4,14,255,"HBLR TONNELLE",0,"342JC007",232
4,14,256,"HBLR TONNELLE",0,"342JC003",232
4,14,257,"HBLR TONNELLE",0,"342JC005",232
4,14,258,"HBLR TONNELLE",0,"342JC009",232
4,14,259,"HBLR TONNELLE",0,"342JC001",232
4,14,260,"HBLR TONNELLE",0,"342JC007",232
4,14,261,"HBLR TONNELLE",0,"342JC003",232
4,14,262,"HBLR TONNELLE",0,"342JC005",232
4,14,263,"HBLR TONNELLE",0,"342JC009",232
4,14,264,"HBLR TONNELLE",0,"342JC001",232
4,14,265,"HBLR TONNELLE",0,"342JC007",232
4,14,266,"HBLR TONNELLE",0,"342JC003",232
4,14,267,"HBLR TONNELLE",0,"342JC005",232
4,14,268,"HBLR TONNELLE",0,"342JC009",232
4,14,269,"HBLR TONNELLE",0,"342JC001",232
4,14,270,"HBLR TONNELLE",0,"342JC007",232
4,14,271,"HBLR TONNELLE",0,"342JC003",232
4,14,272,"HBLR TONNELLE",0,"342JC005",232
4,14,273,"HBLR TONNELLE",0,"342JC009",232
4,14,274,"HBLR TONNELLE",0,"342JC001",232
4,14,275,"HBLR TONNELLE",0,"342JC007",232
4,14,276,"HBLR TONNELLE",0,"342JC003",232
4,14,277,"HBLR TONNELLE",0,"342JC005",232
4,14,278,"HBLR TONNELLE",0,"342JC009",232
4,14,279,"HBLR TONNELLE",0,"342JC001",232
4,14,280,"HBLR TONNELLE",0,"342JC007",232
4,14,281,"HBLR TONNELLE",0,"342JC003",232
4,14,282,"HBLR TONNELLE",0,"342JC005",232
4,14,283,"HBLR TONNELLE",0,"342JC009",232
4,14,284,"HBLR TONNELLE",0,"342JC001",232
4,14,285,"HBLR TONNELLE",0,"342JC007",232
4,14,286,"HBLR TONNELLE",0,"342JC003",232
4,14,287,"HBLR TONNELLE",0,"342JC005",232
4,14,288,"HBLR TONNELLE",0,"342JC001",232
4,14,289,"HBLR TONNELLE",0,"342JC003",233
4,14,290,"HBLR HOBOKEN",0,"342JC002",234
4,14,291,"HBLR HOBOKEN",0,"342JC004",234
4,14,292,"HBLR HOBOKEN",0,"342JC008",234
4,14,293,"HBLR HOBOKEN",0,"342JC006",235
4,14,294,"HBLR HOBOKEN",0,"342JC002",235
4,14,295,"HBLR HOBOKEN",0,"342JC004",235
4,14,296,"HBLR HOBOKEN",0,"342JC008",235
