trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
1,05:21:00,05:21:00,67,1,0,0,0.0000
1,05:25:00,05:25:00,39472,2,0,0,2.4222
1,05:33:00,05:33:00,35,3,0,0,7.3699
1,05:40:00,05:40:00,34,4,0,0,11.5784
1,05:45:00,05:45:00,96,5,0,0,14.3161
1,05:48:00,05:48:00,20,6,0,0,16.1373
1,05:54:00,05:54:00,147,7,0,0,20.2576
1,05:58:00,05:58:00,69,8,0,0,22.5720
1,06:02:00,06:02:00,98,9,0,0,24.4920
1,06:05:00,06:05:00,39635,10,0,0,25.6345
1,06:09:00,06:09:00,72,11,0,0,28.5491
1,06:15:00,06:15:00,38081,12,0,0,31.4549
1,06:18:00,06:18:00,89,13,0,0,32.3441
1,06:21:00,06:21:00,150,14,0,0,33.4888
1,06:23:00,06:23:00,153,15,0,0,34.4466
1,06:26:00,06:26:00,152,16,0,0,35.3072
1,06:30:00,06:30:00,14,17,0,0,35.9710
1,06:33:00,06:33:00,50,18,0,0,36.5739
1,06:35:00,06:35:00,19,19,0,0,37.1729
1,06:42:00,06:42:00,106,20,0,0,40.9761
1,07:00:00,07:00:00,63,21,0,0,48.7644
2,06:21:00,06:21:00,67,1,0,0,0.0000
2,06:25:00,06:25:00,39472,2,0,0,2.4222
2,06:33:00,06:33:00,35,3,0,0,7.3699
2,06:40:00,06:40:00,34,4,0,0,11.5784
2,06:45:00,06:45:00,96,5,0,0,14.3161
2,06:48:00,06:48:00,20,6,0,0,16.1373
2,06:54:00,06:54:00,147,7,0,0,20.2576
2,06:58:00,06:58:00,69,8,0,0,22.5720
2,07:02:00,07:02:00,98,9,0,0,24.4920
2,07:05:00,07:05:00,39635,10,0,0,25.6345
2,07:09:00,07:09:00,72,11,0,0,28.5491
2,07:15:00,07:15:00,38081,12,0,0,31.4549
2,07:18:00,07:18:00,89,13,0,0,32.3441
2,07:21:00,07:21:00,150,14,0,0,33.4888
2,07:23:00,07:23:00,153,15,0,0,34.4466
2,07:26:00,07:26:00,152,16,0,0,35.3072
2,07:30:00,07:30:00,14,17,0,0,35.9710
2,07:33:00,07:33:00,50,18,0,0,36.5739
2,07:35:00,07:35:00,19,19,0,0,37.1729
2,07:42:00,07:42:00,106,20,0,0,40.9761
2,08:00:00,08:00:00,63,21,0,0,48.7644
