"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id","bikes_allowed","wheelchair_accessible"
1,1,17,"Lindenwold Local",1,1,1,1
1,1,18,"Lindenwold Local",1,1,1,1
1,1,19,"Lindenwold Local",1,1,1,1
1,1,20,"Lindenwold Local",1,1,1,1
1,1,21,"Lindenwold Local",1,1,1,1
1,1,22,"Lindenwold Local",1,1,1,1
1,1,23,"Lindenwold Local",1,1,1,1
1,1,24,"Lindenwold Local",1,1,1,1
1,1,25,"Lindenwold Local",1,1,1,1
1,1,26,"Lindenwold Local",1,1,1,1
1,1,27,"Lindenwold Local",1,1,1,1
1,1,28,"Lindenwold Local",1,1,1,1
1,1,29,"Lindenwold Local",1,1,1,1
1,1,30,"Lindenwold Local",1,1,1,1
1,1,31,"Lindenwold Local",1,1,1,1
1,1,32,"Lindenwold Local",1,1,1,1
