trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1,00:15:00,00:15:10,252,1,0,0
1,00:16:00,00:16:10,251,2,0,0
1,00:17:00,00:17:10,250,3,0,0
1,00:19:00,00:19:10,249,4,0,0
1,00:25:00,00:25:10,247,6,0,0
1,00:28:00,00:28:10,246,7,0,0
1,00:30:00,00:30:10,245,8,0,0
1,00:32:00,00:32:10,244,9,0,0
1,00:34:00,00:34:10,243,10,0,0
1,00:37:00,00:37:10,242,11,0,0
1,00:39:00,00:39:10,241,12,0,0
1,00:43:00,00:43:10,240,13,0,0
2,00:42:00,00:42:10,252,1,0,0
2,00:43:00,00:43:10,251,2,0,0
2,00:46:00,00:46:10,249,4,0,0
2,00:52:00,00:52:10,247,6,0,0
2,00:55:00,00:55:10,246,7,0,0
2,00:57:00,00:57:10,245,8,0,0
2,00:59:00,00:59:10,244,9,0,0
2,01:01:00,01:01:10,243,10,0,0
2,01:04:00,01:04:10,242,11,0,0
2,01:06:00,01:06:10,241,12,0,0
2,01:10:00,01:10:10,240,13,0,0
3,01:42:00,01:42:10,252,1,0,0
3,01:43:00,01:43:10,251,2,0,0
3,01:46:00,01:46:10,249,4,0,0
3,01:52:00,01:52:10,247,6,0,0
3,01:55:00,01:55:10,246,7,0,0
3,01:57:00,01:57:10,245,8,0,0
3,01:59:00,01:59:10,244,9,0,0
3,02:01:00,02:01:10,243,10,0,0
3,02:04:00,02:04:10,242,11,0,0
3,02:06:00,02:06:10,241,12,0,0
3,02:10:00,02:10:10,240,13,0,0
4,02:42:00,02:42:10,252,1,0,0
4,02:43:00,02:43:10,251,2,0,0
4,02:46:00,02:46:10,249,4,0,0
4,02:52:00,02:52:10,247,6,0,0
4,02:55:00,02:55:10,246,7,0,0
4,02:57:00,02:57:10,245,8,0,0
4,02:59:00,02:59:10,244,9,0,0
4,03:01:00,03:01:10,243,10,0,0
4,03:04:00,03:04:10,242,11,0,0
4,03:06:00,03:06:10,241,12,0,0
4,03:10:00,03:10:10,240,13,0,0
5,03:42:00,03:42:10,252,1,0,0
5,03:43:00,03:43:10,251,2,0,0
5,03:46:00,03:46:10,249,4,0,0
5,03:52:00,03:52:10,247,6,0,0
5,03:55:00,03:55:10,246,7,0,0
5,03:57:00,03:57:10,245,8,0,0
5,03:59:00,03:59:10,244,9,0,0
5,04:01:00,04:01:10,243,10,0,0
5,04:04:00,04:04:10,242,11,0,0
5,04:06:00,04:06:10,241,12,0,0
5,04:10:00,04:10:10,240,13,0,0
6,04:44:00,04:44:10,252,1,0,0
6,04:45:00,04:45:10,251,2,0,0
6,04:46:00,04:46:10,250,3,0,0
6,04:48:00,04:48:10,249,4,0,0
6,04:54:00,04:54:10,247,6,0,0
6,04:57:00,04:57:10,246,7,0,0
6,04:59:00,04:59:10,245,8,0,0
6,05:01:00,05:01:10,244,9,0,0
6,05:03:00,05:03:10,243,10,0,0
6,05:06:00,05:06:10,242,11,0,0
6,05:08:00,05:08:10,241,12,0,0
6,05:12:00,05:12:10,240,13,0,0
7,05:14:00,05:14:10,252,1,0,0
7,05:15:00,05:15:10,251,2,0,0
7,05:16:00,05:16:10,250,3,0,0
7,05:18:00,05:18:10,249,4,0,0
7,05:23:00,05:23:10,248,5,0,0
7,05:24:00,05:24:10,247,6,0,0
7,05:27:00,05:27:10,246,7,0,0
7,05:29:00,05:29:10,245,8,0,0
7,05:31:00,05:31:10,244,9,0,0
7,05:33:00,05:33:10,243,10,0,0
7,05:36:00,05:36:10,242,11,0,0
7,05:38:00,05:38:10,241,12,0,0
7,05:42:00,05:42:10,240,13,0,0
8,05:44:00,05:44:10,252,1,0,0
8,05:45:00,05:45:10,251,2,0,0
8,05:46:00,05:46:10,250,3,0,0
8,05:48:00,05:48:10,249,4,0,0
8,05:53:00,05:53:10,248,5,0,0
8,05:54:00,05:54:10,247,6,0,0
8,05:57:00,05:57:10,246,7,0,0
8,05:59:00,05:59:10,245,8,0,0
8,06:01:00,06:01:10,244,9,0,0
8,06:03:00,06:03:10,243,10,0,0
8,06:06:00,06:06:10,242,11,0,0
8,06:08:00,06:08:10,241,12,0,0
8,06:12:00,06:12:10,240,13,0,0
9,06:17:00,06:17:10,252,1,0,0
9,06:18:00,06:18:10,251,2,0,0
9,06:19:00,06:19:10,250,3,0,0
9,06:21:00,06:21:10,249,4,0,0
9,06:26:00,06:26:10,248,5,0,0
9,06:27:00,06:27:10,247,6,0,0
9,06:30:00,06:30:10,246,7,0,0
9,06:32:00,06:32:10,245,8,0,0
9,06:34:00,06:34:10,244,9,0,0
9,06:36:00,06:36:10,243,10,0,0
9,06:39:00,06:39:10,242,11,0,0
9,06:41:00,06:41:10,241,12,0,0
9,06:45:00,06:45:10,240,13,0,0
