route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
12,10,424612,"Columbus-Dock",7253,0,262096
12,10,424613,"Columbus-Dock",7263,0,262096
12,10,424614,"Columbus-Dock",7264,0,262096
12,10,424615,"Columbus-Dock",7263,0,262096
12,10,424616,"Columbus-Dock",7264,0,262096
12,10,424617,"Columbus-Dock",7262,0,262096
12,10,424618,"Columbus-Dock",7263,0,262096
12,10,424619,"Columbus-Dock",7264,0,262096
12,10,424620,"Columbus-Dock",7262,0,262096
12,10,424621,"Columbus-Dock",7264,0,262096
12,10,424622,"Columbus-Dock",7251,0,262096
12,10,424623,"Columbus-Dock",7252,0,262096
12,10,424624,"Columbus-Dock",7253,0,262096
12,10,424625,"Columbus-Dock",7254,0,262096
12,10,424626,"Columbus-Dock",7251,0,262096
12,10,424627,"Columbus-Dock",7255,0,262096
12,10,424628,"Columbus-Dock",7252,0,262096
12,10,424629,"Columbus-Dock",7253,0,262096
12,10,424630,"Columbus-Dock",7256,0,262096
12,10,424631,"Columbus-Dock",7254,0,262096
12,10,424632,"Columbus-Dock",7251,0,262096
12,10,424633,"Columbus-Dock",7255,0,262096
12,10,424634,"Columbus-Dock",7252,0,262096
12,10,424635,"Columbus-Dock",7257,0,262096
12,10,424636,"Columbus-Dock",7260,0,262096
12,10,424637,"Columbus-Dock",7251,0,262096
12,10,424638,"Columbus-Dock",7261,0,262096
12,10,424639,"Columbus-Dock",7255,0,262096
12,10,424640,"Columbus-Dock",7257,0,262096
12,10,424641,"Columbus-Dock",7252,0,262096
12,10,424642,"50th-Woodland",7257,1,262097
12,10,424643,"50th-Woodland",7252,1,262097
12,10,424644,"50th-Woodland",7262,1,262097
12,10,424645,"50th-Woodland",7263,1,262097
12,10,424646,"50th-Woodland",7260,1,262097
12,10,424647,"50th-Woodland",7258,1,262097
12,10,424648,"50th-Woodland",7261,1,262097
12,10,424649,"50th-Woodland",7257,1,262097
12,10,424650,"50th-Woodland",7259,1,262097
12,10,424651,"50th-Woodland",7260,1,262097
12,10,424652,"50th-Woodland",7263,1,262097
12,10,424653,"50th-Woodland",7264,1,262097
12,10,424654,"50th-Woodland",7253,1,262097
12,10,424655,"50th-Woodland",7254,1,262097
12,10,424656,"50th-Woodland",7251,1,262097
12,10,424657,"50th-Woodland",7252,1,262097
12,10,424658,"50th-Woodland",7255,1,262097
12,10,424659,"50th-Woodland",7252,1,262097
12,10,424660,"50th-Woodland",7253,1,262097
12,10,424661,"50th-Woodland",7256,1,262097
12,10,424662,"50th-Woodland",7254,1,262097
12,10,424663,"50th-Woodland",7251,1,262097
12,10,424664,"50th-Woodland",7255,1,262097
12,10,424665,"50th-Woodland",7257,1,262097
12,10,424666,"50th-Woodland",7256,1,262097
12,10,424667,"50th-Woodland",7252,1,262097
12,10,424668,"50th-Woodland",7258,1,262097
12,10,424669,"50th-Woodland",7258,1,262097
12,10,424670,"50th-Woodland",7262,1,262097
12,10,424671,"50th-Woodland",7264,1,262097
12,10,424672,"50th-Woodland",7262,1,262097
12,10,424673,"50th-Woodland",7264,1,262097
12,10,424674,"50th-Woodland",7262,1,262097
12,10,424675,"50th-Woodland",7257,1,262097
12,10,424676,"50th-Woodland",7264,1,262097
12,10,424677,"50th-Woodland",7251,1,262097
12,10,424678,"50th-Woodland",7255,1,262097
12,10,424679,"50th-Woodland",7259,1,262097
12,10,424680,"50th-Woodland",7258,1,262097
12,10,424681,"50th-Woodland",7262,1,262097
12,10,424682,"50th-Woodland",7261,1,262097
12,10,424683,"50th-Woodland",7263,1,262097
12,10,424684,"50th-Woodland",7259,1,262097
12,10,424685,"50th-Woodland",7264,1,262097
12,10,424686,"50th-Woodland",7258,1,262097
12,10,424687,"50th-Woodland",7260,1,262097
12,10,424688,"50th-Woodland",7262,1,262097
12,10,424689,"50th-Woodland",7261,1,262097
12,10,424690,"50th-Woodland",7263,1,262097
12,10,424691,"50th-Woodland",7264,1,262097
12,10,424692,"50th-Woodland",7251,1,262097
12,10,424693,"50th-Woodland",7255,1,262097
12,10,424694,"50th-Woodland",7263,1,262097
12,10,424695,"50th-Woodland",7251,1,262097
12,10,424696,"50th-Woodland",7257,1,262097
12,10,424697,"50th-Woodland",7252,1,262097
12,10,424698,"50th-Woodland",7253,1,262097
12,10,424699,"50th-Woodland",7256,1,262097
12,10,424700,"50th-Woodland",7254,1,262097
12,10,424701,"50th-Woodland",7251,1,262097
12,10,424702,"50th-Woodland",7255,1,262097
14,10,425094,"Oxford Valley Mall via Neshaminy Mall",1057,0,262107
14,10,425095,"Neshaminy Mall",1061,0,262105
14,10,425096,"Oxford Valley Mall via Neshaminy Mall",1062,0,262107
14,10,425097,"Neshaminy Mall",1056,0,262105
14,10,425098,"Oxford Valley Mall via Neshaminy Mall",1058,0,262107
14,10,425099,"Oxford Valley Mall via Neshaminy Mall",1054,0,262107
14,10,425100,"Neshaminy Mall",1152,0,262105
14,10,425101,"Caroline-Comly",1058,0,262101
14,10,425102,"Neshaminy Mall",1052,0,262105
14,10,425103,"Oxford Valley Mall via Neshaminy Mall",1059,0,262107
14,10,425104,"Byberry Industrial Park",1051,0,262103
14,10,425105,"Caroline-Comly",1060,0,262101
14,10,425106,"Byberry Industrial Park",1153,0,262103
14,10,425107,"Byberry-Evans",1364,0,266040
14,10,425108,"Street Rd Industrial Park",1055,0,262104
14,10,425109,"Oxford Valley Mall via Neshaminy Mall",1056,0,262107
14,10,425110,"Byberry Industrial Park",1151,0,262103
14,10,425111,"Oxford Valley Mall via Neshaminy Mall",1058,0,262107
14,10,425112,"Neshaminy Mall",1061,0,262105
14,10,425113,"Street Rd Industrial Park",1054,0,262104
14,10,425114,"Oxford Valley Mall via Neshaminy Mall",1066,0,262107
14,10,425115,"Oxford Valley Mall via Neshaminy Mall",1065,0,262107
14,10,425116,"Neshaminy Mall",1062,0,262105
14,10,425117,"Street Rd Industrial Park",1057,0,262104
14,10,425118,"Neshaminy Mall",1052,0,262105
14,10,425119,"Oxford Valley Mall via Neshaminy Mall",1064,0,262107
14,10,425120,"Byberry Industrial Park",1053,0,262103
14,10,425121,"Oxford Valley Mall via Neshaminy Mall",1060,0,262107
14,10,425122,"Street Rd Industrial Park",1152,0,262104
14,10,425123,"Neshaminy Mall",1055,0,262105
14,10,425124,"Neshaminy Mall",1063,0,262105
14,10,425125,"Neshaminy Mall",1060,0,262105
14,10,425126,"Oxford Valley Mall via Neshaminy Mall",1063,0,262107
14,10,425127,"Neshaminy Mall",1058,0,262105
14,10,425128,"Oxford Valley Mall via Neshaminy Mall",1067,0,262107
14,10,425129,"Neshaminy Mall",1069,0,262105
14,10,425130,"Oxford Valley Mall via Neshaminy Mall",1068,0,262107
14,10,425131,"Neshaminy Mall",1070,0,262105
14,10,425132,"Oxford Valley Mall via Neshaminy Mall",1061,0,262107
14,10,425133,"Roosevelt-Byberry",1071,0,262102
14,10,425134,"Byberry Industrial Park",1072,0,262103
14,10,425135,"Oxford Valley Mall via Neshaminy Mall",1065,0,262107
14,10,425136,"Byberry Industrial Park",1063,0,262103
14,10,425137,"Roosevelt-Byberry",1066,0,262102
14,10,425138,"Oxford Valley Mall via Neshaminy Mall",1073,0,262107
14,10,425139,"Byberry Industrial Park",1067,0,262103
14,10,425140,"Oxford Valley Mall via Neshaminy Mall",1058,0,262107
14,10,425141,"Roosevelt-Byberry",1074,0,262102
14,10,425142,"Byberry Industrial Park",1070,0,262103
14,10,425143,"Street Rd Industrial Park",1068,0,262104
14,10,425144,"Oxford Valley Mall via Neshaminy Mall",1071,0,262107
14,10,425145,"Oxford Valley Mall via Neshaminy Mall",1069,0,262107
14,10,425146,"Oxford Valley Mall via Neshaminy Mall",1072,0,262107
14,10,425147,"Byberry Industrial Park",1066,0,262103
14,10,425148,"Roosevelt-Byberry",1061,0,262102
14,10,425149,"Street Rd Industrial Park",1065,0,262104
14,10,425150,"Oxford Valley Mall via Neshaminy Mall",1075,0,262107
14,10,425151,"Neshaminy Mall",1074,0,262105
14,10,425152,"Oxford Valley Mall via Neshaminy Mall",1070,0,262107
14,10,425153,"Neshaminy Mall",1068,0,262105
14,10,425154,"Oxford Valley Mall via Neshaminy Mall",1069,0,262107
14,10,425155,"Neshaminy Mall",1071,0,262105
14,10,425156,"Oxford Valley Mall via Neshaminy Mall",1072,0,262107
14,10,425157,"Neshaminy Mall",1073,0,262105
14,10,425158,"Oxford Valley Mall via Neshaminy Mall",1074,0,262107
14,10,425159,"Neshaminy Mall",1075,0,262105
14,10,425160,"Oxford Valley Mall via Neshaminy Mall",1070,0,262107
14,10,425161,"Byberry Industrial Park",1073,0,262103
14,10,425162,"Neshaminy Mall",1071,0,262105
14,10,425163,"Oxford Valley Mall via Neshaminy Mall",1072,0,262107
14,10,425164,"Neshaminy Mall",1075,0,262105
14,10,425165,"Neshaminy Mall",1071,0,262105
14,10,425166,"Neshaminy Mall",1073,0,262105
14,10,425167,"Neshaminy Mall",1073,0,262105
14,10,425168,"Neshaminy Mall",1074,0,262105
14,10,425169,"Neshaminy Mall",1072,0,262105
14,10,425170,"Neshaminy Mall",1053,0,262105
14,10,425171,"Neshaminy Mall via Byberry Industrial Park",1051,0,262106
14,10,425172,"Neshaminy Mall",1053,0,262105
14,10,425173,"Oxford Valley Mall via Neshaminy Mall",1051,0,262107
14,10,425174,"Neshaminy Mall",1052,0,262105
14,10,425175,"Oxford Valley Mall via Neshaminy Mall",1053,0,262107
14,10,425176,"Neshaminy Mall",1151,0,262105
14,10,425177,"Oxford Valley Mall via Neshaminy Mall",1054,0,262107
14,10,425178,"Byberry Industrial Park",1153,0,262103
14,10,425179,"Byberry Industrial Park",1051,0,262103
14,10,425180,"Neshaminy Mall",1056,0,262105
14,10,425181,"Neshaminy Mall",1059,0,262105
14,10,425182,"Frankford Transportation Center",1052,1,262119
14,10,425183,"Frankford Transportation Center",1066,1,262109
14,10,425184,"Frankford Transportation Center",1073,1,262119
14,10,425185,"Frankford Transportation Center",1065,1,262118
14,10,425187,"Frankford Transportation Center",1069,1,262120
14,10,425188,"Frankford Transportation Center",1053,1,262119
14,10,425189,"Frankford Transportation Center",1051,1,262119
14,10,425190,"Frankford Transportation Center",1053,1,262119
14,10,425191,"Frankford Transportation Center",1054,1,262121
14,10,425192,"Frankford Transportation Center",1055,1,262112
14,10,425193,"Frankford Transportation Center",1052,1,262119
14,10,425194,"Frankford Transportation Center",1051,1,262120
14,10,425195,"Frankford Transportation Center",1055,1,262112
14,10,425196,"Frankford Transportation Center",1151,1,262119
14,10,425197,"Frankford Transportation Center",1060,1,262119
14,10,425198,"Frankford Transportation Center",1058,1,262120
14,10,425199,"Frankford Transportation Center",1061,1,262119
14,10,425200,"Frankford Transportation Center",1054,1,262118
14,10,425201,"Frankford Transportation Center",1064,1,262120
14,10,425202,"Frankford Transportation Center",1056,1,262119
14,10,425203,"Frankford Transportation Center",1065,1,262120
14,10,425204,"Frankford Transportation Center",1062,1,262119
14,10,425205,"Frankford Transportation Center",1066,1,262120
14,10,425206,"Frankford Transportation Center",1058,1,262119
14,10,425207,"Frankford Transportation Center",1069,1,262119
14,10,425208,"Frankford Transportation Center",1063,1,262120
14,10,425209,"Frankford Transportation Center",1067,1,262120
14,10,425210,"Frankford Transportation Center",1070,1,262119
14,10,425211,"Frankford Transportation Center",1071,1,262115
14,10,425212,"Frankford Transportation Center",1072,1,262109
14,10,425213,"Frankford Transportation Center",1068,1,262120
14,10,425214,"Frankford Transportation Center",1066,1,262114
14,10,425215,"Frankford Transportation Center",1063,1,262109
14,10,425216,"Frankford Transportation Center",1061,1,262120
14,10,425217,"Frankford Transportation Center",1067,1,262109
14,10,425218,"Frankford Transportation Center",1065,1,262120
14,10,425219,"Frankford Transportation Center",1072,1,262120
14,10,425220,"Frankford Transportation Center",1074,1,262119
14,10,425221,"Frankford Transportation Center",1075,1,262120
14,10,425222,"Frankford Transportation Center",1068,1,262119
14,10,425223,"Frankford Transportation Center",1070,1,262120
14,10,425224,"Frankford Transportation Center",1071,1,262119
14,10,425225,"Frankford Transportation Center",1069,1,262120
14,10,425226,"Frankford Transportation Center",1073,1,262119
14,10,425227,"Frankford Transportation Center",1072,1,262120
14,10,425228,"Frankford Transportation Center",1075,1,262119
14,10,425229,"Frankford Transportation Center",1074,1,262120
14,10,425230,"Frankford Transportation Center",1073,1,262109
14,10,425231,"Frankford Transportation Center",1071,1,262119
14,10,425232,"Frankford Transportation Center",1070,1,262120
14,10,425233,"Frankford Transportation Center",1074,1,262115
14,10,425234,"Frankford Transportation Center",1075,1,262119
14,10,425235,"Frankford Transportation Center",1072,1,262120
14,10,425236,"Frankford Transportation Center",1071,1,262119
14,10,425237,"Frankford Transportation Center",1073,1,262119
14,10,425238,"Frankford Transportation Center",1074,1,262119
14,10,425239,"Frankford Transportation Center",1072,1,262119
14,10,425240,"Frankford Transportation Center",1058,1,262113
14,10,425241,"Frankford Transportation Center",1053,1,262120
14,10,425242,"Frankford Transportation Center",1152,1,262119
14,10,425243,"Frankford Transportation Center",1051,1,262109
14,10,425244,"Frankford Transportation Center",1060,1,262115
14,10,425245,"Frankford Transportation Center",1052,1,262119
14,10,425246,"Frankford Transportation Center",1153,1,262109
14,10,425247,"Frankford Transportation Center",1054,1,262120
14,10,425248,"Frankford Transportation Center",1059,1,262120
14,10,425249,"Frankford Transportation Center",1151,1,262109
14,10,425250,"Frankford Transportation Center",1055,1,262118
14,10,425251,"Frankford Transportation Center",1056,1,262120
14,10,425252,"Frankford Transportation Center",1053,1,262109
14,10,425253,"Frankford Transportation Center",1058,1,262120
14,10,425254,"Frankford Transportation Center",1152,1,262118
14,10,425255,"Frankford Transportation Center",1057,1,262118
14,10,425256,"Frankford Transportation Center",1153,1,262109
14,10,425257,"Frankford Transportation Center",1058,1,262120
14,10,425258,"Frankford Transportation Center",1060,1,262120
14,10,425259,"Frankford Transportation Center",1059,1,262119
14,10,425260,"Frankford Transportation Center",1054,1,262120
14,10,425261,"Frankford Transportation Center",1055,1,262119
14,10,425262,"Frankford Transportation Center",1071,1,262120
14,10,425263,"Frankford Transportation Center",1061,1,262119
14,10,425264,"Frankford Transportation Center",1057,1,262120
14,10,425265,"Frankford Transportation Center",1056,1,262119
14,10,425266,"Frankford Transportation Center",1063,1,262119
14,10,425267,"Frankford Transportation Center",1062,1,262120
14,10,425268,"Frankford Transportation Center",1074,1,262114
14,10,425269,"Frankford Transportation Center",1070,1,262109
14,10,425270,"Frankford Transportation Center",1073,1,262120
14,10,425271,"Frankford Transportation Center",1068,1,262118
14,10,425272,"Frankford Transportation Center",1067,1,262121
14,10,537814,"Frankford Transportation Center",1061,1,262111
14,10,627546,"Frankford Transportation Center",1076,1,262110
16,10,425725,"15th-Market",3806,0,262124
16,10,425726,"15th-Market",3807,0,262124
16,10,425727,"15th-Market",3810,0,262124
16,10,425728,"15th-Market",3807,0,262124
16,10,425729,"15th-Market",3810,0,262124
16,10,425730,"15th-Market",3816,0,262124
16,10,425731,"15th-Market",3802,0,262124
16,10,425732,"15th-Market",3801,0,262124
16,10,425733,"15th-Market",3801,0,262124
16,10,425734,"15th-Market",3813,0,262124
16,10,425735,"15th-Market",3803,0,262124
16,10,425736,"15th-Market",3806,0,262124
16,10,425737,"15th-Market",3816,0,262124
16,10,425738,"15th-Market",3819,0,262124
16,10,425739,"15th-Market",3813,0,262124
16,10,425740,"15th-Market",3817,0,262124
16,10,425741,"15th-Market",3816,0,262124
16,10,425742,"15th-Market",3819,0,262124
16,10,425743,"15th-Market",3289,0,262124
16,10,425744,"15th-Market",3819,0,262124
16,10,425745,"15th-Market",3289,0,262124
16,10,425746,"15th-Market",3816,0,262124
16,10,425747,"15th-Market",3819,0,262124
16,10,425748,"15th-Market",3810,0,262124
16,10,425749,"15th-Market",3289,0,262124
16,10,425750,"15th-Market",3807,0,262124
16,10,425751,"15th-Market",3801,0,262124
16,10,425752,"15th-Market",3802,0,262124
16,10,425753,"15th-Market",3552,0,262124
16,10,425754,"15th-Market",3803,0,262124
16,10,425755,"15th-Market",3554,0,262124
16,10,425756,"15th-Market",3804,0,262124
16,10,425757,"15th-Market",3806,0,262124
16,10,425758,"15th-Market",3807,0,262124
16,10,425759,"Olney Transportation Center",3801,0,262123
16,10,425760,"Olney Transportation Center",3808,0,262123
16,10,425761,"15th-Market",3803,0,262124
16,10,425762,"15th-Market",3816,0,262124
16,10,425763,"15th-Market",3810,0,262124
16,10,425764,"15th-Market",3817,0,262124
16,10,425765,"15th-Market",3802,0,262124
16,10,425766,"15th-Market",3819,0,262124
16,10,425767,"15th-Market",3801,0,262124
16,10,425768,"15th-Market",3813,0,262124
16,10,425769,"Olney Transportation Center",3802,0,262123
16,10,425770,"15th-Market",3806,0,262124
16,10,425771,"15th-Market",3554,0,262124
16,10,425772,"15th-Market",3552,0,262124
16,10,425773,"15th-Market",3802,0,262124
16,10,425774,"15th-Market",3803,0,262124
16,10,425775,"15th-Market",3804,0,262124
16,10,425776,"15th-Market",3806,0,262124
16,10,425777,"15th-Market",3801,0,262124
16,10,425778,"15th-Market",3802,0,262124
16,10,425779,"15th-Market",3803,0,262124
16,10,425780,"Cheltenham-Ogontz",3806,1,262127
16,10,425781,"Cheltenham-Ogontz",3813,1,262127
16,10,425782,"Cheltenham-Ogontz",3801,1,262127
16,10,425783,"Cheltenham-Ogontz",3807,1,262127
16,10,425784,"Cheltenham-Ogontz",3801,1,262127
16,10,425785,"Cheltenham-Ogontz",3807,1,262127
16,10,425786,"Cheltenham-Ogontz",3819,1,262127
16,10,425787,"Cheltenham-Ogontz",3289,1,262127
16,10,425788,"Cheltenham-Ogontz",3801,1,262127
16,10,425789,"Cheltenham-Ogontz",3817,1,262127
16,10,425790,"Cheltenham-Ogontz",3802,1,262127
16,10,425791,"Cheltenham-Ogontz",3552,1,262127
16,10,425792,"Cheltenham-Ogontz",3802,1,262127
16,10,425793,"Cheltenham-Ogontz",3803,1,262127
16,10,425794,"Cheltenham-Ogontz",3810,1,262127
16,10,425795,"Cheltenham-Ogontz",3816,1,262127
16,10,425796,"Cheltenham-Ogontz",3807,1,262127
16,10,425797,"Cheltenham-Ogontz",3810,1,262127
16,10,425798,"Cheltenham-Ogontz",3819,1,262127
16,10,425799,"Cheltenham-Ogontz",3813,1,262127
16,10,425800,"Cheltenham-Ogontz",3802,1,262127
16,10,425801,"Cheltenham-Ogontz",3817,1,262127
16,10,425802,"Cheltenham-Ogontz",3806,1,262127
16,10,425803,"Cheltenham-Ogontz",3816,1,262127
16,10,425804,"Cheltenham-Ogontz",3819,1,262127
16,10,425805,"Cheltenham-Ogontz",3813,1,262127
16,10,425806,"Cheltenham-Ogontz",3817,1,262127
16,10,425807,"Cheltenham-Ogontz",3816,1,262127
16,10,425808,"Cheltenham-Ogontz",3819,1,262127
16,10,425809,"Cheltenham-Ogontz",3806,1,262127
16,10,425810,"Cheltenham-Ogontz",3289,1,262127
16,10,425811,"Cheltenham-Ogontz",3803,1,262127
16,10,425812,"Cheltenham-Ogontz",3801,1,262127
16,10,425813,"Cheltenham-Ogontz",3554,1,262127
16,10,425814,"Cheltenham-Ogontz",3552,1,262127
16,10,425815,"Cheltenham-Ogontz",3803,1,262127
16,10,425816,"Cheltenham-Ogontz",3804,1,262127
16,10,425817,"Cheltenham-Ogontz",3806,1,262127
16,10,425818,"Cheltenham-Ogontz",3807,1,262127
16,10,425819,"Cheltenham-Ogontz",3810,1,262127
16,10,425820,"Cheltenham-Ogontz",3554,1,262127
16,10,425821,"Cheltenham-Ogontz",3801,1,262127
16,10,425822,"Cheltenham-Ogontz",3802,1,262127
16,10,425823,"Cheltenham-Ogontz",3289,1,262127
16,10,425824,"Cheltenham-Ogontz",3816,1,262127
16,10,425825,"Cheltenham-Ogontz",3819,1,262127
16,10,425826,"Cheltenham-Ogontz",3816,1,262127
16,10,425827,"Cheltenham-Ogontz",3803,1,262127
16,10,425828,"Cheltenham-Ogontz",3804,1,262127
16,10,425829,"Cheltenham-Ogontz",3806,1,262127
16,10,425830,"Cheltenham-Ogontz",3810,1,262127
16,10,425831,"Cheltenham-Ogontz",3802,1,262127
17,10,426240,"Penn's Landing",7312,0,262139
17,10,426241,"Front-Market",7302,0,262134
17,10,426242,"Penn's Landing",7309,0,262138
17,10,426243,"Penn's Landing",7303,0,262139
17,10,426244,"Penn's Landing",7318,0,262136
17,10,426245,"Penn's Landing",7321,0,262137
17,10,426246,"Penn's Landing",7319,0,262137
17,10,426247,"Front-Market",7321,0,262134
17,10,426248,"Penn's Landing",7305,0,262139
17,10,426249,"Penn's Landing",7317,0,262138
17,10,426250,"Penn's Landing",7311,0,262139
17,10,426251,"Penn's Landing",7307,0,262139
17,10,426252,"Penn's Landing",7318,0,262139
17,10,426253,"Penn's Landing",7307,0,262139
17,10,426254,"Penn's Landing",7321,0,262138
17,10,426255,"Penn's Landing",7322,0,262139
17,10,426256,"Penn's Landing",7316,0,262139
17,10,426257,"Penn's Landing",7311,0,262138
17,10,426258,"Front-Market",7301,0,262134
17,10,426259,"Penn's Landing",7308,0,262139
17,10,426260,"Penn's Landing",7309,0,262139
17,10,426261,"Penn's Landing",7306,0,262137
17,10,426262,"Penn's Landing",7309,0,262139
17,10,426263,"Penn's Landing",7305,0,262139
17,10,426264,"Penn's Landing",7307,0,262139
17,10,426265,"Penn's Landing",7314,0,262139
17,10,426266,"Penn's Landing",7316,0,262139
17,10,426267,"Penn's Landing",7309,0,262139
17,10,426268,"Penn's Landing",7315,0,262138
17,10,426269,"Penn's Landing",7310,0,262139
17,10,426270,"Penn's Landing",7301,0,262137
17,10,426271,"Penn's Landing",7318,0,262139
17,10,426272,"Penn's Landing",7311,0,262139
17,10,426273,"Penn's Landing",7305,0,262139
17,10,426274,"Penn's Landing",7314,0,262139
17,10,426275,"Penn's Landing",7307,0,262138
17,10,426276,"Penn's Landing",7317,0,262138
17,10,426277,"Penn's Landing",7316,0,262139
17,10,426278,"Penn's Landing",7319,0,262139
17,10,426279,"Penn's Landing",7310,0,262139
17,10,426280,"Penn's Landing",7320,0,262139
17,10,426281,"Penn's Landing",7315,0,262138
17,10,426282,"Penn's Landing",7311,0,262139
17,10,426283,"Front-Market",7302,0,262140
17,10,426284,"Penn's Landing",7307,0,262139
17,10,426285,"Penn's Landing",7308,0,262138
17,10,426286,"Penn's Landing",7314,0,262139
17,10,426287,"Front-Market",7303,0,262134
17,10,426288,"Penn's Landing",7301,0,262137
17,10,426289,"Penn's Landing",7305,0,262136
17,10,426290,"Penn's Landing",7302,0,262137
17,10,426291,"Penn's Landing",7303,0,262137
17,10,426292,"Penn's Landing",7304,0,262137
17,10,426293,"Penn's Landing",7319,0,262139
17,10,426294,"Penn's Landing",7317,0,262138
17,10,426295,"Front-Market",7302,0,262134
17,10,426296,"Penn's Landing",7309,0,262138
17,10,426297,"Penn's Landing",7320,0,262139
17,10,426298,"Penn's Landing",7315,0,262138
17,10,426299,"Penn's Landing",7321,0,262137
17,10,426300,"Penn's Landing",7318,0,262136
17,10,426301,"Penn's Landing",7311,0,262137
17,10,426302,"Penn's Landing",7310,0,262137
17,10,426303,"Penn's Landing",7307,0,262136
17,10,426304,"Penn's Landing",7312,0,262138
17,10,426305,"Penn's Landing",7305,0,262139
17,10,426306,"Penn's Landing",7311,0,262139
17,10,426307,"Penn's Landing",7307,0,262139
17,10,426308,"Penn's Landing",7314,0,262139
17,10,426309,"Penn's Landing",7316,0,262139
17,10,426310,"Penn's Landing",7315,0,262138
