route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,direction_id
PAO,M3,PAO_1517_V65_M,Paoli/Thorndale,1517,1517,006505,1
AIR,M3,AIR_447_V65_M,Airport Terminal E F,447,447,007401,1
WIL,M2,WIL_220_V7_M,Center City Philadelphia,220,220,205406,0
WAR,M3,WAR_475_V65_M,Center City Philadelphia,475,475,411007,1
WIL,M1,WIL_216_V6_M,Center City Philadelphia,216,216,205406,0
MED,M2,MED_3528_V7_M,Center City Philadelphia,3528,3528,301406,0
NOR,M1,NOR_230_V6_M,Norristown - Elm Street,230,230,406228,0
AIR,M2,AIR_462_V7_M,Center City Philadelphia,462,462,401406,0
WAR,M2,WAR_434_V7_M,Warminster,434,434,406417,0
WAR,M2,WAR_455_V7_M,Center City Philadelphia,455,455,417007,1
CHW,M2,CHW_836_V7_M,Center City Philadelphia,836,836,801004,0
TRE,M2,TRE_9728_V7_M,Center City Philadelphia,9728,9728,701007,0
MED,M3,MED_3516_V5_M,Center City Philadelphia,3516,3516,301406,0
WIL,M3,WIL_220_V65_M,Center City Philadelphia,220,220,205406,0
PAO,M3,PAO_9592_V65_M,Center City Philadelphia,9592,9592,516007,0
WIL,M1,WIL_227_V6_M,Marcus Hook,227,227,007205,1
WAR,M1,WAR_403_V6_M,Center City Philadelphia,403,403,411007,1
LAN,M2,LAN_5309_V7_M,Center City Philadelphia,5309,5309,538007,1
NOR,M3,NOR_224_V65_M,Norristown - Elm Street,224,224,406228,0
WTR,M1,WTR_3527_V6_M,Center City Philadelphia,3527,3527,327007,1
CHE,M2,CHE_4732_V7_M,Chestnut Hill East,4732,4732,406720,0
CHE,M1,CHE_4768_V6_M,Chestnut Hill East,4768,4768,406720,0
LAN,M1,LAN_3522_V6_M,Doylestown,3522,3522,406538,0
CHE,M1,CHE_7473_V6_M,Center City Philadelphia,7473,7473,720007,1
TRE,M2,TRE_9736_V7_M,Center City Philadelphia,9736,9736,701007,0
PAO,M1,PAO_1552_V66_M,Center City Philadelphia,1552,1552,501006,0
CHE,M3,CHE_7437_V65_M,Center City Philadelphia,7437,7437,720007,1
TRE,M3,TRE_9730_V65_M,Center City Philadelphia,9730,9730,701007,0
WAR,M2,WAR_454_V7_M,Warminster,454,454,406417,0
CHE,M3,CHE_7461_V65_M,Center City Philadelphia,7461,7461,720007,1
WIL,M2,WIL_217_V7_M,Wilmington,217,217,007203,1
AIR,M1,AIR_450_V6_M,Center City Philadelphia,450,450,401406,0
NOR,M1,NOR_223_V6_M,Center City Philadelphia,223,223,228007,1
MED,M3,MED_5329_V6_M,Elwyn,5329,5329,007301,1
WIL,M3,WIL_231_V65_M,Wilmington,231,231,007203,1
FOX,M3,FOX_822_V65_M,Fox Chase,822,822,004815,0
WTR,M3,WTR_5314_V65_M,West Trenton,5314,5314,004327,0
AIR,M2,AIR_7433_V7_M,Airport Terminal E F,7433,7433,007401,1
PAO,M1,PAO_5322_V66_M,Center City Philadelphia,5322,5322,505004,0
WTR,M2,WTR_5318_V7_M,West Trenton,5318,5318,004327,0
WAR,M2,WAR_411_V7_M,Center City Philadelphia,411,411,417007,1
WTR,M1,WTR_5342_V66_M,West Trenton,5342,5342,004327,0
PAO,M3,PAO_3527_V65_M,Malvern,3527,3527,007505,1
AIR,M3,AIR_4704_V65_M,Center City Philadelphia,4704,4704,401406,0
WAR,M2,WAR_439_V7_M,Center City Philadelphia,439,439,417007,1
WTR,M1,WTR_3563_V6_M,Center City Philadelphia,3563,3563,327007,1
LAN,M1,LAN_3538_V6_M,Doylestown,3538,3538,406538,0
WAR,M3,WAR_458_V65_M,Warminster,458,458,406417,0
TRE,M2,TRE_9725_V7_M,Trenton,9725,9725,007701,1
AIR,M1,AIR_468_V6_M,Center City Philadelphia,468,468,401406,0
WTR,M2,WTR_5364_V7_M,West Trenton,5364,5364,004327,0
CHW,M3,CHW_855_V65_M,Chestnut Hill West,855,855,007801,1
WAR,M2,WAR_478_V7_M,Glenside,478,478,406411,0
WIL,M1,WIL_211_V6_M,Marcus Hook,211,211,007205,1
TRE,M1,TRE_9711_V6_M,Trenton,9711,9711,007701,1
LAN,M3,LAN_3524_V65_M,Doylestown,3524,3524,406538,0
PAO,M1,PAO_2573_V6_M,Malvern,2573,2573,007505,1
CHE,M2,CHE_4720_V7_M,Chestnut Hill East,4720,4720,406720,0
AIR,M1,AIR_455_V6_M,Airport Terminal E F,455,455,007401,1
AIR,M2,AIR_418_V7_M,Center City Philadelphia,418,418,401406,0
PAO,M3,PAO_1512_V65_M,Center City Philadelphia,1512,1512,501006,0
TRE,M1,TRE_9713_V6_M,Trenton,9713,9713,007701,1
FOX,M2,FOX_831_V7_M,Center City Philadelphia,831,831,815007,1
AIR,M2,AIR_7437_V7_M,Airport Terminal E F,7437,7437,007401,1
AIR,M1,AIR_4720_V6_M,Center City Philadelphia,4720,4720,401406,0
CHE,M2,CHE_4764_V7_M,Chestnut Hill East,4764,4764,406720,0
WAR,M3,WAR_467_V65_M,Center City Philadelphia,467,467,417007,1
NOR,M3,NOR_229_V65_M,Center City Philadelphia,229,229,228007,1
PAO,M3,PAO_3561_V65_M,Malvern,3561,3561,007505,1
TRE,M2,TRE_9722_V7_M,Center City Philadelphia,9722,9722,701007,0
AIR,M3,AIR_405_V65_M,Airport Terminal E F,405,405,007401,1
TRE,M1,TRE_9705_V6_M,Trenton,9705,9705,007701,1
AIR,M3,AIR_476_V65_M,Center City Philadelphia,476,476,401406,0
MED,M3,MED_5307_V65_M,Elwyn,5307,5307,007301,1
AIR,M1,AIR_4708_V6_M,Center City Philadelphia,4708,4708,401406,0
CHW,M3,CHW_1810_V65_M,Center City Philadelphia,1810,1810,801005,0
LAN,M3,LAN_3522_V5_M,Doylestown,3522,3522,406538,0
PAO,M2,PAO_5322_V7_M,Center City Philadelphia,5322,5322,505004,0
WAR,M2,WAR_447_V7_M,Center City Philadelphia,447,447,417007,1
AIR,M1,AIR_7473_V6_M,Airport Terminal E F,7473,7473,007401,1
PAO,M1,PAO_1513_V66_M,Paoli/Thorndale,1513,1513,006501,1
WTR,M3,WTR_3519_V65_M,Center City Philadelphia,3519,3519,327007,1
AIR,M3,AIR_499_V65_M,Airport Terminal E F,499,499,007401,1
AIR,M3,AIR_4708_V65_M,Center City Philadelphia,4708,4708,401406,0
WAR,M1,WAR_411_V6_M,Center City Philadelphia,411,411,417007,1
TRE,M3,TRE_9727_V65_M,Trenton,9727,9727,007701,1
AIR,M2,AIR_446_V7_M,Center City Philadelphia,446,446,401406,0
CHE,M3,CHE_7469_V65_M,Center City Philadelphia,7469,7469,720007,1
CHE,M1,CHE_4712_V6_M,Chestnut Hill East,4712,4712,406720,0
PAO,M3,PAO_3535_V65_M,Malvern,3535,3535,007505,1
NOR,M3,NOR_206_V65_M,Norristown - Elm Street,206,206,406228,0
WIL,M3,WIL_1218_V66_M,Center City Philadelphia,1218,1218,201005,0
AIR,M3,AIR_404_V65_M,Center City Philadelphia,404,404,401406,0
NOR,M3,NOR_213_V65_M,Center City Philadelphia,213,213,228007,1
AIR,M2,AIR_455_V7_M,Airport Terminal E F,455,455,007401,1
AIR,M1,AIR_404_V6_M,Center City Philadelphia,404,404,401406,0
AIR,M3,AIR_7413_V65_M,Airport Terminal E F,7413,7413,007401,1
FOX,M3,FOX_839_V65_M,Center City Philadelphia,839,839,815007,1
PAO,M3,PAO_9538_V65_M,Center City Philadelphia,9538,9538,501007,0
FOX,M3,FOX_818_V65_M,Fox Chase,818,818,004815,0
WTR,M1,WTR_3539_V6_M,Center City Philadelphia,3539,3539,327007,1
AIR,M1,AIR_7441_V6_M,Airport Terminal E F,7441,7441,007401,1
PAO,M1,PAO_1524_V66_M,Center City Philadelphia,1524,1524,501006,0
WAR,M1,WAR_435_V6_M,Center City Philadelphia,435,435,417007,1
PAO,M3,PAO_1583_V65_M,Paoli/Thorndale,1583,1583,005516,1
WAR,M2,WAR_450_V7_M,Warminster,450,450,406417,0
WTR,M2,WTR_5314_V7_M,West Trenton,5314,5314,004327,0
WTR,M2,WTR_3511_V7_M,Center City Philadelphia,3511,3511,327007,1
FOX,M2,FOX_824_V7_M,Fox Chase,824,824,004815,0
CHE,M3,CHE_4768_V65_M,Chestnut Hill East,4768,4768,406720,0
WTR,M3,WTR_306_V5_M,West Trenton,306,306,406327,0
AIR,M3,AIR_4756_V65_M,Center City Philadelphia,4756,4756,401406,0
TRE,M2,TRE_9711_V7_M,Trenton,9711,9711,007701,1
TRE,M1,TRE_9703_V6_M,Trenton,9703,9703,007701,1
PAO,M1,PAO_5360_V66_M,Center City Philadelphia,5360,5360,505004,0
AIR,M1,AIR_4768_V6_M,Center City Philadelphia,4768,4768,401406,0
NOR,M3,NOR_219_V65_M,Center City Philadelphia,219,219,228007,1
WTR,M1,WTR_3523_V6_M,Center City Philadelphia,3523,3523,327007,1
WTR,M3,WTR_5364_V65_M,West Trenton,5364,5364,004327,0
NOR,M2,NOR_212_V7_M,Norristown - Elm Street,212,212,406228,0
WAR,M3,WAR_463_V65_M,Center City Philadelphia,463,463,417007,1
PAO,M3,PAO_1521_V65_M,Paoli/Thorndale,1521,1521,006501,1
CHE,M2,CHE_7465_V7_M,Center City Philadelphia,7465,7465,720007,1
AIR,M3,AIR_468_V65_M,Center City Philadelphia,468,468,401406,0
WIL,M1,WIL_215_V6_M,Marcus Hook,215,215,007205,1
AIR,M2,AIR_471_V7_M,Airport Terminal E F,471,471,007401,1
WAR,M1,WAR_455_V6_M,Center City Philadelphia,455,455,417007,1
PAO,M3,PAO_5368_V65_M,Center City Philadelphia,5368,5368,501004,0
AIR,M1,AIR_7465_V6_M,Airport Terminal E F,7465,7465,007401,1
MED,M2,MED_306_V7_M,Center City Philadelphia,306,306,301406,0
FOX,M1,FOX_830_V6_M,Fox Chase,830,830,004815,0
WTR,M2,WTR_3527_V7_M,Center City Philadelphia,3527,3527,327007,1
WIL,M2,WIL_208_V7_M,Center City Philadelphia,208,208,205406,0
WTR,M3,WTR_5322_V65_M,West Trenton,5322,5322,004327,0
LAN,M1,LAN_5321_V6_M,Center City Philadelphia,5321,5321,538007,1
WIL,M1,WIL_210_V6_M,Center City Philadelphia,210,210,203406,0
LAN,M3,LAN_3510_V65_M,Doylestown,3510,3510,406538,0
LAN,M2,LAN_3532_V7_M,Doylestown,3532,3532,406538,0
LAN,M2,LAN_3540_V7_M,Doylestown,3540,3540,406538,0
LAN,M2,LAN_5313_V7_M,Center City Philadelphia,5313,5313,538007,1
AIR,M3,AIR_466_V65_M,Center City Philadelphia,466,466,401406,0
TRE,M1,TRE_9735_V6_M,Trenton,9735,9735,007701,1
PAO,M3,PAO_1582_V65_M,Center City Philadelphia,1582,1582,516005,0
CHW,M1,CHW_818_V6_M,Center City Philadelphia,818,818,801004,0
MED,M2,MED_3542_V7_M,Center City Philadelphia,3542,3542,301406,0
PAO,M2,PAO_3555_V7_M,Malvern,3555,3555,007505,1
FOX,M1,FOX_815_V6_M,Center City Philadelphia,815,815,815007,1
CHW,M1,CHW_850_V6_M,Center City Philadelphia,850,850,801004,0
AIR,M3,AIR_4748_V65_M,Center City Philadelphia,4748,4748,401406,0
WTR,M2,WTR_3543_V7_M,Center City Philadelphia,3543,3543,327007,1
MED,M1,MED_3510_V6_M,Center City Philadelphia,3510,3510,301406,0
MED,M1,MED_5305_V6_M,Elwyn,5305,5305,007301,1
PAO,M1,PAO_1512_V66_M,Center City Philadelphia,1512,1512,501006,0
AIR,M2,AIR_4768_V7_M,Center City Philadelphia,4768,4768,401406,0
PAO,M1,PAO_1557_V66_M,Paoli/Thorndale,1557,1557,006505,1
CHE,M3,CHE_7457_V65_M,Center City Philadelphia,7457,7457,720007,1
PAO,M2,PAO_3559_V7_M,Malvern,3559,3559,007505,1
WTR,M1,WTR_5346_V66_M,West Trenton,5346,5346,004327,0
CHW,M3,CHW_870_V65_M,Center City Philadelphia,870,870,801004,0
NOR,M1,NOR_220_V6_M,Norristown - Elm Street,220,220,406228,0
CHW,M2,CHW_854_V7_M,Center City Philadelphia,854,854,801004,0
MED,M3,MED_5325_V65_M,Elwyn,5325,5325,007301,1
FOX,M3,FOX_851_V65_M,Center City Philadelphia,851,851,815007,1
MED,M2,MED_5317_V7_M,Elwyn,5317,5317,007301,1
CHW,M3,CHW_846_V65_M,Center City Philadelphia,846,846,801004,0
AIR,M2,AIR_4760_V7_M,Center City Philadelphia,4760,4760,401406,0
TRE,M3,TRE_9710_V65_M,Center City Philadelphia,9710,9710,701007,0
WAR,M3,WAR_443_V65_M,Center City Philadelphia,443,443,417007,1
LAN,M1,LAN_3528_V6_M,Doylestown,3528,3528,406538,0
AIR,M2,AIR_7449_V7_M,Airport Terminal E F,7449,7449,007401,1
PAO,M3,PAO_5322_V65_M,Center City Philadelphia,5322,5322,505004,0
WIL,M1,WIL_225_V6_M,Wilmington,225,225,007203,1
PAO,M3,PAO_502_V65_M,Center City Philadelphia,502,502,505004,0
NOR,M1,NOR_6239_V6_M,Center City Philadelphia,6239,6239,228004,1
WAR,M2,WAR_415_V7_M,Center City Philadelphia,415,415,417007,1
FOX,M2,FOX_812_V7_M,Fox Chase,812,812,004815,0
PAO,M3,PAO_3553_V65_M,Paoli/Thorndale,3553,3553,007501,1
CHE,M1,CHE_4748_V6_M,Chestnut Hill East,4748,4748,406720,0
AIR,M2,AIR_4744_V7_M,Center City Philadelphia,4744,4744,401406,0
CHE,M3,CHE_4760_V65_M,Chestnut Hill East,4760,4760,406720,0
NOR,M3,NOR_235_V65_M,Center City Philadelphia,235,235,228007,1
NOR,M2,NOR_209_V7_M,Center City Philadelphia,209,209,228007,1
AIR,M2,AIR_407_V7_M,Airport Terminal E F,407,407,007401,1
CHE,M1,CHE_4740_V6_M,Chestnut Hill East,4740,4740,406720,0
MED,M1,MED_5339_V6_M,Elwyn,5339,5339,007301,1
WTR,M3,WTR_5330_V65_M,West Trenton,5330,5330,004327,0
CHW,M1,CHW_870_V6_M,Center City Philadelphia,870,870,801004,0
TRE,M3,TRE_9740_V65_M,Center City Philadelphia,9740,9740,701007,0
LAN,M3,LAN_3536_V5_M,Doylestown,3536,3536,406538,0
WAR,M3,WAR_468_V65_M,Warminster,468,468,406417,0
WAR,M2,WAR_438_V7_M,Warminster,438,438,406417,0
FOX,M1,FOX_858_V6_M,Fox Chase,858,858,004815,0
PAO,M1,PAO_1553_V66_M,Paoli/Thorndale,1553,1553,006501,1
AIR,M3,AIR_446_V65_M,Center City Philadelphia,446,446,401406,0
TRE,M3,TRE_3705_V65_M,Trenton,3705,3705,007701,1
MED,M1,MED_5309_V6_M,Elwyn,5309,5309,007301,1
PAO,M3,PAO_3557_V65_M,Malvern,3557,3557,007505,1
WTR,M2,WTR_5326_V7_M,West Trenton,5326,5326,004327,0
CHW,M3,CHW_831_V65_M,Chestnut Hill West,831,831,007801,1
WIL,M1,WIL_226_V6_M,Center City Philadelphia,226,226,203406,0
WAR,M2,WAR_410_V7_M,Warminster,410,410,406417,0
WTR,M3,WTR_5366_V65_M,West Trenton,5366,5366,004327,0
NOR,M1,NOR_221_V6_M,Center City Philadelphia,221,221,228007,1
CHE,M3,CHE_7441_V65_M,Center City Philadelphia,7441,7441,720007,1
WTR,M1,WTR_5330_V66_M,West Trenton,5330,5330,004327,0
WIL,M3,WIL_1295_V66_M,Wilminton,1295,1295,005201,1
MED,M3,MED_9363_V65_M,Media/Elwyn,9363,9363,007301,1
PAO,M3,PAO_1513_V65_M,Paoli/Thorndale,1513,1513,006501,1
WAR,M2,WAR_471_V7_M,Center City Philadelphia,471,471,417007,1
TRE,M3,TRE_9719_V65_M,Trenton,9719,9719,007701,1
WTR,M1,WTR_3569_V6_M,Center City Philadelphia,3569,3569,327007,1
WIL,M2,WIL_214_V7_M,Center City Philadelphia,214,214,203406,0
NOR,M1,NOR_212_V6_M,Norristown - Elm Street,212,212,406228,0
AIR,M3,AIR_415_V65_M,Airport Terminal E F,415,415,007401,1
WTR,M1,WTR_3543_V6_M,Center City Philadelphia,3543,3543,327007,1
AIR,M3,AIR_459_V65_M,Airport Terminal E F,459,459,007401,1
AIR,M1,AIR_7413_V6_M,Airport Terminal E F,7413,7413,007401,1
LAN,M3,LAN_3540_V65_M,Doylestown,3540,3540,406538,0
TRE,M3,TRE_9735_V65_M,Trenton,9735,9735,007701,1
MED,M1,MED_5317_V6_M,Elwyn,5317,5317,007301,1
AIR,M2,AIR_411_V7_M,Airport Terminal E F,411,411,007401,1
WTR,M1,WTR_306_V6_M,West Trenton,306,306,406327,0
WTR,M3,WTR_3565_V65_M,Center City Philadelphia,3565,3565,327007,1
MED,M3,MED_5335_V65_M,Elwyn,5335,5335,007301,1
TRE,M3,TRE_9721_V65_M,Trenton,9721,9721,007701,1
MED,M2,MED_5333_V7_M,Elwyn,5333,5333,007301,1
WAR,M3,WAR_403_V65_M,Center City Philadelphia,403,403,411007,1
NOR,M1,NOR_6241_V6_M,Center City Philadelphia,6241,6241,228004,1
MED,M1,MED_9301_V6_M,Center City Philadelphia,9301,9301,008301,1
WAR,M1,WAR_401_V6_M,Center City Philadelphia,401,401,407007,1
FOX,M2,FOX_861_V7_M,Center City Philadelphia,861,861,815007,1
FOX,M1,FOX_838_V6_M,Fox Chase,838,838,004815,0
WTR,M2,WTR_3523_V7_M,Center City Philadelphia,3523,3523,327007,1
PAO,M3,PAO_9570_V65_M,Center City Philadelphia,9570,9570,501007,0
NOR,M2,NOR_230_V7_M,Norristown - Elm Street,230,230,406228,0
FOX,M3,FOX_855_V65_M,Center City Philadelphia,855,855,815007,1
PAO,M2,PAO_3539_V7_M,Malvern,3539,3539,007505,1
PAO,M1,PAO_3523_V6_M,Malvern,3523,3523,007505,1
WIL,M3,WIL_216_V65_M,Center City Philadelphia,216,216,205406,0
WAR,M1,WAR_415_V6_M,Center City Philadelphia,415,415,417007,1
CHW,M2,CHW_855_V7_M,Chestnut Hill West,855,855,007801,1
CHE,M2,CHE_4752_V7_M,Chestnut Hill East,4752,4752,406720,0
MED,M3,MED_5315_V65_M,Elwyn,5315,5315,007301,1
WIL,M1,WIL_230_V6_M,Center City Philadelphia,230,230,203406,0
FOX,M1,FOX_811_V6_M,Center City Philadelphia,811,811,815007,1
AIR,M1,AIR_4752_V6_M,Center City Philadelphia,4752,4752,401406,0
MED,M3,MED_3512_V5_M,Center City Philadelphia,3512,3512,301406,0
MED,M3,MED_9394_V65_M,Center City Philadelphia,9394,9394,302007,0
AIR,M1,AIR_4716_V6_M,Center City Philadelphia,4716,4716,401406,0
AIR,M2,AIR_467_V7_M,Airport Terminal E F,467,467,007401,1
TRE,M1,TRE_9718_V6_M,Center City Philadelphia,9718,9718,701007,0
MED,M2,MED_5313_V7_M,Elwyn,5313,5313,007301,1
CHE,M1,CHE_4760_V6_M,Chestnut Hill East,4760,4760,406720,0
AIR,M2,AIR_458_V7_M,Center City Philadelphia,458,458,401406,0
CHW,M2,CHW_812_V7_M,Center City Philadelphia,812,812,801004,0
AIR,M1,AIR_458_V6_M,Center City Philadelphia,458,458,401406,0
MED,M1,MED_3532_V6_M,Center City Philadelphia,3532,3532,301406,0
WAR,M3,WAR_411_V65_M,Center City Philadelphia,411,411,417007,1
PAO,M2,PAO_3563_V7_M,Malvern,3563,3563,007505,1
WTR,M2,WTR_5330_V7_M,West Trenton,5330,5330,004327,0
TRE,M3,TRE_9715_V65_M,Trenton,9715,9715,007701,1
CHE,M2,CHE_7421_V7_M,Center City Philadelphia,7421,7421,720007,1
CHW,M3,CHW_850_V65_M,Center City Philadelphia,850,850,801004,0
MED,M3,MED_3534_V5_M,Center City Philadelphia,3534,3534,301406,0
AIR,M2,AIR_435_V7_M,Airport Terminal E F,435,435,007401,1
CHE,M2,CHE_7449_V7_M,Center City Philadelphia,7449,7449,720007,1
LAN,M2,LAN_5319_V7_M,Center City Philadelphia,5319,5319,538007,1
CHW,M2,CHW_824_V7_M,Center City Philadelphia,824,824,801004,0
MED,M1,MED_3520_V6_M,Center City Philadelphia,3520,3520,301406,0
PAO,M1,PAO_3539_V6_M,Malvern,3539,3539,007505,1
LAN,M2,LAN_3534_V7_M,Doylestown,3534,3534,406538,0
WTR,M2,WTR_3531_V7_M,Center City Philadelphia,3531,3531,327007,1
LAN,M3,LAN_3538_V5_M,Doylestown,3538,3538,406538,0
TRE,M1,TRE_9710_V6_M,Center City Philadelphia,9710,9710,701007,0
PAO,M3,PAO_555_V65_M,Paoli/Thorndale,555,555,007505,1
WAR,M2,WAR_407_V7_M,Center City Philadelphia,407,407,417007,1
LAN,M1,LAN_3510_V6_M,Doylestown,3510,3510,406538,0
LAN,M2,LAN_3514_V7_M,Doylestown,3514,3514,406538,0
WIL,M3,WIL_213_V65_M,Wilmington,213,213,007203,1
WAR,M3,WAR_6581_V65_M,Center City Philadelphia,6581,6581,411004,1
NOR,M1,NOR_213_V6_M,Center City Philadelphia,213,213,228007,1
FOX,M3,FOX_819_V65_M,Center City Philadelphia,819,819,815007,1
WAR,M3,WAR_405_V65_M,Center City Philadelphia,405,405,417007,1
FOX,M2,FOX_813_V7_M,Center City Philadelphia,813,813,815007,1
MED,M1,MED_3534_V6_M,Center City Philadelphia,3534,3534,301406,0
WAR,M3,WAR_499_V65_M,Center City Philadelphia,499,499,411007,1
PAO,M2,PAO_3547_V7_M,Malvern,3547,3547,007505,1
MED,M1,MED_5325_V6_M,Elwyn,5325,5325,007301,1
NOR,M3,NOR_230_V65_M,Norristown - Elm Street,230,230,406228,0
LAN,M1,LAN_5339_V6_M,Center City Philadelphia,5339,5339,538007,1
AIR,M2,AIR_7453_V7_M,Airport Terminal E F,7453,7453,007401,1
TRE,M3,TRE_9707_V65_M,Trenton,9707,9707,007701,1
MED,M1,MED_5335_V6_M,Elwyn,5335,5335,007301,1
LAN,M2,LAN_3538_V7_M,Doylestown,3538,3538,406538,0
WAR,M3,WAR_410_V65_M,Warminster,410,410,406417,0
PAO,M3,PAO_3523_V65_M,Malvern,3523,3523,007505,1
LAN,M3,LAN_3534_V5_M,Doylestown,3534,3534,406538,0
WAR,M3,WAR_406_V65_M,Warminster,406,406,406417,0
WTR,M1,WTR_5366_V66_M,West Trenton,5366,5366,004327,0
PAO,M2,PAO_5314_V7_M,Center City Philadelphia,5314,5314,505004,0
AIR,M2,AIR_419_V7_M,Airport Terminal E F,419,419,007401,1
PAO,M3,PAO_1528_V65_M,Center City Philadelphia,1528,1528,505006,0
