from_stop_id,to_stop_id,transfer_type,from_trip_id,to_trip_id
90005,90005,4,AIR4276_20260621_SID186629,NOR4276_20260621_SID186629
90005,90005,4,AIR4276_20260621_SID189896_SID189896,NOR4276_20260621_SID189896_SID189896
90005,90005,4,AIR4276_20260815_SID189412_SID189412,NOR4276_20260815_SID189412_SID189412
90005,90005,4,AIR4286_20260622_SID186626,NOR4286_20260622_SID186626
90005,90005,4,AIR4286_20260622_SID189324_SID189324,NOR4286_20260622_SID189324_SID189324
90005,90005,4,AIR428_20260622_SID186626,WAR428_20260622_SID186626
90005,90005,4,AIR428_20260622_SID189324_SID189324,WAR428_20260622_SID189324_SID189324
90005,90005,4,WAR429_20260622_SID186626,AIR429_20260622_SID186626
90005,90005,4,WAR429_20260622_SID189324_SID189324,AIR429_20260622_SID189324_SID189324
90005,90005,4,AIR432_20260622_SID186626,WAR432_20260622_SID186626
90005,90005,4,AIR432_20260622_SID189324_SID189324,WAR432_20260622_SID189324_SID189324
90005,90005,4,WAR433_20260622_SID186626,AIR433_20260622_SID186626
90005,90005,4,WAR433_20260622_SID189324_SID189324,AIR433_20260622_SID189324_SID189324
90005,90005,4,AIR436_20260622_SID186626,WAR436_20260622_SID186626
90005,90005,4,AIR436_20260622_SID189324_SID189324,WAR436_20260622_SID189324_SID189324
90005,90005,4,WAR437_20260622_SID186626,AIR437_20260622_SID186626
90005,90005,4,WAR437_20260622_SID189324_SID189324,AIR437_20260622_SID189324_SID189324
90005,90005,4,WAR4401_20260621_SID186629,AIR4401_20260621_SID186629
90005,90005,4,WAR4401_20260621_SID189327_SID189327,AIR4401_20260621_SID189327_SID189327
90005,90005,4,AIR4402_20260621_SID186629,WAR4402_20260621_SID186629
90005,90005,4,AIR4402_20260621_SID189327_SID189327,WAR4402_20260621_SID189327_SID189327
90005,90005,4,WAR4403_20260621_SID186629,AIR4403_20260621_SID186629
90005,90005,4,WAR4403_20260621_SID189327_SID189327,AIR4403_20260621_SID189327_SID189327
90005,90005,4,WAR4405_20260621_SID186629,AIR4405_20260621_SID186629
90005,90005,4,WAR4405_20260621_SID189327_SID189327,AIR4405_20260621_SID189327_SID189327
90005,90005,4,AIR4406_20260621_SID186629,WAR4406_20260621_SID186629
90005,90005,4,AIR4406_20260621_SID189327_SID189327,WAR4406_20260621_SID189327_SID189327
90005,90005,4,WAR4407_20260621_SID186629,AIR4407_20260621_SID186629
90005,90005,4,WAR4407_20260621_SID189327_SID189327,AIR4407_20260621_SID189327_SID189327
90005,90005,4,AIR440_20260622_SID186626,WAR440_20260622_SID186626
90005,90005,4,AIR440_20260622_SID189324_SID189324,WAR440_20260622_SID189324_SID189324
90005,90005,4,AIR4410_20260621_SID186629,WAR4410_20260621_SID186629
90005,90005,4,AIR4410_20260621_SID189327_SID189327,WAR4410_20260621_SID189327_SID189327
90005,90005,4,WAR4411_20260621_SID186629,AIR4411_20260621_SID186629
90005,90005,4,WAR4411_20260621_SID189327_SID189327,AIR4411_20260621_SID189327_SID189327
90005,90005,4,AIR4414_20260621_SID186629,WAR4414_20260621_SID186629
90005,90005,4,AIR4414_20260621_SID189327_SID189327,WAR4414_20260621_SID189327_SID189327
90005,90005,4,WAR4415_20260621_SID186629,AIR4415_20260621_SID186629
90005,90005,4,WAR4415_20260621_SID189327_SID189327,AIR4415_20260621_SID189327_SID189327
90005,90005,4,AIR4418_20260621_SID186629,WAR4418_20260621_SID186629
90005,90005,4,AIR4418_20260621_SID189327_SID189327,WAR4418_20260621_SID189327_SID189327
90005,90005,4,WAR4419_20260621_SID186629,AIR4419_20260621_SID186629
90005,90005,4,WAR4419_20260621_SID189327_SID189327,AIR4419_20260621_SID189327_SID189327
90005,90005,4,WAR441_20260622_SID186626,AIR441_20260622_SID186626
90005,90005,4,WAR441_20260622_SID189324_SID189324,AIR441_20260622_SID189324_SID189324
90005,90005,4,AIR4422_20260621_SID186629,WAR4422_20260621_SID186629
90005,90005,4,AIR4422_20260621_SID189327_SID189327,WAR4422_20260621_SID189327_SID189327
90005,90005,4,WAR4423_20260621_SID186629,AIR4423_20260621_SID186629
90005,90005,4,WAR4423_20260621_SID189327_SID189327,AIR4423_20260621_SID189327_SID189327
90005,90005,4,AIR4426_20260621_SID186629,WAR4426_20260621_SID186629
90005,90005,4,AIR4426_20260621_SID189327_SID189327,WAR4426_20260621_SID189327_SID189327
90005,90005,4,WAR4427_20260621_SID186629,AIR4427_20260621_SID186629
90005,90005,4,WAR4427_20260621_SID189327_SID189327,AIR4427_20260621_SID189327_SID189327
90005,90005,4,AIR4430_20260621_SID186629,WAR4430_20260621_SID186629
90005,90005,4,AIR4430_20260621_SID189327_SID189327,WAR4430_20260621_SID189327_SID189327
90005,90005,4,WAR4431_20260621_SID186629,AIR4431_20260621_SID186629
90005,90005,4,WAR4431_20260621_SID189327_SID189327,AIR4431_20260621_SID189327_SID189327
90005,90005,4,AIR4434_20260621_SID186629,WAR4434_20260621_SID186629
90005,90005,4,AIR4434_20260621_SID189327_SID189327,WAR4434_20260621_SID189327_SID189327
90005,90005,4,WAR4435_20260621_SID186629,AIR4435_20260621_SID186629
90005,90005,4,WAR4435_20260621_SID189327_SID189327,AIR4435_20260621_SID189327_SID189327
90005,90005,4,AIR4438_20260621_SID186629,WAR4438_20260621_SID186629
90005,90005,4,AIR4438_20260621_SID189327_SID189327,WAR4438_20260621_SID189327_SID189327
90005,90005,4,WAR4439_20260621_SID186629,AIR4439_20260621_SID186629
90005,90005,4,WAR4439_20260621_SID189327_SID189327,AIR4439_20260621_SID189327_SID189327
90005,90005,4,AIR4442_20260621_SID186629,WAR4442_20260621_SID186629
90005,90005,4,AIR4442_20260621_SID189327_SID189327,WAR4442_20260621_SID189327_SID189327
90005,90005,4,WAR4443_20260621_SID186629,AIR4443_20260621_SID186629
90005,90005,4,WAR4443_20260621_SID189327_SID189327,AIR4443_20260621_SID189327_SID189327
90005,90005,4,AIR4446_20260621_SID186629,WAR4446_20260621_SID186629
90005,90005,4,AIR4446_20260621_SID189327_SID189327,WAR4446_20260621_SID189327_SID189327
90005,90005,4,WAR4447_20260621_SID186629,AIR4447_20260621_SID186629
90005,90005,4,WAR4447_20260621_SID189327_SID189327,AIR4447_20260621_SID189327_SID189327
90005,90005,4,AIR444_20260622_SID186626,WAR444_20260622_SID186626
90005,90005,4,AIR444_20260622_SID189324_SID189324,WAR444_20260622_SID189324_SID189324
90005,90005,4,AIR4450_20260621_SID186629,WAR4450_20260621_SID186629
90005,90005,4,AIR4450_20260621_SID189327_SID189327,WAR4450_20260621_SID189327_SID189327
90005,90005,4,WAR4451_20260621_SID186629,AIR4451_20260621_SID186629
90005,90005,4,WAR4451_20260621_SID189327_SID189327,AIR4451_20260621_SID189327_SID189327
90005,90005,4,AIR4454_20260621_SID186629,WAR4454_20260621_SID186629
90005,90005,4,AIR4454_20260621_SID189327_SID189327,WAR4454_20260621_SID189327_SID189327
90005,90005,4,WAR4455_20260621_SID186629,AIR4455_20260621_SID186629
90005,90005,4,WAR4455_20260621_SID189327_SID189327,AIR4455_20260621_SID189327_SID189327
90005,90005,4,AIR4458_20260621_SID186629,WAR4458_20260621_SID186629
90005,90005,4,AIR4458_20260621_SID189327_SID189327,WAR4458_20260621_SID189327_SID189327
90005,90005,4,WAR4459_20260621_SID186629,AIR4459_20260621_SID186629
90005,90005,4,WAR4459_20260621_SID189327_SID189327,AIR4459_20260621_SID189327_SID189327
90005,90005,4,WAR445_20260622_SID186626,AIR445_20260622_SID186626
90005,90005,4,WAR445_20260622_SID189324_SID189324,AIR445_20260622_SID189324_SID189324
90005,90005,4,AIR4462_20260621_SID186629,WAR4462_20260621_SID186629
90005,90005,4,AIR4462_20260621_SID189327_SID189327,WAR4462_20260621_SID189327_SID189327
90005,90005,4,WAR4463_20260621_SID186629,AIR4463_20260621_SID186629
90005,90005,4,WAR4463_20260621_SID189327_SID189327,AIR4463_20260621_SID189327_SID189327
90005,90005,4,AIR4466_20260621_SID186629,WAR4466_20260621_SID186629
90005,90005,4,AIR4466_20260621_SID189327_SID189327,WAR4466_20260621_SID189327_SID189327
90005,90005,4,WAR4467_20260621_SID186629,AIR4467_20260621_SID186629
90005,90005,4,WAR4467_20260621_SID189327_SID189327,AIR4467_20260621_SID189327_SID189327
90005,90005,4,AIR4470_20260621_SID186629,WAR4470_20260621_SID186629
90005,90005,4,AIR4470_20260621_SID189327_SID189327,WAR4470_20260621_SID189327_SID189327
90005,90005,4,WAR4471_20260621_SID186629,AIR4471_20260621_SID186629
90005,90005,4,WAR4471_20260621_SID189327_SID189327,AIR4471_20260621_SID189327_SID189327
90005,90005,4,AIR4474_20260621_SID186629,WAR4474_20260621_SID186629
90005,90005,4,AIR4474_20260621_SID189327_SID189327,WAR4474_20260621_SID189327_SID189327
90005,90005,4,WAR4475_20260621_SID186629,AIR4475_20260621_SID186629
90005,90005,4,WAR4475_20260621_SID189327_SID189327,AIR4475_20260621_SID189327_SID189327
90005,90005,4,AIR4478_20260621_SID186629,WAR4478_20260621_SID186629
90005,90005,4,AIR4478_20260621_SID189327_SID189327,WAR4478_20260621_SID189327_SID189327
90005,90005,4,AIR448_20260622_SID186626,WAR448_20260622_SID186626
90005,90005,4,AIR448_20260622_SID189324_SID189324,WAR448_20260622_SID189324_SID189324
90005,90005,4,WAR449_20260622_SID186626,AIR449_20260622_SID186626
90005,90005,4,WAR449_20260622_SID189324_SID189324,AIR449_20260622_SID189324_SID189324
90005,90005,4,AIR452_20260622_SID186626,WAR452_20260622_SID186626
90005,90005,4,AIR452_20260622_SID189324_SID189324,WAR452_20260622_SID189324_SID189324
90005,90005,4,WAR453_20260622_SID186626,AIR453_20260622_SID186626
90005,90005,4,WAR453_20260622_SID189324_SID189324,AIR453_20260622_SID189324_SID189324
90005,90005,4,AIR456_20260622_SID186626,WAR456_20260622_SID186626
90005,90005,4,AIR456_20260622_SID189324_SID189324,WAR456_20260622_SID189324_SID189324
90005,90005,4,WAR457_20260622_SID186626,AIR457_20260622_SID186626
90005,90005,4,WAR457_20260622_SID189324_SID189324,AIR457_20260622_SID189324_SID189324
90005,90005,4,AIR4584_20260622_SID186626,LAN4584_20260622_SID186626
90005,90005,4,AIR4584_20260622_SID189324_SID189324,LAN4584_20260622_SID189324_SID189324
90005,90005,4,WAR4587_20260622_SID186626,PAO4587_20260622_SID186626
90005,90005,4,WAR4587_20260622_SID189324_SID189324,PAO4587_20260622_SID189324_SID189324
90005,90005,4,AIR460_20260622_SID186626,WAR460_20260622_SID186626
90005,90005,4,AIR460_20260622_SID189324_SID189324,WAR460_20260622_SID189324_SID189324
90005,90005,4,WAR461_20260622_SID186626,AIR461_20260622_SID186626
90005,90005,4,WAR461_20260622_SID189324_SID189324,AIR461_20260622_SID189324_SID189324
90005,90005,4,AIR464_20260622_SID186626,WAR464_20260622_SID186626
90005,90005,4,AIR464_20260622_SID189324_SID189324,WAR464_20260622_SID189324_SID189324
90005,90005,4,WAR465_20260622_SID186626,AIR465_20260622_SID186626
90005,90005,4,WAR465_20260622_SID189324_SID189324,AIR465_20260622_SID189324_SID189324
90005,90005,4,AIR468_20260622_SID186626,WAR468_20260622_SID186626
90005,90005,4,AIR468_20260622_SID189324_SID189324,WAR468_20260622_SID189324_SID189324
90005,90005,4,WAR469_20260622_SID186626,AIR469_20260622_SID186626
90005,90005,4,WAR469_20260622_SID189324_SID189324,AIR469_20260622_SID189324_SID189324
90005,90005,4,AIR4714_20260622_SID186626,CHE4714_20260622_SID186626
90005,90005,4,AIR4714_20260622_SID189324_SID189324,CHE4714_20260622_SID189324_SID189324
90005,90005,4,AIR4718_20260622_SID186626,CHE4718_20260622_SID186626
90005,90005,4,AIR4718_20260622_SID189324_SID189324,CHE4718_20260622_SID189324_SID189324
90005,90005,4,AIR4722_20260622_SID186626,CHE4722_20260622_SID186626
90005,90005,4,AIR4722_20260622_SID189324_SID189324,CHE4722_20260622_SID189324_SID189324
90005,90005,4,AIR4726_20260622_SID186626,CHE4726_20260622_SID186626
90005,90005,4,AIR4726_20260622_SID189324_SID189324,CHE4726_20260622_SID189324_SID189324
90005,90005,4,AIR472_20260622_SID186626,WAR472_20260622_SID186626
90005,90005,4,AIR472_20260622_SID189324_SID189324,WAR472_20260622_SID189324_SID189324
90005,90005,4,AIR4730_20260622_SID186626,CHE4730_20260622_SID186626
90005,90005,4,AIR4730_20260622_SID189324_SID189324,CHE4730_20260622_SID189324_SID189324
90005,90005,4,AIR4734_20260622_SID186626,CHE4734_20260622_SID186626
90005,90005,4,AIR4734_20260622_SID189324_SID189324,CHE4734_20260622_SID189324_SID189324
90005,90005,4,AIR4738_20260622_SID186626,CHE4738_20260622_SID186626
90005,90005,4,AIR4738_20260622_SID189324_SID189324,CHE4738_20260622_SID189324_SID189324
90005,90005,4,WAR473_20260622_SID186626,AIR473_20260622_SID186626
90005,90005,4,WAR473_20260622_SID189324_SID189324,AIR473_20260622_SID189324_SID189324
90005,90005,4,AIR4742_20260622_SID186626,CHE4742_20260622_SID186626
90005,90005,4,AIR4742_20260622_SID189324_SID189324,CHE4742_20260622_SID189324_SID189324
90005,90005,4,AIR4746_20260622_SID186626,CHE4746_20260622_SID186626
90005,90005,4,AIR4746_20260622_SID189324_SID189324,CHE4746_20260622_SID189324_SID189324
90005,90005,4,AIR474_20260622_SID186626,WAR474_20260622_SID186626
90005,90005,4,AIR474_20260622_SID189324_SID189324,WAR474_20260622_SID189324_SID189324
90005,90005,4,AIR4750_20260622_SID186626,CHE4750_20260622_SID186626
90005,90005,4,AIR4750_20260622_SID189324_SID189324,CHE4750_20260622_SID189324_SID189324
90005,90005,4,AIR4754_20260622_SID186626,CHE4754_20260622_SID186626
90005,90005,4,AIR4754_20260622_SID189324_SID189324,CHE4754_20260622_SID189324_SID189324
90005,90005,4,AIR4758_20260622_SID186626,CHE4758_20260622_SID186626
90005,90005,4,AIR4758_20260622_SID189324_SID189324,CHE4758_20260622_SID189324_SID189324
90005,90005,4,AIR4762_20260622_SID186626,CHE4762_20260622_SID186626
90005,90005,4,AIR4762_20260622_SID189324_SID189324,CHE4762_20260622_SID189324_SID189324
90005,90005,4,AIR4766_20260622_SID186626,CHE4766_20260622_SID186626
90005,90005,4,AIR4766_20260622_SID189324_SID189324,CHE4766_20260622_SID189324_SID189324
90005,90005,4,AIR4770_20260622_SID186626,CHE4770_20260622_SID186626
90005,90005,4,AIR4770_20260622_SID189324_SID189324,CHE4770_20260622_SID189324_SID189324
90005,90005,4,WAR477_20260622_SID186626,AIR477_20260622_SID186626
90005,90005,4,WAR477_20260622_SID189324_SID189324,AIR477_20260622_SID189324_SID189324
90005,90005,4,PAO5288_20260622_SID186626,NOR5288_20260622_SID186626
90005,90005,4,PAO5288_20260622_SID189815_SID189815,NOR5288_20260622_SID189815_SID189815
90005,90005,4,PAO5292_20260622_SID186626,NOR5292_20260622_SID186626
90005,90005,4,PAO5292_20260622_SID189815_SID189815,NOR5292_20260622_SID189815_SID189815
90005,90005,4,PAO5294_20260622_SID186626,NOR5294_20260622_SID186626
90005,90005,4,PAO5294_20260622_SID189815_SID189815,NOR5294_20260622_SID189815_SID189815
90005,90005,4,PAO5300_20260622_SID186626,WTR5300_20260622_SID186626
90005,90005,4,PAO5300_20260622_SID189836_SID189836,WTR5300_20260622_SID189836_SID189836
90005,90005,4,LAN5301_20260621_SID186629,MED5301_20260621_SID186629
90005,90005,4,LAN5301_20260621_SID189327_SID189327,MED5301_20260621_SID189327_SID189327
90005,90005,4,PAO5302_20260622_SID186626,WTR5302_20260622_SID186626
90005,90005,4,PAO5302_20260622_SID189836_SID189836,WTR5302_20260622_SID189836_SID189836
90005,90005,4,LAN5303_20260622_SID186626,MED5303_20260622_SID186626
90005,90005,4,LAN5303_20260622_SID189324_SID189324,MED5303_20260622_SID189324_SID189324
90005,90005,4,PAO5304_20260622_SID186626,WTR5304_20260622_SID186626
90005,90005,4,PAO5304_20260622_SID189836_SID189836,WTR5304_20260622_SID189836_SID189836
90005,90005,4,LAN5305_20260621_SID186629,MED5305_20260621_SID186629
90005,90005,4,LAN5305_20260621_SID189327_SID189327,MED5305_20260621_SID189327_SID189327
90005,90005,4,LAN5307_20260622_SID186626,MED5307_20260622_SID186626
90005,90005,4,LAN5307_20260622_SID189324_SID189324,MED5307_20260622_SID189324_SID189324
90005,90005,4,PAO5308_20260622_SID186626,WTR5308_20260622_SID186626
90005,90005,4,PAO5308_20260622_SID189836_SID189836,WTR5308_20260622_SID189836_SID189836
90005,90005,4,LAN5309_20260621_SID186629,MED5309_20260621_SID186629
90005,90005,4,LAN5309_20260621_SID189327_SID189327,MED5309_20260621_SID189327_SID189327
90005,90005,4,LAN5309_20260622_SID186626,MED5309_20260622_SID186626
90005,90005,4,LAN5309_20260622_SID189324_SID189324,MED5309_20260622_SID189324_SID189324
90005,90005,4,LAN5311_20260622_SID186626,MED5311_20260622_SID186626
90005,90005,4,LAN5311_20260622_SID189324_SID189324,MED5311_20260622_SID189324_SID189324
90005,90005,4,PAO5312_20260622_SID186626,WTR5312_20260622_SID186626
90005,90005,4,PAO5312_20260622_SID189836_SID189836,WTR5312_20260622_SID189836_SID189836
90005,90005,4,LAN5313_20260621_SID186629,MED5313_20260621_SID186629
90005,90005,4,LAN5313_20260621_SID189327_SID189327,MED5313_20260621_SID189327_SID189327
90005,90005,4,LAN5313_20260622_SID186626,MED5313_20260622_SID186626
90005,90005,4,LAN5313_20260622_SID189324_SID189324,MED5313_20260622_SID189324_SID189324
90005,90005,4,LAN5315_20260622_SID186626,MED5315_20260622_SID186626
90005,90005,4,LAN5315_20260622_SID189324_SID189324,MED5315_20260622_SID189324_SID189324
90005,90005,4,PAO5316_20260622_SID186626,WTR5316_20260622_SID186626
90005,90005,4,PAO5316_20260622_SID189836_SID189836,WTR5316_20260622_SID189836_SID189836
90005,90005,4,LAN5317_20260621_SID186629,MED5317_20260621_SID186629
90005,90005,4,LAN5317_20260621_SID189327_SID189327,MED5317_20260621_SID189327_SID189327
90005,90005,4,LAN5319_20260622_SID186626,MED5319_20260622_SID186626
90005,90005,4,LAN5319_20260622_SID189324_SID189324,MED5319_20260622_SID189324_SID189324
90005,90005,4,PAO5320_20260622_SID186626,WTR5320_20260622_SID186626
90005,90005,4,PAO5320_20260622_SID189836_SID189836,WTR5320_20260622_SID189836_SID189836
90005,90005,4,LAN5321_20260621_SID186629,MED5321_20260621_SID186629
90005,90005,4,LAN5321_20260621_SID189327_SID189327,MED5321_20260621_SID189327_SID189327
90005,90005,4,LAN5323_20260622_SID186626,MED5323_20260622_SID186626
90005,90005,4,LAN5323_20260622_SID189324_SID189324,MED5323_20260622_SID189324_SID189324
90005,90005,4,LAN5325_20260621_SID186629,MED5325_20260621_SID186629
90005,90005,4,LAN5325_20260621_SID189327_SID189327,MED5325_20260621_SID189327_SID189327
90005,90005,4,LAN5327_20260622_SID186626,MED5327_20260622_SID186626
90005,90005,4,LAN5327_20260622_SID189324_SID189324,MED5327_20260622_SID189324_SID189324
90005,90005,4,PAO5328_20260622_SID186626,WTR5328_20260622_SID186626
90005,90005,4,PAO5328_20260622_SID189836_SID189836,WTR5328_20260622_SID189836_SID189836
90005,90005,4,LAN5329_20260621_SID186629,MED5329_20260621_SID186629
90005,90005,4,LAN5329_20260621_SID189327_SID189327,MED5329_20260621_SID189327_SID189327
90005,90005,4,LAN5331_20260622_SID186626,MED5331_20260622_SID186626
90005,90005,4,LAN5331_20260622_SID189324_SID189324,MED5331_20260622_SID189324_SID189324
90005,90005,4,LAN5333_20260621_SID186629,MED5333_20260621_SID186629
90005,90005,4,LAN5333_20260621_SID189327_SID189327,MED5333_20260621_SID189327_SID189327
90005,90005,4,PAO5334_20260622_SID186626,WTR5334_20260622_SID186626
90005,90005,4,PAO5334_20260622_SID189836_SID189836,WTR5334_20260622_SID189836_SID189836
90005,90005,4,LAN5335_20260622_SID186626,MED5335_20260622_SID186626
90005,90005,4,LAN5335_20260622_SID189324_SID189324,MED5335_20260622_SID189324_SID189324
90005,90005,4,LAN5337_20260621_SID186629,MED5337_20260621_SID186629
90005,90005,4,LAN5337_20260621_SID189327_SID189327,MED5337_20260621_SID189327_SID189327
90005,90005,4,LAN5339_20260622_SID186626,MED5339_20260622_SID186626
90005,90005,4,LAN5339_20260622_SID189324_SID189324,MED5339_20260622_SID189324_SID189324
90005,90005,4,LAN5341_20260621_SID186629,MED5341_20260621_SID186629
90005,90005,4,LAN5341_20260621_SID189327_SID189327,MED5341_20260621_SID189327_SID189327
90005,90005,4,LAN5343_20260622_SID186626,MED5343_20260622_SID186626
90005,90005,4,LAN5343_20260622_SID189324_SID189324,MED5343_20260622_SID189324_SID189324
90005,90005,4,PAO5344_20260622_SID186626,WTR5344_20260622_SID186626
90005,90005,4,PAO5344_20260622_SID189836_SID189836,WTR5344_20260622_SID189836_SID189836
90005,90005,4,LAN5345_20260621_SID186629,MED5345_20260621_SID186629
90005,90005,4,LAN5345_20260621_SID189327_SID189327,MED5345_20260621_SID189327_SID189327
90005,90005,4,LAN5345_20260622_SID186626,MED5345_20260622_SID186626
90005,90005,4,LAN5345_20260622_SID189324_SID189324,MED5345_20260622_SID189324_SID189324
90005,90005,4,LAN5347_20260622_SID186626,MED5347_20260622_SID186626
90005,90005,4,LAN5347_20260622_SID189324_SID189324,MED5347_20260622_SID189324_SID189324
90005,90005,4,PAO5348_20260622_SID186626,WTR5348_20260622_SID186626
90005,90005,4,PAO5348_20260622_SID189836_SID189836,WTR5348_20260622_SID189836_SID189836
90005,90005,4,LAN5349_20260621_SID186629,MED5349_20260621_SID186629
90005,90005,4,LAN5349_20260621_SID189327_SID189327,MED5349_20260621_SID189327_SID189327
90005,90005,4,LAN5349_20260622_SID186626,MED5349_20260622_SID186626
90005,90005,4,LAN5349_20260622_SID189324_SID189324,MED5349_20260622_SID189324_SID189324
90005,90005,4,LAN5351_20260622_SID186626,MED5351_20260622_SID186626
90005,90005,4,LAN5351_20260622_SID189324_SID189324,MED5351_20260622_SID189324_SID189324
90005,90005,4,PAO5352_20260622_SID186626,WTR5352_20260622_SID186626
90005,90005,4,PAO5352_20260622_SID189836_SID189836,WTR5352_20260622_SID189836_SID189836
90005,90005,4,LAN5353_20260621_SID186629,MED5353_20260621_SID186629
90005,90005,4,LAN5353_20260621_SID189327_SID189327,MED5353_20260621_SID189327_SID189327
90005,90005,4,LAN5353_20260622_SID186626,MED5353_20260622_SID186626
90005,90005,4,LAN5353_20260622_SID189324_SID189324,MED5353_20260622_SID189324_SID189324
90005,90005,4,LAN5355_20260622_SID186626,MED5355_20260622_SID186626
90005,90005,4,LAN5355_20260622_SID189324_SID189324,MED5355_20260622_SID189324_SID189324
90005,90005,4,PAO5356_20260622_SID186626,WTR5356_20260622_SID186626
90005,90005,4,PAO5356_20260622_SID189836_SID189836,WTR5356_20260622_SID189836_SID189836
90005,90005,4,LAN5357_20260621_SID186629,MED5357_20260621_SID186629
90005,90005,4,LAN5357_20260621_SID189327_SID189327,MED5357_20260621_SID189327_SID189327
90005,90005,4,LAN5359_20260622_SID186626,MED5359_20260622_SID186626
90005,90005,4,LAN5359_20260622_SID189324_SID189324,MED5359_20260622_SID189324_SID189324
90005,90005,4,LAN5361_20260621_SID186629,MED5361_20260621_SID186629
90005,90005,4,LAN5361_20260621_SID189327_SID189327,MED5361_20260621_SID189327_SID189327
90005,90005,4,LAN5363_20260622_SID186626,MED5363_20260622_SID186626
90005,90005,4,LAN5363_20260622_SID189324_SID189324,MED5363_20260622_SID189324_SID189324
90005,90005,4,LAN5365_20260621_SID186629,MED5365_20260621_SID186629
90005,90005,4,LAN5365_20260621_SID189327_SID189327,MED5365_20260621_SID189327_SID189327
90005,90005,4,LAN5367_20260622_SID186626,MED5367_20260622_SID186626
90005,90005,4,LAN5367_20260622_SID189324_SID189324,MED5367_20260622_SID189324_SID189324
90005,90005,4,LAN5369_20260621_SID186629,MED5369_20260621_SID186629
90005,90005,4,LAN5369_20260621_SID189327_SID189327,MED5369_20260621_SID189327_SID189327
90005,90005,4,PAO5490_20260622_SID186626,WAR5490_20260622_SID186626
90005,90005,4,PAO5490_20260622_SID189324_SID189324,WAR5490_20260622_SID189324_SID189324
90005,90005,4,PAO5496_20260622_SID186626,WAR5496_20260622_SID186626
90005,90005,4,PAO5496_20260622_SID189324_SID189324,WAR5496_20260622_SID189324_SID189324
90005,90005,4,LAN5799_20260622_SID186626,TRE5799_20260622_SID186626
90005,90005,4,LAN5799_20260622_SID189324_SID189324,TRE5799_20260622_SID189324_SID189324
90005,90005,4,PAO5814_20260621_SID186629,FOX5814_20260621_SID186629
90005,90005,4,PAO5814_20260621_SID189783_SID189783,FOX5814_20260621_SID189783_SID189783
90005,90005,4,PAO5822_20260621_SID186629,FOX5822_20260621_SID186629
90005,90005,4,PAO5822_20260621_SID189783_SID189783,FOX5822_20260621_SID189783_SID189783
90005,90005,4,PAO5830_20260621_SID186629,FOX5830_20260621_SID186629
90005,90005,4,PAO5830_20260621_SID189783_SID189783,FOX5830_20260621_SID189783_SID189783
90005,90005,4,PAO5838_20260621_SID186629,FOX5838_20260621_SID186629
90005,90005,4,PAO5838_20260621_SID189783_SID189783,FOX5838_20260621_SID189783_SID189783
90005,90005,4,PAO5846_20260621_SID186629,FOX5846_20260621_SID186629
90005,90005,4,PAO5846_20260621_SID189783_SID189783,FOX5846_20260621_SID189783_SID189783
90005,90005,4,PAO5854_20260621_SID186629,FOX5854_20260621_SID186629
90005,90005,4,PAO5854_20260621_SID189783_SID189783,FOX5854_20260621_SID189783_SID189783
90005,90005,4,PAO5862_20260621_SID186629,FOX5862_20260621_SID186629
90005,90005,4,PAO5862_20260621_SID189783_SID189783,FOX5862_20260621_SID189783_SID189783
90005,90005,4,PAO5870_20260621_SID186629,FOX5870_20260621_SID186629
90005,90005,4,PAO5870_20260621_SID189783_SID189783,FOX5870_20260621_SID189783_SID189783
90005,90005,4,PAO5878_20260621_SID186629,FOX5878_20260621_SID186629
90005,90005,4,PAO5878_20260621_SID189783_SID189783,FOX5878_20260621_SID189783_SID189783
90005,90005,4,CHE7205_20260621_SID186629,WIL7205_20260621_SID186629
90005,90005,4,CHE7205_20260621_SID189756_SID189756,WIL7205_20260621_SID189756_SID189756
90005,90005,4,CHE7209_20260621_SID186629,WIL7209_20260621_SID186629
90005,90005,4,CHE7209_20260621_SID189756_SID189756,WIL7209_20260621_SID189756_SID189756
90005,90005,4,CHE7213_20260621_SID186629,WIL7213_20260621_SID186629
90005,90005,4,CHE7213_20260621_SID189756_SID189756,WIL7213_20260621_SID189756_SID189756
90005,90005,4,CHE7217_20260621_SID186629,WIL7217_20260621_SID186629
90005,90005,4,CHE7217_20260621_SID189756_SID189756,WIL7217_20260621_SID189756_SID189756
90005,90005,4,CHE7221_20260621_SID186629,WIL7221_20260621_SID186629
90005,90005,4,CHE7221_20260621_SID189756_SID189756,WIL7221_20260621_SID189756_SID189756
90005,90005,4,CHE7225_20260621_SID186629,WIL7225_20260621_SID186629
90005,90005,4,CHE7225_20260621_SID189756_SID189756,WIL7225_20260621_SID189756_SID189756
90005,90005,4,CHE7229_20260621_SID186629,WIL7229_20260621_SID186629
90005,90005,4,CHE7229_20260621_SID189756_SID189756,WIL7229_20260621_SID189756_SID189756
90005,90005,4,CHE7233_20260621_SID186629,WIL7233_20260621_SID186629
90005,90005,4,CHE7233_20260621_SID189756_SID189756,WIL7233_20260621_SID189756_SID189756
90005,90005,4,CHE7237_20260621_SID186629,WIL7237_20260621_SID186629
90005,90005,4,CHE7237_20260621_SID189756_SID189756,WIL7237_20260621_SID189756_SID189756
90005,90005,4,CHE7281_20260622_SID186626,WIL7281_20260622_SID186626
