trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
TRE1706_20250831_SID185439,07:11:00,07:11:00,90702,2,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:15:00,07:15:00,90703,3,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:18:00,07:18:00,90704,4,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:21:00,07:21:00,90705,5,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:23:00,07:23:00,90706,6,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:26:00,07:26:00,90707,7,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:30:00,07:30:00,90708,8,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:32:00,07:32:00,90709,9,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:35:00,07:35:00,90710,10,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:42:00,07:42:00,90711,11,Center City Philadelphia,,,,1
TRE1706_20250831_SID185439,07:52:00,07:52:00,90004,12,Jefferson Station,,,,1
TRE1706_20250831_SID185439,07:57:00,07:57:00,90005,13,Jefferson Station,,,,1
TRE1706_20250831_SID185439,08:02:00,08:02:00,90006,14,Jefferson Station,,,,1
TRE1707_20250831_SID185439,08:30:00,08:30:00,90006,1,Center City Philadelphia,,,,1
TRE1707_20250831_SID185439,08:35:00,08:35:00,90005,2,Center City Philadelphia,,,,1
TRE1707_20250831_SID185439,08:40:00,08:40:00,90004,3,Trenton,,,,1
TRE1707_20250831_SID185439,08:49:00,08:49:00,90711,4,Trenton,,,,1
TRE1707_20250831_SID185439,08:55:00,08:55:00,90710,5,Trenton,,,,1
TRE1707_20250831_SID185439,08:58:00,08:58:00,90709,6,Trenton,,,,1
TRE1707_20250831_SID185439,09:00:00,09:00:00,90708,7,Trenton,,,,1
TRE1707_20250831_SID185439,09:03:00,09:03:00,90707,8,Trenton,,,,1
TRE1707_20250831_SID185439,09:06:00,09:06:00,90706,9,Trenton,,,,1
TRE1707_20250831_SID185439,09:08:00,09:08:00,90705,10,Trenton,,,,1
TRE1707_20250831_SID185439,09:10:00,09:10:00,90704,11,Trenton,,,,1
TRE1707_20250831_SID185439,09:13:00,09:13:00,90703,12,Trenton,,,,1
TRE1707_20250831_SID185439,09:18:00,09:18:00,90702,13,Trenton,,,,1
TRE1707_20250831_SID185439,09:32:00,09:32:00,90701,14,Trenton,,,,1
TRE1708_20250831_SID185439,08:04:00,08:04:00,90701,1,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:11:00,08:11:00,90702,2,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:15:00,08:15:00,90703,3,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:18:00,08:18:00,90704,4,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:21:00,08:21:00,90705,5,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:23:00,08:23:00,90706,6,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:26:00,08:26:00,90707,7,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:30:00,08:30:00,90708,8,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:32:00,08:32:00,90709,9,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:35:00,08:35:00,90710,10,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:42:00,08:42:00,90711,11,Center City Philadelphia,,,,1
TRE1708_20250831_SID185439,08:52:00,08:52:00,90004,12,Jefferson Station,,,,1
TRE1708_20250831_SID185439,08:57:00,08:57:00,90005,13,Jefferson Station,,,,1
TRE1708_20250831_SID185439,09:02:00,09:02:00,90006,14,Jefferson Station,,,,1
TRE1709_20250831_SID185439,09:30:00,09:30:00,90006,1,Center City Philadelphia,,,,1
TRE1709_20250831_SID185439,09:35:00,09:35:00,90005,2,Center City Philadelphia,,,,1
TRE1709_20250831_SID185439,09:40:00,09:40:00,90004,3,Trenton,,,,1
TRE1709_20250831_SID185439,09:49:00,09:49:00,90711,4,Trenton,,,,1
TRE1709_20250831_SID185439,09:55:00,09:55:00,90710,5,Trenton,,,,1
TRE1709_20250831_SID185439,09:58:00,09:58:00,90709,6,Trenton,,,,1
TRE1709_20250831_SID185439,10:00:00,10:00:00,90708,7,Trenton,,,,1
TRE1709_20250831_SID185439,10:03:00,10:03:00,90707,8,Trenton,,,,1
TRE1709_20250831_SID185439,10:06:00,10:06:00,90706,9,Trenton,,,,1
TRE1709_20250831_SID185439,10:08:00,10:08:00,90705,10,Trenton,,,,1
TRE1709_20250831_SID185439,10:10:00,10:10:00,90704,11,Trenton,,,,1
TRE1709_20250831_SID185439,10:13:00,10:13:00,90703,12,Trenton,,,,1
TRE1709_20250831_SID185439,10:18:00,10:18:00,90702,13,Trenton,,,,1
TRE1709_20250831_SID185439,10:32:00,10:32:00,90701,14,Trenton,,,,1
TRE1710_20250831_SID185439,09:04:00,09:04:00,90701,1,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:11:00,09:11:00,90702,2,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:15:00,09:15:00,90703,3,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:18:00,09:18:00,90704,4,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:21:00,09:21:00,90705,5,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:23:00,09:23:00,90706,6,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:26:00,09:26:00,90707,7,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:30:00,09:30:00,90708,8,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:32:00,09:32:00,90709,9,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:35:00,09:35:00,90710,10,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:42:00,09:42:00,90711,11,Center City Philadelphia,,,,1
TRE1710_20250831_SID185439,09:52:00,09:52:00,90004,12,Jefferson Station,,,,1
TRE1710_20250831_SID185439,09:57:00,09:57:00,90005,13,Jefferson Station,,,,1
TRE1710_20250831_SID185439,10:02:00,10:02:00,90006,14,Jefferson Station,,,,1
TRE1711_20250831_SID185439,10:30:00,10:30:00,90006,1,Center City Philadelphia,,,,1
TRE1711_20250831_SID185439,10:35:00,10:35:00,90005,2,Center City Philadelphia,,,,1
TRE1711_20250831_SID185439,10:40:00,10:40:00,90004,3,Trenton,,,,1
TRE1711_20250831_SID185439,10:49:00,10:49:00,90711,4,Trenton,,,,1
TRE1711_20250831_SID185439,10:55:00,10:55:00,90710,5,Trenton,,,,1
TRE1711_20250831_SID185439,10:58:00,10:58:00,90709,6,Trenton,,,,1
TRE1711_20250831_SID185439,11:00:00,11:00:00,90708,7,Trenton,,,,1
TRE1711_20250831_SID185439,11:03:00,11:03:00,90707,8,Trenton,,,,1
TRE1711_20250831_SID185439,11:06:00,11:06:00,90706,9,Trenton,,,,1
TRE1711_20250831_SID185439,11:08:00,11:08:00,90705,10,Trenton,,,,1
TRE1711_20250831_SID185439,11:10:00,11:10:00,90704,11,Trenton,,,,1
TRE1711_20250831_SID185439,11:13:00,11:13:00,90703,12,Trenton,,,,1
TRE1711_20250831_SID185439,11:18:00,11:18:00,90702,13,Trenton,,,,1
TRE1711_20250831_SID185439,11:32:00,11:32:00,90701,14,Trenton,,,,1
TRE1712_20250831_SID185439,10:04:00,10:04:00,90701,1,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:11:00,10:11:00,90702,2,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:15:00,10:15:00,90703,3,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:18:00,10:18:00,90704,4,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:21:00,10:21:00,90705,5,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:23:00,10:23:00,90706,6,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:26:00,10:26:00,90707,7,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:30:00,10:30:00,90708,8,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:32:00,10:32:00,90709,9,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:35:00,10:35:00,90710,10,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:42:00,10:42:00,90711,11,Center City Philadelphia,,,,1
TRE1712_20250831_SID185439,10:52:00,10:52:00,90004,12,Jefferson Station,,,,1
TRE1712_20250831_SID185439,10:57:00,10:57:00,90005,13,Jefferson Station,,,,1
TRE1712_20250831_SID185439,11:02:00,11:02:00,90006,14,Jefferson Station,,,,1
TRE1713_20250831_SID185439,11:30:00,11:30:00,90006,1,Center City Philadelphia,,,,1
TRE1713_20250831_SID185439,11:35:00,11:35:00,90005,2,Center City Philadelphia,,,,1
TRE1713_20250831_SID185439,11:40:00,11:40:00,90004,3,Trenton,,,,1
TRE1713_20250831_SID185439,11:49:00,11:49:00,90711,4,Trenton,,,,1
TRE1713_20250831_SID185439,11:55:00,11:55:00,90710,5,Trenton,,,,1
TRE1713_20250831_SID185439,11:58:00,11:58:00,90709,6,Trenton,,,,1
TRE1713_20250831_SID185439,12:00:00,12:00:00,90708,7,Trenton,,,,1
TRE1713_20250831_SID185439,12:03:00,12:03:00,90707,8,Trenton,,,,1
TRE1713_20250831_SID185439,12:06:00,12:06:00,90706,9,Trenton,,,,1
TRE1713_20250831_SID185439,12:08:00,12:08:00,90705,10,Trenton,,,,1
TRE1713_20250831_SID185439,12:10:00,12:10:00,90704,11,Trenton,,,,1
TRE1713_20250831_SID185439,12:13:00,12:13:00,90703,12,Trenton,,,,1
TRE1713_20250831_SID185439,12:18:00,12:18:00,90702,13,Trenton,,,,1
TRE1713_20250831_SID185439,12:32:00,12:32:00,90701,14,Trenton,,,,1
TRE1714_20250831_SID185439,11:04:00,11:04:00,90701,1,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:11:00,11:11:00,90702,2,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:15:00,11:15:00,90703,3,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:18:00,11:18:00,90704,4,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:21:00,11:21:00,90705,5,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:23:00,11:23:00,90706,6,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:26:00,11:26:00,90707,7,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:30:00,11:30:00,90708,8,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:32:00,11:32:00,90709,9,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:35:00,11:35:00,90710,10,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:42:00,11:42:00,90711,11,Center City Philadelphia,,,,1
TRE1714_20250831_SID185439,11:52:00,11:52:00,90004,12,Jefferson Station,,,,1
TRE1714_20250831_SID185439,11:57:00,11:57:00,90005,13,Jefferson Station,,,,1
TRE1714_20250831_SID185439,12:02:00,12:02:00,90006,14,Jefferson Station,,,,1
TRE1715_20250831_SID185439,12:30:00,12:30:00,90006,1,Center City Philadelphia,,,,1
TRE1715_20250831_SID185439,12:35:00,12:35:00,90005,2,Center City Philadelphia,,,,1
TRE1715_20250831_SID185439,12:40:00,12:40:00,90004,3,Trenton,,,,1
TRE1715_20250831_SID185439,12:49:00,12:49:00,90711,4,Trenton,,,,1
TRE1715_20250831_SID185439,12:55:00,12:55:00,90710,5,Trenton,,,,1
TRE1715_20250831_SID185439,12:58:00,12:58:00,90709,6,Trenton,,,,1
TRE1715_20250831_SID185439,13:00:00,13:00:00,90708,7,Trenton,,,,1
TRE1715_20250831_SID185439,13:03:00,13:03:00,90707,8,Trenton,,,,1
TRE1715_20250831_SID185439,13:06:00,13:06:00,90706,9,Trenton,,,,1
TRE1715_20250831_SID185439,13:08:00,13:08:00,90705,10,Trenton,,,,1
TRE1715_20250831_SID185439,13:10:00,13:10:00,90704,11,Trenton,,,,1
TRE1715_20250831_SID185439,13:13:00,13:13:00,90703,12,Trenton,,,,1
TRE1715_20250831_SID185439,13:18:00,13:18:00,90702,13,Trenton,,,,1
TRE1715_20250831_SID185439,13:32:00,13:32:00,90701,14,Trenton,,,,1
TRE1716_20250831_SID185439,12:04:00,12:04:00,90701,1,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:11:00,12:11:00,90702,2,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:15:00,12:15:00,90703,3,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:18:00,12:18:00,90704,4,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:21:00,12:21:00,90705,5,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:23:00,12:23:00,90706,6,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:26:00,12:26:00,90707,7,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:30:00,12:30:00,90708,8,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:32:00,12:32:00,90709,9,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:35:00,12:35:00,90710,10,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:42:00,12:42:00,90711,11,Center City Philadelphia,,,,1
TRE1716_20250831_SID185439,12:52:00,12:52:00,90004,12,Jefferson Station,,,,1
TRE1716_20250831_SID185439,12:57:00,12:57:00,90005,13,Jefferson Station,,,,1
TRE1716_20250831_SID185439,13:02:00,13:02:00,90006,14,Jefferson Station,,,,1
TRE1717_20250831_SID185439,13:30:00,13:30:00,90006,1,Center City Philadelphia,,,,1
TRE1717_20250831_SID185439,13:35:00,13:35:00,90005,2,Center City Philadelphia,,,,1
TRE1717_20250831_SID185439,13:40:00,13:40:00,90004,3,Trenton,,,,1
TRE1717_20250831_SID185439,13:49:00,13:49:00,90711,4,Trenton,,,,1
TRE1717_20250831_SID185439,13:55:00,13:55:00,90710,5,Trenton,,,,1
TRE1717_20250831_SID185439,13:58:00,13:58:00,90709,6,Trenton,,,,1
TRE1717_20250831_SID185439,14:00:00,14:00:00,90708,7,Trenton,,,,1
TRE1717_20250831_SID185439,14:03:00,14:03:00,90707,8,Trenton,,,,1
TRE1717_20250831_SID185439,14:06:00,14:06:00,90706,9,Trenton,,,,1
TRE1717_20250831_SID185439,14:08:00,14:08:00,90705,10,Trenton,,,,1
TRE1717_20250831_SID185439,14:10:00,14:10:00,90704,11,Trenton,,,,1
TRE1717_20250831_SID185439,14:13:00,14:13:00,90703,12,Trenton,,,,1
TRE1717_20250831_SID185439,14:18:00,14:18:00,90702,13,Trenton,,,,1
TRE1717_20250831_SID185439,14:32:00,14:32:00,90701,14,Trenton,,,,1
TRE1718_20250831_SID185439,13:04:00,13:04:00,90701,1,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:11:00,13:11:00,90702,2,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:15:00,13:15:00,90703,3,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:18:00,13:18:00,90704,4,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:21:00,13:21:00,90705,5,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:23:00,13:23:00,90706,6,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:26:00,13:26:00,90707,7,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:30:00,13:30:00,90708,8,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:32:00,13:32:00,90709,9,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:35:00,13:35:00,90710,10,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:42:00,13:42:00,90711,11,Center City Philadelphia,,,,1
TRE1718_20250831_SID185439,13:52:00,13:52:00,90004,12,Jefferson Station,,,,1
TRE1718_20250831_SID185439,13:57:00,13:57:00,90005,13,Jefferson Station,,,,1
TRE1718_20250831_SID185439,14:02:00,14:02:00,90006,14,Jefferson Station,,,,1
TRE1719_20250831_SID185439,14:30:00,14:30:00,90006,1,Center City Philadelphia,,,,1
TRE1719_20250831_SID185439,14:35:00,14:35:00,90005,2,Center City Philadelphia,,,,1
TRE1719_20250831_SID185439,14:40:00,14:40:00,90004,3,Trenton,,,,1
TRE1719_20250831_SID185439,14:49:00,14:49:00,90711,4,Trenton,,,,1
TRE1719_20250831_SID185439,14:55:00,14:55:00,90710,5,Trenton,,,,1
TRE1719_20250831_SID185439,14:58:00,14:58:00,90709,6,Trenton,,,,1
TRE1719_20250831_SID185439,15:00:00,15:00:00,90708,7,Trenton,,,,1
TRE1719_20250831_SID185439,15:03:00,15:03:00,90707,8,Trenton,,,,1
TRE1719_20250831_SID185439,15:06:00,15:06:00,90706,9,Trenton,,,,1
TRE1719_20250831_SID185439,15:08:00,15:08:00,90705,10,Trenton,,,,1
TRE1719_20250831_SID185439,15:10:00,15:10:00,90704,11,Trenton,,,,1
TRE1719_20250831_SID185439,15:13:00,15:13:00,90703,12,Trenton,,,,1
TRE1719_20250831_SID185439,15:18:00,15:18:00,90702,13,Trenton,,,,1
TRE1719_20250831_SID185439,15:32:00,15:32:00,90701,14,Trenton,,,,1
TRE1720_20250831_SID185439,14:04:00,14:04:00,90701,1,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:11:00,14:11:00,90702,2,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:15:00,14:15:00,90703,3,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:18:00,14:18:00,90704,4,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:21:00,14:21:00,90705,5,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:23:00,14:23:00,90706,6,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:26:00,14:26:00,90707,7,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:30:00,14:30:00,90708,8,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:32:00,14:32:00,90709,9,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:35:00,14:35:00,90710,10,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:42:00,14:42:00,90711,11,Center City Philadelphia,,,,1
TRE1720_20250831_SID185439,14:52:00,14:52:00,90004,12,Jefferson Station,,,,1
TRE1720_20250831_SID185439,14:57:00,14:57:00,90005,13,Jefferson Station,,,,1
TRE1720_20250831_SID185439,15:02:00,15:02:00,90006,14,Jefferson Station,,,,1
TRE1721_20250831_SID185439,15:30:00,15:30:00,90006,1,Center City Philadelphia,,,,1
TRE1721_20250831_SID185439,15:35:00,15:35:00,90005,2,Center City Philadelphia,,,,1
TRE1721_20250831_SID185439,15:40:00,15:40:00,90004,3,Trenton,,,,1
TRE1721_20250831_SID185439,15:49:00,15:49:00,90711,4,Trenton,,,,1
TRE1721_20250831_SID185439,15:55:00,15:55:00,90710,5,Trenton,,,,1
TRE1721_20250831_SID185439,15:58:00,15:58:00,90709,6,Trenton,,,,1
TRE1721_20250831_SID185439,16:00:00,16:00:00,90708,7,Trenton,,,,1
TRE1721_20250831_SID185439,16:03:00,16:03:00,90707,8,Trenton,,,,1
