route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_short_name
CYN,SID189324,CYN1052_20260622_SID189324,Suburban Station,0,1052,001005,2,1,CYN1052
CYN,SID189324,CYN1055_20260622_SID189324,Cynwyd,1,1055,005001,2,1,CYN1055
CYN,SID189324,CYN1056_20260622_SID189324,Suburban Station,0,1056,001005,2,1,CYN1056
CYN,SID189324,CYN1059_20260622_SID189324,Cynwyd,1,1059,005001,2,1,CYN1059
CYN,SID189324,CYN1060_20260622_SID189324,Suburban Station,0,1060,001005,2,1,CYN1060
CYN,SID189324,CYN1071_20260622_SID189324,Cynwyd,1,1071,005001,0,1,CYN1071
CYN,SID189324,CYN1072_20260622_SID189324,Suburban Station,0,1072,001005,0,1,CYN1072
CYN,SID189324,CYN1081_20260622_SID189324,Cynwyd,1,1081,005001,0,1,CYN1081
CYN,SID189324,CYN1082_20260622_SID189324,Suburban Station,0,1082,001005,2,1,CYN1082
CYN,SID189324,CYN1083_20260622_SID189324,Cynwyd,1,1083,005001,2,1,CYN1083
CYN,SID189324,CYN1084_20260622_SID189324,Suburban Station,0,1084,001005,2,1,CYN1084
CYN,SID189324,CYN1085_20260622_SID189324,Cynwyd,1,1085,005001,2,1,CYN1085
TRE,SID189324,TRE1705_20260622_SID189324,Trenton,1,1705,007701,2,1,TRE1705
TRE,SID189327,TRE1706_20260621_SID189327,Jefferson Station,0,1706,701007,0,1,TRE1706
TRE,SID189327,TRE1707_20260621_SID189327,Trenton,1,1707,007701,0,1,TRE1707
TRE,SID189327,TRE1708_20260621_SID189327,Jefferson Station,0,1708,701007,0,1,TRE1708
TRE,SID189327,TRE1709_20260621_SID189327,Trenton,1,1709,007701,0,1,TRE1709
TRE,SID189327,TRE1710_20260621_SID189327,Jefferson Station,0,1710,701007,0,1,TRE1710
TRE,SID189327,TRE1711_20260621_SID189327,Trenton,1,1711,007701,0,1,TRE1711
TRE,SID189327,TRE1712_20260621_SID189327,Jefferson Station,0,1712,701007,0,1,TRE1712
TRE,SID189327,TRE1713_20260621_SID189327,Trenton,1,1713,007701,0,1,TRE1713
TRE,SID189327,TRE1714_20260621_SID189327,Jefferson Station,0,1714,701007,0,1,TRE1714
TRE,SID189327,TRE1715_20260621_SID189327,Trenton,1,1715,007701,0,1,TRE1715
TRE,SID189327,TRE1716_20260621_SID189327,Jefferson Station,0,1716,701007,0,1,TRE1716
TRE,SID189327,TRE1717_20260621_SID189327,Trenton,1,1717,007701,0,1,TRE1717
TRE,SID189327,TRE1718_20260621_SID189327,Jefferson Station,0,1718,701007,0,1,TRE1718
TRE,SID189327,TRE1719_20260621_SID189327,Trenton,1,1719,007701,0,1,TRE1719
TRE,SID189327,TRE1720_20260621_SID189327,Jefferson Station,0,1720,701007,0,1,TRE1720
TRE,SID189327,TRE1721_20260621_SID189327,Trenton,1,1721,007701,0,1,TRE1721
TRE,SID189327,TRE1722_20260621_SID189327,Jefferson Station,0,1722,701007,0,1,TRE1722
TRE,SID189327,TRE1723_20260621_SID189327,Trenton,1,1723,007701,0,1,TRE1723
TRE,SID189327,TRE1724_20260621_SID189327,Jefferson Station,0,1724,701007,0,1,TRE1724
TRE,SID189327,TRE1725_20260621_SID189327,Trenton,1,1725,007701,0,1,TRE1725
TRE,SID189327,TRE1726_20260621_SID189327,Jefferson Station,0,1726,701007,0,1,TRE1726
TRE,SID189327,TRE1727_20260621_SID189327,Trenton,1,1727,007701,0,1,TRE1727
TRE,SID189327,TRE1728_20260621_SID189327,Jefferson Station,0,1728,701007,0,1,TRE1728
TRE,SID189327,TRE1729_20260621_SID189327,Trenton,1,1729,007701,0,1,TRE1729
TRE,SID189327,TRE1730_20260621_SID189327,Jefferson Station,0,1730,701007,0,1,TRE1730
TRE,SID189327,TRE1731_20260621_SID189327,Trenton,1,1731,007701,0,1,TRE1731
TRE,SID189327,TRE1732_20260621_SID189327,Jefferson Station,0,1732,701007,0,1,TRE1732
TRE,SID189327,TRE1733_20260621_SID189327,Trenton,1,1733,007701,0,1,TRE1733
TRE,SID189327,TRE1734_20260621_SID189327,Jefferson Station,0,1734,701007,0,1,TRE1734
TRE,SID189327,TRE1735_20260621_SID189327,Trenton,1,1735,007701,0,1,TRE1735
NOR,SID189324,NOR207_20260622_SID189324,Center City Philadelphia,1,207,228004,2,1,NOR207
WIL,SID189324,WIL207_20260622_SID189324,Marcus Hook,1,207,007201,2,1,WIL207
NOR,SID189324,NOR209_20260622_SID189324,Center City Philadelphia,1,209,228004,2,1,NOR209
WIL,SID189324,WIL209_20260622_SID189324,Wilmington,1,209,007201,2,1,WIL209
NOR,SID189324,NOR213_20260622_SID189324,Center City Philadelphia,1,213,228004,2,1,NOR213
WIL,SID189324,WIL213_20260622_SID189324,Wilmington,1,213,007201,2,1,WIL213
NOR,SID189324,NOR219_20260622_SID189324,Center City Philadelphia,1,219,228004,2,1,NOR219
WIL,SID189324,WIL219_20260622_SID189324,Marcus Hook,1,219,007201,0,1,WIL219
NOR,SID189324,NOR221_20260622_SID189324,Center City Philadelphia,1,221,228004,0,1,NOR221
WIL,SID189324,WIL221_20260622_SID189324,Newark DE,1,221,007201,0,1,WIL221
NOR,SID189324,NOR2385_20260622_SID189324,Penn Medicine Station,1,2385,228004,0,1,NOR2385
NOR,SID189324,NOR2387_20260622_SID189324,Penn Medicine Station,1,2387,228004,2,1,NOR2387
WIL,SID189324,WIL2388_20260622_SID189324,Center City Philadelphia,0,2388,201007,2,1,WIL2388
WTR,SID189324,WTR2388_20260622_SID189324,West Trenton,0,2388,004327,2,1,WTR2388
NOR,SID189324,NOR2389_20260622_SID189324,Penn Medicine Station,1,2389,228004,0,1,NOR2389
NOR,SID189324,NOR2391_20260622_SID189324,Penn Medicine Station,1,2391,228004,0,1,NOR2391
NOR,SID189324,NOR2393_20260622_SID189324,Penn Medicine Station,1,2393,228004,0,1,NOR2393
NOR,SID189324,NOR2395_20260622_SID189324,Penn Medicine Station,1,2395,228004,2,1,NOR2395
NOR,SID189324,NOR2397_20260622_SID189324,Penn Medicine Station,1,2397,228004,0,1,NOR2397
NOR,SID189324,NOR2399_20260622_SID189324,Penn Medicine Station,1,2399,228004,0,1,NOR2399
NOR,SID189327,NOR2409_20260621_SID189327,Center City Philadelphia,1,2409,228004,0,1,NOR2409
AIR,SID189327,AIR2409_20260621_SID189327,Airport Terminals E & F,1,2409,007401,0,1,AIR2409
NOR,SID189327,NOR2413_20260621_SID189327,Center City Philadelphia,1,2413,228004,0,1,NOR2413
AIR,SID189327,AIR2413_20260621_SID189327,Airport Terminals E & F,1,2413,007401,0,1,AIR2413
NOR,SID189327,NOR2417_20260621_SID189327,Center City Philadelphia,1,2417,228004,0,1,NOR2417
AIR,SID189327,AIR2417_20260621_SID189327,Airport Terminals E & F,1,2417,007401,0,1,AIR2417
NOR,SID189327,NOR2421_20260621_SID189327,Center City Philadelphia,1,2421,228004,0,1,NOR2421
AIR,SID189327,AIR2421_20260621_SID189327,Airport Terminals E & F,1,2421,007401,0,1,AIR2421
NOR,SID189327,NOR2425_20260621_SID189327,Center City Philadelphia,1,2425,228004,0,1,NOR2425
AIR,SID189327,AIR2425_20260621_SID189327,Airport Terminals E & F,1,2425,007401,0,1,AIR2425
NOR,SID189327,NOR2429_20260621_SID189327,Center City Philadelphia,1,2429,228004,0,1,NOR2429
AIR,SID189327,AIR2429_20260621_SID189327,Airport Terminals E & F,1,2429,007401,0,1,AIR2429
NOR,SID189327,NOR2433_20260621_SID189327,Center City Philadelphia,1,2433,228004,0,1,NOR2433
AIR,SID189327,AIR2433_20260621_SID189327,Airport Terminals E & F,1,2433,007401,0,1,AIR2433
NOR,SID189327,NOR2437_20260621_SID189327,Center City Philadelphia,1,2437,228004,0,1,NOR2437
AIR,SID189327,AIR2437_20260621_SID189327,Airport Terminals E & F,1,2437,007401,0,1,AIR2437
NOR,SID189327,NOR2441_20260621_SID189327,Center City Philadelphia,1,2441,228004,0,1,NOR2441
AIR,SID189327,AIR2441_20260621_SID189327,Airport Terminals E & F,1,2441,007401,0,1,AIR2441
NOR,SID189327,NOR2445_20260621_SID189327,Center City Philadelphia,1,2445,228004,0,1,NOR2445
AIR,SID189327,AIR2445_20260621_SID189327,Airport Terminals E & F,1,2445,007401,0,1,AIR2445
NOR,SID189327,NOR2449_20260621_SID189327,Center City Philadelphia,1,2449,228004,0,1,NOR2449
AIR,SID189327,AIR2449_20260621_SID189327,Airport Terminals E & F,1,2449,007401,0,1,AIR2449
NOR,SID189327,NOR2453_20260621_SID189327,Center City Philadelphia,1,2453,228004,0,1,NOR2453
AIR,SID189327,AIR2453_20260621_SID189327,Airport Terminals E & F,1,2453,007401,0,1,AIR2453
NOR,SID189327,NOR2457_20260621_SID189327,Center City Philadelphia,1,2457,228004,0,1,NOR2457
AIR,SID189327,AIR2457_20260621_SID189327,Airport Terminals E & F,1,2457,007401,0,1,AIR2457
NOR,SID189327,NOR2461_20260621_SID189327,Center City Philadelphia,1,2461,228004,0,1,NOR2461
AIR,SID189327,AIR2461_20260621_SID189327,Airport Terminals E & F,1,2461,007401,0,1,AIR2461
NOR,SID189327,NOR2465_20260621_SID189327,Center City Philadelphia,1,2465,228004,0,1,NOR2465
AIR,SID189327,AIR2465_20260621_SID189327,Airport Terminals E & F,1,2465,007401,0,1,AIR2465
NOR,SID189327,NOR2469_20260621_SID189327,Center City Philadelphia,1,2469,228004,0,1,NOR2469
AIR,SID189327,AIR2469_20260621_SID189327,Airport Terminals E & F,1,2469,007401,0,1,AIR2469
NOR,SID189327,NOR2473_20260621_SID189327,Center City Philadelphia,1,2473,228004,0,1,NOR2473
AIR,SID189327,AIR2473_20260621_SID189327,Airport Terminals E & F,1,2473,007401,0,1,AIR2473
NOR,SID189327,NOR2477_20260621_SID189327,Center City Philadelphia,1,2477,228004,0,1,NOR2477
AIR,SID189327,AIR2477_20260621_SID189327,Airport Terminals E & F,1,2477,007401,0,1,AIR2477
NOR,SID189324,NOR2483_20260622_SID189324,Center City Philadelphia,1,2483,228004,2,1,NOR2483
AIR,SID189324,AIR2483_20260622_SID189324,Airport Terminals E & F,1,2483,007401,2,1,AIR2483
NOR,SID189324,NOR2579_20260622_SID189324,Center City Philadelphia,1,2579,228004,2,1,NOR2579
PAO,SID189324,PAO2579_20260622_SID189324,Malvern,1,2579,007501,0,1,PAO2579
NOR,SID189324,NOR2581_20260622_SID189324,Center City Philadelphia,1,2581,228004,2,1,NOR2581
PAO,SID189324,PAO2581_20260622_SID189324,Malvern,1,2581,007501,2,1,PAO2581
NOR,SID189324,NOR2583_20260622_SID189324,Center City Philadelphia,1,2583,228004,2,1,NOR2583
PAO,SID189324,PAO2583_20260622_SID189324,Malvern,1,2583,007501,2,1,PAO2583
WIL,SID189324,WIL2586_20260622_SID189324,Center City Philadelphia,0,2586,201007,2,1,WIL2586
LAN,SID189324,LAN2586_20260622_SID189324,Doylestown,0,2586,004538,2,1,LAN2586
NOR,SID189324,NOR2591_20260622_SID189324,Center City Philadelphia,1,2591,228004,2,1,NOR2591
PAO,SID189324,PAO2591_20260622_SID189324,Malvern,1,2591,007501,2,1,PAO2591
NOR,SID189324,NOR2597_20260622_SID189324,Center City Philadelphia,1,2597,228004,0,1,NOR2597
PAO,SID189324,PAO2597_20260622_SID189324,Malvern,1,2597,007501,0,1,PAO2597
WIL,SID189756,WIL2708_20260621_SID189756,Center City Philadelphia,0,2708,201007,0,1,WIL2708
CHE,SID189756,CHE2708_20260621_SID189756,Chestnut Hill East,0,2708,004720,0,1,CHE2708
WIL,SID189756,WIL2712_20260621_SID189756,Center City Philadelphia,0,2712,201007,0,1,WIL2712
CHE,SID189756,CHE2712_20260621_SID189756,Chestnut Hill East,0,2712,004720,0,1,CHE2712
WIL,SID189756,WIL2716_20260621_SID189756,Center City Philadelphia,0,2716,201007,0,1,WIL2716
CHE,SID189756,CHE2716_20260621_SID189756,Chestnut Hill East,0,2716,004720,0,1,CHE2716
WIL,SID189756,WIL2720_20260621_SID189756,Center City Philadelphia,0,2720,201007,0,1,WIL2720
CHE,SID189756,CHE2720_20260621_SID189756,Chestnut Hill East,0,2720,004720,0,1,CHE2720
WIL,SID189756,WIL2724_20260621_SID189756,Center City Philadelphia,0,2724,201007,0,1,WIL2724
CHE,SID189756,CHE2724_20260621_SID189756,Chestnut Hill East,0,2724,004720,0,1,CHE2724
WIL,SID189756,WIL2728_20260621_SID189756,Center City Philadelphia,0,2728,201007,0,1,WIL2728
CHE,SID189756,CHE2728_20260621_SID189756,Chestnut Hill East,0,2728,004720,0,1,CHE2728
WIL,SID189756,WIL2732_20260621_SID189756,Center City Philadelphia,0,2732,201007,0,1,WIL2732
CHE,SID189756,CHE2732_20260621_SID189756,Chestnut Hill East,0,2732,004720,0,1,CHE2732
WIL,SID189756,WIL2736_20260621_SID189756,Center City Philadelphia,0,2736,201007,0,1,WIL2736
CHE,SID189756,CHE2736_20260621_SID189756,Chestnut Hill East,0,2736,004720,0,1,CHE2736
WIL,SID189756,WIL2740_20260621_SID189756,Center City Philadelphia,0,2740,201007,0,1,WIL2740
CHE,SID189756,CHE2740_20260621_SID189756,Chestnut Hill East,0,2740,004720,0,1,CHE2740
WIL,SID189324,WIL278_20260622_SID189324,Center City Philadelphia,0,278,201007,2,1,WIL278
NOR,SID189324,NOR278_20260622_SID189324,Norristown Elm Street,0,278,004228,2,1,NOR278
WIL,SID189324,WIL284_20260622_SID189324,Center City Philadelphia,0,284,201007,2,1,WIL284
NOR,SID189324,NOR284_20260622_SID189324,Norristown Transit Center,0,284,004228,2,1,NOR284
WIL,SID189324,WIL2882_20260622_SID189324,Temple University,0,2882,201007,2,1,WIL2882
NOR,SID189324,NOR3214_20260622_SID189324,Norristown Elm Street,0,3214,004228,0,1,NOR3214
NOR,SID189324,NOR3216_20260622_SID189324,Norristown Elm Street,0,3216,004228,0,1,NOR3216
NOR,SID189324,NOR3218_20260622_SID189324,Norristown Elm Street,0,3218,004228,0,1,NOR3218
NOR,SID189324,NOR3220_20260622_SID189324,Norristown Elm Street,0,3220,004228,0,1,NOR3220
NOR,SID189324,NOR3232_20260622_SID189324,Norristown Elm Street,0,3232,004228,0,1,NOR3232
NOR,SID189324,NOR3234_20260622_SID189324,Norristown Elm Street,0,3234,004228,0,1,NOR3234
NOR,SID189324,NOR3236_20260622_SID189324,Norristown Elm Street,0,3236,004228,0,1,NOR3236
MED,SID189324,MED3280_20260622_SID189324,Center City Philadelphia,0,3280,300007,2,1,MED3280
NOR,SID189324,NOR3280_20260622_SID189324,Norristown Transit Center,0,3280,004228,2,1,NOR3280
MED,SID189324,MED3282_20260622_SID189324,Center City Philadelphia,0,3282,300007,2,1,MED3282
NOR,SID189324,NOR3282_20260622_SID189324,Norristown Transit Center,0,3282,004228,2,1,NOR3282
WTR,SID189324,WTR3285_20260622_SID189324,Center City Philadelphia,1,3285,327004,2,1,WTR3285
WIL,SID189324,WIL3285_20260622_SID189324,Newark DE,1,3285,007201,2,1,WIL3285
WTR,SID189324,WTR3289_20260622_SID189324,Center City Philadelphia,1,3289,327004,2,1,WTR3289
WIL,SID189324,WIL3289_20260622_SID189324,Wilmington,1,3289,007201,0,1,WIL3289
WTR,SID189324,WTR3291_20260622_SID189324,Center City Philadelphia,1,3291,327004,0,1,WTR3291
WIL,SID189324,WIL3291_20260622_SID189324,Marcus Hook,1,3291,007201,0,1,WIL3291
WTR,SID189324,WTR3297_20260622_SID189324,Center City Philadelphia,1,3297,327004,2,1,WTR3297
WIL,SID189324,WIL3297_20260622_SID189324,Newark DE,1,3297,007201,2,1,WIL3297
MED,SID189324,MED3486_20260622_SID189324,Center City Philadelphia,0,3486,300007,2,1,MED3486
WAR,SID189324,WAR3486_20260622_SID189324,Glenside,0,3486,004417,2,1,WAR3486
MED,SID189324,MED3500_20260622_SID189324,Center City Philadelphia,0,3500,300007,0,1,MED3500
LAN,SID189324,LAN3500_20260622_SID189324,Doylestown,0,3500,004538,2,1,LAN3500
WTR,SID189324,WTR3501_20260622_SID189324,Center City Philadelphia,1,3501,327004,2,1,WTR3501
PAO,SID189324,PAO3501_20260622_SID189324,Thorndale,1,3501,007501,2,1,PAO3501
MED,SID189324,MED3502_20260622_SID189324,Center City Philadelphia,0,3502,300007,0,1,MED3502
LAN,SID189324,LAN3502_20260622_SID189324,Lansdale,0,3502,004538,2,1,LAN3502
WTR,SID189324,WTR3503_20260622_SID189324,Center City Philadelphia,1,3503,327004,2,1,WTR3503
PAO,SID189324,PAO3503_20260622_SID189324,Malvern,1,3503,007501,2,1,PAO3503
MED,SID189324,MED3504_20260622_SID189324,Center City Philadelphia,0,3504,300007,2,1,MED3504
LAN,SID189324,LAN3504_20260622_SID189324,Doylestown,0,3504,004538,2,1,LAN3504
MED,SID189327,MED3506_20260621_SID189327,Center City Philadelphia,0,3506,300007,0,1,MED3506
LAN,SID189327,LAN3506_20260621_SID189327,Doylestown,0,3506,004538,0,1,LAN3506
MED,SID189324,MED3508_20260622_SID189324,Center City Philadelphia,0,3508,300007,2,1,MED3508
LAN,SID189324,LAN3508_20260622_SID189324,Doylestown,0,3508,004538,2,1,LAN3508
MED,SID189327,MED3510_20260621_SID189327,Center City Philadelphia,0,3510,300007,0,1,MED3510
LAN,SID189327,LAN3510_20260621_SID189327,Doylestown,0,3510,004538,0,1,LAN3510
MED,SID189324,MED3512_20260622_SID189324,Center City Philadelphia,0,3512,300007,2,1,MED3512
LAN,SID189324,LAN3512_20260622_SID189324,Doylestown,0,3512,004538,2,1,LAN3512
MED,SID189327,MED3514_20260621_SID189327,Center City Philadelphia,0,3514,300007,0,1,MED3514
LAN,SID189327,LAN3514_20260621_SID189327,Doylestown,0,3514,004538,0,1,LAN3514
MED,SID189324,MED3516_20260622_SID189324,Center City Philadelphia,0,3516,300007,2,1,MED3516
LAN,SID189324,LAN3516_20260622_SID189324,Doylestown,0,3516,004538,2,1,LAN3516
MED,SID189327,MED3518_20260621_SID189327,Center City Philadelphia,0,3518,300007,0,1,MED3518
LAN,SID189327,LAN3518_20260621_SID189327,Doylestown,0,3518,004538,0,1,LAN3518
MED,SID189324,MED3520_20260622_SID189324,Center City Philadelphia,0,3520,300007,0,1,MED3520
LAN,SID189324,LAN3520_20260622_SID189324,Doylestown,0,3520,004538,0,1,LAN3520
MED,SID189327,MED3522_20260621_SID189327,Center City Philadelphia,0,3522,300007,0,1,MED3522
LAN,SID189327,LAN3522_20260621_SID189327,Doylestown,0,3522,004538,0,1,LAN3522
MED,SID189324,MED3524_20260622_SID189324,Center City Philadelphia,0,3524,300007,0,1,MED3524
LAN,SID189324,LAN3524_20260622_SID189324,Doylestown,0,3524,004538,0,1,LAN3524
MED,SID189327,MED3526_20260621_SID189327,Center City Philadelphia,0,3526,300007,0,1,MED3526
LAN,SID189327,LAN3526_20260621_SID189327,Doylestown,0,3526,004538,0,1,LAN3526
MED,SID189324,MED3528_20260622_SID189324,Center City Philadelphia,0,3528,300007,0,1,MED3528
LAN,SID189324,LAN3528_20260622_SID189324,Doylestown,0,3528,004538,0,1,LAN3528
MED,SID189327,MED3530_20260621_SID189327,Center City Philadelphia,0,3530,300007,0,1,MED3530
LAN,SID189327,LAN3530_20260621_SID189327,Doylestown,0,3530,004538,0,1,LAN3530
WTR,SID189324,WTR3531_20260622_SID189324,Center City Philadelphia,1,3531,327004,0,1,WTR3531
PAO,SID189324,PAO3531_20260622_SID189324,Thorndale,1,3531,007501,2,1,PAO3531
MED,SID189324,MED3532_20260622_SID189324,Center City Philadelphia,0,3532,300007,0,1,MED3532
LAN,SID189324,LAN3532_20260622_SID189324,Doylestown,0,3532,004538,0,1,LAN3532
MED,SID189327,MED3534_20260621_SID189327,Center City Philadelphia,0,3534,300007,0,1,MED3534
LAN,SID189327,LAN3534_20260621_SID189327,Doylestown,0,3534,004538,0,1,LAN3534
MED,SID189324,MED3536_20260622_SID189324,Center City Philadelphia,0,3536,300007,0,1,MED3536
LAN,SID189324,LAN3536_20260622_SID189324,Doylestown,0,3536,004538,0,1,LAN3536
WTR,SID189324,WTR3537_20260622_SID189324,Center City Philadelphia,1,3537,327004,2,1,WTR3537
PAO,SID189324,PAO3537_20260622_SID189324,Thorndale,1,3537,007501,2,1,PAO3537
MED,SID189327,MED3538_20260621_SID189327,Center City Philadelphia,0,3538,300007,0,1,MED3538
LAN,SID189327,LAN3538_20260621_SID189327,Doylestown,0,3538,004538,0,1,LAN3538
MED,SID189324,MED3538_20260622_SID189324,Center City Philadelphia,0,3538,300007,0,1,MED3538
LAN,SID189324,LAN3538_20260622_SID189324,Lansdale,0,3538,004538,0,1,LAN3538
MED,SID189324,MED3540_20260622_SID189324,Center City Philadelphia,0,3540,300007,0,1,MED3540
LAN,SID189324,LAN3540_20260622_SID189324,Doylestown,0,3540,004538,2,1,LAN3540
WTR,SID189324,WTR3541_20260622_SID189324,Center City Philadelphia,1,3541,327004,2,1,WTR3541
PAO,SID189324,PAO3541_20260622_SID189324,Malvern,1,3541,007501,2,1,PAO3541
MED,SID189327,MED3542_20260621_SID189327,Center City Philadelphia,0,3542,300007,0,1,MED3542
LAN,SID189327,LAN3542_20260621_SID189327,Doylestown,0,3542,004538,0,1,LAN3542
MED,SID189324,MED3542_20260622_SID189324,Center City Philadelphia,0,3542,300007,0,1,MED3542
LAN,SID189324,LAN3542_20260622_SID189324,Lansdale,0,3542,004538,2,1,LAN3542
MED,SID189324,MED3544_20260622_SID189324,Center City Philadelphia,0,3544,300007,2,1,MED3544
LAN,SID189324,LAN3544_20260622_SID189324,Doylestown,0,3544,004538,2,1,LAN3544
MED,SID189327,MED3546_20260621_SID189327,Center City Philadelphia,0,3546,300007,0,1,MED3546
LAN,SID189327,LAN3546_20260621_SID189327,Doylestown,0,3546,004538,0,1,LAN3546
MED,SID189324,MED3548_20260622_SID189324,Center City Philadelphia,0,3548,300007,2,1,MED3548
LAN,SID189324,LAN3548_20260622_SID189324,Doylestown,0,3548,004538,2,1,LAN3548
WTR,SID189324,WTR3549_20260622_SID189324,Center City Philadelphia,1,3549,327004,0,1,WTR3549
PAO,SID189324,PAO3549_20260622_SID189324,Thorndale,1,3549,007501,0,1,PAO3549
MED,SID189327,MED3550_20260621_SID189327,Center City Philadelphia,0,3550,300007,0,1,MED3550
LAN,SID189327,LAN3550_20260621_SID189327,Doylestown,0,3550,004538,0,1,LAN3550
MED,SID189324,MED3552_20260622_SID189324,Center City Philadelphia,0,3552,300007,2,1,MED3552
LAN,SID189324,LAN3552_20260622_SID189324,Doylestown,0,3552,004538,2,1,LAN3552
WTR,SID189324,WTR3553_20260622_SID189324,Center City Philadelphia,1,3553,327004,0,1,WTR3553
PAO,SID189324,PAO3553_20260622_SID189324,Malvern,1,3553,007501,0,1,PAO3553
MED,SID189327,MED3554_20260621_SID189327,Center City Philadelphia,0,3554,300007,0,1,MED3554
LAN,SID189327,LAN3554_20260621_SID189327,Doylestown,0,3554,004538,0,1,LAN3554
MED,SID189324,MED3556_20260622_SID189324,Center City Philadelphia,0,3556,300007,0,1,MED3556
LAN,SID189324,LAN3556_20260622_SID189324,Doylestown,0,3556,004538,0,1,LAN3556
WTR,SID189324,WTR3557_20260622_SID189324,Center City Philadelphia,1,3557,327004,0,1,WTR3557
PAO,SID189324,PAO3557_20260622_SID189324,Thorndale,1,3557,007501,0,1,PAO3557
MED,SID189327,MED3558_20260621_SID189327,Center City Philadelphia,0,3558,300007,0,1,MED3558
LAN,SID189327,LAN3558_20260621_SID189327,Doylestown,0,3558,004538,0,1,LAN3558
MED,SID189324,MED3560_20260622_SID189324,Center City Philadelphia,0,3560,300007,0,1,MED3560
LAN,SID189324,LAN3560_20260622_SID189324,Doylestown,0,3560,004538,0,1,LAN3560
WTR,SID189324,WTR3561_20260622_SID189324,Center City Philadelphia,1,3561,327004,0,1,WTR3561
PAO,SID189324,PAO3561_20260622_SID189324,Malvern,1,3561,007501,0,1,PAO3561
MED,SID189327,MED3562_20260621_SID189327,Center City Philadelphia,0,3562,300007,0,1,MED3562
LAN,SID189327,LAN3562_20260621_SID189327,Doylestown,0,3562,004538,0,1,LAN3562
MED,SID189324,MED3564_20260622_SID189324,Center City Philadelphia,0,3564,300007,0,1,MED3564
LAN,SID189324,LAN3564_20260622_SID189324,Doylestown,0,3564,004538,0,1,LAN3564
MED,SID189327,MED3566_20260621_SID189327,Center City Philadelphia,0,3566,300007,0,1,MED3566
LAN,SID189327,LAN3566_20260621_SID189327,Doylestown,0,3566,004538,0,1,LAN3566
MED,SID189324,MED3568_20260622_SID189324,Center City Philadelphia,0,3568,300007,0,1,MED3568
LAN,SID189324,LAN3568_20260622_SID189324,Doylestown,0,3568,004538,0,1,LAN3568
MED,SID189327,MED3570_20260621_SID189327,Center City Philadelphia,0,3570,300007,0,1,MED3570
LAN,SID189327,LAN3570_20260621_SID189327,Doylestown,0,3570,004538,0,1,LAN3570
MED,SID189324,MED3572_20260622_SID189324,Center City Philadelphia,0,3572,300007,0,1,MED3572
LAN,SID189324,LAN3572_20260622_SID189324,Doylestown,0,3572,004538,0,1,LAN3572
MED,SID189327,MED3574_20260621_SID189327,Center City Philadelphia,0,3574,300007,0,1,MED3574
LAN,SID189327,LAN3574_20260621_SID189327,Doylestown,0,3574,004538,0,1,LAN3574
MED,SID189324,MED3784_20260622_SID189324,Center City Philadelphia,0,3784,300007,2,1,MED3784
CHE,SID189324,CHE3784_20260622_SID189324,Chestnut Hill East,0,3784,004720,2,1,CHE3784
CHE,SID189324,CHE3786_20260622_SID189324,Center City Philadelphia,0,3786,004720,2,1,CHE3786
WTR,SID189779,WTR3807_20260621_SID189779,Center City Philadelphia,1,3807,327004,0,1,WTR3807
CHW,SID189779,CHW3807_20260621_SID189779,Chestnut Hill West,1,3807,007801,0,1,CHW3807
CHW,SID189411,CHW3807_20260718_SID189411,Chestnut Hill West,1,3807,007801,0,1,CHW3807
WTR,SID189779,WTR3811_20260621_SID189779,Center City Philadelphia,1,3811,327004,0,1,WTR3811
CHW,SID189779,CHW3811_20260621_SID189779,Chestnut Hill West,1,3811,007801,0,1,CHW3811
CHW,SID189411,CHW3811_20260718_SID189411,Chestnut Hill West,1,3811,007801,0,1,CHW3811
WTR,SID189779,WTR3815_20260621_SID189779,Center City Philadelphia,1,3815,327004,0,1,WTR3815
CHW,SID189779,CHW3815_20260621_SID189779,Chestnut Hill West,1,3815,007801,0,1,CHW3815
CHW,SID189411,CHW3815_20260718_SID189411,Chestnut Hill West,1,3815,007801,0,1,CHW3815
WTR,SID189779,WTR3819_20260621_SID189779,Center City Philadelphia,1,3819,327004,0,1,WTR3819
CHW,SID189779,CHW3819_20260621_SID189779,Chestnut Hill West,1,3819,007801,0,1,CHW3819
CHW,SID189411,CHW3819_20260718_SID189411,Chestnut Hill West,1,3819,007801,0,1,CHW3819
WTR,SID189779,WTR3823_20260621_SID189779,Center City Philadelphia,1,3823,327004,0,1,WTR3823
CHW,SID189779,CHW3823_20260621_SID189779,Chestnut Hill West,1,3823,007801,0,1,CHW3823
CHW,SID189411,CHW3823_20260718_SID189411,Chestnut Hill West,1,3823,007801,0,1,CHW3823
WTR,SID189779,WTR3827_20260621_SID189779,Center City Philadelphia,1,3827,327004,0,1,WTR3827
CHW,SID189779,CHW3827_20260621_SID189779,Chestnut Hill West,1,3827,007801,0,1,CHW3827
CHW,SID189411,CHW3827_20260718_SID189411,Chestnut Hill West,1,3827,007801,0,1,CHW3827
WTR,SID189779,WTR3831_20260621_SID189779,Center City Philadelphia,1,3831,327004,0,1,WTR3831
CHW,SID189779,CHW3831_20260621_SID189779,Chestnut Hill West,1,3831,007801,0,1,CHW3831
CHW,SID189411,CHW3831_20260718_SID189411,Chestnut Hill West,1,3831,007801,0,1,CHW3831
