trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
WIL201_20250902,06:49:00,06:49:00,90210,26,Newark DE,,,,1
WIL201_20250902,06:51:00,06:51:00,90209,27,Newark DE,,,,1
WIL201_20250902,06:54:00,06:54:00,90208,28,Newark DE,,,,1
WIL201_20250902,06:56:00,06:56:00,90207,29,Newark DE,,,,1
WIL201_20250902,07:00:00,07:00:00,90206,30,Newark DE,,,,1
WIL201_20250902,07:03:00,07:03:00,90205,31,Newark DE,,,,1
WIL201_20250902,07:07:00,07:07:00,90204,32,Newark DE,,,,1
WIL201_20250902,07:19:00,07:19:00,90203,33,Newark DE,,,,1
WIL201_20250902,07:28:00,07:28:00,90202,34,Newark DE,,,,1
WIL201_20250902,07:33:00,07:33:00,90201,35,Newark DE,,,,1
NOR201_20250831,05:01:00,05:01:00,90228,1,Center City Philadelphia,,,,1
NOR201_20250831,05:04:00,05:04:00,90227,2,Center City Philadelphia,,,,1
NOR201_20250831,05:08:00,05:08:00,90226,3,Center City Philadelphia,,,,1
NOR201_20250831,05:14:00,05:14:00,90225,4,Center City Philadelphia,,,,1
NOR201_20250831,05:17:00,05:17:00,90224,5,Center City Philadelphia,,,,1
NOR201_20250831,05:21:00,05:21:00,90223,6,Center City Philadelphia,,,,1
NOR201_20250831,05:25:00,05:25:00,90222,7,Center City Philadelphia,,,,1
NOR201_20250831,05:28:00,05:28:00,90221,8,Center City Philadelphia,,,,1
NOR201_20250831,05:31:00,05:31:00,90220,9,Center City Philadelphia,,,,1
NOR201_20250831,05:33:00,05:33:00,90219,10,Center City Philadelphia,,,,1
NOR201_20250831,05:36:00,05:36:00,90218,11,Center City Philadelphia,,,,1
NOR201_20250831,05:40:00,05:40:00,90008,12,Center City Philadelphia,,,,1
NOR201_20250831,05:42:00,05:42:00,90007,13,Wilmington,,,,1
NOR201_20250831,05:49:00,05:49:00,90006,14,Wilmington,,,,1
NOR201_20250831,05:51:00,05:51:00,90005,15,Wilmington,,,,1
WIL201_20250831,05:54:00,05:54:00,90005,16,Wilmington,,,,1
WIL201_20250831,05:59:00,05:59:00,90004,17,Wilmington,,,,1
WIL201_20250831,06:04:00,06:04:00,90406,18,Wilmington,,,,1
WIL201_20250831,06:11:00,06:11:00,90217,19,Wilmington,,,,1
WIL201_20250831,06:13:00,06:13:00,90216,20,Wilmington,,,,1
WIL201_20250831,06:15:00,06:15:00,90215,21,Wilmington,,,,1
WIL201_20250831,06:17:00,06:17:00,90214,22,Wilmington,,,,1
WIL201_20250831,06:19:00,06:19:00,90213,23,Wilmington,,,,1
WIL201_20250831,06:21:00,06:21:00,90212,24,Wilmington,,,,1
WIL201_20250831,06:23:00,06:23:00,90211,25,Wilmington,,,,1
WIL201_20250831,06:25:00,06:25:00,90210,26,Wilmington,,,,1
WIL201_20250831,06:27:00,06:27:00,90209,27,Wilmington,,,,1
WIL201_20250831,06:30:00,06:30:00,90208,28,Wilmington,,,,1
WIL201_20250831,06:32:00,06:32:00,90207,29,Wilmington,,,,1
WIL201_20250831,06:36:00,06:36:00,90206,30,Wilmington,,,,1
WIL201_20250831,06:39:00,06:39:00,90205,31,Wilmington,,,,1
WIL201_20250831,06:43:00,06:43:00,90204,32,Wilmington,,,,1
WIL201_20250831,06:55:00,06:55:00,90203,33,Wilmington,,,,1
WIL202_20250902,04:57:00,04:57:00,90201,1,Center City Philadelphia,,,,1
WIL202_20250902,05:03:00,05:03:00,90202,2,Center City Philadelphia,,,,1
WIL202_20250902,05:12:00,05:12:00,90203,3,Center City Philadelphia,,,,1
WIL202_20250902,05:21:00,05:21:00,90204,4,Center City Philadelphia,,,,1
WIL202_20250902,05:25:00,05:25:00,90205,5,Center City Philadelphia,,,,1
WIL202_20250902,05:29:00,05:29:00,90206,6,Center City Philadelphia,,,,1
WIL202_20250902,05:32:00,05:32:00,90207,7,Center City Philadelphia,,,,1
WIL202_20250902,05:34:00,05:34:00,90208,8,Center City Philadelphia,,,,1
WIL202_20250902,05:36:00,05:36:00,90209,9,Center City Philadelphia,,,,1
WIL202_20250902,05:38:00,05:38:00,90210,10,Center City Philadelphia,,,,1
WIL202_20250902,05:40:00,05:40:00,90211,11,Center City Philadelphia,,,,1
WIL202_20250902,05:42:00,05:42:00,90212,12,Center City Philadelphia,,,,1
WIL202_20250902,05:44:00,05:44:00,90213,13,Center City Philadelphia,,,,1
WIL202_20250902,05:46:00,05:46:00,90214,14,Center City Philadelphia,,,,1
WIL202_20250902,05:48:00,05:48:00,90215,15,Center City Philadelphia,,,,1
WIL202_20250902,05:50:00,05:50:00,90216,16,Center City Philadelphia,,,,1
WIL202_20250902,05:52:00,05:52:00,90217,17,Center City Philadelphia,,,,1
WIL202_20250902,06:02:00,06:02:00,90406,18,Norristown Elm Street,,,,1
WIL202_20250902,06:07:00,06:07:00,90004,19,Norristown Elm Street,,,,1
WIL202_20250902,06:10:00,06:10:00,90005,20,Norristown Elm Street,,,,1
NOR202_20250902,06:12:00,06:12:00,90005,21,Norristown Elm Street,,,,1
NOR202_20250902,06:17:00,06:17:00,90006,22,Norristown Elm Street,,,,1
NOR202_20250902,06:22:00,06:22:00,90007,23,Norristown Elm Street,,,,1
NOR202_20250902,06:24:00,06:24:00,90008,24,Norristown Elm Street,,,,1
NOR202_20250902,06:29:00,06:29:00,90218,25,Norristown Elm Street,,,,1
NOR202_20250902,06:32:00,06:32:00,90219,26,Norristown Elm Street,,,,1
NOR202_20250902,06:34:00,06:34:00,90220,27,Norristown Elm Street,,,,1
NOR202_20250902,06:37:00,06:37:00,90221,28,Norristown Elm Street,,,,1
NOR202_20250902,06:39:00,06:39:00,90222,29,Norristown Elm Street,,,,1
NOR202_20250902,06:44:00,06:44:00,90223,30,Norristown Elm Street,,,,1
NOR202_20250902,06:47:00,06:47:00,90224,31,Norristown Elm Street,,,,1
NOR202_20250902,06:50:00,06:50:00,90225,32,Norristown Elm Street,,,,1
NOR202_20250902,06:58:00,06:58:00,90226,33,Norristown Elm Street,,,,1
NOR202_20250902,07:01:00,07:01:00,90227,34,Norristown Elm Street,,,,1
NOR202_20250902,07:04:00,07:04:00,90228,35,Norristown Elm Street,,,,1
WIL202_20250831,05:34:00,05:34:00,90203,1,Center City Philadelphia,,,,1
WIL202_20250831,05:43:00,05:43:00,90204,2,Center City Philadelphia,,,,1
WIL202_20250831,05:47:00,05:47:00,90205,3,Center City Philadelphia,,,,1
WIL202_20250831,05:51:00,05:51:00,90206,4,Center City Philadelphia,,,,1
WIL202_20250831,05:54:00,05:54:00,90207,5,Center City Philadelphia,,,,1
WIL202_20250831,05:56:00,05:56:00,90208,6,Center City Philadelphia,,,,1
WIL202_20250831,05:58:00,05:58:00,90209,7,Center City Philadelphia,,,,1
WIL202_20250831,06:00:00,06:00:00,90210,8,Center City Philadelphia,,,,1
WIL202_20250831,06:02:00,06:02:00,90211,9,Center City Philadelphia,,,,1
WIL202_20250831,06:04:00,06:04:00,90212,10,Center City Philadelphia,,,,1
WIL202_20250831,06:06:00,06:06:00,90213,11,Center City Philadelphia,,,,1
WIL202_20250831,06:08:00,06:08:00,90214,12,Center City Philadelphia,,,,1
WIL202_20250831,06:10:00,06:10:00,90215,13,Center City Philadelphia,,,,1
WIL202_20250831,06:12:00,06:12:00,90216,14,Center City Philadelphia,,,,1
WIL202_20250831,06:14:00,06:14:00,90217,15,Center City Philadelphia,,,,1
WIL202_20250831,06:24:00,06:24:00,90406,16,Norristown Elm Street,,,,1
WIL202_20250831,06:29:00,06:29:00,90004,17,Norristown Elm Street,,,,1
WIL202_20250831,06:32:00,06:32:00,90005,18,Norristown Elm Street,,,,1
NOR202_20250831,06:34:00,06:34:00,90005,19,Norristown Elm Street,,,,1
NOR202_20250831,06:39:00,06:39:00,90006,20,Norristown Elm Street,,,,1
NOR202_20250831,06:44:00,06:44:00,90007,21,Norristown Elm Street,,,,1
NOR202_20250831,06:46:00,06:46:00,90008,22,Norristown Elm Street,,,,1
NOR202_20250831,06:51:00,06:51:00,90218,23,Norristown Elm Street,,,,1
NOR202_20250831,06:54:00,06:54:00,90219,24,Norristown Elm Street,,,,1
NOR202_20250831,06:56:00,06:56:00,90220,25,Norristown Elm Street,,,,1
NOR202_20250831,06:59:00,06:59:00,90221,26,Norristown Elm Street,,,,1
NOR202_20250831,07:01:00,07:01:00,90222,27,Norristown Elm Street,,,,1
NOR202_20250831,07:06:00,07:06:00,90223,28,Norristown Elm Street,,,,1
NOR202_20250831,07:09:00,07:09:00,90224,29,Norristown Elm Street,,,,1
NOR202_20250831,07:12:00,07:12:00,90225,30,Norristown Elm Street,,,,1
NOR202_20250831,07:20:00,07:20:00,90226,31,Norristown Elm Street,,,,1
NOR202_20250831,07:23:00,07:23:00,90227,32,Norristown Elm Street,,,,1
NOR202_20250831,07:26:00,07:26:00,90228,33,Norristown Elm Street,,,,1
NOR203_20250831,06:01:00,06:01:00,90228,1,Center City Philadelphia,,,,1
NOR203_20250831,06:04:00,06:04:00,90227,2,Center City Philadelphia,,,,1
NOR203_20250831,06:08:00,06:08:00,90226,3,Center City Philadelphia,,,,1
NOR203_20250831,06:14:00,06:14:00,90225,4,Center City Philadelphia,,,,1
NOR203_20250831,06:17:00,06:17:00,90224,5,Center City Philadelphia,,,,1
NOR203_20250831,06:21:00,06:21:00,90223,6,Center City Philadelphia,,,,1
NOR203_20250831,06:25:00,06:25:00,90222,7,Center City Philadelphia,,,,1
NOR203_20250831,06:28:00,06:28:00,90221,8,Center City Philadelphia,,,,1
NOR203_20250831,06:31:00,06:31:00,90220,9,Center City Philadelphia,,,,1
NOR203_20250831,06:33:00,06:33:00,90219,10,Center City Philadelphia,,,,1
NOR203_20250831,06:36:00,06:36:00,90218,11,Center City Philadelphia,,,,1
NOR203_20250831,06:40:00,06:40:00,90008,12,Center City Philadelphia,,,,1
NOR203_20250831,06:42:00,06:42:00,90007,13,Wilmington,,,,1
NOR203_20250831,06:49:00,06:49:00,90006,14,Wilmington,,,,1
NOR203_20250831,06:51:00,06:51:00,90005,15,Wilmington,,,,1
WIL203_20250831,06:54:00,06:54:00,90005,16,Wilmington,,,,1
WIL203_20250831,06:59:00,06:59:00,90004,17,Wilmington,,,,1
WIL203_20250831,07:04:00,07:04:00,90406,18,Wilmington,,,,1
WIL203_20250831,07:11:00,07:11:00,90217,19,Wilmington,,,,1
WIL203_20250831,07:13:00,07:13:00,90216,20,Wilmington,,,,1
WIL203_20250831,07:15:00,07:15:00,90215,21,Wilmington,,,,1
WIL203_20250831,07:17:00,07:17:00,90214,22,Wilmington,,,,1
WIL203_20250831,07:19:00,07:19:00,90213,23,Wilmington,,,,1
WIL203_20250831,07:21:00,07:21:00,90212,24,Wilmington,,,,1
WIL203_20250831,07:23:00,07:23:00,90211,25,Wilmington,,,,1
WIL203_20250831,07:25:00,07:25:00,90210,26,Wilmington,,,,1
WIL203_20250831,07:27:00,07:27:00,90209,27,Wilmington,,,,1
WIL203_20250831,07:30:00,07:30:00,90208,28,Wilmington,,,,1
WIL203_20250831,07:32:00,07:32:00,90207,29,Wilmington,,,,1
WIL203_20250831,07:36:00,07:36:00,90206,30,Wilmington,,,,1
WIL203_20250831,07:39:00,07:39:00,90205,31,Wilmington,,,,1
WIL203_20250831,07:43:00,07:43:00,90204,32,Wilmington,,,,1
WIL203_20250831,07:55:00,07:55:00,90203,33,Wilmington,,,,1
WIL204_20250902,06:12:00,06:12:00,90203,1,Center City Philadelphia,,,,1
WIL204_20250902,06:21:00,06:21:00,90204,2,Center City Philadelphia,,,,1
WIL204_20250902,06:25:00,06:25:00,90205,3,Center City Philadelphia,,,,1
WIL204_20250902,06:29:00,06:29:00,90206,4,Center City Philadelphia,,,,1
WIL204_20250902,06:32:00,06:32:00,90207,5,Center City Philadelphia,,,,1
WIL204_20250902,06:34:00,06:34:00,90208,6,Center City Philadelphia,,,,1
WIL204_20250902,06:36:00,06:36:00,90209,7,Center City Philadelphia,,,,1
WIL204_20250902,06:38:00,06:38:00,90210,8,Center City Philadelphia,,,,1
WIL204_20250902,06:40:00,06:40:00,90211,9,Center City Philadelphia,,,,1
WIL204_20250902,06:42:00,06:42:00,90212,10,Center City Philadelphia,,,,1
WIL204_20250902,06:44:00,06:44:00,90213,11,Center City Philadelphia,,,,1
WIL204_20250902,06:46:00,06:46:00,90214,12,Center City Philadelphia,,,,1
WIL204_20250902,06:48:00,06:48:00,90215,13,Center City Philadelphia,,,,1
WIL204_20250902,06:50:00,06:50:00,90216,14,Center City Philadelphia,,,,1
WIL204_20250902,06:52:00,06:52:00,90217,15,Center City Philadelphia,,,,1
WIL204_20250902,07:02:00,07:02:00,90406,16,Norristown Elm Street,,,,1
WIL204_20250902,07:07:00,07:07:00,90004,17,Norristown Elm Street,,,,1
WIL204_20250902,07:10:00,07:10:00,90005,18,Norristown Elm Street,,,,1
NOR204_20250902,07:12:00,07:12:00,90005,19,Norristown Elm Street,,,,1
NOR204_20250902,07:17:00,07:17:00,90006,20,Norristown Elm Street,,,,1
NOR204_20250902,07:22:00,07:22:00,90007,21,Norristown Elm Street,,,,1
NOR204_20250902,07:24:00,07:24:00,90008,22,Norristown Elm Street,,,,1
NOR204_20250902,07:29:00,07:29:00,90218,23,Norristown Elm Street,,,,1
NOR204_20250902,07:32:00,07:32:00,90219,24,Norristown Elm Street,,,,1
NOR204_20250902,07:34:00,07:34:00,90220,25,Norristown Elm Street,,,,1
NOR204_20250902,07:37:00,07:37:00,90221,26,Norristown Elm Street,,,,1
NOR204_20250902,07:39:00,07:39:00,90222,27,Norristown Elm Street,,,,1
NOR204_20250902,07:44:00,07:44:00,90223,28,Norristown Elm Street,,,,1
NOR204_20250902,07:47:00,07:47:00,90224,29,Norristown Elm Street,,,,1
NOR204_20250902,07:50:00,07:50:00,90225,30,Norristown Elm Street,,,,1
NOR204_20250902,07:58:00,07:58:00,90226,31,Norristown Elm Street,,,,1
NOR204_20250902,08:01:00,08:01:00,90227,32,Norristown Elm Street,,,,1
NOR204_20250902,08:04:00,08:04:00,90228,33,Norristown Elm Street,,,,1
NOR205_20250902,06:25:00,06:25:00,90228,1,Center City Philadelphia,,,,1
NOR205_20250902,06:28:00,06:28:00,90227,2,Center City Philadelphia,,,,1
NOR205_20250902,06:32:00,06:32:00,90226,3,Center City Philadelphia,,,,1
NOR205_20250902,06:38:00,06:38:00,90225,4,Center City Philadelphia,,,,1
NOR205_20250902,06:41:00,06:41:00,90224,5,Center City Philadelphia,,,,1
NOR205_20250902,06:45:00,06:45:00,90223,6,Center City Philadelphia,,,,1
NOR205_20250902,06:49:00,06:49:00,90222,7,Center City Philadelphia,,,,1
NOR205_20250902,06:52:00,06:52:00,90221,8,Center City Philadelphia,,,,1
NOR205_20250902,06:55:00,06:55:00,90220,9,Center City Philadelphia,,,,1
NOR205_20250902,06:57:00,06:57:00,90219,10,Center City Philadelphia,,,,1
NOR205_20250902,07:00:00,07:00:00,90218,11,Center City Philadelphia,,,,1
NOR205_20250902,07:04:00,07:04:00,90008,12,Center City Philadelphia,,,,1
NOR205_20250902,07:06:00,07:06:00,90007,13,Wilmington,,,,1
NOR205_20250902,07:13:00,07:13:00,90006,14,Wilmington,,,,1
NOR205_20250902,07:15:00,07:15:00,90005,15,Wilmington,,,,1
WIL205_20250902,07:18:00,07:18:00,90005,16,Wilmington,,,,1
WIL205_20250902,07:23:00,07:23:00,90004,17,Wilmington,,,,1
WIL205_20250902,07:28:00,07:28:00,90406,18,Wilmington,,,,1
WIL205_20250902,07:35:00,07:35:00,90217,19,Wilmington,,,,1
WIL205_20250902,07:37:00,07:37:00,90216,20,Wilmington,,,,1
WIL205_20250902,07:39:00,07:39:00,90215,21,Wilmington,,,,1
WIL205_20250902,07:41:00,07:41:00,90214,22,Wilmington,,,,1
WIL205_20250902,07:43:00,07:43:00,90213,23,Wilmington,,,,1
WIL205_20250902,07:45:00,07:45:00,90212,24,Wilmington,,,,1
WIL205_20250902,07:47:00,07:47:00,90211,25,Wilmington,,,,1
WIL205_20250902,07:49:00,07:49:00,90210,26,Wilmington,,,,1
WIL205_20250902,07:51:00,07:51:00,90209,27,Wilmington,,,,1
WIL205_20250902,07:54:00,07:54:00,90208,28,Wilmington,,,,1
WIL205_20250902,07:56:00,07:56:00,90207,29,Wilmington,,,,1
WIL205_20250902,08:00:00,08:00:00,90206,30,Wilmington,,,,1
WIL205_20250902,08:03:00,08:03:00,90205,31,Wilmington,,,,1
WIL205_20250902,08:07:00,08:07:00,90204,32,Wilmington,,,,1
WIL205_20250902,08:19:00,08:19:00,90203,33,Wilmington,,,,1
WIL206_20250902,06:57:00,06:57:00,90201,1,Center City Philadelphia,,,,1
WIL206_20250902,07:03:00,07:03:00,90202,2,Center City Philadelphia,,,,1
WIL206_20250902,07:12:00,07:12:00,90203,3,Center City Philadelphia,,,,1
WIL206_20250902,07:21:00,07:21:00,90204,4,Center City Philadelphia,,,,1
WIL206_20250902,07:25:00,07:25:00,90205,5,Center City Philadelphia,,,,1
WIL206_20250902,07:29:00,07:29:00,90206,6,Center City Philadelphia,,,,1
WIL206_20250902,07:32:00,07:32:00,90207,7,Center City Philadelphia,,,,1
WIL206_20250902,07:34:00,07:34:00,90208,8,Center City Philadelphia,,,,1
WIL206_20250902,07:36:00,07:36:00,90209,9,Center City Philadelphia,,,,1
WIL206_20250902,07:38:00,07:38:00,90210,10,Center City Philadelphia,,,,1
WIL206_20250902,07:40:00,07:40:00,90211,11,Center City Philadelphia,,,,1
WIL206_20250902,07:42:00,07:42:00,90212,12,Center City Philadelphia,,,,1
WIL206_20250902,07:44:00,07:44:00,90213,13,Center City Philadelphia,,,,1
WIL206_20250902,07:46:00,07:46:00,90214,14,Center City Philadelphia,,,,1
WIL206_20250902,07:48:00,07:48:00,90215,15,Center City Philadelphia,,,,1
WIL206_20250902,07:50:00,07:50:00,90216,16,Center City Philadelphia,,,,1
WIL206_20250902,07:52:00,07:52:00,90217,17,Center City Philadelphia,,,,1
WIL206_20250902,08:02:00,08:02:00,90406,18,Norristown Elm Street,,,,1
WIL206_20250902,08:07:00,08:07:00,90004,19,Norristown Elm Street,,,,1
WIL206_20250902,08:10:00,08:10:00,90005,20,Norristown Elm Street,,,,1
NOR206_20250902,08:12:00,08:12:00,90005,21,Norristown Elm Street,,,,1
NOR206_20250902,08:17:00,08:17:00,90006,22,Norristown Elm Street,,,,1
NOR206_20250902,08:22:00,08:22:00,90007,23,Norristown Elm Street,,,,1
NOR206_20250902,08:24:00,08:24:00,90008,24,Norristown Elm Street,,,,1
NOR206_20250902,08:29:00,08:29:00,90218,25,Norristown Elm Street,,,,1
NOR206_20250902,08:32:00,08:32:00,90219,26,Norristown Elm Street,,,,1
NOR206_20250902,08:34:00,08:34:00,90220,27,Norristown Elm Street,,,,1
NOR206_20250902,08:37:00,08:37:00,90221,28,Norristown Elm Street,,,,1
NOR206_20250902,08:39:00,08:39:00,90222,29,Norristown Elm Street,,,,1
NOR206_20250902,08:44:00,08:44:00,90223,30,Norristown Elm Street,,,,1
NOR206_20250902,08:47:00,08:47:00,90224,31,Norristown Elm Street,,,,1
NOR206_20250902,08:50:00,08:50:00,90225,32,Norristown Elm Street,,,,1
NOR206_20250902,08:58:00,08:58:00,90226,33,Norristown Elm Street,,,,1
NOR206_20250902,09:01:00,09:01:00,90227,34,Norristown Elm Street,,,,1
NOR206_20250902,09:04:00,09:04:00,90228,35,Norristown Elm Street,,,,1
WIL210_20250902,07:57:00,07:57:00,90201,1,Center City Philadelphia,,,,1
WIL210_20250902,08:03:00,08:03:00,90202,2,Center City Philadelphia,,,,1
WIL210_20250902,08:12:00,08:12:00,90203,3,Center City Philadelphia,,,,1
WIL210_20250902,08:21:00,08:21:00,90204,4,Center City Philadelphia,,,,1
WIL210_20250902,08:25:00,08:25:00,90205,5,Center City Philadelphia,,,,1
WIL210_20250902,08:29:00,08:29:00,90206,6,Center City Philadelphia,,,,1
WIL210_20250902,08:32:00,08:32:00,90207,7,Center City Philadelphia,,,,1
WIL210_20250902,08:34:00,08:34:00,90208,8,Center City Philadelphia,,,,1
WIL210_20250902,08:36:00,08:36:00,90209,9,Center City Philadelphia,,,,1
WIL210_20250902,08:38:00,08:38:00,90210,10,Center City Philadelphia,,,,1
WIL210_20250902,08:40:00,08:40:00,90211,11,Center City Philadelphia,,,,1
WIL210_20250902,08:42:00,08:42:00,90212,12,Center City Philadelphia,,,,1
WIL210_20250902,08:44:00,08:44:00,90213,13,Center City Philadelphia,,,,1
WIL210_20250902,08:46:00,08:46:00,90214,14,Center City Philadelphia,,,,1
WIL210_20250902,08:48:00,08:48:00,90215,15,Center City Philadelphia,,,,1
WIL210_20250902,08:50:00,08:50:00,90216,16,Center City Philadelphia,,,,1
WIL210_20250902,08:52:00,08:52:00,90217,17,Center City Philadelphia,,,,1
WIL210_20250902,09:02:00,09:02:00,90406,18,Norristown Elm Street,,,,1
WIL210_20250902,09:07:00,09:07:00,90004,19,Norristown Elm Street,,,,1
WIL210_20250902,09:10:00,09:10:00,90005,20,Norristown Elm Street,,,,1
NOR210_20250902,09:12:00,09:12:00,90005,21,Norristown Elm Street,,,,1
NOR210_20250902,09:17:00,09:17:00,90006,22,Norristown Elm Street,,,,1
NOR210_20250902,09:22:00,09:22:00,90007,23,Norristown Elm Street,,,,1
NOR210_20250902,09:24:00,09:24:00,90008,24,Norristown Elm Street,,,,1
NOR210_20250902,09:29:00,09:29:00,90218,25,Norristown Elm Street,,,,1
NOR210_20250902,09:32:00,09:32:00,90219,26,Norristown Elm Street,,,,1
NOR210_20250902,09:34:00,09:34:00,90220,27,Norristown Elm Street,,,,1
NOR210_20250902,09:37:00,09:37:00,90221,28,Norristown Elm Street,,,,1
NOR210_20250902,09:39:00,09:39:00,90222,29,Norristown Elm Street,,,,1
NOR210_20250902,09:44:00,09:44:00,90223,30,Norristown Elm Street,,,,1
NOR210_20250902,09:47:00,09:47:00,90224,31,Norristown Elm Street,,,,1
NOR210_20250902,09:50:00,09:50:00,90225,32,Norristown Elm Street,,,,1
NOR210_20250902,09:58:00,09:58:00,90226,33,Norristown Elm Street,,,,1
NOR210_20250902,10:01:00,10:01:00,90227,34,Norristown Elm Street,,,,1
NOR210_20250902,10:04:00,10:04:00,90228,35,Norristown Elm Street,,,,1
WIL210_20250831,07:34:00,07:34:00,90203,1,Center City Philadelphia,,,,1
WIL210_20250831,07:43:00,07:43:00,90204,2,Center City Philadelphia,,,,1
WIL210_20250831,07:47:00,07:47:00,90205,3,Center City Philadelphia,,,,1
WIL210_20250831,07:51:00,07:51:00,90206,4,Center City Philadelphia,,,,1
WIL210_20250831,07:54:00,07:54:00,90207,5,Center City Philadelphia,,,,1
WIL210_20250831,07:56:00,07:56:00,90208,6,Center City Philadelphia,,,,1
WIL210_20250831,07:58:00,07:58:00,90209,7,Center City Philadelphia,,,,1
