trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1,00:05:00,00:05:10,252,1,0,0
1,00:07:00,00:07:10,250,3,0,0
1,00:09:00,00:09:10,249,4,0,0
1,00:15:00,00:15:10,247,6,0,0
1,00:18:00,00:18:10,246,7,0,0
1,00:20:00,00:20:10,245,8,0,0
1,00:23:00,00:23:10,243,10,0,0
1,00:26:00,00:26:10,242,11,0,0
1,00:29:00,00:29:10,240,13,0,0
2,00:34:00,00:34:10,252,1,0,0
2,00:37:00,00:37:10,249,4,0,0
2,00:43:00,00:43:10,247,6,0,0
2,00:46:00,00:46:10,246,7,0,0
2,00:48:00,00:48:10,245,8,0,0
2,00:51:00,00:51:10,243,10,0,0
2,00:54:00,00:54:10,242,11,0,0
2,00:57:00,00:57:10,240,13,0,0
3,01:34:00,01:34:10,252,1,0,0
3,01:37:00,01:37:10,249,4,0,0
3,01:43:00,01:43:10,247,6,0,0
3,01:46:00,01:46:10,246,7,0,0
3,01:48:00,01:48:10,245,8,0,0
3,01:51:00,01:51:10,243,10,0,0
3,01:54:00,01:54:10,242,11,0,0
3,01:57:00,01:57:10,240,13,0,0
4,02:34:00,02:34:10,252,1,0,0
4,02:37:00,02:37:10,249,4,0,0
4,02:43:00,02:43:10,247,6,0,0
4,02:46:00,02:46:10,246,7,0,0
4,02:48:00,02:48:10,245,8,0,0
4,02:51:00,02:51:10,243,10,0,0
4,02:54:00,02:54:10,242,11,0,0
4,02:57:00,02:57:10,240,13,0,0
5,03:34:00,03:34:10,252,1,0,0
5,03:37:00,03:37:10,249,4,0,0
5,03:43:00,03:43:10,247,6,0,0
5,03:46:00,03:46:10,246,7,0,0
5,03:48:00,03:48:10,245,8,0,0
5,03:51:00,03:51:10,243,10,0,0
5,03:54:00,03:54:10,242,11,0,0
5,03:57:00,03:57:10,240,13,0,0
6,04:34:00,04:34:10,252,1,0,0
6,04:36:00,04:36:10,250,3,0,0
6,04:38:00,04:38:10,249,4,0,0
6,04:44:00,04:44:10,247,6,0,0
6,04:47:00,04:47:10,246,7,0,0
6,04:49:00,04:49:10,245,8,0,0
6,04:52:00,04:52:10,243,10,0,0
6,04:55:00,04:55:10,242,11,0,0
6,04:58:00,04:58:10,240,13,0,0
7,05:00:00,05:00:10,252,1,0,0
7,05:02:00,05:02:10,250,3,0,0
7,05:04:00,05:04:10,249,4,0,0
7,05:10:00,05:10:10,247,6,0,0
7,05:13:00,05:13:10,246,7,0,0
7,05:15:00,05:15:10,245,8,0,0
7,05:18:00,05:18:10,243,10,0,0
7,05:21:00,05:21:10,242,11,0,0
7,05:24:00,05:24:10,240,13,0,0
8,05:40:00,05:40:10,252,1,0,0
8,05:42:00,05:42:10,250,3,0,0
8,05:44:00,05:44:10,249,4,0,0
8,05:50:00,05:50:10,247,6,0,0
8,05:53:00,05:53:10,246,7,0,0
8,05:55:00,05:55:10,245,8,0,0
8,05:58:00,05:58:10,243,10,0,0
8,06:01:00,06:01:10,242,11,0,0
8,06:04:00,06:04:10,240,13,0,0
9,06:00:00,06:00:10,252,1,0,0
9,06:02:00,06:02:10,250,3,0,0
9,06:04:00,06:04:10,249,4,0,0
9,06:10:00,06:10:10,247,6,0,0
9,06:13:00,06:13:10,246,7,0,0
9,06:15:00,06:15:10,245,8,0,0
9,06:18:00,06:18:10,243,10,0,0
9,06:21:00,06:21:10,242,11,0,0
9,06:24:00,06:24:10,240,13,0,0
10,06:20:00,06:20:10,252,1,0,0
10,06:22:00,06:22:10,250,3,0,0
10,06:24:00,06:24:10,249,4,0,0
10,06:30:00,06:30:10,247,6,0,0
