route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,1,Philadelphia Local,,0,,0,1,1
1,1,2,Philadelphia Local,,0,,0,1,1
1,1,3,Philadelphia Local,,0,,0,1,1
1,1,4,Philadelphia Local,,0,,0,1,1
1,1,5,Philadelphia Local,,0,,0,1,1
1,1,6,Philadelphia Local,,0,,0,1,1
1,1,7,Philadelphia Local,,0,,0,1,1
1,1,8,Philadelphia Local,,0,,0,1,1
1,1,9,Philadelphia Local,,0,,0,1,1
1,1,10,Philadelphia Local,,0,,0,1,1
1,1,11,Philadelphia Local,,0,,0,1,1
1,1,12,Philadelphia Local,,0,,0,1,1
1,1,13,Philadelphia Local,,0,,0,1,1
1,1,14,Philadelphia Local,,0,,0,1,1
1,1,15,Philadelphia Local,,0,,0,1,1
1,1,16,Philadelphia Local,,0,,0,1,1
1,1,17,Philadelphia Local,,0,,0,1,1
1,1,18,Philadelphia Local,,0,,0,1,1
1,1,19,Philadelphia Local,,0,,0,1,1
1,1,20,Philadelphia Local,,0,,0,1,1
1,1,21,Philadelphia Local,,0,,0,1,1
1,1,22,Philadelphia Local,,0,,0,1,1
1,1,23,Philadelphia Local,,0,,0,1,1
1,1,24,Philadelphia Local,,0,,0,1,1
1,1,25,Philadelphia Local,,0,,0,1,1
1,1,26,Philadelphia Local,,0,,0,1,1
1,1,27,Philadelphia Local,,0,,0,1,1
1,1,28,Philadelphia Local,,0,,0,1,1
1,1,29,Philadelphia Local,,0,,0,1,1
1,1,30,Philadelphia Local,,0,,0,1,1
1,1,31,Philadelphia Local,,0,,0,1,1
1,1,32,Philadelphia Local,,0,,0,1,1
1,1,33,Philadelphia Local,,0,,0,1,1
1,1,34,Philadelphia Local,,0,,0,1,1
1,1,35,Philadelphia Local,,0,,0,1,1
1,1,36,Philadelphia Local,,0,,0,1,1
1,1,37,Philadelphia Local,,0,,0,1,1
1,1,38,Philadelphia Local,,0,,0,1,1
1,1,39,Philadelphia Local,,0,,0,1,1
1,1,40,Philadelphia Local,,0,,0,1,1
1,1,41,Philadelphia Local,,0,,0,1,1
1,1,42,Philadelphia Local,,0,,0,1,1
1,1,43,Philadelphia Local,,0,,0,1,1
1,1,44,Philadelphia Local,,0,,0,1,1
1,1,45,Lindenwold Local,,1,,1,1,1
1,1,46,Lindenwold Local,,1,,1,1,1
1,1,47,Lindenwold Local,,1,,1,1,1
1,1,48,Lindenwold Local,,1,,1,1,1
1,1,49,Lindenwold Local,,1,,1,1,1
1,1,50,Lindenwold Local,,1,,1,1,1
1,1,51,Lindenwold Local,,1,,1,1,1
1,1,52,Lindenwold Local,,1,,1,1,1
1,1,53,Lindenwold Local,,1,,1,1,1
1,1,54,Lindenwold Local,,1,,1,1,1
1,1,55,Lindenwold Local,,1,,1,1,1
1,1,56,Lindenwold Local,,1,,1,1,1
1,1,57,Lindenwold Local,,1,,1,1,1
1,1,58,Lindenwold Local,,1,,1,1,1
1,1,59,Lindenwold Local,,1,,1,1,1
1,1,60,Lindenwold Local,,1,,1,1,1
1,1,61,Lindenwold Local,,1,,1,1,1
1,1,62,Lindenwold Local,,1,,1,1,1
