trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
4151,00:05:00,00:05:10,252,1,0,0
4151,00:06:00,00:06:10,251,2,0,0
4151,00:07:00,00:07:10,250,3,0,0
4151,00:09:00,00:09:10,249,4,0,0
4151,00:14:00,00:14:10,248,5,0,0
4151,00:16:00,00:16:10,247,6,0,0
4151,00:19:00,00:19:10,246,7,0,0
4151,00:21:00,00:21:10,245,8,0,0
4151,00:23:00,00:23:10,244,9,0,0
4151,00:25:00,00:25:10,243,10,0,0
4151,00:28:00,00:28:10,242,11,0,0
4151,00:30:00,00:30:10,241,12,0,0
4151,13:33:00,13:33:10,240,13,0,0
4152,00:43:00,00:43:10,252,1,0,0
4152,00:44:00,00:44:10,251,2,0,0
4152,00:47:00,00:47:10,249,4,0,0
4152,00:52:00,00:52:10,248,5,0,0
4152,00:54:00,00:54:10,247,6,0,0
4152,00:57:00,00:57:10,246,7,0,0
4152,00:59:00,00:59:10,245,8,0,0
4152,01:01:00,01:01:10,244,9,0,0
4152,01:03:00,01:03:10,243,10,0,0
4152,01:06:00,01:06:10,242,11,0,0
4152,01:08:00,01:08:10,241,12,0,0
4152,01:11:00,01:11:10,240,13,0,0
4153,01:28:00,01:28:10,252,1,0,0
4153,01:29:00,01:29:10,251,2,0,0
4153,01:32:00,01:32:10,249,4,0,0
4153,01:37:00,01:37:10,248,5,0,0
4153,01:39:00,01:39:10,247,6,0,0
4153,01:42:00,01:42:10,246,7,0,0
4153,01:44:00,01:44:10,245,8,0,0
4153,01:46:00,01:46:10,244,9,0,0
4153,01:48:00,01:48:10,243,10,0,0
4153,01:51:00,01:51:10,242,11,0,0
4153,01:53:00,01:53:10,241,12,0,0
4153,01:56:00,01:56:10,240,13,0,0
4154,02:13:00,02:13:10,252,1,0,0
4154,02:14:00,02:14:10,251,2,0,0
4154,02:17:00,02:17:10,249,4,0,0
4154,02:22:00,02:22:10,248,5,0,0
4154,02:24:00,02:24:10,247,6,0,0
4154,02:27:00,02:27:10,246,7,0,0
4154,02:29:00,02:29:10,245,8,0,0
4154,02:31:00,02:31:10,244,9,0,0
4154,02:33:00,02:33:10,243,10,0,0
4154,02:36:00,02:36:10,242,11,0,0
4154,02:38:00,02:38:10,241,12,0,0
4154,02:41:00,02:41:10,240,13,0,0
4155,02:58:00,02:58:10,252,1,0,0
4155,02:59:00,02:59:10,251,2,0,0
4155,03:02:00,03:02:10,249,4,0,0
4155,03:07:00,03:07:10,248,5,0,0
4155,03:09:00,03:09:10,247,6,0,0
4155,03:12:00,03:12:10,246,7,0,0
4155,03:14:00,03:14:10,245,8,0,0
4155,03:16:00,03:16:10,244,9,0,0
4155,03:18:00,03:18:10,243,10,0,0
4155,03:21:00,03:21:10,242,11,0,0
4155,03:23:00,03:23:10,241,12,0,0
4155,03:26:00,03:26:10,240,13,0,0
4156,03:43:00,03:43:10,252,1,0,0
4156,03:44:00,03:44:10,251,2,0,0
4156,03:47:00,03:47:10,249,4,0,0
4156,03:52:00,03:52:10,248,5,0,0
4156,03:54:00,03:54:10,247,6,0,0
4156,03:57:00,03:57:10,246,7,0,0
4156,03:59:00,03:59:10,245,8,0,0
4156,04:01:00,04:01:10,244,9,0,0
4156,04:03:00,04:03:10,243,10,0,0
4156,04:06:00,04:06:10,242,11,0,0
4156,04:08:00,04:08:10,241,12,0,0
4156,04:11:00,04:11:10,240,13,0,0
4157,04:28:00,04:28:10,252,1,0,0
4157,04:29:00,04:29:10,251,2,0,0
4157,04:30:00,04:30:10,250,3,0,0
4157,04:32:00,04:32:10,249,4,0,0
4157,04:37:00,04:37:10,248,5,0,0
4157,04:39:00,04:39:10,247,6,0,0
4157,04:42:00,04:42:10,246,7,0,0
4157,04:44:00,04:44:10,245,8,0,0
4157,04:46:00,04:46:10,244,9,0,0
4157,04:48:00,04:48:10,243,10,0,0
4157,04:51:00,04:51:10,242,11,0,0
4157,04:53:00,04:53:10,241,12,0,0
4157,04:56:00,04:56:10,240,13,0,0
4158,05:08:00,05:08:10,252,1,0,0
4158,05:09:00,05:09:10,251,2,0,0
4158,05:10:00,05:10:10,250,3,0,0
4158,05:12:00,05:12:10,249,4,0,0
4158,05:17:00,05:17:10,248,5,0,0
4158,05:19:00,05:19:10,247,6,0,0
4158,05:22:00,05:22:10,246,7,0,0
4158,05:24:00,05:24:10,245,8,0,0
4158,05:26:00,05:26:10,244,9,0,0
4158,05:28:00,05:28:10,243,10,0,0
4158,05:31:00,05:31:10,242,11,0,0
4158,05:33:00,05:33:10,241,12,0,0
4158,05:36:00,05:36:10,240,13,0,0
4159,05:39:00,05:39:10,252,1,0,0
4159,05:40:00,05:40:10,251,2,0,0
4159,05:41:00,05:41:10,250,3,0,0
4159,05:43:00,05:43:10,249,4,0,0
4159,05:48:00,05:48:10,248,5,0,0
4159,05:50:00,05:50:10,247,6,0,0
4159,05:53:00,05:53:10,246,7,0,0
4159,05:55:00,05:55:10,245,8,0,0
4159,05:57:00,05:57:10,244,9,0,0
4159,05:59:00,05:59:10,243,10,0,0
4159,06:02:00,06:02:10,242,11,0,0
4159,06:04:00,06:04:10,241,12,0,0
