route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,direction_id
FOX,M2,FOX_3870_V25_M,Fox Chase,3870,3870,004815,0
CHW,M2,CHW_8344_V1_M,Center City Philadelphia,8344,8344,801005,0
WIL,M2,WIL_2224_V46_M,30th Street Station,2224,2224,203004,0
WTR,M3,WTR_3807_V58_M,Center City Philadelphia,3807,3807,327005,1
WTR,M3,WTR_8336_V58_M,West Trenton,8336,8336,005327,0
LAN,M3,LAN_562_V37_M,Doylestown,562,562,005538,0
WTR,M2,WTR_3855_V1_M,Center City Philadelphia,3855,3855,327005,1
FOX,M1,FOX_4814_V55_M,Fox Chase,4814,4814,004815,0
MED,M1,MED_3341_V45_M,Elwyn,3341,3341,314301,1
TRE,M2,TRE_703_V26_M,Trenton,703,703,005701,1
CHE,M1,CHE_737_V51_M,Center City Philadelphia,737,737,720005,1
NOR,M1,NOR_3232_V53_M,Norristown - Elm Street,3232,3232,004228,0
MED,M2,MED_3375_V46_M,Elwyn,3375,3375,314301,1
TRE,M1,TRE_731_V51_M,Trenton,731,731,005701,1
FOX,M2,FOX_3862_V25_M,Fox Chase,3862,3862,004815,0
PAO,M1,PAO_9591_V55_M,Thorndale,9591,9591,007501,1
WAR,M1,WAR_6497_V55_M,30th Street Station,6497,6497,411004,1
TRE,M1,TRE_726_V51_M,Center City Philadelphia,726,726,701005,0
LAN,M3,LAN_554_V37_M,Doylestown,554,554,005538,0
TRE,M3,TRE_9777_V37_M,Trenton,9777,9777,007701,1
WIL,M3,WIL_2208_V47_M,30th Street Station,2208,2208,203004,0
MED,M2,MED_3389_V46_M,Elwyn,3389,3389,314301,1
AIR,M3,AIR_4463_V47_M,Airport Terminal E F,4463,4463,004401,1
MED,M1,MED_3314_V45_M,49th Street,3314,3314,301314,0
FOX,M1,FOX_8431_V55_M,30th Street Station,8431,8431,815004,1
CHE,M3,CHE_722_V37_M,Chestnut Hill East,722,722,005720,0
MED,M3,MED_3387_V47_M,Elwyn,3387,3387,314301,1
LAN,M2,LAN_6550_V26_M,Lansdale,6550,6550,004531,0
LAN,M1,LAN_2518_V53_M,Doylestown,2518,2518,004538,0
PAO,M3,PAO_515_V37_M,Malvern,515,515,005505,1
CHE,M2,CHE_738_V26_M,Chestnut Hill East,738,738,005720,0
WTR,M1,WTR_6324_V50_M,West Trenton,6324,6324,004327,0
WIL,M1,WIL_2254_V45_M,30th Street Station,2254,2254,201004,0
WTR,M3,WTR_8320_V58_M,West Trenton,8320,8320,005327,0
WAR,M1,WAR_416_V50_M,Warminster,416,416,004417,0
WTR,M1,WTR_6365_V51_M,30th Street Station,6365,6365,327004,1
WTR,M1,WTR_5340_V51_M,West Trenton,5340,5340,005327,0
LAN,M1,LAN_6596_V55_M,Lansdale,6596,6596,004531,0
CHW,M3,CHW_8320_V58_M,Center City Philadelphia,8320,8320,801005,0
NOR,M1,NOR_6220_V52_M,Norristown - Elm Street,6220,6220,004228,0
NOR,M3,NOR_236_V37_M,Norristown - Elm Street,236,236,004228,0
WAR,M2,WAR_457_V63_M,30th Street Station,457,457,411004,1
WTR,M1,WTR_306_V55_M,West Trenton,306,306,004327,0
MED,M2,MED_3385_V46_M,Elwyn,3385,3385,314301,1
NOR,M1,NOR_2303_V50_M,30th Street Station,2303,2303,228004,1
AIR,M3,AIR_4475_V47_M,Airport Terminal E F,4475,4475,004401,1
WAR,M2,WAR_469_V25_M,30th Street Station,469,469,417004,1
MED,M2,MED_3379_V46_M,Elwyn,3379,3379,314301,1
CHE,M1,CHE_729_V51_M,Center City Philadelphia,729,729,720005,1
MED,M3,MED_3377_V47_M,Elwyn,3377,3377,314301,1
WAR,M1,WAR_468_V50_M,Warminster,468,468,004417,0
TRE,M1,TRE_703_V51_M,Trenton,703,703,005701,1
WAR,M2,WAR_453_V25_M,30th Street Station,453,453,417004,1
CHE,M1,CHE_720_V51_M,Chestnut Hill East,720,720,005720,0
AIR,M3,AIR_4414_V47_M,30th Street Station,4414,4414,401004,0
TRE,M2,TRE_731_V26_M,Trenton,731,731,005701,1
CYN,M1,CYN_1085_V5_M,Cynwyd,1085,1085,005001,1
CHW,M3,CHW_3807_V58_M,Chestnut Hill West,3807,3807,005801,1
CHW,M3,CHW_8336_V58_M,Center City Philadelphia,8336,8336,801005,0
TRE,M2,TRE_726_V26_M,Center City Philadelphia,726,726,701005,0
WTR,M2,WTR_8344_V1_M,West Trenton,8344,8344,005327,0
CHW,M1,CHW_9851_V55_M,Chestnut Hill West,9851,9851,007801,1
CHW,M2,CHW_3855_V1_M,Chestnut Hill West,3855,3855,005801,1
PAO,M2,PAO_570_V26_M,Center City Philadelphia,570,570,501005,0
CHE,M1,CHE_704_V51_M,Chestnut Hill East,704,704,005720,0
NOR,M1,NOR_2565_V50_M,Center City Philadelphia,2565,2565,228005,1
TRE,M1,TRE_722_V51_M,Center City Philadelphia,722,722,701005,0
WIL,M2,WIL_2209_V46_M,Wilmington,2209,2209,004203,1
MED,M1,MED_3310_V45_M,49th Street,3310,3310,301314,0
TRE,M2,TRE_9773_V26_M,Trenton,9773,9773,007701,1
WIL,M1,WIL_2282_V45_M,30th Street Station,2282,2282,205004,0
LAN,M3,LAN_578_V37_M,Doylestown,578,578,005538,0
CHW,M1,CHW_9843_V55_M,Chestnut Hill West,9843,9843,007801,1
AIR,M3,AIR_4423_V47_M,Airport Terminal E F,4423,4423,004401,1
AIR,M2,AIR_4478_V46_M,30th Street Station,4478,4478,401004,0
CHW,M2,CHW_3807_V63_M,Chestnut Hill West,3807,3807,005801,1
WAR,M3,WAR_441_V58_M,30th Street Station,441,441,411004,1
FOX,M1,FOX_8419_V55_M,30th Street Station,8419,8419,815004,1
WIL,M1,WIL_2209_V45_M,Wilmington,2209,2209,004203,1
TRE,M2,TRE_9704_V26_M,Temple University,9704,9704,701007,0
WAR,M3,WAR_469_V37_M,30th Street Station,469,469,417004,1
WTR,M1,WTR_6320_V50_M,West Trenton,6320,6320,004327,0
WIL,M1,WIL_2250_V45_M,30th Street Station,2250,2250,203004,0
WTR,M1,WTR_5344_V51_M,West Trenton,5344,5344,005327,0
AIR,M1,AIR_4478_V45_M,30th Street Station,4478,4478,401004,0
NOR,M1,NOR_2331_V50_M,30th Street Station,2331,2331,228004,1
TRE,M1,TRE_725_V51_M,Trenton,725,725,005701,1
WIL,M2,WIL_2220_V46_M,30th Street Station,2220,2220,203004,0
WTR,M3,WTR_8360_V58_M,West Trenton,8360,8360,005327,0
WAR,M1,WAR_412_V50_M,Warminster,412,412,004417,0
CHW,M2,CHW_8328_V1_M,Center City Philadelphia,8328,8328,801005,0
FOX,M1,FOX_4810_V55_M,Fox Chase,4810,4810,004815,0
WAR,M1,WAR_444_V50_M,Warminster,444,444,004417,0
CHE,M3,CHE_726_V37_M,Chestnut Hill East,726,726,005720,0
CHE,M3,CHE_731_V37_M,Center City Philadelphia,731,731,720005,1
WAR,M1,WAR_433_V50_M,30th Street Station,433,433,417004,1
TRE,M1,TRE_7218_V5_M,Center City Philadelphia,7218,7218,701005,0
FOX,M1,FOX_6871_V53_M,30th Street Station,6871,6871,815004,1
WAR,M1,WAR_6481_V55_M,30th Street Station,6481,6481,417004,1
WAR,M3,WAR_453_V37_M,30th Street Station,453,453,417004,1
TRE,M1,TRE_720_V51_M,Center City Philadelphia,720,720,701005,0
WIL,M2,WIL_2229_V46_M,Wilmington,2229,2229,004203,1
CHE,M2,CHE_731_V26_M,Center City Philadelphia,731,731,720005,1
CHE,M2,CHE_726_V26_M,Chestnut Hill East,726,726,005720,0
FOX,M2,FOX_8387_V25_M,30th Street Station,8387,8387,815004,1
AIR,M3,AIR_4403_V47_M,Airport Terminal E F,4403,4403,004401,1
WTR,M1,WTR_3501_V53_M,Center City Philadelphia,3501,3501,327005,1
NOR,M2,NOR_227_V27_M,30th Street Station,227,227,228004,1
TRE,M1,TRE_9757_V55_M,Trenton,9757,9757,007701,1
MED,M2,MED_3362_V46_M,49th Street,3362,3362,301314,0
WIL,M1,WIL_2229_V45_M,Wilmington,2229,2229,004203,1
CHW,M2,CHW_3847_V1_M,Chestnut Hill West,3847,3847,005801,1
WIL,M1,WIL_2246_V45_M,30th Street Station,2246,2246,203004,0
AIR,M3,AIR_4474_V47_M,30th Street Station,4474,4474,401004,0
WTR,M3,WTR_3839_V58_M,Center City Philadelphia,3839,3839,327005,1
WTR,M1,WTR_3505_V50_M,Center City Philadelphia,3505,3505,327005,1
CHE,M1,CHE_703_V51_M,Center City Philadelphia,703,703,720005,1
MED,M1,MED_3319_V45_M,Elwyn,3319,3319,314301,1
NOR,M1,NOR_5250_V55_M,Norristown T.C.,5250,5250,005226,0
WTR,M1,WTR_3591_V53_M,Center City Philadelphia,3591,3591,327005,1
NOR,M3,NOR_227_V37_M,30th Street Station,227,227,228004,1
WIL,M1,WIL_2238_V45_M,30th Street Station,2238,2238,203004,0
WTR,M3,WTR_8312_V58_M,West Trenton,8312,8312,005327,0
WTR,M3,WTR_4370_V37_M,West Trenton,4370,4370,004327,0
FOX,M1,FOX_4862_V55_M,Fox Chase,4862,4862,004815,0
TRE,M1,TRE_729_V51_M,Trenton,729,729,005701,1
TRE,M1,TRE_9744_V55_M,Temple University,9744,9744,701007,0
WAR,M2,WAR_418_V25_M,Warminster,418,418,004417,0
WTR,M1,WTR_3553_V52_M,Center City Philadelphia,3553,3553,327005,1
CYN,M1,CYN_1084_V5_M,Suburban Station,1084,1084,001005,0
AIR,M3,AIR_4415_V47_M,Airport Terminal E F,4415,4415,004401,1
LAN,M2,LAN_578_V26_M,Doylestown,578,578,005538,0
PAO,M1,PAO_9548_V50_M,Temple University,9548,9548,505007,0
AIR,M3,AIR_4431_V47_M,Airport Terminal E F,4431,4431,004401,1
CHW,M1,CHW_9842_V55_M,Temple University,9842,9842,801007,0
TRE,M3,TRE_726_V37_M,Center City Philadelphia,726,726,701005,0
WTR,M1,WTR_3541_V52_M,Center City Philadelphia,3541,3541,327005,1
FOX,M1,FOX_4870_V55_M,Fox Chase,4870,4870,004815,0
NOR,M1,NOR_2811_V56_M,Center City Philadelphia,2811,2811,223005,1
NOR,M2,NOR_6259_V26_M,30th Street Station,6259,6259,228004,1
FOX,M3,FOX_3858_V37_M,Fox Chase,3858,3858,004815,0
TRE,M3,TRE_731_V37_M,Trenton,731,731,005701,1
AIR,M3,AIR_4422_V47_M,30th Street Station,4422,4422,401004,0
PAO,M3,PAO_570_V37_M,Center City Philadelphia,570,570,505005,0
FOX,M3,FOX_8373_V37_M,30th Street Station,8373,8373,815004,1
CHW,M1,CHW_2811_V56_M,Chestnut Hill West,2811,2811,005801,1
WIL,M1,WIL_2265_V45_M,Newark,2265,2265,004201,1
CHE,M1,CHE_725_V51_M,Center City Philadelphia,725,725,720005,1
NOR,M1,NOR_2323_V50_M,30th Street Station,2323,2323,228004,1
NOR,M1,NOR_6249_V55_M,30th Street Station,6249,6249,228004,1
WTR,M2,WTR_8312_V63_M,West Trenton,8312,8312,005327,0
WAR,M1,WAR_408_V50_M,Warminster,408,408,004417,0
AIR,M2,AIR_4418_V46_M,30th Street Station,4418,4418,401004,0
PAO,M3,PAO_9557_V37_M,Malvern,9557,9557,007505,1
WIL,M3,WIL_2235_V47_M,Wilmington,2235,2235,004203,1
WAR,M3,WAR_456_V58_M,Glenside,456,456,004411,0
TRE,M1,TRE_704_V51_M,Center City Philadelphia,704,704,701005,0
CHE,M1,CHE_722_V51_M,Chestnut Hill East,722,722,005720,0
AIR,M1,AIR_4418_V45_M,30th Street Station,4418,4418,401004,0
WAR,M1,WAR_5438_V55_M,Glenside,5438,5438,005411,0
LAN,M1,LAN_2524_V50_M,Doylestown,2524,2524,004538,0
MED,M2,MED_3370_V46_M,49th Street,3370,3370,301314,0
NOR,M2,NOR_236_V26_M,Norristown - Elm Street,236,236,004228,0
FOX,M1,FOX_8463_V55_M,30th Street Station,8463,8463,815004,1
CHE,M1,CHE_6771_V55_M,30th Street Station,6771,6771,720004,1
WAR,M3,WAR_418_V37_M,Warminster,418,418,004417,0
CYN,M1,CYN_1052_V5_M,Suburban Station,1052,1052,001005,0
PAO,M2,PAO_9541_V26_M,Malvern,9541,9541,007505,1
WIL,M2,WIL_2204_V46_M,30th Street Station,2204,2204,203004,0
WIL,M1,WIL_2273_V45_M,Marcus Hook,2273,2273,004205,1
WIL,M1,WIL_2269_V45_M,Wilmington,2269,2269,004203,1
TRE,M2,TRE_9764_V26_M,Temple University,9764,9764,701007,0
FOX,M3,FOX_8383_V37_M,30th Street Station,8383,8383,815004,1
FOX,M1,FOX_6849_V55_M,30th Street Station,6849,6849,815004,1
NOR,M2,NOR_6255_V26_M,30th Street Station,6255,6255,228004,1
WIL,M1,WIL_2237_V45_M,Wilmington,2237,2237,004203,1
WIL,M3,WIL_2228_V47_M,30th Street Station,2228,2228,203004,0
WAR,M2,WAR_6401_V46_M,30th Street Station,6401,6401,411004,1
MED,M1,MED_3331_V45_M,Elwyn,3331,3331,314301,1
WAR,M1,WAR_6411_V55_M,30th Street Station,6411,6411,417004,1
MED,M1,MED_3322_V45_M,49th Street,3322,3322,301314,0
CHE,M2,CHE_722_V26_M,Chestnut Hill East,722,722,005720,0
LAN,M1,LAN_6598_V55_M,Doylestown,6598,6598,004538,0
CHE,M3,CHE_738_V37_M,Chestnut Hill East,738,738,005720,0
PAO,M1,PAO_9560_V50_M,Temple University,9560,9560,501007,0
FOX,M2,FOX_8391_V25_M,30th Street Station,8391,8391,815004,1
LAN,M2,LAN_554_V26_M,Doylestown,554,554,005538,0
AIR,M1,AIR_4443_V45_M,Airport Terminal E F,4443,4443,004401,1
LAN,M3,LAN_571_V37_M,Center City Philadelphia,571,571,538005,1
LAN,M2,LAN_523_V25_M,Center City Philadelphia,523,523,538005,1
WAR,M1,WAR_407_V50_M,30th Street Station,407,407,417004,1
CHW,M2,CHW_8312_V63_M,Center City Philadelphia,8312,8312,801005,0
NOR,M1,NOR_6210_V51_M,Norristown - Elm Street,6210,6210,004228,0
WTR,M1,WTR_5356_V51_M,West Trenton,5356,5356,005327,0
CC,M1,CC_9478_V52_M,Temple University,9478,9478,004007,0
WIL,M2,WIL_2212_V46_M,30th Street Station,2212,2212,203004,0
FOX,M1,FOX_8475_V55_M,30th Street Station,8475,8475,815004,1
AIR,M2,AIR_4443_V46_M,Airport Terminal E F,4443,4443,004401,1
WTR,M1,WTR_5308_V51_M,West Trenton,5308,5308,005327,0
WAR,M3,WAR_448_V58_M,Glenside,448,448,004411,0
WAR,M3,WAR_425_V58_M,30th Street Station,425,425,411004,1
TRE,M3,TRE_703_V37_M,Trenton,703,703,005701,1
FOX,M1,FOX_4822_V55_M,Fox Chase,4822,4822,004815,0
AIR,M3,AIR_4470_V47_M,30th Street Station,4470,4470,401004,0
LAN,M2,LAN_562_V26_M,Doylestown,562,562,005538,0
WAR,M1,WAR_461_V50_M,30th Street Station,461,461,417004,1
AIR,M2,AIR_4451_V46_M,Airport Terminal E F,4451,4451,004401,1
CC,M2,CC_9488_V46_M,Temple University,9488,9488,004007,0
PAO,M1,PAO_3537_V52_M,Malvern,3537,3537,005505,1
PAO,M1,PAO_9501_V53_M,Thorndale,9501,9501,007501,1
WIL,M2,WIL_2225_V46_M,Wilmington,2225,2225,004203,1
NOR,M1,NOR_3224_V50_M,Norristown - Elm Street,3224,3224,004228,0
WAR,M2,WAR_440_V63_M,Glenside,440,440,004411,0
FOX,M2,FOX_8377_V25_M,30th Street Station,8377,8377,815004,1
WAR,M2,WAR_432_V63_M,Glenside,432,432,004411,0
CHW,M3,CHW_8312_V58_M,Center City Philadelphia,8312,8312,801005,0
TRE,M3,TRE_722_V37_M,Center City Philadelphia,722,722,701005,0
AIR,M1,AIR_4451_V45_M,Airport Terminal E F,4451,4451,004401,1
AIR,M3,AIR_4462_V47_M,30th Street Station,4462,4462,401004,0
TRE,M2,TRE_738_V26_M,Center City Philadelphia,738,738,701005,0
MED,M2,MED_3374_V46_M,49th Street,3374,3374,301314,0
LAN,M1,LAN_2520_V50_M,Doylestown,2520,2520,004538,0
WIL,M1,WIL_2225_V45_M,Newark,2225,2225,004201,1
WAR,M2,WAR_449_V63_M,30th Street Station,449,449,411004,1
CHE,M1,CHE_731_V51_M,Center City Philadelphia,731,731,720005,1
WTR,M2,WTR_3847_V1_M,Center City Philadelphia,3847,3847,327005,1
PAO,M3,PAO_9540_V37_M,Temple University,9540,9540,505007,0
CHE,M1,CHE_726_V51_M,Chestnut Hill East,726,726,005720,0
NOR,M3,NOR_228_V37_M,Norristown - Elm Street,228,228,004228,0
MED,M1,MED_3315_V45_M,Elwyn,3315,3315,314301,1
CHW,M3,CHW_3839_V58_M,Chestnut Hill West,3839,3839,005801,1
LAN,M3,LAN_523_V37_M,Center City Philadelphia,523,523,538005,1
NOR,M2,NOR_232_V26_M,Norristown - Elm Street,232,232,004228,0
LAN,M2,LAN_571_V25_M,Center City Philadelphia,571,571,538005,1
FOX,M1,FOX_8423_V55_M,30th Street Station,8423,8423,815004,1
FOX,M3,FOX_3868_V37_M,Fox Chase,3868,3868,004815,0
WTR,M1,WTR_6336_V51_M,West Trenton,6336,6336,004327,0
AIR,M3,AIR_4419_V47_M,Airport Terminal E F,4419,4419,004401,1
LAN,M1,LAN_4574_V55_M,Doylestown,4574,4574,004538,0
CHE,M2,CHE_703_V26_M,Center City Philadelphia,703,703,720005,1
TRE,M1,TRE_737_V51_M,Trenton,737,737,005701,1
WTR,M1,WTR_3223_V55_M,30th Street Station,3223,3223,327004,1
WTR,M1,WTR_302_V50_M,West Trenton,302,302,004327,0
LAN,M3,LAN_6519_V37_M,30th Street Station,6519,6519,538004,1
CHE,M1,CHE_718_V51_M,Chestnut Hill East,718,718,005720,0
NOR,M3,NOR_216_V37_M,Norristown - Elm Street,216,216,004228,0
CHW,M1,CHW_9831_V55_M,Chestnut Hill West,9831,9831,007801,1
CHE,M3,CHE_706_V37_M,Chestnut Hill East,706,706,005720,0
AIR,M3,AIR_4442_V47_M,30th Street Station,4442,4442,401004,0
WIL,M3,WIL_2213_V47_M,Wilmington,2213,2213,004203,1
PAO,M3,PAO_9524_V37_M,Temple University,9524,9524,505007,0
CHW,M1,CHW_9822_V55_M,Temple University,9822,9822,801007,0
PAO,M1,PAO_3549_V52_M,Thorndale,3549,3549,005501,1
FOX,M3,FOX_3864_V37_M,Fox Chase,3864,3864,004815,0
TRE,M1,TRE_705_V51_M,Trenton,705,705,005701,1
LAN,M2,LAN_531_V26_M,Center City Philadelphia,531,531,538005,1
LAN,M1,LAN_6525_V55_M,30th Street Station,6525,6525,538004,1
LAN,M1,LAN_5219_V51_M,30th Street Station,5219,5219,538004,1
WAR,M1,WAR_5408_V55_M,Glenside,5408,5408,005411,0
NOR,M1,NOR_6238_V55_M,Norristown - Elm Street,6238,6238,004228,0
AIR,M2,AIR_4410_V46_M,30th Street Station,4410,4410,401004,0
WAR,M3,WAR_417_V58_M,30th Street Station,417,417,411004,1
WAR,M2,WAR_403_V25_M,30th Street Station,403,403,411004,1
NOR,M2,NOR_207_V26_M,30th Street Station,207,207,228004,1
PAO,M2,PAO_574_V26_M,Center City Philadelphia,574,574,505005,0
PAO,M3,PAO_551_V37_M,Malvern,551,551,005505,1
AIR,M1,AIR_4410_V45_M,30th Street Station,4410,4410,401004,0
WTR,M2,WTR_3839_V1_M,Center City Philadelphia,3839,3839,327005,1
WIL,M3,WIL_2205_V47_M,Wilmington,2205,2205,004203,1
TRE,M2,TRE_711_V26_M,Trenton,711,711,005701,1
WAR,M2,WAR_464_V25_M,Warminster,464,464,004417,0
CHW,M3,CHW_3847_V58_M,Chestnut Hill West,3847,3847,005801,1
WTR,M1,WTR_381_V55_M,30th Street Station,381,381,327004,1
NOR,M3,NOR_6203_V37_M,30th Street Station,6203,6203,228004,1
TRE,M1,TRE_9754_V55_M,Temple University,9754,9754,701007,0
WTR,M1,WTR_6330_V50_M,West Trenton,6330,6330,004327,0
WAR,M1,WAR_6499_V56_M,30th Street Station,6499,6499,411004,1
TRE,M2,TRE_706_V26_M,Center City Philadelphia,706,706,701005,0
NOR,M1,NOR_2321_V50_M,30th Street Station,2321,2321,228004,1
WAR,M1,WAR_449_V50_M,30th Street Station,449,449,417004,1
CHE,M1,CHE_3702_V55_M,Chestnut Hill East,3702,3702,004720,0
WIL,M1,WIL_2226_V45_M,30th Street Station,2226,2226,205004,0
MED,M2,MED_3387_V46_M,Elwyn,3387,3387,314301,1
WIL,M1,WIL_2249_V45_M,Newark,2249,2249,004201,1
LAN,M1,LAN_6513_V53_M,30th Street Station,6513,6513,538004,1
TRE,M2,TRE_9768_V26_M,Temple University,9768,9768,701007,0
WTR,M1,WTR_5312_V51_M,West Trenton,5312,5312,005327,0
WIL,M2,WIL_2208_V46_M,30th Street Station,2208,2208,203004,0
MED,M1,MED_3316_V45_M,49th Street,3316,3316,301314,0
WIL,M1,WIL_2230_V45_M,30th Street Station,2230,2230,201004,0
MED,M3,MED_3375_V47_M,Elwyn,3375,3375,314301,1
WAR,M1,WAR_432_V50_M,Warminster,432,432,004417,0
WAR,M3,WAR_403_V37_M,30th Street Station,403,403,411004,1
CHE,M1,CHE_709_V51_M,Center City Philadelphia,709,709,720005,1
MED,M3,MED_3389_V47_M,Elwyn,3389,3389,314301,1
AIR,M2,AIR_4463_V46_M,Airport Terminal E F,4463,4463,004401,1
LAN,M2,LAN_547_V26_M,Center City Philadelphia,547,547,538005,1
LAN,M2,LAN_6507_V26_M,30th Street Station,6507,6507,538004,1
CHW,M1,CHW_9815_V55_M,Chestnut Hill West,9815,9815,007801,1
WAR,M3,WAR_464_V37_M,Warminster,464,464,004417,0
LAN,M2,LAN_6566_V26_M,Lansdale,6566,6566,004531,0
LAN,M1,LAN_2522_V53_M,Doylestown,2522,2522,004538,0
WIL,M3,WIL_2224_V47_M,30th Street Station,2224,2224,203004,0
WAR,M1,WAR_413_V50_M,30th Street Station,413,413,417004,1
CHE,M3,CHE_711_V37_M,Center City Philadelphia,711,711,720005,1
WAR,M1,WAR_440_V50_M,Warminster,440,440,004417,0
AIR,M1,AIR_4463_V45_M,Airport Terminal E F,4463,4463,004401,1
PAO,M2,PAO_546_V26_M,Center City Philadelphia,546,546,505005,0
PAO,M1,PAO_9540_V50_M,Temple University,9540,9540,505007,0
PAO,M1,PAO_9510_V55_M,Temple University,9510,9510,505007,0
PAO,M1,PAO_9553_V55_M,Malvern,9553,9553,007505,1
WTR,M1,WTR_3545_V51_M,Center City Philadelphia,3545,3545,327005,1
AIR,M2,AIR_4414_V46_M,30th Street Station,4414,4414,401004,0
LAN,M3,LAN_538_V37_M,Doylestown,538,538,005538,0
WTR,M1,WTR_6321_V23_M,30th Street Station,6321,6321,327004,1
WAR,M3,WAR_465_V58_M,30th Street Station,465,465,411004,1
NOR,M3,NOR_6270_V37_M,Norristown - Elm Street,6270,6270,004228,0
MED,M1,MED_3333_V45_M,Elwyn,3333,3333,314301,1
LAN,M2,LAN_522_V26_M,Doylestown,522,522,005538,0
FOX,M3,FOX_8381_V37_M,30th Street Station,8381,8381,815004,1
WIL,M1,WIL_2245_V45_M,Newark,2245,2245,004201,1
MED,M2,MED_3377_V46_M,Elwyn,3377,3377,314301,1
WTR,M1,WTR_303_V55_M,30th Street Station,303,303,327004,1
AIR,M1,AIR_4414_V45_M,30th Street Station,4414,4414,401004,0
WAR,M1,WAR_6495_V55_M,30th Street Station,6495,6495,411004,1
TRE,M3,TRE_9775_V37_M,Trenton,9775,9775,007701,1
NOR,M3,NOR_212_V37_M,Norristown - Elm Street,212,212,004228,0
TRE,M1,TRE_9701_V51_M,Trenton,9701,9701,007701,1
WTR,M1,WTR_3561_V52_M,Center City Philadelphia,3561,3561,327005,1
WAR,M3,WAR_426_V37_M,Warminster,426,426,004417,0
NOR,M2,NOR_215_V27_M,30th Street Station,215,215,228004,1
LAN,M1,LAN_2528_V50_M,Doylestown,2528,2528,004538,0
CHW,M1,CHW_9862_V55_M,Temple University,9862,9862,801007,0
FOX,M1,FOX_8443_V55_M,30th Street Station,8443,8443,815004,1
TRE,M3,TRE_718_V37_M,Center City Philadelphia,718,718,701005,0
WTR,M1,WTR_6317_V23_M,30th Street Station,6317,6317,327004,1
MED,M3,MED_3385_V47_M,Elwyn,3385,3385,314301,1
AIR,M2,AIR_4475_V46_M,Airport Terminal E F,4475,4475,004401,1
LAN,M1,LAN_6509_V53_M,30th Street Station,6509,6509,538004,1
LAN,M1,LAN_5231_V51_M,30th Street Station,5231,5231,538004,1
MED,M3,MED_3379_V47_M,Elwyn,3379,3379,314301,1
WAR,M3,WAR_462_V58_M,Glenside,462,462,004411,0
TRE,M1,TRE_706_V51_M,Center City Philadelphia,706,706,701005,0
FOX,M3,FOX_3860_V37_M,Fox Chase,3860,3860,004815,0
NOR,M3,NOR_215_V37_M,30th Street Station,215,215,228004,1
NOR,M2,NOR_6266_V26_M,Norristown - Elm Street,6266,6266,004228,0
TRE,M2,TRE_723_V26_M,Trenton,723,723,005701,1
AIR,M1,AIR_4475_V45_M,Airport Terminal E F,4475,4475,004401,1
WAR,M1,WAR_473_V50_M,Powelton Yard,473,473,417004,1
CHW,M1,CHW_9819_V55_M,Chestnut Hill West,9819,9819,007801,1
FOX,M2,FOX_8393_V25_M,30th Street Station,8393,8393,815004,1
